Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_140	1	0.9565388	2125.jpg	62	0	0
BM_140	2	0.9501745	2124.jpg	61	0	0
BM_140	3	0.9017319	2063.jpg	54	0	0
BM_140	4	0.8674119	2016.jpg	45	0	0
BM_140	5	0.8571474	2249.jpg	80	0	0
BM_140	6	0.8565634	2039.jpg	47	0	0
BM_140	7	0.8286971	2181.jpg	69	0	0
BM_140	8	0.8215092	2154.jpg	66	0	0
BM_140	9	0.7692586	2217.jpg	74	1	0
BM_140	10	0.7669768	2229.jpg	77	1	0.5
BM_140	11	0.7374706	2155.jpg	67	1	0.5
BM_140	12	0.7246762	2015.jpg	44	1	0
BM_140	13	0.7141706	2008.jpg	42	1	0
BM_140	14	0.71278	2153.jpg	65	1	0.5
BM_140	15	0.7023047	2006.jpg	41	1	0.5
BM_140	16	0.6994971	2024.jpg	46	1	0
BM_140	17	0.6927364	2112.jpg	59	2	0
BM_140	18	0.6921577	2010.jpg	43	2	1
BM_140	19	0.6231437	2128.jpg	63	2	1
BM_140	20	0.614424	2248.jpg	79	2	0
BM_140	21	0.6116244	1191.jpg	27	2	1
BM_140	22	0.5928356	2094.jpg	56	2	0
BM_140	23	0.5911462	1228.jpg	36	2	0
BM_140	24	0.5911256	1226.jpg	35	2	1
BM_140	25	0.5887102	2053.jpg	51	3	0
BM_140	26	0.5839061	1028.jpg	7	3	1
BM_140	27	0.5802519	1130.jpg	19	3	1
BM_140	28	0.5776392	1050.jpg	10	3	0
BM_140	29	0.5771911	1114.jpg	16	3	0
BM_140	30	0.5754615	2218.jpg	75	3	1
BM_140	31	0.5533255	2089.jpg	55	3	1
BM_140	32	0.547057	1017.jpg	4	3	0
BM_140	33	0.5398443	2212.jpg	73	4	0.5
BM_140	34	0.5378954	1013.jpg	3	4	0
BM_140	35	0.5224184	2045.jpg	50	4	0
BM_140	36	0.5058106	2041.jpg	48	4	0.5
BM_140	37	0.5020643	1255.jpg	39	4	0.5
BM_140	38	0.4994718	1007.jpg	1	4	0
BM_140	39	0.4831293	1182.jpg	25	4	0
BM_140	40	0.481759	1031.jpg	8	4	0.5
BM_140	41	0.4789066	1254.jpg	38	5	1
BM_140	42	0.4701716	1035.jpg	9	5	0
BM_140	43	0.4696912	2111.jpg	58	5	0
BM_140	44	0.468661	1216.jpg	33	5	1
BM_140	45	0.4656283	1144.jpg	20	5	0
BM_140	46	0.4562007	2221.jpg	76	5	1
BM_140	47	0.4467243	1027.jpg	6	5	1
BM_140	48	0.4467147	1146.jpg	22	5	0
BM_140	49	0.4415504	2194.jpg	70	6	0.5
BM_140	50	0.4274258	1127.jpg	18	6	0
BM_140	51	0.4211748	1202.jpg	29	6	0
BM_140	52	0.4175375	1052.jpg	11	6	0.5
BM_140	53	0.4092188	2164.jpg	68	6	0
BM_140	54	0.4029818	1019.jpg	5	6	0.5
BM_140	55	0.4024756	1145.jpg	21	6	0.5
BM_140	56	0.4011823	2209.jpg	72	6	0
BM_140	57	0.3983625	2118.jpg	60	7	0.5
BM_140	58	0.3909517	2043.jpg	49	7	0
BM_140	59	0.3699507	2054.jpg	52	7	0
BM_140	60	0.3521464	1115.jpg	17	7	0.5
BM_140	61	0.3481109	1220.jpg	34	7	0
BM_140	62	0.320328	2201.jpg	71	7	0.5
BM_140	63	0.3172051	1246.jpg	37	7	0.5
BM_140	64	0.3104268	1183.jpg	26	7	0
BM_140	65	0.3075887	1073.jpg	14	8	1
BM_140	66	0.3003004	1192.jpg	28	8	0
BM_140	67	0.2881622	1060.jpg	13	8	0
BM_140	68	0.2867937	2240.jpg	78	8	1
BM_140	69	0.2813938	1204.jpg	30	8	1
BM_140	70	0.2659006	2149.jpg	64	8	0
BM_140	71	0.2467053	1057.jpg	12	8	0
BM_140	72	0.246058	1207.jpg	31	8	1
BM_140	73	0.2197962	1210.jpg	32	0	0
BM_140	74	0.2161514	1009.jpg	2	0	0
BM_140	75	0.1923315	1262.jpg	40	0	0
BM_140	76	0.1851493	2058.jpg	53	0	0
BM_140	77	0.1808146	1080.jpg	15	0	0
BM_140	78	0.1578876	1150.jpg	23	0	0
BM_140	79	0.1466198	1173.jpg	24	0	0
BM_140	80	0.1125818	2110.jpg	57	0	0
