subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_105	NaN	1	1	1	1	NaN	1027.jpg	1191.jpg	38	37	0	NaN	4	NaN	NaN	0.5062223	0.5176786	NaN	1
BM_105	NaN	1	1	1	2	NaN	1192.jpg	1246.jpg	56	49	1	NaN	6	NaN	NaN	0.3718094	0.4383251	NaN	0.5
BM_105	NaN	1	1	1	3	NaN	1262.jpg	1027.jpg	33	38	1	NaN	4	NaN	NaN	0.5542416	0.5062223	NaN	1
BM_105	NaN	1	1	1	4	NaN	1220.jpg	1150.jpg	67	65	0	NaN	8	NaN	NaN	0.2943654	0.3055004	NaN	1
BM_105	NaN	1	1	1	5	NaN	2094.jpg	1183.jpg	30	32	0	NaN	3	NaN	NaN	0.5661543	0.5619545	NaN	0.5
BM_105	NaN	1	1	1	6	NaN	1145.jpg	1210.jpg	48	47	0	NaN	5	NaN	NaN	0.4463127	0.4495206	NaN	1
BM_105	NaN	1	1	1	7	NaN	2043.jpg	2010.jpg	13	11	0	NaN	1	NaN	NaN	0.7280609	0.7469449	NaN	1
BM_105	NaN	1	1	1	8	NaN	1210.jpg	1019.jpg	47	45	1	NaN	5	NaN	NaN	0.4495206	0.4811998	NaN	1
BM_105	NaN	1	1	1	9	NaN	1145.jpg	2240.jpg	48	46	0	NaN	5	NaN	NaN	0.4463127	0.4515509	NaN	1
BM_105	NaN	1	1	1	10	NaN	2249.jpg	2209.jpg	24	20	1	NaN	2	NaN	NaN	0.6256539	0.6632543	NaN	0.5
BM_105	NaN	1	1	1	11	NaN	2218.jpg	1262.jpg	34	33	0	NaN	4	NaN	NaN	0.5438446	0.5542416	NaN	1
BM_105	NaN	1	1	1	12	NaN	1035.jpg	1031.jpg	62	60	1	NaN	7	NaN	NaN	0.3363219	0.3458215	NaN	0.5
BM_105	NaN	1	1	1	13	NaN	2058.jpg	1173.jpg	57	63	0	NaN	7	NaN	NaN	0.3697543	0.3284629	NaN	0.5
BM_105	NaN	1	1	1	14	NaN	1144.jpg	2053.jpg	42	41	0	NaN	5	NaN	NaN	0.4913264	0.4997733	NaN	1
BM_105	NaN	1	1	1	15	NaN	2112.jpg	2217.jpg	10	9	1	NaN	1	NaN	NaN	0.7661385	0.7694392	NaN	1
BM_105	NaN	1	1	1	16	NaN	1144.jpg	2240.jpg	42	46	0	NaN	5	NaN	NaN	0.4913264	0.4515509	NaN	1
BM_105	NaN	1	1	1	17	NaN	2217.jpg	2006.jpg	9	14	0	NaN	1	NaN	NaN	0.7694392	0.7258687	NaN	1
BM_105	NaN	1	1	1	18	NaN	2006.jpg	2043.jpg	14	13	1	NaN	1	NaN	NaN	0.7258687	0.7280609	NaN	1
BM_105	NaN	1	1	1	19	NaN	1207.jpg	1114.jpg	51	52	1	NaN	6	NaN	NaN	0.4212052	0.4206887	NaN	0.5
BM_105	NaN	1	1	1	20	NaN	2209.jpg	2128.jpg	20	18	0	NaN	2	NaN	NaN	0.6632543	0.6815768	NaN	0.5
BM_105	NaN	1	1	1	21	NaN	1019.jpg	2240.jpg	45	46	0	NaN	5	NaN	NaN	0.4811998	0.4515509	NaN	1
BM_105	NaN	1	1	1	22	NaN	2201.jpg	1050.jpg	31	26	0	NaN	3	NaN	NaN	0.5641248	0.6173422	NaN	0.5
BM_105	NaN	1	1	1	23	NaN	2194.jpg	1191.jpg	39	37	0	NaN	4	NaN	NaN	0.5052864	0.5176786	NaN	1
BM_105	NaN	1	1	1	24	NaN	1013.jpg	1057.jpg	71	69	1	NaN	8	NaN	NaN	0.2364279	0.2766411	NaN	1
BM_105	NaN	1	1	1	25	NaN	1080.jpg	1246.jpg	53	49	1	NaN	6	NaN	NaN	0.4059563	0.4383251	NaN	0.5
BM_105	NaN	1	1	1	26	NaN	2221.jpg	1028.jpg	12	15	0	NaN	1	NaN	NaN	0.7321517	0.7044255	NaN	1
BM_105	NaN	1	1	1	27	NaN	1246.jpg	1207.jpg	49	51	0	NaN	6	NaN	NaN	0.4383251	0.4212052	NaN	0.5
BM_105	NaN	1	1	1	28	NaN	2194.jpg	1216.jpg	39	36	0	NaN	4	NaN	NaN	0.5052864	0.526748	NaN	1
BM_105	NaN	1	1	1	29	NaN	1254.jpg	2112.jpg	16	10	0	NaN	1	NaN	NaN	0.6922607	0.7661385	NaN	1
BM_105	NaN	1	1	1	30	NaN	2015.jpg	2111.jpg	66	70	0	NaN	8	NaN	NaN	0.2967943	0.2692061	NaN	1
BM_105	NaN	1	1	1	31	NaN	1057.jpg	1226.jpg	69	68	0	NaN	8	NaN	NaN	0.2766411	0.27695	NaN	1
BM_105	NaN	1	1	1	32	NaN	2249.jpg	2149.jpg	24	22	1	NaN	2	NaN	NaN	0.6256539	0.6405142	NaN	0.5
BM_105	NaN	1	1	1	33	NaN	2045.jpg	2229.jpg	19	17	1	NaN	2	NaN	NaN	0.6735758	0.6826034	NaN	0.5
BM_105	NaN	1	1	1	34	NaN	2054.jpg	2016.jpg	29	25	1	NaN	3	NaN	NaN	0.5718823	0.6196322	NaN	0.5
BM_105	NaN	1	1	1	35	NaN	1226.jpg	1060.jpg	68	72	1	NaN	8	NaN	NaN	0.27695	0.2318529	NaN	1
BM_105	NaN	1	1	1	36	NaN	1130.jpg	1182.jpg	64	58	0	NaN	7	NaN	NaN	0.3071842	0.3623627	NaN	0.5
BM_105	NaN	1	1	1	37	NaN	2209.jpg	2045.jpg	20	19	0	NaN	2	NaN	NaN	0.6632543	0.6735758	NaN	0.5
BM_105	NaN	1	1	1	38	NaN	1114.jpg	1192.jpg	52	56	0	NaN	6	NaN	NaN	0.4206887	0.3718094	NaN	0.5
BM_105	NaN	1	1	1	39	NaN	1060.jpg	1013.jpg	72	71	0	NaN	8	NaN	NaN	0.2318529	0.2364279	NaN	1
BM_105	NaN	1	1	1	40	NaN	1035.jpg	2058.jpg	62	57	1	NaN	7	NaN	NaN	0.3363219	0.3697543	NaN	0.5
BM_105	NaN	1	1	1	41	NaN	2112.jpg	2221.jpg	10	12	1	NaN	1	NaN	NaN	0.7661385	0.7321517	NaN	1
BM_105	NaN	1	1	1	42	NaN	2194.jpg	1262.jpg	39	33	0	NaN	4	NaN	NaN	0.5052864	0.5542416	NaN	1
BM_105	NaN	1	1	1	43	NaN	2118.jpg	2053.jpg	43	41	0	NaN	5	NaN	NaN	0.4843931	0.4997733	NaN	1
BM_105	NaN	1	1	1	44	NaN	2249.jpg	2063.jpg	24	23	1	NaN	2	NaN	NaN	0.6256539	0.6384821	NaN	0.5
BM_105	NaN	1	1	1	45	NaN	2094.jpg	1050.jpg	30	26	0	NaN	3	NaN	NaN	0.5661543	0.6173422	NaN	0.5
BM_105	NaN	1	1	1	46	NaN	1080.jpg	1114.jpg	53	52	1	NaN	6	NaN	NaN	0.4059563	0.4206887	NaN	0.5
BM_105	NaN	1	1	1	47	NaN	1173.jpg	1009.jpg	63	61	1	NaN	7	NaN	NaN	0.3284629	0.3458164	NaN	0.5
BM_105	NaN	1	1	1	48	NaN	2149.jpg	2045.jpg	22	19	0	NaN	2	NaN	NaN	0.6405142	0.6735758	NaN	0.5
BM_105	NaN	1	1	1	49	NaN	1262.jpg	2024.jpg	33	35	1	NaN	4	NaN	NaN	0.5542416	0.5317611	NaN	1
BM_105	NaN	1	1	1	50	NaN	1228.jpg	2153.jpg	27	28	1	NaN	3	NaN	NaN	0.5871911	0.577532	NaN	0.5
BM_105	NaN	1	1	1	51	NaN	1183.jpg	2201.jpg	32	31	1	NaN	3	NaN	NaN	0.5619545	0.5641248	NaN	0.5
BM_105	NaN	1	1	1	52	NaN	1144.jpg	1210.jpg	42	47	0	NaN	5	NaN	NaN	0.4913264	0.4495206	NaN	1
