Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_159	1	0.9561046	2006.jpg	41	0	0
BM_159	2	0.9026626	1028.jpg	7	0	0
BM_159	3	0.892156	1254.jpg	38	0	0
BM_159	4	0.8439561	1031.jpg	8	0	0
BM_159	5	0.839474	2212.jpg	73	0	0
BM_159	6	0.8314705	2153.jpg	65	0	0
BM_159	7	0.8194393	2249.jpg	80	0	0
BM_159	8	0.7988794	1130.jpg	19	0	0
BM_159	9	0.79358	2041.jpg	48	1	0.5
BM_159	10	0.7780496	2094.jpg	56	1	0
BM_159	11	0.7641884	1255.jpg	39	1	0
BM_159	12	0.7513518	2124.jpg	61	1	0.5
BM_159	13	0.748023	1216.jpg	33	1	0.5
BM_159	14	0.7299176	2248.jpg	79	1	0
BM_159	15	0.7212099	2181.jpg	69	1	0
BM_159	16	0.7155103	2125.jpg	62	1	0.5
BM_159	17	0.7125162	1035.jpg	9	2	1
BM_159	18	0.7097683	2016.jpg	45	2	0
BM_159	19	0.6903424	2112.jpg	59	2	0
BM_159	20	0.68874	1202.jpg	29	2	1
BM_159	21	0.6742846	2015.jpg	44	2	1
BM_159	22	0.6639488	1050.jpg	10	2	0
BM_159	23	0.6627418	2054.jpg	52	2	0
BM_159	24	0.6583676	1060.jpg	13	2	1
BM_159	25	0.6547444	2217.jpg	74	3	0
BM_159	26	0.6458102	1182.jpg	25	3	1
BM_159	27	0.6395267	1073.jpg	14	3	1
BM_159	28	0.6329207	1007.jpg	1	3	0
BM_159	29	0.6254236	2089.jpg	55	3	1
BM_159	30	0.5864121	1114.jpg	16	3	0
BM_159	31	0.577063	2008.jpg	42	3	0
BM_159	32	0.5687608	1262.jpg	40	3	1
BM_159	33	0.5511492	2154.jpg	66	4	0
BM_159	34	0.546271	1246.jpg	37	4	0.5
BM_159	35	0.5443204	1019.jpg	5	4	0.5
BM_159	36	0.5431763	2063.jpg	54	4	0
BM_159	37	0.5291875	2053.jpg	51	4	0.5
BM_159	38	0.5060924	1207.jpg	31	4	0
BM_159	39	0.5023386	1017.jpg	4	4	0
BM_159	40	0.5022183	1210.jpg	32	4	0.5
BM_159	41	0.5002717	2045.jpg	50	5	0
BM_159	42	0.4998947	1144.jpg	20	5	0.5
BM_159	43	0.4758591	1226.jpg	35	5	0.5
BM_159	44	0.4634163	2010.jpg	43	5	0
BM_159	45	0.4541018	2039.jpg	47	5	0
BM_159	46	0.44263	1228.jpg	36	5	0.5
BM_159	47	0.4425832	2209.jpg	72	5	0.5
BM_159	48	0.4383144	1146.jpg	22	5	0
BM_159	49	0.4372123	1009.jpg	2	6	1
BM_159	50	0.4331613	1191.jpg	27	6	0
BM_159	51	0.4281753	1080.jpg	15	6	0
BM_159	52	0.4265939	1192.jpg	28	6	1
BM_159	53	0.4182666	2118.jpg	60	6	0
BM_159	54	0.386348	1127.jpg	18	6	1
BM_159	55	0.3605355	1027.jpg	6	6	1
BM_159	56	0.3463854	1145.jpg	21	6	0
BM_159	57	0.3407259	2128.jpg	63	7	1
BM_159	58	0.3307174	2218.jpg	75	7	0
BM_159	59	0.3183743	1183.jpg	26	7	0
BM_159	60	0.3092593	2164.jpg	68	7	1
BM_159	61	0.3041676	1220.jpg	34	7	0
BM_159	62	0.3029605	2043.jpg	49	7	1
BM_159	63	0.2956106	1052.jpg	11	7	1
BM_159	64	0.2930164	2024.jpg	46	7	0
BM_159	65	0.2789108	2229.jpg	77	8	0
BM_159	66	0.2760099	1115.jpg	17	8	0.5
BM_159	67	0.2673409	2201.jpg	71	8	0.5
BM_159	68	0.2559424	1057.jpg	12	8	0
BM_159	69	0.2459813	1013.jpg	3	8	0.5
BM_159	70	0.2350363	2194.jpg	70	8	0
BM_159	71	0.2129901	1173.jpg	24	8	0
BM_159	72	0.2035804	2110.jpg	57	8	0.5
BM_159	73	0.1972191	2111.jpg	58	0	0
BM_159	74	0.1633612	2240.jpg	78	0	0
BM_159	75	0.1621599	2155.jpg	67	0	0
BM_159	76	0.1581802	2221.jpg	76	0	0
BM_159	77	0.1315224	1150.jpg	23	0	0
BM_159	78	0.1119338	2149.jpg	64	0	0
BM_159	79	0.08770168	1204.jpg	30	0	0
BM_159	80	0.06145036	2058.jpg	53	0	0
