Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_144	1	0.9561878	1191.jpg	27	0	0
BM_144	2	0.9384808	2118.jpg	60	0	0
BM_144	3	0.8988803	2094.jpg	56	0	0
BM_144	4	0.8775674	2209.jpg	72	0	0
BM_144	5	0.8770346	2054.jpg	52	0	0
BM_144	6	0.83393	1210.jpg	32	0	0
BM_144	7	0.8232034	2212.jpg	73	0	0
BM_144	8	0.8127799	2008.jpg	42	0	0
BM_144	9	0.7950445	2153.jpg	65	1	0
BM_144	10	0.7907951	1202.jpg	29	1	0.5
BM_144	11	0.7651674	2112.jpg	59	1	0.5
BM_144	12	0.7353187	2217.jpg	74	1	0
BM_144	13	0.728203	2053.jpg	51	1	0.5
BM_144	14	0.7236459	2010.jpg	43	1	0
BM_144	15	0.7195109	1017.jpg	4	1	0
BM_144	16	0.7171186	2201.jpg	71	1	0.5
BM_144	17	0.6907711	2124.jpg	61	2	0
BM_144	18	0.6805502	2248.jpg	79	2	1
BM_144	19	0.6668293	1207.jpg	31	2	1
BM_144	20	0.66504	1028.jpg	7	2	0
BM_144	21	0.6618528	2149.jpg	64	2	0
BM_144	22	0.6490583	1114.jpg	16	2	1
BM_144	23	0.6367359	1031.jpg	8	2	1
BM_144	24	0.6221777	2125.jpg	62	2	0
BM_144	25	0.6165116	1073.jpg	14	3	0
BM_144	26	0.6116592	2240.jpg	78	3	1
BM_144	27	0.6069928	2006.jpg	41	3	1
BM_144	28	0.6036842	2229.jpg	77	3	0
BM_144	29	0.591429	2128.jpg	63	3	0
BM_144	30	0.5552084	2024.jpg	46	3	1
BM_144	31	0.5548822	2039.jpg	47	3	1
BM_144	32	0.5548656	1254.jpg	38	3	0
BM_144	33	0.5533777	2155.jpg	67	4	0
BM_144	34	0.5515983	1262.jpg	40	4	0.5
BM_144	35	0.5511269	2015.jpg	44	4	0.5
BM_144	36	0.5495802	1019.jpg	5	4	0
BM_144	37	0.548141	1057.jpg	12	4	0
BM_144	38	0.5471705	2089.jpg	55	4	0.5
BM_144	39	0.5312158	2043.jpg	49	4	0.5
BM_144	40	0.5080904	2041.jpg	48	4	0
BM_144	41	0.507398	2016.jpg	45	5	0
BM_144	42	0.503314	1226.jpg	35	5	1
BM_144	43	0.4830374	1145.jpg	21	5	1
BM_144	44	0.4711708	1228.jpg	36	5	0
BM_144	45	0.4699123	1216.jpg	33	5	1
BM_144	46	0.4654082	2045.jpg	50	5	0
BM_144	47	0.4576225	1050.jpg	10	5	0
BM_144	48	0.4531683	2218.jpg	75	5	1
BM_144	49	0.4519316	2154.jpg	66	6	0
BM_144	50	0.4454154	1146.jpg	22	6	0.5
BM_144	51	0.4417926	1035.jpg	9	6	0.5
BM_144	52	0.4406636	1255.jpg	39	6	0
BM_144	53	0.4260793	2164.jpg	68	6	0
BM_144	54	0.4160628	1013.jpg	3	6	0.5
BM_144	55	0.413565	1144.jpg	20	6	0.5
BM_144	56	0.4031794	1080.jpg	15	6	0
BM_144	57	0.3966731	1220.jpg	34	7	0
BM_144	58	0.3923742	2181.jpg	69	7	0.5
BM_144	59	0.3754056	2249.jpg	80	7	0.5
BM_144	60	0.3552006	2058.jpg	53	7	0
BM_144	61	0.354739	2063.jpg	54	7	0
BM_144	62	0.3214264	2111.jpg	58	7	0.5
BM_144	63	0.2928065	2194.jpg	70	7	0.5
BM_144	64	0.2915626	1115.jpg	17	7	0
BM_144	65	0.2498112	1007.jpg	1	8	1
BM_144	66	0.2468747	1246.jpg	37	8	0
BM_144	67	0.2370556	1060.jpg	13	8	0
BM_144	68	0.2337942	1052.jpg	11	8	1
BM_144	69	0.2219244	1009.jpg	2	8	1
BM_144	70	0.1772159	1130.jpg	19	8	0
BM_144	71	0.1769884	1127.jpg	18	8	0
BM_144	72	0.1713659	1192.jpg	28	8	1
BM_144	73	0.1626631	1150.jpg	23	0	0
BM_144	74	0.1563344	2221.jpg	76	0	0
BM_144	75	0.14701	1027.jpg	6	0	0
BM_144	76	0.129686	1173.jpg	24	0	0
BM_144	77	0.1028432	1183.jpg	26	0	0
BM_144	78	0.09778245	1182.jpg	25	0	0
BM_144	79	0.09212283	1204.jpg	30	0	0
BM_144	80	0.06520123	2110.jpg	57	0	0
