subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_126	0	2	1	1	1	4.0043617739575	1216.jpg	1202.jpg	40	39	1	u	4	1	1012.07134802826	0.4909155	0.4910398	5.03831043001264	1	4	4.0043617739575	1.03394865605514
BM_126	0	2	1	1	2	11.2126326659927	2155.jpg	2015.jpg	59	60	0	i	7	1	1099.80174095836	0.3260249	0.3178661	12.3305299440399	1	11.2	11.2126326659927	1.11789727804717
BM_126	0	2	1	1	3	15.8008187359665	2240.jpg	2124.jpg	13	14	1	i	1	0	1351.62723402027	0.7674098	0.7305093	17.1686393700074	1	15.8	15.8008187359665	1.36782063404098
BM_126	0	2	1	1	4	19.1050329699647	1013.jpg	1204.jpg	63	61	0	u	7	0	1479.39073399175	0.299916	0.3177851	20.6065349240089	1	19.1	19.1050329699647	1.50150195404422
BM_126	0	2	1	1	5	24.8109764930559	1060.jpg	1145.jpg	46	41	1	u	5	1	1373.45709896181	0.4199098	0.4598536	26.1962205050513	0.5	24.8	24.8109764930559	1.38524401199538
BM_126	0	2	1	1	6	27.7979701199802	1027.jpg	2010.jpg	23	21	0	i	2	1	978.490940062329	0.6652115	0.6894457	28.7988762740279	0.5	27.8	27.7979701199802	1.0009061540477
BM_126	0	2	1	1	7	31.1017374750227	2024.jpg	1210.jpg	42	45	1	u	5	1	986.695865984075	0.4449152	0.4356172	32.1029622720089	0.5	31.1	31.1017374750227	1.00122479698621
BM_126	0	2	1	1	8	35.4061354610603	2217.jpg	1115.jpg	49	50	0	u	6	0	1146.28634299152	0.4018197	0.4008996	36.5740259289742	1	35.4	35.4061354610603	1.16789046791382
BM_126	0	2	1	1	9	38.710169804981	1130.jpg	1228.jpg	55	53	1	i	6	0	986.264740000479	0.3663227	0.3704085	39.7114833659725	1	38.7	38.710169804981	1.00131356099155
BM_126	0	2	1	1	10	42.2972888200311	1173.jpg	2058.jpg	72	68	1	i	8	0	1071.14513893612	0.2064111	0.2328932	43.382098719012	0.5	42.3	42.2972888200311	1.08480989898089
BM_126	0	2	1	1	11	53.3096011820016	2124.jpg	1031.jpg	14	16	0	u	1	0	890.843380009755	0.7305093	0.727585	54.2111277639633	1	53.3	53.3096011820016	0.901526581961662
BM_126	0	2	1	1	12	56.896801815019	1017.jpg	1207.jpg	66	65	1	u	8	1	1127.64291802887	0.2560921	0.272146	58.0485666319728	0.5	56.9	56.896801815019	1.1517648169538
BM_126	0	2	1	1	13	62.303519919049	2154.jpg	1146.jpg	58	64	0	u	7	0	864.924707915634	0.3306133	0.2750525	63.1876134769991	1	62.3	62.303519919049	0.884093557950109
BM_126	0	2	1	1	14	67.0090429179836	1145.jpg	1192.jpg	41	47	0	i	5	1	1191.40605500434	0.4598536	0.4164583	68.2106348900124	0.5	67	67.0090429179836	1.20159197202884
BM_126	0	2	1	1	15	70.1122402589535	1255.jpg	1019.jpg	30	26	1	u	3	1	1112.1869640192	0.6240598	0.6566974	71.2461379349697	0.5	70.1	70.1122402589535	1.1338976760162
BM_126	0	2	1	1	16	75.7014633530052	1017.jpg	1183.jpg	66	70	1	u	8	1	1306.9701299537	0.2560921	0.2292236	77.0197974879993	0.5	75.7	75.7014633530052	1.31833413499407
BM_126	0	2	1	1	17	78.7048064579722	1173.jpg	1183.jpg	72	70	1	i	8	0	1343.63746200688	0.2064111	0.2292236	80.0568496820051	0.5	78.7	78.7048064579722	1.35204322403297
BM_126	0	2	1	1	18	85.2955937309889	1009.jpg	2112.jpg	37	38	1	u	4	1	800.850599072874	0.5388776	0.5335368	86.1127943480387	1	85.3	85.2955937309889	0.817200617049821
BM_126	0	2	1	1	19	90.8022409629775	1262.jpg	2016.jpg	25	29	1	u	3	1	934.197518974543	0.6640576	0.635913	91.7532454410102	0.5	90.8	90.8022409629775	0.951004478032701
