Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial
BM_156	9	0.8133767	1013.jpg	3	1	0	0	1	62	62
BM_156	20	0.6679253	2218.jpg	75	2	0	0	1	63	63
BM_156	65	0.2968531	2240.jpg	78	8	1	1	1	64	64
BM_156	2	0.9266717	1254.jpg	38	0	0	0	1	65	65
BM_156	21	0.6215945	2209.jpg	72	2	1	1	1	66	66
BM_156	53	0.4221778	2089.jpg	55	6	0	0	1	67	67
BM_156	58	0.3886316	1246.jpg	37	7	0.5	0	1	68	68
BM_156	25	0.5933046	1057.jpg	12	3	1	1	1	69	69
BM_156	16	0.6940999	2154.jpg	66	1	0	0	1	70	70
BM_156	15	0.7332767	2229.jpg	77	1	0.5	0	1	71	71
BM_156	70	0.237903	2110.jpg	57	8	0	0	1	72	72
BM_156	45	0.4506923	2039.jpg	47	5	1	1	1	73	73
BM_156	79	0.06704021	2194.jpg	70	0	0	0	1	74	74
BM_156	37	0.5205543	2043.jpg	49	4	0.5	1	1	75	75
BM_156	52	0.4325676	2063.jpg	54	6	0	0	1	76	76
BM_156	40	0.4841523	1228.jpg	36	4	0.5	1	1	77	77
BM_156	75	0.1860589	1220.jpg	34	0	0	0	1	78	78
BM_156	29	0.5700971	1182.jpg	25	3	1	1	1	79	79
BM_156	13	0.7357411	1146.jpg	22	1	0	0	1	80	80
BM_156	74	0.2098427	2149.jpg	64	0	0	0	2	1	81
BM_156	55	0.3986802	2212.jpg	73	6	0.5	0	2	2	82
BM_156	23	0.6015032	1191.jpg	27	2	0	0	2	3	83
BM_156	17	0.6840623	1031.jpg	8	2	0	0	2	4	84
BM_156	9	0.8133767	1013.jpg	3	1	0	0	2	5	85
BM_156	4	0.8428181	2153.jpg	65	0	0	0	2	6	86
BM_156	14	0.7347261	2094.jpg	56	1	0.5	0	2	7	87
BM_156	5	0.8407048	1145.jpg	21	0	0	0	2	8	88
BM_156	59	0.3642365	2054.jpg	52	7	0.5	0	2	9	89
BM_156	65	0.2968531	2240.jpg	78	8	1	1	2	10	90
BM_156	72	0.234848	2041.jpg	48	8	1	1	2	11	91
BM_156	47	0.4467228	1192.jpg	28	5	0	0	2	12	92
BM_156	40	0.4841523	1228.jpg	36	4	0.5	0	2	13	93
BM_156	28	0.5706487	2016.jpg	45	3	1	1	2	14	94
BM_156	2	0.9266717	1254.jpg	38	0	0	0	2	15	95
BM_156	53	0.4221778	2089.jpg	55	6	0	0	2	16	96
BM_156	21	0.6215945	2209.jpg	72	2	1	1	2	17	97
BM_156	49	0.4435081	1028.jpg	7	6	0	0	2	18	98
BM_156	26	0.5840546	2024.jpg	46	3	0	0	2	19	99
BM_156	8	0.8144199	1035.jpg	9	0	0	0	2	20	100
BM_156	62	0.3337843	1150.jpg	23	7	0.5	1	2	21	101
BM_156	58	0.3886316	1246.jpg	37	7	0.5	1	2	22	102
BM_156	45	0.4506923	2039.jpg	47	5	1	1	2	23	103
BM_156	70	0.237903	2110.jpg	57	8	0	0	2	24	104
BM_156	46	0.446846	2164.jpg	68	5	0	0	2	25	105
BM_156	77	0.1272887	1017.jpg	4	0	0	0	2	26	106
BM_156	75	0.1860589	1220.jpg	34	0	0	0	2	27	107
BM_156	33	0.5567149	1114.jpg	16	4	0.5	1	2	28	108
BM_156	64	0.3216276	2058.jpg	53	7	0	0	2	29	109
BM_156	54	0.4058437	2008.jpg	42	6	0.5	1	2	30	110
BM_156	60	0.356838	2217.jpg	74	7	0	0	2	31	111
BM_156	78	0.1139746	2111.jpg	58	0	0	0	2	32	112
BM_156	66	0.2662199	2248.jpg	79	8	0	0	2	33	113
BM_156	80	0.05548932	2221.jpg	76	0	0	0	2	34	114
BM_156	61	0.3541757	2128.jpg	63	7	0	0	2	35	115
BM_156	10	0.809196	1009.jpg	2	1	0.5	1	2	36	116
BM_156	1	0.9286081	1144.jpg	20	0	0	0	2	37	117
BM_156	20	0.6679253	2218.jpg	75	2	0	0	2	38	118
BM_156	18	0.681808	1210.jpg	32	2	1	1	2	39	119
BM_156	24	0.598986	1052.jpg	11	2	1	1	2	40	120
BM_156	34	0.5496886	1207.jpg	31	4	0	0	2	41	121
BM_156	79	0.06704021	2194.jpg	70	0	0	0	2	42	122
BM_156	30	0.5676396	2010.jpg	43	3	0	0	2	43	123
BM_156	15	0.7332767	2229.jpg	77	1	0.5	0	2	44	124
BM_156	67	0.2621476	1130.jpg	19	8	0	0	2	45	125
BM_156	35	0.5422238	1262.jpg	40	4	0	0	2	46	126
BM_156	57	0.394455	1173.jpg	24	7	0	0	2	47	127
BM_156	22	0.6091678	2045.jpg	50	2	0	0	2	48	128
BM_156	52	0.4325676	2063.jpg	54	6	0	0	2	49	129
BM_156	51	0.4377377	2053.jpg	51	6	0.5	0	2	50	130
BM_156	71	0.2369487	1204.jpg	30	8	0	0	2	51	131
BM_156	56	0.3966366	1115.jpg	17	6	0	0	2	52	132
BM_156	38	0.5017856	2125.jpg	62	4	0	0	2	53	133
BM_156	76	0.1525599	1080.jpg	15	0	0	0	2	54	134
BM_156	29	0.5700971	1182.jpg	25	3	1	1	2	55	135
BM_156	6	0.8280041	1127.jpg	18	0	0	0	2	56	136
BM_156	11	0.8084714	1255.jpg	39	1	0.5	0	2	57	137
BM_156	63	0.3269842	1226.jpg	35	7	0.5	0	2	58	138
BM_156	37	0.5205543	2043.jpg	49	4	0.5	0	2	59	139
BM_156	12	0.8064042	1019.jpg	5	1	0	0	2	60	140
BM_156	31	0.5659576	2249.jpg	80	3	0	0	2	61	141
BM_156	19	0.6795531	2124.jpg	61	2	1	1	2	62	142
BM_156	32	0.5642947	2118.jpg	60	3	1	1	2	63	143
BM_156	73	0.2300758	1027.jpg	6	0	0	0	2	64	144
BM_156	13	0.7357411	1146.jpg	22	1	0	0	2	65	145
BM_156	48	0.4460135	2155.jpg	67	5	1	1	2	66	146
BM_156	44	0.4573214	2006.jpg	41	5	0	0	2	67	147
BM_156	41	0.4805691	1216.jpg	33	5	0	0	2	68	148
BM_156	36	0.525641	1007.jpg	1	4	0.5	1	2	69	149
BM_156	16	0.6940999	2154.jpg	66	1	0	0	2	70	150
BM_156	43	0.4619581	1073.jpg	14	5	1	1	2	71	151
BM_156	25	0.5933046	1057.jpg	12	3	1	1	2	72	152
BM_156	42	0.4702881	1050.jpg	10	5	1	1	2	73	153
BM_156	3	0.8816873	2112.jpg	59	0	0	0	2	74	154
BM_156	50	0.4413879	1183.jpg	26	6	0.5	1	2	75	155
BM_156	69	0.2413936	2015.jpg	44	8	1	1	2	76	156
BM_156	68	0.2615748	2201.jpg	71	8	1	1	2	77	157
BM_156	39	0.5014649	2181.jpg	69	4	0	0	2	78	158
BM_156	7	0.8261002	1202.jpg	29	0	0	0	2	79	159
BM_156	27	0.5729686	1060.jpg	13	3	0	0	2	80	160
BM_156	75	0.1860589	1220.jpg	34	0	0	0	3	1	161
BM_156	58	0.3886316	1246.jpg	37	7	0.5	0	3	2	162
BM_156	76	0.1525599	1080.jpg	15	0	0	0	3	3	163
BM_156	18	0.681808	1210.jpg	32	2	1	1	3	4	164
BM_156	52	0.4325676	2063.jpg	54	6	0	0	3	5	165
BM_156	22	0.6091678	2045.jpg	50	2	0	0	3	6	166
BM_156	36	0.525641	1007.jpg	1	4	0.5	1	3	7	167
BM_156	40	0.4841523	1228.jpg	36	4	0.5	1	3	8	168
BM_156	38	0.5017856	2125.jpg	62	4	0	0	3	9	169
BM_156	19	0.6795531	2124.jpg	61	2	1	1	3	10	170
BM_156	77	0.1272887	1017.jpg	4	0	0	0	3	11	171
BM_156	72	0.234848	2041.jpg	48	8	1	1	3	12	172
BM_156	80	0.05548932	2221.jpg	76	0	0	0	3	13	173
BM_156	55	0.3986802	2212.jpg	73	6	0.5	0	3	14	174
BM_156	79	0.06704021	2194.jpg	70	0	0	0	3	15	175
BM_156	57	0.394455	1173.jpg	24	7	0	0	3	16	176
BM_156	68	0.2615748	2201.jpg	71	8	1	1	3	17	177
BM_156	17	0.6840623	1031.jpg	8	2	0	0	3	18	178
BM_156	35	0.5422238	1262.jpg	40	4	0	0	3	19	179
BM_156	69	0.2413936	2015.jpg	44	8	1	1	3	20	180
BM_156	62	0.3337843	1150.jpg	23	7	0.5	1	3	21	181
BM_156	51	0.4377377	2053.jpg	51	6	0.5	1	3	22	182
BM_156	33	0.5567149	1114.jpg	16	4	0.5	0	3	23	183
BM_156	1	0.9286081	1144.jpg	20	0	0	0	3	24	184
BM_156	46	0.446846	2164.jpg	68	5	0	0	3	25	185
BM_156	48	0.4460135	2155.jpg	67	5	1	1	3	26	186
BM_156	26	0.5840546	2024.jpg	46	3	0	0	3	27	187
BM_156	16	0.6940999	2154.jpg	66	1	0	0	3	28	188
BM_156	61	0.3541757	2128.jpg	63	7	0	0	3	29	189
BM_156	4	0.8428181	2153.jpg	65	0	0	0	3	30	190
BM_156	53	0.4221778	2089.jpg	55	6	0	0	3	31	191
BM_156	71	0.2369487	1204.jpg	30	8	0	0	3	32	192
BM_156	25	0.5933046	1057.jpg	12	3	1	1	3	33	193
BM_156	8	0.8144199	1035.jpg	9	0	0	0	3	34	194
BM_156	29	0.5700971	1182.jpg	25	3	1	1	3	35	195
BM_156	50	0.4413879	1183.jpg	26	6	0.5	0	3	36	196
BM_156	6	0.8280041	1127.jpg	18	0	0	0	3	37	197
BM_156	11	0.8084714	1255.jpg	39	1	0.5	1	3	38	198
BM_156	7	0.8261002	1202.jpg	29	0	0	0	3	39	199
BM_156	39	0.5014649	2181.jpg	69	4	0	0	3	40	200
BM_156	9	0.8133767	1013.jpg	3	1	0	0	3	41	201
BM_156	28	0.5706487	2016.jpg	45	3	1	1	3	42	202
BM_156	23	0.6015032	1191.jpg	27	2	0	0	3	43	203
BM_156	41	0.4805691	1216.jpg	33	5	0	0	3	44	204
BM_156	27	0.5729686	1060.jpg	13	3	0	0	3	45	205
BM_156	13	0.7357411	1146.jpg	22	1	0	0	3	46	206
BM_156	3	0.8816873	2112.jpg	59	0	0	0	3	47	207
BM_156	14	0.7347261	2094.jpg	56	1	0.5	1	3	48	208
BM_156	74	0.2098427	2149.jpg	64	0	0	0	3	49	209
BM_156	67	0.2621476	1130.jpg	19	8	0	0	3	50	210
BM_156	47	0.4467228	1192.jpg	28	5	0	0	3	51	211
BM_156	37	0.5205543	2043.jpg	49	4	0.5	0	3	52	212
BM_156	56	0.3966366	1115.jpg	17	6	0	0	3	53	213
BM_156	70	0.237903	2110.jpg	57	8	0	0	3	54	214
BM_156	10	0.809196	1009.jpg	2	1	0.5	1	3	55	215
BM_156	78	0.1139746	2111.jpg	58	0	0	0	3	56	216
BM_156	59	0.3642365	2054.jpg	52	7	0.5	0	3	57	217
BM_156	44	0.4573214	2006.jpg	41	5	0	0	3	58	218
BM_156	32	0.5642947	2118.jpg	60	3	1	1	3	59	219
BM_156	31	0.5659576	2249.jpg	80	3	0	0	3	60	220
BM_156	5	0.8407048	1145.jpg	21	0	0	0	3	61	221
BM_156	2	0.9266717	1254.jpg	38	0	0	0	3	62	222
BM_156	42	0.4702881	1050.jpg	10	5	1	1	3	63	223
BM_156	64	0.3216276	2058.jpg	53	7	0	0	3	64	224
BM_156	20	0.6679253	2218.jpg	75	2	0	0	3	65	225
BM_156	30	0.5676396	2010.jpg	43	3	0	0	3	66	226
BM_156	73	0.2300758	1027.jpg	6	0	0	0	3	67	227
BM_156	21	0.6215945	2209.jpg	72	2	1	1	3	68	228
BM_156	12	0.8064042	1019.jpg	5	1	0	0	3	69	229
BM_156	49	0.4435081	1028.jpg	7	6	0	0	3	70	230
BM_156	24	0.598986	1052.jpg	11	2	1	1	3	71	231
BM_156	54	0.4058437	2008.jpg	42	6	0.5	0	3	72	232
BM_156	65	0.2968531	2240.jpg	78	8	1	1	3	73	233
BM_156	60	0.356838	2217.jpg	74	7	0	0	3	74	234
BM_156	34	0.5496886	1207.jpg	31	4	0	0	3	75	235
BM_156	43	0.4619581	1073.jpg	14	5	1	1	3	76	236
BM_156	63	0.3269842	1226.jpg	35	7	0.5	0	3	77	237
BM_156	15	0.7332767	2229.jpg	77	1	0.5	1	3	78	238
BM_156	45	0.4506923	2039.jpg	47	5	1	1	3	79	239
BM_156	66	0.2662199	2248.jpg	79	8	0	0	3	80	240
BM_156	71	0.2369487	1204.jpg	30	8	0	0	4	1	241
BM_156	65	0.2968531	2240.jpg	78	8	1	1	4	2	242
BM_156	47	0.4467228	1192.jpg	28	5	0	0	4	3	243
BM_156	21	0.6215945	2209.jpg	72	2	1	1	4	4	244
BM_156	28	0.5706487	2016.jpg	45	3	1	1	4	5	245
BM_156	34	0.5496886	1207.jpg	31	4	0	0	4	6	246
BM_156	69	0.2413936	2015.jpg	44	8	1	1	4	7	247
BM_156	24	0.598986	1052.jpg	11	2	1	1	4	8	248
BM_156	14	0.7347261	2094.jpg	56	1	0.5	1	4	9	249
BM_156	67	0.2621476	1130.jpg	19	8	0	0	4	10	250
BM_156	46	0.446846	2164.jpg	68	5	0	0	4	11	251
BM_156	55	0.3986802	2212.jpg	73	6	0.5	0	4	12	252
BM_156	18	0.681808	1210.jpg	32	2	1	1	4	13	253
BM_156	63	0.3269842	1226.jpg	35	7	0.5	0	4	14	254
BM_156	57	0.394455	1173.jpg	24	7	0	0	4	15	255
BM_156	78	0.1139746	2111.jpg	58	0	0	0	4	16	256
BM_156	68	0.2615748	2201.jpg	71	8	1	1	4	17	257
BM_156	35	0.5422238	1262.jpg	40	4	0	0	4	18	258
BM_156	49	0.4435081	1028.jpg	7	6	0	0	4	19	259
BM_156	54	0.4058437	2008.jpg	42	6	0.5	0	4	20	260
BM_156	26	0.5840546	2024.jpg	46	3	0	0	4	21	261
BM_156	77	0.1272887	1017.jpg	4	0	0	0	4	22	262
BM_156	6	0.8280041	1127.jpg	18	0	0	0	4	23	263
BM_156	3	0.8816873	2112.jpg	59	0	0	0	4	24	264
BM_156	41	0.4805691	1216.jpg	33	5	0	0	4	25	265
BM_156	80	0.05548932	2221.jpg	76	0	0	0	4	26	266
BM_156	19	0.6795531	2124.jpg	61	2	1	1	4	27	267
BM_156	50	0.4413879	1183.jpg	26	6	0.5	0	4	28	268
BM_156	39	0.5014649	2181.jpg	69	4	0	0	4	29	269
BM_156	51	0.4377377	2053.jpg	51	6	0.5	0	4	30	270
BM_156	42	0.4702881	1050.jpg	10	5	1	1	4	31	271
BM_156	1	0.9286081	1144.jpg	20	0	0	0	4	32	272
BM_156	4	0.8428181	2153.jpg	65	0	0	0	4	33	273
BM_156	5	0.8407048	1145.jpg	21	0	0	0	4	34	274
BM_156	79	0.06704021	2194.jpg	70	0	0	0	4	35	275
BM_156	31	0.5659576	2249.jpg	80	3	0	0	4	36	276
BM_156	53	0.4221778	2089.jpg	55	6	0	0	4	37	277
BM_156	29	0.5700971	1182.jpg	25	3	1	1	4	38	278
BM_156	58	0.3886316	1246.jpg	37	7	0.5	1	4	39	279
BM_156	43	0.4619581	1073.jpg	14	5	1	1	4	40	280
BM_156	7	0.8261002	1202.jpg	29	0	0	0	4	41	281
BM_156	75	0.1860589	1220.jpg	34	0	0	0	4	42	282
BM_156	61	0.3541757	2128.jpg	63	7	0	0	4	43	283
BM_156	23	0.6015032	1191.jpg	27	2	0	0	4	44	284
BM_156	52	0.4325676	2063.jpg	54	6	0	0	4	45	285
BM_156	59	0.3642365	2054.jpg	52	7	0.5	0	4	46	286
BM_156	56	0.3966366	1115.jpg	17	6	0	0	4	47	287
BM_156	37	0.5205543	2043.jpg	49	4	0.5	1	4	48	288
BM_156	15	0.7332767	2229.jpg	77	1	0.5	0	4	49	289
BM_156	11	0.8084714	1255.jpg	39	1	0.5	1	4	50	290
BM_156	30	0.5676396	2010.jpg	43	3	0	0	4	51	291
BM_156	45	0.4506923	2039.jpg	47	5	1	1	4	52	292
BM_156	13	0.7357411	1146.jpg	22	1	0	0	4	53	293
BM_156	22	0.6091678	2045.jpg	50	2	0	0	4	54	294
BM_156	48	0.4460135	2155.jpg	67	5	1	1	4	55	295
BM_156	64	0.3216276	2058.jpg	53	7	0	0	4	56	296
BM_156	16	0.6940999	2154.jpg	66	1	0	0	4	57	297
BM_156	10	0.809196	1009.jpg	2	1	0.5	0	4	58	298
BM_156	66	0.2662199	2248.jpg	79	8	0	0	4	59	299
BM_156	44	0.4573214	2006.jpg	41	5	0	0	4	60	300
BM_156	70	0.237903	2110.jpg	57	8	0	0	4	61	301
BM_156	74	0.2098427	2149.jpg	64	0	0	0	4	62	302
BM_156	38	0.5017856	2125.jpg	62	4	0	0	4	63	303
BM_156	72	0.234848	2041.jpg	48	8	1	1	4	64	304
BM_156	32	0.5642947	2118.jpg	60	3	1	1	4	65	305
BM_156	20	0.6679253	2218.jpg	75	2	0	0	4	66	306
BM_156	25	0.5933046	1057.jpg	12	3	1	1	4	67	307
BM_156	27	0.5729686	1060.jpg	13	3	0	0	4	68	308
BM_156	76	0.1525599	1080.jpg	15	0	0	0	4	69	309
BM_156	9	0.8133767	1013.jpg	3	1	0	0	4	70	310
BM_156	36	0.525641	1007.jpg	1	4	0.5	0	4	71	311
BM_156	40	0.4841523	1228.jpg	36	4	0.5	0	4	72	312
BM_156	8	0.8144199	1035.jpg	9	0	0	0	4	73	313
BM_156	12	0.8064042	1019.jpg	5	1	0	0	4	74	314
BM_156	73	0.2300758	1027.jpg	6	0	0	0	4	75	315
BM_156	17	0.6840623	1031.jpg	8	2	0	0	4	76	316
BM_156	62	0.3337843	1150.jpg	23	7	0.5	0	4	77	317
BM_156	2	0.9266717	1254.jpg	38	0	0	0	4	78	318
BM_156	60	0.356838	2217.jpg	74	7	0	0	4	79	319
BM_156	33	0.5567149	1114.jpg	16	4	0.5	0	4	80	320
BM_156	15	0.7332767	2229.jpg	77	1	0.5	0	5	1	321
BM_156	70	0.237903	2110.jpg	57	8	0	0	5	2	322
BM_156	19	0.6795531	2124.jpg	61	2	1	1	5	3	323
BM_156	7	0.8261002	1202.jpg	29	0	0	0	5	4	324
BM_156	49	0.4435081	1028.jpg	7	6	0	0	5	5	325
BM_156	20	0.6679253	2218.jpg	75	2	0	0	5	6	326
BM_156	46	0.446846	2164.jpg	68	5	0	0	5	7	327
BM_156	54	0.4058437	2008.jpg	42	6	0.5	0	5	8	328
BM_156	75	0.1860589	1220.jpg	34	0	0	0	5	9	329
BM_156	43	0.4619581	1073.jpg	14	5	1	1	5	10	330
BM_156	51	0.4377377	2053.jpg	51	6	0.5	1	5	11	331
BM_156	17	0.6840623	1031.jpg	8	2	0	0	5	12	332
BM_156	44	0.4573214	2006.jpg	41	5	0	0	5	13	333
BM_156	77	0.1272887	1017.jpg	4	0	0	0	5	14	334
BM_156	25	0.5933046	1057.jpg	12	3	1	1	5	15	335
BM_156	11	0.8084714	1255.jpg	39	1	0.5	1	5	16	336
BM_156	23	0.6015032	1191.jpg	27	2	0	0	5	17	337
BM_156	18	0.681808	1210.jpg	32	2	1	1	5	18	338
BM_156	67	0.2621476	1130.jpg	19	8	0	0	5	19	339
BM_156	59	0.3642365	2054.jpg	52	7	0.5	0	5	20	340
BM_156	8	0.8144199	1035.jpg	9	0	0	0	5	21	341
BM_156	53	0.4221778	2089.jpg	55	6	0	0	5	22	342
BM_156	52	0.4325676	2063.jpg	54	6	0	0	5	23	343
BM_156	6	0.8280041	1127.jpg	18	0	0	0	5	24	344
BM_156	2	0.9266717	1254.jpg	38	0	0	0	5	25	345
BM_156	36	0.525641	1007.jpg	1	4	0.5	0	5	26	346
BM_156	33	0.5567149	1114.jpg	16	4	0.5	0	5	27	347
BM_156	73	0.2300758	1027.jpg	6	0	0	0	5	28	348
BM_156	41	0.4805691	1216.jpg	33	5	0	0	5	29	349
BM_156	63	0.3269842	1226.jpg	35	7	0.5	0	5	30	350
BM_156	68	0.2615748	2201.jpg	71	8	1	1	5	31	351
BM_156	9	0.8133767	1013.jpg	3	1	0	0	5	32	352
BM_156	30	0.5676396	2010.jpg	43	3	0	0	5	33	353
BM_156	66	0.2662199	2248.jpg	79	8	0	0	5	34	354
BM_156	47	0.4467228	1192.jpg	28	5	0	0	5	35	355
BM_156	12	0.8064042	1019.jpg	5	1	0	0	5	36	356
BM_156	5	0.8407048	1145.jpg	21	0	0	0	5	37	357
BM_156	62	0.3337843	1150.jpg	23	7	0.5	0	5	38	358
BM_156	31	0.5659576	2249.jpg	80	3	0	0	5	39	359
BM_156	13	0.7357411	1146.jpg	22	1	0	0	5	40	360
BM_156	58	0.3886316	1246.jpg	37	7	0.5	1	5	41	361
BM_156	21	0.6215945	2209.jpg	72	2	1	1	5	42	362
BM_156	40	0.4841523	1228.jpg	36	4	0.5	1	5	43	363
BM_156	60	0.356838	2217.jpg	74	7	0	0	5	44	364
BM_156	1	0.9286081	1144.jpg	20	0	0	0	5	45	365
BM_156	38	0.5017856	2125.jpg	62	4	0	0	5	46	366
BM_156	48	0.4460135	2155.jpg	67	5	1	1	5	47	367
BM_156	42	0.4702881	1050.jpg	10	5	1	1	5	48	368
BM_156	27	0.5729686	1060.jpg	13	3	0	0	5	49	369
BM_156	79	0.06704021	2194.jpg	70	0	0	0	5	50	370
BM_156	28	0.5706487	2016.jpg	45	3	1	1	5	51	371
BM_156	57	0.394455	1173.jpg	24	7	0	0	5	52	372
BM_156	65	0.2968531	2240.jpg	78	8	1	1	5	53	373
BM_156	14	0.7347261	2094.jpg	56	1	0.5	1	5	54	374
BM_156	37	0.5205543	2043.jpg	49	4	0.5	0	5	55	375
BM_156	45	0.4506923	2039.jpg	47	5	1	1	5	56	376
BM_156	34	0.5496886	1207.jpg	31	4	0	0	5	57	377
BM_156	4	0.8428181	2153.jpg	65	0	0	0	5	58	378
BM_156	24	0.598986	1052.jpg	11	2	1	1	5	59	379
BM_156	29	0.5700971	1182.jpg	25	3	1	1	5	60	380
BM_156	61	0.3541757	2128.jpg	63	7	0	0	5	61	381
BM_156	64	0.3216276	2058.jpg	53	7	0	0	5	62	382
BM_156	22	0.6091678	2045.jpg	50	2	0	0	5	63	383
BM_156	55	0.3986802	2212.jpg	73	6	0.5	1	5	64	384
BM_156	10	0.809196	1009.jpg	2	1	0.5	1	5	65	385
BM_156	50	0.4413879	1183.jpg	26	6	0.5	0	5	66	386
BM_156	32	0.5642947	2118.jpg	60	3	1	1	5	67	387
BM_156	72	0.234848	2041.jpg	48	8	1	1	5	68	388
BM_156	80	0.05548932	2221.jpg	76	0	0	0	5	69	389
BM_156	39	0.5014649	2181.jpg	69	4	0	0	5	70	390
BM_156	74	0.2098427	2149.jpg	64	0	0	0	5	71	391
BM_156	71	0.2369487	1204.jpg	30	8	0	0	5	72	392
BM_156	35	0.5422238	1262.jpg	40	4	0	0	5	73	393
BM_156	26	0.5840546	2024.jpg	46	3	0	0	5	74	394
BM_156	16	0.6940999	2154.jpg	66	1	0	0	5	75	395
BM_156	56	0.3966366	1115.jpg	17	6	0	0	5	76	396
BM_156	3	0.8816873	2112.jpg	59	0	0	0	5	77	397
BM_156	69	0.2413936	2015.jpg	44	8	1	1	5	78	398
BM_156	78	0.1139746	2111.jpg	58	0	0	0	5	79	399
BM_156	76	0.1525599	1080.jpg	15	0	0	0	5	80	400
BM_156	59	0.3642365	2054.jpg	52	7	0.5	1	6	1	401
BM_156	25	0.5933046	1057.jpg	12	3	1	1	6	2	402
BM_156	75	0.1860589	1220.jpg	34	0	0	0	6	3	403
BM_156	65	0.2968531	2240.jpg	78	8	1	1	6	4	404
BM_156	24	0.598986	1052.jpg	11	2	1	1	6	5	405
