Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_128	1	0.9380278	2153.jpg	65	0	0
BM_128	2	0.9168723	2124.jpg	61	0	0
BM_128	3	0.9090045	2154.jpg	66	0	0
BM_128	4	0.8721005	2041.jpg	48	0	0
BM_128	5	0.8604281	1009.jpg	2	0	0
BM_128	6	0.8463227	2125.jpg	62	0	0
BM_128	7	0.8399671	2006.jpg	41	0	0
BM_128	8	0.8077973	2045.jpg	50	0	0
BM_128	9	0.7938614	1031.jpg	8	1	0.5
BM_128	10	0.7921974	1254.jpg	38	1	0
BM_128	11	0.7779945	1130.jpg	19	1	0
BM_128	12	0.7633259	2054.jpg	52	1	0.5
BM_128	13	0.7176231	2053.jpg	51	1	0
BM_128	14	0.7121604	2094.jpg	56	1	0.5
BM_128	15	0.7085332	1191.jpg	27	1	0.5
BM_128	16	0.7077654	2218.jpg	75	1	0
BM_128	17	0.7040892	2164.jpg	68	2	0
BM_128	18	0.6937772	1028.jpg	7	2	1
BM_128	19	0.6726456	2212.jpg	73	2	1
BM_128	20	0.6709527	2248.jpg	79	2	0
BM_128	21	0.6695356	2089.jpg	55	2	1
BM_128	22	0.6681557	1080.jpg	15	2	0
BM_128	23	0.6678015	2201.jpg	71	2	0
BM_128	24	0.643953	1144.jpg	20	2	1
BM_128	25	0.6226231	1050.jpg	10	3	0
BM_128	26	0.6119156	1145.jpg	21	3	1
BM_128	27	0.6084662	2043.jpg	49	3	1
BM_128	28	0.6001144	2039.jpg	47	3	0
BM_128	29	0.5907319	2240.jpg	78	3	1
BM_128	30	0.5881938	1035.jpg	9	3	0
BM_128	31	0.5784589	1013.jpg	3	3	0
BM_128	32	0.573831	2118.jpg	60	3	1
BM_128	33	0.5431997	1207.jpg	31	4	0.5
BM_128	34	0.5363467	1073.jpg	14	4	0
BM_128	35	0.5358436	1114.jpg	16	4	0
BM_128	36	0.530898	1202.jpg	29	4	0.5
BM_128	37	0.5072721	2221.jpg	76	4	0
BM_128	38	0.5022466	1060.jpg	13	4	0.5
BM_128	39	0.4968168	1017.jpg	4	4	0.5
BM_128	40	0.4736276	1115.jpg	17	4	0
BM_128	41	0.4646184	2209.jpg	72	5	1
BM_128	42	0.4571112	1262.jpg	40	5	0
BM_128	43	0.453416	1007.jpg	1	5	0
BM_128	44	0.4505833	2010.jpg	43	5	1
BM_128	45	0.4490776	1182.jpg	25	5	0
BM_128	46	0.4476236	2063.jpg	54	5	1
BM_128	47	0.44545	2016.jpg	45	5	1
BM_128	48	0.4356229	2194.jpg	70	5	0
BM_128	49	0.4337129	2229.jpg	77	6	0
BM_128	50	0.419148	2112.jpg	59	6	0.5
BM_128	51	0.389566	1057.jpg	12	6	0.5
BM_128	52	0.3783616	1192.jpg	28	6	0
BM_128	53	0.3764264	1173.jpg	24	6	0.5
BM_128	54	0.3705241	1183.jpg	26	6	0
BM_128	55	0.369312	1255.jpg	39	6	0
BM_128	56	0.3665222	1146.jpg	22	6	0.5
BM_128	57	0.3570169	1220.jpg	34	7	0
BM_128	58	0.3569138	1019.jpg	5	7	0.5
BM_128	59	0.3314144	1127.jpg	18	7	0.5
BM_128	60	0.3300743	1027.jpg	6	7	0
BM_128	61	0.3209106	2155.jpg	67	7	0
BM_128	62	0.3192581	2015.jpg	44	7	0.5
BM_128	63	0.3100398	2249.jpg	80	7	0.5
BM_128	64	0.3032863	1204.jpg	30	7	0
BM_128	65	0.3023398	2181.jpg	69	8	1
BM_128	66	0.2894944	2008.jpg	42	8	0
BM_128	67	0.2783438	1150.jpg	23	8	0
BM_128	68	0.2756067	1226.jpg	35	8	1
BM_128	69	0.2553636	1246.jpg	37	8	0
BM_128	70	0.2511943	2111.jpg	58	8	1
BM_128	71	0.2509317	1216.jpg	33	8	1
BM_128	72	0.2285771	2217.jpg	74	8	0
BM_128	73	0.2261732	2024.jpg	46	0	0
BM_128	74	0.2207114	2128.jpg	63	0	0
BM_128	75	0.2030775	1052.jpg	11	0	0
BM_128	76	0.1824637	2110.jpg	57	0	0
BM_128	77	0.1615662	2149.jpg	64	0	0
BM_128	78	0.1203756	1228.jpg	36	0	0
BM_128	79	0.09354635	1210.jpg	32	0	0
BM_128	80	0.06876624	2058.jpg	53	0	0
