subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_127	NaN	3	1	1	1	NaN	2248.jpg	2209.jpg	23	24	1	NaN	2	NaN	NaN	0.6384723	0.6283439	NaN	1
BM_127	NaN	3	1	1	2	NaN	1115.jpg	1202.jpg	34	36	1	NaN	4	NaN	NaN	0.5673312	0.5451228	NaN	0.5
BM_127	NaN	3	1	1	3	NaN	1255.jpg	1052.jpg	29	25	1	NaN	3	NaN	NaN	0.5940075	0.6203162	NaN	1
BM_127	NaN	3	1	1	4	NaN	1228.jpg	2024.jpg	44	45	0	NaN	5	NaN	NaN	0.4694105	0.4663768	NaN	0.5
BM_127	NaN	3	1	1	5	NaN	2249.jpg	2154.jpg	26	30	1	NaN	3	NaN	NaN	0.614591	0.5924054	NaN	1
BM_127	NaN	3	1	1	6	NaN	1173.jpg	2039.jpg	53	54	0	NaN	6	NaN	NaN	0.4057824	0.3919305	NaN	1
BM_127	NaN	3	1	1	7	NaN	1246.jpg	1007.jpg	51	52	0	NaN	6	NaN	NaN	0.4121001	0.410583	NaN	1
BM_127	NaN	3	1	1	8	NaN	1202.jpg	2218.jpg	36	40	0	NaN	4	NaN	NaN	0.5451228	0.5073779	NaN	0.5
BM_127	NaN	3	1	1	9	NaN	2118.jpg	2053.jpg	57	64	0	NaN	7	NaN	NaN	0.3670583	0.3086381	NaN	1
BM_127	NaN	3	1	1	10	NaN	1207.jpg	1017.jpg	35	39	1	NaN	4	NaN	NaN	0.5645966	0.508061	NaN	0.5
BM_127	NaN	3	1	1	11	NaN	2128.jpg	2164.jpg	63	58	0	NaN	7	NaN	NaN	0.309508	0.3514465	NaN	1
BM_127	NaN	3	1	1	12	NaN	2094.jpg	1204.jpg	56	49	0	NaN	6	NaN	NaN	0.3691344	0.4336786	NaN	1
BM_127	NaN	3	1	1	13	NaN	2209.jpg	1146.jpg	24	22	0	NaN	2	NaN	NaN	0.6283439	0.6389807	NaN	1
BM_127	NaN	3	1	1	14	NaN	2153.jpg	2010.jpg	28	27	0	NaN	3	NaN	NaN	0.6034151	0.6078036	NaN	1
BM_127	NaN	3	1	1	15	NaN	1216.jpg	1182.jpg	19	17	0	NaN	2	NaN	NaN	0.6798889	0.7134875	NaN	1
BM_127	NaN	3	1	1	16	NaN	2016.jpg	1173.jpg	55	53	1	NaN	6	NaN	NaN	0.383756	0.4057824	NaN	1
BM_127	NaN	3	1	1	17	NaN	1220.jpg	2125.jpg	46	48	0	NaN	5	NaN	NaN	0.4654055	0.4337316	NaN	0.5
BM_127	NaN	3	1	1	18	NaN	2164.jpg	1127.jpg	58	62	1	NaN	7	NaN	NaN	0.3514465	0.3191864	NaN	1
BM_127	NaN	3	1	1	19	NaN	2058.jpg	2045.jpg	68	66	1	NaN	8	NaN	NaN	0.2695696	0.2779947	NaN	0.5
BM_127	NaN	3	1	1	20	NaN	1216.jpg	1146.jpg	19	22	0	NaN	2	NaN	NaN	0.6798889	0.6389807	NaN	1
BM_127	NaN	3	1	1	21	NaN	2124.jpg	2010.jpg	31	27	0	NaN	3	NaN	NaN	0.5897171	0.6078036	NaN	1
BM_127	NaN	3	1	1	22	NaN	1073.jpg	1009.jpg	9	10	1	NaN	1	NaN	NaN	0.7630431	0.7559454	NaN	0.5
BM_127	NaN	3	1	1	23	NaN	1173.jpg	1204.jpg	53	49	0	NaN	6	NaN	NaN	0.4057824	0.4336786	NaN	1
BM_127	NaN	3	1	1	24	NaN	2045.jpg	2194.jpg	66	65	0	NaN	8	NaN	NaN	0.2779947	0.2909244	NaN	0.5
BM_127	NaN	3	1	1	25	NaN	2149.jpg	2118.jpg	61	57	1	NaN	7	NaN	NaN	0.3235539	0.3670583	NaN	1
BM_127	NaN	3	1	1	26	NaN	2008.jpg	1204.jpg	50	49	0	NaN	6	NaN	NaN	0.4320077	0.4336786	NaN	1
