Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_164	1	0.9685474	1028.jpg	7	0	0
BM_164	2	0.950733	2118.jpg	60	0	0
BM_164	3	0.8983356	2094.jpg	56	0	0
BM_164	4	0.8459605	2181.jpg	69	0	0
BM_164	5	0.8417774	1114.jpg	16	0	0
BM_164	6	0.8406562	2124.jpg	61	0	0
BM_164	7	0.8263143	2125.jpg	62	0	0
BM_164	8	0.819525	2008.jpg	42	0	0
BM_164	9	0.8091595	2006.jpg	41	1	0.5
BM_164	10	0.7864462	1228.jpg	36	1	0
BM_164	11	0.7664703	1080.jpg	15	1	0
BM_164	12	0.7446175	2164.jpg	68	1	0.5
BM_164	13	0.7400863	2016.jpg	45	1	0.5
BM_164	14	0.7390724	1202.jpg	29	1	0
BM_164	15	0.7386917	2249.jpg	80	1	0
BM_164	16	0.7313883	2041.jpg	48	1	0.5
BM_164	17	0.6923379	2212.jpg	73	2	0
BM_164	18	0.6911316	2201.jpg	71	2	1
BM_164	19	0.6867336	1073.jpg	14	2	1
BM_164	20	0.6793677	2024.jpg	46	2	0
BM_164	21	0.6625685	2110.jpg	57	2	0
BM_164	22	0.6620173	2153.jpg	65	2	1
BM_164	23	0.6586827	2010.jpg	43	2	1
BM_164	24	0.6582484	2054.jpg	52	2	0
BM_164	25	0.6555709	1031.jpg	8	3	0
BM_164	26	0.6298073	2229.jpg	77	3	1
BM_164	27	0.5978942	1130.jpg	19	3	1
BM_164	28	0.5924718	2155.jpg	67	3	0
BM_164	29	0.5851492	2248.jpg	79	3	0
BM_164	30	0.5815686	1254.jpg	38	3	1
BM_164	31	0.5630304	2154.jpg	66	3	1
BM_164	32	0.5599923	2063.jpg	54	3	0
BM_164	33	0.5475589	1060.jpg	13	4	0.5
BM_164	34	0.544814	1182.jpg	25	4	0
BM_164	35	0.5282477	1192.jpg	28	4	0
BM_164	36	0.5194259	1050.jpg	10	4	0.5
BM_164	37	0.4944781	2112.jpg	59	4	0
BM_164	38	0.481027	2039.jpg	47	4	0.5
BM_164	39	0.4790236	1210.jpg	32	4	0.5
BM_164	40	0.4718973	1216.jpg	33	4	0
BM_164	41	0.4650901	1013.jpg	3	5	1
BM_164	42	0.459954	2209.jpg	72	5	0
BM_164	43	0.4598655	1191.jpg	27	5	0
BM_164	44	0.4569911	2058.jpg	53	5	1
BM_164	45	0.443376	2053.jpg	51	5	1
BM_164	46	0.4393365	2240.jpg	78	5	0
BM_164	47	0.4243264	1207.jpg	31	5	0
BM_164	48	0.4222403	1204.jpg	30	5	1
BM_164	49	0.4153442	2128.jpg	63	6	0
BM_164	50	0.4133354	1226.jpg	35	6	0.5
BM_164	51	0.4018935	2015.jpg	44	6	0.5
BM_164	52	0.4017642	1052.jpg	11	6	0
BM_164	53	0.400968	2149.jpg	64	6	0
BM_164	54	0.4002988	2089.jpg	55	6	0.5
BM_164	55	0.3921186	1035.jpg	9	6	0.5
BM_164	56	0.3875466	1019.jpg	5	6	0
BM_164	57	0.3616281	2111.jpg	58	7	0.5
BM_164	58	0.3574284	1027.jpg	6	7	0
BM_164	59	0.3515223	1009.jpg	2	7	0
BM_164	60	0.3510005	1145.jpg	21	7	0.5
BM_164	61	0.3311034	1146.jpg	22	7	0.5
BM_164	62	0.3302279	2221.jpg	76	7	0
BM_164	63	0.3251033	2194.jpg	70	7	0
BM_164	64	0.3177406	1255.jpg	39	7	0.5
BM_164	65	0.3167862	2045.jpg	50	8	0
BM_164	66	0.3164589	2043.jpg	49	8	1
BM_164	67	0.284322	1127.jpg	18	8	1
BM_164	68	0.2653266	1262.jpg	40	8	0
BM_164	69	0.255406	1057.jpg	12	8	0
BM_164	70	0.2383667	1183.jpg	26	8	1
BM_164	71	0.2372022	1246.jpg	37	8	1
BM_164	72	0.1837822	2218.jpg	75	8	0
BM_164	73	0.1810234	1144.jpg	20	0	0
BM_164	74	0.1736777	1173.jpg	24	0	0
BM_164	75	0.1721793	1115.jpg	17	0	0
BM_164	76	0.1473408	1150.jpg	23	0	0
BM_164	77	0.1302507	1017.jpg	4	0	0
BM_164	78	0.1292622	1007.jpg	1	0	0
BM_164	79	0.1139869	1220.jpg	34	0	0
BM_164	80	0.07359818	2217.jpg	74	0	0
