Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_136	1	0.9023734	1254.jpg	38	0	0
BM_136	2	0.8887513	2249.jpg	80	0	0
BM_136	3	0.878159	2125.jpg	62	0	0
BM_136	4	0.8386606	2153.jpg	65	0	0
BM_136	5	0.8198525	1028.jpg	7	0	0
BM_136	6	0.7909552	1031.jpg	8	0	0
BM_136	7	0.7760625	2217.jpg	74	0	0
BM_136	8	0.7749021	2006.jpg	41	0	0
BM_136	9	0.7524128	2024.jpg	46	1	0
BM_136	10	0.7504912	2053.jpg	51	1	0.5
BM_136	11	0.722303	2181.jpg	69	1	0.5
BM_136	12	0.7219627	2229.jpg	77	1	0
BM_136	13	0.7191992	1035.jpg	9	1	0
BM_136	14	0.6821262	2201.jpg	71	1	0.5
BM_136	15	0.6777871	2016.jpg	45	1	0.5
BM_136	16	0.6764688	2209.jpg	72	1	0
BM_136	17	0.6646856	2124.jpg	61	2	0
BM_136	18	0.659318	1216.jpg	33	2	1
BM_136	19	0.6589714	2248.jpg	79	2	1
BM_136	20	0.6491652	1027.jpg	6	2	0
BM_136	21	0.6355405	1060.jpg	13	2	0
BM_136	22	0.6335879	2010.jpg	43	2	1
BM_136	23	0.6332632	1262.jpg	40	2	1
BM_136	24	0.6215624	2041.jpg	48	2	0
BM_136	25	0.6192067	2149.jpg	64	3	0
BM_136	26	0.6128951	2212.jpg	73	3	1
BM_136	27	0.605868	2045.jpg	50	3	1
BM_136	28	0.5942666	1080.jpg	15	3	0
BM_136	29	0.594254	1050.jpg	10	3	0
BM_136	30	0.591362	1073.jpg	14	3	1
BM_136	31	0.5894658	1182.jpg	25	3	1
BM_136	32	0.57782	2221.jpg	76	3	0
BM_136	33	0.5748949	1228.jpg	36	4	0.5
BM_136	34	0.5670267	2015.jpg	44	4	0
BM_136	35	0.555128	2039.jpg	47	4	0
BM_136	36	0.5442153	2111.jpg	58	4	0.5
BM_136	37	0.5423487	1202.jpg	29	4	0
BM_136	38	0.5234334	2089.jpg	55	4	0.5
BM_136	39	0.5194304	2218.jpg	75	4	0.5
BM_136	40	0.517347	1173.jpg	24	4	0
BM_136	41	0.5149224	2008.jpg	42	5	1
BM_136	42	0.5009757	2054.jpg	52	5	0
BM_136	43	0.4981185	2240.jpg	78	5	0
BM_136	44	0.4903074	2094.jpg	56	5	1
BM_136	45	0.4877136	1255.jpg	39	5	1
BM_136	46	0.4858439	1246.jpg	37	5	0
BM_136	47	0.4643124	1145.jpg	21	5	0
BM_136	48	0.4328006	1183.jpg	26	5	1
BM_136	49	0.4170063	2063.jpg	54	6	0
BM_136	50	0.4090147	2154.jpg	66	6	0.5
BM_136	51	0.4018049	1052.jpg	11	6	0.5
BM_136	52	0.392974	1114.jpg	16	6	0
BM_136	53	0.3895641	1146.jpg	22	6	0.5
BM_136	54	0.3882941	2194.jpg	70	6	0
BM_136	55	0.384034	1007.jpg	1	6	0
BM_136	56	0.367233	1019.jpg	5	6	0.5
BM_136	57	0.36579	1210.jpg	32	7	0.5
BM_136	58	0.3545791	2155.jpg	67	7	0
BM_136	59	0.3510091	2118.jpg	60	7	0
BM_136	60	0.3458535	1226.jpg	35	7	0.5
BM_136	61	0.3236764	2128.jpg	63	7	0
BM_136	62	0.306436	2058.jpg	53	7	0.5
BM_136	63	0.30301	1144.jpg	20	7	0.5
BM_136	64	0.3018377	1115.jpg	17	7	0
BM_136	65	0.2993249	2164.jpg	68	8	0
BM_136	66	0.2846208	1127.jpg	18	8	1
BM_136	67	0.2802089	1130.jpg	19	8	1
BM_136	68	0.2658724	1204.jpg	30	8	0
BM_136	69	0.2539974	1009.jpg	2	8	1
BM_136	70	0.2487527	1013.jpg	3	8	0
BM_136	71	0.2442802	1191.jpg	27	8	0
BM_136	72	0.2404465	2043.jpg	49	8	1
BM_136	73	0.236213	1150.jpg	23	0	0
BM_136	74	0.2164625	1057.jpg	12	0	0
BM_136	75	0.2097478	2112.jpg	59	0	0
BM_136	76	0.1852581	1220.jpg	34	0	0
BM_136	77	0.1839804	1192.jpg	28	0	0
BM_136	78	0.1761961	1207.jpg	31	0	0
BM_136	79	0.173339	2110.jpg	57	0	0
BM_136	80	0.1666638	1017.jpg	4	0	0
