Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_135	1	0.9438579	2153.jpg	65	0	0
BM_135	2	0.899575	2006.jpg	41	0	0
BM_135	3	0.8667827	2212.jpg	73	0	0
BM_135	4	0.8526924	2053.jpg	51	0	0
BM_135	5	0.8394148	2248.jpg	79	0	0
BM_135	6	0.7989357	1031.jpg	8	0	0
BM_135	7	0.7870246	2039.jpg	47	0	0
BM_135	8	0.7782124	2154.jpg	66	0	0
BM_135	9	0.7655728	2181.jpg	69	1	0
BM_135	10	0.7596779	2249.jpg	80	1	0.5
BM_135	11	0.7315217	2164.jpg	68	1	0.5
BM_135	12	0.726563	2112.jpg	59	1	0
BM_135	13	0.7045937	2094.jpg	56	1	0
BM_135	14	0.7027588	1027.jpg	6	1	0.5
BM_135	15	0.6996331	1226.jpg	35	1	0.5
BM_135	16	0.6945339	1210.jpg	32	1	0
BM_135	17	0.6859128	1035.jpg	9	2	1
BM_135	18	0.6799892	2125.jpg	62	2	0
BM_135	19	0.6747966	2124.jpg	61	2	0
BM_135	20	0.6720682	2201.jpg	71	2	1
BM_135	21	0.6627587	1114.jpg	16	2	1
BM_135	22	0.6527207	1220.jpg	34	2	0
BM_135	23	0.6459409	1115.jpg	17	2	0
BM_135	24	0.6458602	1182.jpg	25	2	1
BM_135	25	0.6441001	2054.jpg	52	3	0
BM_135	26	0.6291058	2217.jpg	74	3	1
BM_135	27	0.6275448	2008.jpg	42	3	1
BM_135	28	0.6160988	1150.jpg	23	3	0
BM_135	29	0.6034818	1202.jpg	29	3	1
BM_135	30	0.5991381	2063.jpg	54	3	0
BM_135	31	0.5848445	1255.jpg	39	3	0
BM_135	32	0.583962	1080.jpg	15	3	1
BM_135	33	0.5601997	1254.jpg	38	4	0.5
BM_135	34	0.5595282	1216.jpg	33	4	0
BM_135	35	0.539448	2045.jpg	50	4	0
BM_135	36	0.5308386	1130.jpg	19	4	0.5
BM_135	37	0.4972282	1127.jpg	18	4	0.5
BM_135	38	0.4774222	1060.jpg	13	4	0
BM_135	39	0.4628005	1146.jpg	22	4	0
BM_135	40	0.4503273	2118.jpg	60	4	0.5
BM_135	41	0.4467316	2041.jpg	48	5	0.5
BM_135	42	0.4446679	1183.jpg	26	5	0
BM_135	43	0.4391818	2111.jpg	58	5	0
BM_135	44	0.4343425	1017.jpg	4	5	0.5
BM_135	45	0.4258166	2194.jpg	70	5	0
BM_135	46	0.4242313	2089.jpg	55	5	0.5
BM_135	47	0.4240543	2024.jpg	46	5	0.5
BM_135	48	0.4136249	2221.jpg	76	5	0
BM_135	49	0.4125585	1204.jpg	30	6	0
BM_135	50	0.4044217	1262.jpg	40	6	1
BM_135	51	0.4018435	1191.jpg	27	6	1
BM_135	52	0.3989853	2016.jpg	45	6	0
BM_135	53	0.380504	1013.jpg	3	6	0
BM_135	54	0.3793971	2218.jpg	75	6	1
BM_135	55	0.3765916	1144.jpg	20	6	1
BM_135	56	0.3704398	1019.jpg	5	6	0
BM_135	57	0.355725	1028.jpg	7	7	1
BM_135	58	0.3553991	2229.jpg	77	7	0
BM_135	59	0.3525355	2209.jpg	72	7	0
BM_135	60	0.3524451	1073.jpg	14	7	1
BM_135	61	0.3493945	2149.jpg	64	7	1
BM_135	62	0.3382655	1207.jpg	31	7	0
BM_135	63	0.3345856	2015.jpg	44	7	0
BM_135	64	0.3292049	2128.jpg	63	7	1
BM_135	65	0.3235069	2010.jpg	43	8	0.5
BM_135	66	0.3214754	1050.jpg	10	8	0
BM_135	67	0.3201779	1192.jpg	28	8	0
BM_135	68	0.3086233	1007.jpg	1	8	0.5
BM_135	69	0.3062025	1246.jpg	37	8	0.5
BM_135	70	0.298907	1009.jpg	2	8	0
BM_135	71	0.2919867	1173.jpg	24	8	0
BM_135	72	0.2737007	2240.jpg	78	8	0.5
BM_135	73	0.2546029	2043.jpg	49	0	0
BM_135	74	0.2409177	2155.jpg	67	0	0
BM_135	75	0.2335174	1052.jpg	11	0	0
BM_135	76	0.2110475	1145.jpg	21	0	0
BM_135	77	0.1648514	2058.jpg	53	0	0
BM_135	78	0.1042259	1228.jpg	36	0	0
BM_135	79	0.09331683	1057.jpg	12	0	0
BM_135	80	0.07052619	2110.jpg	57	0	0
