Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_132	27	0.5913147	1182.jpg	25	3	1	1	1	1	1	2.00184640398948	3.45360002300004	0.85	851.252339023631	1239.60877204081	b	2	2.00184640398948	1.45175361901056
BM_132	69	0.3307694	2058.jpg	53	8	1	1	1	2	2	3.50401836802484	4.95525742403697	0.85	850.600551988464	1177.53848497523	b	3.5	3.50401836802484	1.45123905601213
BM_132	63	0.3515786	2181.jpg	69	7	0.5	0	1	3	3	5.00543713901425	6.45700435701292	0.85	NaN	NaN	x	5	5.00543713901425	1.45156721799867
BM_132	37	0.5298841	2155.jpg	67	4	0.5	0	1	4	4	6.50701707898406	7.95897882600548	0.85	NaN	NaN	x	6.5	6.50701707898406	1.45196174702141
BM_132	3	0.7833365	1028.jpg	7	0	0	0	1	5	5	8.00873763102572	9.46039651700994	0.85	NaN	NaN	x	8	8.00873763102572	1.45165888598422
BM_132	79	0.1325026	1050.jpg	10	0	0	0	1	6	6	9.51009481900837	10.9619061590056	0.85	NaN	NaN	x	9.5	9.51009481900837	1.45181133999722
BM_132	44	0.4729474	1057.jpg	12	5	0	0	1	7	7	10.9954498680308	12.4468040110078	0.85	NaN	NaN	x	11	10.9954498680308	1.45135414297692
BM_132	24	0.61102	2201.jpg	71	2	0	0	1	8	8	12.4969707520213	13.9485541679896	0.85	NaN	NaN	x	12.5	12.4969707520213	1.45158341596834
BM_132	67	0.3400541	2008.jpg	42	8	0	0	1	9	9	13.9987501900177	15.4502017750056	0.85	NaN	NaN	x	14	13.9987501900177	1.45145158498781
BM_132	64	0.3418589	1019.jpg	5	7	0	0	1	10	10	15.5006362840068	16.9525095570134	0.85	NaN	NaN	x	15.5	15.5006362840068	1.45187327300664
BM_132	13	0.6918191	2054.jpg	52	1	0	0	1	11	11	17.0022180590313	18.4541821210296	0.85	NaN	NaN	x	17	17.0022180590313	1.4519640619983
BM_132	78	0.1596389	2063.jpg	54	0	0	0	1	12	12	18.5038593439967	19.9554538960219	0.85	NaN	NaN	x	18.5	18.5038593439967	1.4515945520252
BM_132	43	0.4842836	1202.jpg	29	5	1	1	1	13	13	20.0053854100406	21.4570919999969	0.85	850.853048963472	1156.04996494949	b	20	20.0053854100406	1.4517065899563
BM_132	16	0.654488	1207.jpg	31	1	0	0	1	14	14	21.5074010120006	22.9591734390124	0.85	NaN	NaN	x	21.5	21.5074010120006	1.45177242701175
BM_132	45	0.4633514	1191.jpg	27	5	0	0	1	15	15	23.0092054459965	24.4603137639933	0.85	NaN	NaN	x	23	23.0092054459965	1.45110831799684
