Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial
BM_161	47	0.4504292	2155.jpg	67	5	1	1	2	34	114
BM_161	73	0.2025143	2248.jpg	79	0	0	0	2	35	115
BM_161	69	0.2386804	2058.jpg	53	8	1	1	2	36	116
BM_161	76	0.1820289	2043.jpg	49	0	0	0	2	37	117
BM_161	24	0.6559294	2063.jpg	54	2	0.5	0	2	38	118
BM_161	18	0.6939334	2154.jpg	66	2	0.5	0	2	39	119
BM_161	56	0.3353767	1057.jpg	12	6	0.5	0	2	40	120
BM_161	14	0.7411946	2181.jpg	69	1	0	0	2	41	121
BM_161	19	0.6739068	2039.jpg	47	2	0.5	0	2	42	122
BM_161	70	0.2251906	1060.jpg	13	8	0	0	2	43	123
BM_161	20	0.6712507	2118.jpg	60	2	0	0	2	44	124
BM_161	37	0.5497057	1019.jpg	5	4	1	1	2	45	125
BM_161	79	0.04720764	2240.jpg	78	0	0	0	2	46	126
BM_161	35	0.5860717	1202.jpg	29	4	0	0	2	47	127
BM_161	7	0.8000579	2153.jpg	65	0	0	0	2	48	128
BM_161	61	0.2988241	2024.jpg	46	7	0	0	2	49	129
BM_161	4	0.8484656	2124.jpg	61	0	0	0	2	50	130
BM_161	39	0.5286999	1017.jpg	4	4	0	0	2	51	131
BM_161	51	0.4080708	1191.jpg	27	6	0	0	2	52	132
BM_161	74	0.1871984	1204.jpg	30	0	0	0	2	53	133
BM_161	33	0.6013278	1182.jpg	25	4	1	1	2	54	134
BM_161	22	0.661141	1115.jpg	17	2	0	0	2	55	135
BM_161	45	0.4762627	1145.jpg	21	5	0	0	2	56	136
BM_161	68	0.243689	1210.jpg	32	8	1	1	2	57	137
BM_161	25	0.6451053	1255.jpg	39	3	0	0	2	58	138
BM_161	23	0.6578654	2218.jpg	75	2	0	0	2	59	139
BM_161	41	0.5131538	2094.jpg	56	5	0	0	2	60	140
BM_161	16	0.731355	2053.jpg	51	1	1	1	2	61	141
BM_161	44	0.4792474	2112.jpg	59	5	0	0	2	62	142
BM_161	43	0.4866244	1007.jpg	1	5	1	1	2	63	143
BM_161	55	0.3477387	1183.jpg	26	6	0	0	2	64	144
BM_161	11	0.7694762	2045.jpg	50	1	1	1	2	65	145
BM_161	58	0.3166193	1150.jpg	23	7	0	0	2	66	146
BM_161	29	0.6405744	1130.jpg	19	3	0	0	2	67	147
BM_161	63	0.2826445	2128.jpg	63	7	0.5	0	2	68	148
BM_161	28	0.6408762	2054.jpg	52	3	0	0	2	69	149
BM_161	80	0.01887127	2016.jpg	45	0	0	0	2	70	150
BM_161	36	0.5676574	2209.jpg	72	4	1	1	2	71	151
BM_161	48	0.4383238	1013.jpg	3	5	0	0	2	72	152
BM_161	13	0.7417419	1073.jpg	14	1	1	1	2	73	153
BM_161	1	0.9331638	2125.jpg	62	0	0	0	2	74	154
BM_161	54	0.3540034	2194.jpg	70	6	0	0	2	75	155
BM_161	65	0.2486383	2111.jpg	58	8	1	1	2	76	156
BM_161	71	0.2220217	1052.jpg	11	8	0	0	2	77	157
BM_161	64	0.2758884	2217.jpg	74	7	0	0	2	78	158
BM_161	2	0.8633702	1028.jpg	7	0	0	0	2	79	159
BM_161	52	0.3978294	2041.jpg	48	6	0.5	1	2	80	160
BM_161	51	0.4080708	1191.jpg	27	6	0	0	3	1	161
BM_161	67	0.2469575	1173.jpg	24	8	0	0	3	2	162
BM_161	69	0.2386804	2058.jpg	53	8	1	1	3	3	163
BM_161	77	0.1788617	1228.jpg	36	0	0	0	3	4	164
BM_161	25	0.6451053	1255.jpg	39	3	0	0	3	5	165
BM_161	5	0.832701	1262.jpg	40	0	0	0	3	6	166
BM_161	4	0.8484656	2124.jpg	61	0	0	0	3	7	167
BM_161	33	0.6013278	1182.jpg	25	4	1	1	3	8	168
BM_161	19	0.6739068	2039.jpg	47	2	0.5	1	3	9	169
BM_161	59	0.3138194	1220.jpg	34	7	0	0	3	10	170
BM_161	18	0.6939334	2154.jpg	66	2	0.5	1	3	11	171
BM_161	63	0.2826445	2128.jpg	63	7	0.5	1	3	12	172
BM_161	6	0.8011918	2010.jpg	43	0	0	0	3	13	173
BM_161	61	0.2988241	2024.jpg	46	7	0	0	3	14	174
BM_161	31	0.6107046	1027.jpg	6	3	0.5	0	3	15	175
BM_161	62	0.2971964	2164.jpg	68	7	0.5	1	3	16	176
BM_161	75	0.1871181	2015.jpg	44	0	0	0	3	17	177
BM_161	2	0.8633702	1028.jpg	7	0	0	0	3	18	178
BM_161	9	0.7750884	1254.jpg	38	1	0	0	3	19	179
BM_161	71	0.2220217	1052.jpg	11	8	0	0	3	20	180
BM_161	73	0.2025143	2248.jpg	79	0	0	0	3	21	181
BM_161	78	0.1110852	2110.jpg	57	0	0	0	3	22	182
BM_161	65	0.2486383	2111.jpg	58	8	1	1	3	23	183
BM_161	70	0.2251906	1060.jpg	13	8	0	0	3	24	184
BM_161	38	0.5472428	2212.jpg	73	4	0	0	3	25	185
BM_161	58	0.3166193	1150.jpg	23	7	0	0	3	26	186
BM_161	68	0.243689	1210.jpg	32	8	1	1	3	27	187
BM_161	16	0.731355	2053.jpg	51	1	1	1	3	28	188
BM_161	13	0.7417419	1073.jpg	14	1	1	1	3	29	189
BM_161	41	0.5131538	2094.jpg	56	5	0	0	3	30	190
BM_161	47	0.4504292	2155.jpg	67	5	1	1	3	31	191
BM_161	20	0.6712507	2118.jpg	60	2	0	0	3	32	192
BM_161	3	0.8576799	1114.jpg	16	0	0	0	3	33	193
BM_161	50	0.4267954	1226.jpg	35	6	0	0	3	34	194
BM_161	60	0.3071884	2201.jpg	71	7	0.5	0	3	35	195
BM_161	57	0.319642	1127.jpg	18	7	0.5	0	3	36	196
BM_161	1	0.9331638	2125.jpg	62	0	0	0	3	37	197
BM_161	46	0.4519372	1146.jpg	22	5	1	1	3	38	198
BM_161	48	0.4383238	1013.jpg	3	5	0	0	3	39	199
BM_161	26	0.6447815	2089.jpg	55	3	0.5	0	3	40	200
BM_161	32	0.6094789	2249.jpg	80	3	0	0	3	41	201
BM_161	11	0.7694762	2045.jpg	50	1	1	1	3	42	202
BM_161	64	0.2758884	2217.jpg	74	7	0	0	3	43	203
BM_161	15	0.7314292	1144.jpg	20	1	0	0	3	44	204
BM_161	24	0.6559294	2063.jpg	54	2	0.5	1	3	45	205
BM_161	27	0.6445095	2006.jpg	41	3	0.5	1	3	46	206
BM_161	29	0.6405744	1130.jpg	19	3	0	0	3	47	207
BM_161	40	0.5251924	1207.jpg	31	4	1	1	3	48	208
BM_161	79	0.04720764	2240.jpg	78	0	0	0	3	49	209
BM_161	45	0.4762627	1145.jpg	21	5	0	0	3	50	210
BM_161	54	0.3540034	2194.jpg	70	6	0	0	3	51	211
BM_161	35	0.5860717	1202.jpg	29	4	0	0	3	52	212
BM_161	52	0.3978294	2041.jpg	48	6	0.5	0	3	53	213
BM_161	17	0.7221854	1050.jpg	10	2	0	0	3	54	214
BM_161	8	0.7873915	2149.jpg	64	0	0	0	3	55	215
BM_161	23	0.6578654	2218.jpg	75	2	0	0	3	56	216
BM_161	49	0.4347801	1192.jpg	28	6	0.5	0	3	57	217
BM_161	36	0.5676574	2209.jpg	72	4	1	1	3	58	218
BM_161	10	0.7750753	1031.jpg	8	1	1	1	3	59	219
BM_161	21	0.6620893	1216.jpg	33	2	0.5	1	3	60	220
BM_161	44	0.4792474	2112.jpg	59	5	0	0	3	61	221
BM_161	12	0.7608602	1035.jpg	9	1	0	0	3	62	222
BM_161	80	0.01887127	2016.jpg	45	0	0	0	3	63	223
BM_161	66	0.2480796	2008.jpg	42	8	0	0	3	64	224
BM_161	34	0.5950035	2229.jpg	77	4	0	0	3	65	225
BM_161	14	0.7411946	2181.jpg	69	1	0	0	3	66	226
BM_161	37	0.5497057	1019.jpg	5	4	1	1	3	67	227
BM_161	7	0.8000579	2153.jpg	65	0	0	0	3	68	228
BM_161	76	0.1820289	2043.jpg	49	0	0	0	3	69	229
BM_161	22	0.661141	1115.jpg	17	2	0	0	3	70	230
BM_161	53	0.3675212	2221.jpg	76	6	0.5	0	3	71	231
BM_161	72	0.2174924	1080.jpg	15	8	1	1	3	72	232
BM_161	55	0.3477387	1183.jpg	26	6	0	0	3	73	233
BM_161	43	0.4866244	1007.jpg	1	5	1	1	3	74	234
BM_161	39	0.5286999	1017.jpg	4	4	0	0	3	75	235
BM_161	42	0.5081147	1246.jpg	37	5	1	1	3	76	236
BM_161	30	0.6208582	1009.jpg	2	3	0.5	0	3	77	237
BM_161	56	0.3353767	1057.jpg	12	6	0.5	0	3	78	238
BM_161	74	0.1871984	1204.jpg	30	0	0	0	3	79	239
BM_161	28	0.6408762	2054.jpg	52	3	0	0	3	80	240
BM_161	75	0.1871181	2015.jpg	44	0	0	0	4	1	241
BM_161	71	0.2220217	1052.jpg	11	8	0	0	4	2	242
BM_161	12	0.7608602	1035.jpg	9	1	0	0	4	3	243
BM_161	22	0.661141	1115.jpg	17	2	0	0	4	4	244
BM_161	45	0.4762627	1145.jpg	21	5	0	0	4	5	245
BM_161	56	0.3353767	1057.jpg	12	6	0.5	1	4	6	246
BM_161	28	0.6408762	2054.jpg	52	3	0	0	4	7	247
BM_161	21	0.6620893	1216.jpg	33	2	0.5	1	4	8	248
BM_161	23	0.6578654	2218.jpg	75	2	0	0	4	9	249
BM_161	35	0.5860717	1202.jpg	29	4	0	0	4	10	250
BM_161	48	0.4383238	1013.jpg	3	5	0	0	4	11	251
BM_161	58	0.3166193	1150.jpg	23	7	0	0	4	12	252
BM_161	39	0.5286999	1017.jpg	4	4	0	0	4	13	253
BM_161	74	0.1871984	1204.jpg	30	0	0	0	4	14	254
BM_161	53	0.3675212	2221.jpg	76	6	0.5	1	4	15	255
BM_161	20	0.6712507	2118.jpg	60	2	0	0	4	16	256
BM_161	49	0.4347801	1192.jpg	28	6	0.5	0	4	17	257
BM_161	67	0.2469575	1173.jpg	24	8	0	0	4	18	258
BM_161	18	0.6939334	2154.jpg	66	2	0.5	1	4	19	259
BM_161	32	0.6094789	2249.jpg	80	3	0	0	4	20	260
BM_161	14	0.7411946	2181.jpg	69	1	0	0	4	21	261
BM_161	10	0.7750753	1031.jpg	8	1	1	1	4	22	262
BM_161	57	0.319642	1127.jpg	18	7	0.5	0	4	23	263
BM_161	16	0.731355	2053.jpg	51	1	1	1	4	24	264
BM_161	40	0.5251924	1207.jpg	31	4	1	1	4	25	265
BM_161	72	0.2174924	1080.jpg	15	8	1	1	4	26	266
BM_161	9	0.7750884	1254.jpg	38	1	0	0	4	27	267
BM_161	52	0.3978294	2041.jpg	48	6	0.5	0	4	28	268
BM_161	1	0.9331638	2125.jpg	62	0	0	0	4	29	269
BM_161	30	0.6208582	1009.jpg	2	3	0.5	0	4	30	270
BM_161	2	0.8633702	1028.jpg	7	0	0	0	4	31	271
BM_161	44	0.4792474	2112.jpg	59	5	0	0	4	32	272
BM_161	70	0.2251906	1060.jpg	13	8	0	0	4	33	273
BM_161	11	0.7694762	2045.jpg	50	1	1	1	4	34	274
BM_161	69	0.2386804	2058.jpg	53	8	1	1	4	35	275
BM_161	80	0.01887127	2016.jpg	45	0	0	0	4	36	276
BM_161	33	0.6013278	1182.jpg	25	4	1	1	4	37	277
BM_161	19	0.6739068	2039.jpg	47	2	0.5	1	4	38	278
BM_161	37	0.5497057	1019.jpg	5	4	1	1	4	39	279
BM_161	63	0.2826445	2128.jpg	63	7	0.5	0	4	40	280
BM_161	27	0.6445095	2006.jpg	41	3	0.5	0	4	41	281
BM_161	3	0.8576799	1114.jpg	16	0	0	0	4	42	282
BM_161	59	0.3138194	1220.jpg	34	7	0	0	4	43	283
BM_161	46	0.4519372	1146.jpg	22	5	1	1	4	44	284
BM_161	26	0.6447815	2089.jpg	55	3	0.5	0	4	45	285
BM_161	29	0.6405744	1130.jpg	19	3	0	0	4	46	286
BM_161	50	0.4267954	1226.jpg	35	6	0	0	4	47	287
BM_161	76	0.1820289	2043.jpg	49	0	0	0	4	48	288
BM_161	7	0.8000579	2153.jpg	65	0	0	0	4	49	289
BM_161	65	0.2486383	2111.jpg	58	8	1	1	4	50	290
BM_161	8	0.7873915	2149.jpg	64	0	0	0	4	51	291
BM_161	25	0.6451053	1255.jpg	39	3	0	0	4	52	292
BM_161	34	0.5950035	2229.jpg	77	4	0	0	4	53	293
BM_161	13	0.7417419	1073.jpg	14	1	1	1	4	54	294
BM_161	79	0.04720764	2240.jpg	78	0	0	0	4	55	295
BM_161	61	0.2988241	2024.jpg	46	7	0	0	4	56	296
BM_161	62	0.2971964	2164.jpg	68	7	0.5	1	4	57	297
BM_161	15	0.7314292	1144.jpg	20	1	0	0	4	58	298
BM_161	47	0.4504292	2155.jpg	67	5	1	1	4	59	299
BM_161	64	0.2758884	2217.jpg	74	7	0	0	4	60	300
BM_161	73	0.2025143	2248.jpg	79	0	0	0	4	61	301
BM_161	36	0.5676574	2209.jpg	72	4	1	1	4	62	302
BM_161	5	0.832701	1262.jpg	40	0	0	0	4	63	303
BM_161	68	0.243689	1210.jpg	32	8	1	1	4	64	304
BM_161	41	0.5131538	2094.jpg	56	5	0	0	4	65	305
BM_161	31	0.6107046	1027.jpg	6	3	0.5	0	4	66	306
BM_161	60	0.3071884	2201.jpg	71	7	0.5	0	4	67	307
BM_161	4	0.8484656	2124.jpg	61	0	0	0	4	68	308
BM_161	42	0.5081147	1246.jpg	37	5	1	1	4	69	309
BM_161	78	0.1110852	2110.jpg	57	0	0	0	4	70	310
BM_161	54	0.3540034	2194.jpg	70	6	0	0	4	71	311
BM_161	55	0.3477387	1183.jpg	26	6	0	0	4	72	312
BM_161	6	0.8011918	2010.jpg	43	0	0	0	4	73	313
BM_161	38	0.5472428	2212.jpg	73	4	0	0	4	74	314
BM_161	24	0.6559294	2063.jpg	54	2	0.5	0	4	75	315
BM_161	51	0.4080708	1191.jpg	27	6	0	0	4	76	316
BM_161	17	0.7221854	1050.jpg	10	2	0	0	4	77	317
BM_161	77	0.1788617	1228.jpg	36	0	0	0	4	78	318
BM_161	66	0.2480796	2008.jpg	42	8	0	0	4	79	319
BM_161	43	0.4866244	1007.jpg	1	5	1	1	4	80	320
BM_161	37	0.5497057	1019.jpg	5	4	1	1	5	1	321
BM_161	43	0.4866244	1007.jpg	1	5	1	1	5	2	322
BM_161	30	0.6208582	1009.jpg	2	3	0.5	1	5	3	323
BM_161	74	0.1871984	1204.jpg	30	0	0	0	5	4	324
BM_161	77	0.1788617	1228.jpg	36	0	0	0	5	5	325
BM_161	1	0.9331638	2125.jpg	62	0	0	0	5	6	326
BM_161	6	0.8011918	2010.jpg	43	0	0	0	5	7	327
BM_161	18	0.6939334	2154.jpg	66	2	0.5	1	5	8	328
BM_161	49	0.4347801	1192.jpg	28	6	0.5	0	5	9	329
BM_161	7	0.8000579	2153.jpg	65	0	0	0	5	10	330
BM_161	35	0.5860717	1202.jpg	29	4	0	0	5	11	331
BM_161	28	0.6408762	2054.jpg	52	3	0	0	5	12	332
BM_161	12	0.7608602	1035.jpg	9	1	0	0	5	13	333
BM_161	21	0.6620893	1216.jpg	33	2	0.5	1	5	14	334
BM_161	79	0.04720764	2240.jpg	78	0	0	0	5	15	335
BM_161	75	0.1871181	2015.jpg	44	0	0	0	5	16	336
BM_161	39	0.5286999	1017.jpg	4	4	0	0	5	17	337
BM_161	15	0.7314292	1144.jpg	20	1	0	0	5	18	338
BM_161	66	0.2480796	2008.jpg	42	8	0	0	5	19	339
BM_161	61	0.2988241	2024.jpg	46	7	0	0	5	20	340
BM_161	55	0.3477387	1183.jpg	26	6	0	0	5	21	341
BM_161	11	0.7694762	2045.jpg	50	1	1	1	5	22	342
BM_161	72	0.2174924	1080.jpg	15	8	1	1	5	23	343
BM_161	29	0.6405744	1130.jpg	19	3	0	0	5	24	344
BM_161	69	0.2386804	2058.jpg	53	8	1	1	5	25	345
BM_161	23	0.6578654	2218.jpg	75	2	0	0	5	26	346
BM_161	32	0.6094789	2249.jpg	80	3	0	0	5	27	347
BM_161	56	0.3353767	1057.jpg	12	6	0.5	1	5	28	348
BM_161	59	0.3138194	1220.jpg	34	7	0	0	5	29	349
BM_161	13	0.7417419	1073.jpg	14	1	1	1	5	30	350
BM_161	70	0.2251906	1060.jpg	13	8	0	0	5	31	351
BM_161	27	0.6445095	2006.jpg	41	3	0.5	1	5	32	352
BM_161	31	0.6107046	1027.jpg	6	3	0.5	0	5	33	353
BM_161	47	0.4504292	2155.jpg	67	5	1	1	5	34	354
BM_161	65	0.2486383	2111.jpg	58	8	1	1	5	35	355
BM_161	20	0.6712507	2118.jpg	60	2	0	0	5	36	356
BM_161	73	0.2025143	2248.jpg	79	0	0	0	5	37	357
BM_161	48	0.4383238	1013.jpg	3	5	0	0	5	38	358
BM_161	80	0.01887127	2016.jpg	45	0	0	0	5	39	359
BM_161	38	0.5472428	2212.jpg	73	4	0	0	5	40	360
BM_161	19	0.6739068	2039.jpg	47	2	0.5	0	5	41	361
BM_161	52	0.3978294	2041.jpg	48	6	0.5	1	5	42	362
BM_161	2	0.8633702	1028.jpg	7	0	0	0	5	43	363
BM_161	71	0.2220217	1052.jpg	11	8	0	0	5	44	364
BM_161	14	0.7411946	2181.jpg	69	1	0	0	5	45	365
BM_161	78	0.1110852	2110.jpg	57	0	0	0	5	46	366
BM_161	36	0.5676574	2209.jpg	72	4	1	1	5	47	367
BM_161	46	0.4519372	1146.jpg	22	5	1	1	5	48	368
BM_161	57	0.319642	1127.jpg	18	7	0.5	1	5	49	369
BM_161	63	0.2826445	2128.jpg	63	7	0.5	1	5	50	370
BM_161	58	0.3166193	1150.jpg	23	7	0	0	5	51	371
BM_161	76	0.1820289	2043.jpg	49	0	0	0	5	52	372
BM_161	9	0.7750884	1254.jpg	38	1	0	0	5	53	373
BM_161	45	0.4762627	1145.jpg	21	5	0	0	5	54	374
BM_161	41	0.5131538	2094.jpg	56	5	0	0	5	55	375
BM_161	67	0.2469575	1173.jpg	24	8	0	0	5	56	376
BM_161	50	0.4267954	1226.jpg	35	6	0	0	5	57	377
BM_161	5	0.832701	1262.jpg	40	0	0	0	5	58	378
BM_161	10	0.7750753	1031.jpg	8	1	1	1	5	59	379
BM_161	60	0.3071884	2201.jpg	71	7	0.5	0	5	60	380
BM_161	42	0.5081147	1246.jpg	37	5	1	1	5	61	381
BM_161	26	0.6447815	2089.jpg	55	3	0.5	1	5	62	382
BM_161	51	0.4080708	1191.jpg	27	6	0	0	5	63	383
BM_161	44	0.4792474	2112.jpg	59	5	0	0	5	64	384
BM_161	34	0.5950035	2229.jpg	77	4	0	0	5	65	385
BM_161	68	0.243689	1210.jpg	32	8	1	1	5	66	386
BM_161	64	0.2758884	2217.jpg	74	7	0	0	5	67	387
BM_161	25	0.6451053	1255.jpg	39	3	0	0	5	68	388
BM_161	24	0.6559294	2063.jpg	54	2	0.5	1	5	69	389
BM_161	54	0.3540034	2194.jpg	70	6	0	0	5	70	390
BM_161	22	0.661141	1115.jpg	17	2	0	0	5	71	391
BM_161	40	0.5251924	1207.jpg	31	4	1	1	5	72	392
BM_161	8	0.7873915	2149.jpg	64	0	0	0	5	73	393
BM_161	3	0.8576799	1114.jpg	16	0	0	0	5	74	394
BM_161	16	0.731355	2053.jpg	51	1	1	1	5	75	395
BM_161	33	0.6013278	1182.jpg	25	4	1	1	5	76	396
BM_161	17	0.7221854	1050.jpg	10	2	0	0	5	77	397
BM_161	62	0.2971964	2164.jpg	68	7	0.5	1	5	78	398
BM_161	53	0.3675212	2221.jpg	76	6	0.5	0	5	79	399
BM_161	4	0.8484656	2124.jpg	61	0	0	0	5	80	400
BM_161	26	0.6447815	2089.jpg	55	3	0.5	0	6	1	401
BM_161	53	0.3675212	2221.jpg	76	6	0.5	0	6	2	402
BM_161	17	0.7221854	1050.jpg	10	2	0	0	6	3	403
BM_161	74	0.1871984	1204.jpg	30	0	0	0	6	4	404
