Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_153	1	0.9206699	2249.jpg	80	0	0
BM_153	2	0.9032704	2212.jpg	73	0	0
BM_153	3	0.892038	2094.jpg	56	0	0
BM_153	4	0.8448851	2124.jpg	61	0	0
BM_153	5	0.8363777	2248.jpg	79	0	0
BM_153	6	0.8359074	1254.jpg	38	0	0
BM_153	7	0.8255999	2016.jpg	45	0	0
BM_153	8	0.825097	1031.jpg	8	0	0
BM_153	9	0.8180779	2181.jpg	69	1	1
BM_153	10	0.7925379	1028.jpg	7	1	0
BM_153	11	0.755577	2053.jpg	51	1	0
BM_153	12	0.7521885	2155.jpg	67	1	1
BM_153	13	0.7486654	1035.jpg	9	1	1
BM_153	14	0.7462996	2154.jpg	66	1	0
BM_153	15	0.7374922	2041.jpg	48	1	0
BM_153	16	0.7064266	1182.jpg	25	1	1
BM_153	17	0.6923123	2153.jpg	65	2	0.5
BM_153	18	0.6840253	2128.jpg	63	2	0
BM_153	19	0.6758086	2010.jpg	43	2	0
BM_153	20	0.6753908	1114.jpg	16	2	0.5
BM_153	21	0.6715394	1210.jpg	32	2	0
BM_153	22	0.6678775	2125.jpg	62	2	0.5
BM_153	23	0.6471852	2229.jpg	77	2	0.5
BM_153	24	0.6461384	1220.jpg	34	2	0
BM_153	25	0.645568	2221.jpg	76	3	0.5
BM_153	26	0.644441	1017.jpg	4	3	0
BM_153	27	0.6269745	2164.jpg	68	3	0
BM_153	28	0.6200314	2024.jpg	46	3	0.5
BM_153	29	0.6144103	1027.jpg	6	3	0.5
BM_153	30	0.6137781	2089.jpg	55	3	0
BM_153	31	0.6068251	2006.jpg	41	3	0
BM_153	32	0.6067089	2063.jpg	54	3	0.5
BM_153	33	0.5939952	2045.jpg	50	4	1
BM_153	34	0.5886908	2039.jpg	47	4	0
BM_153	35	0.5816895	2015.jpg	44	4	0
BM_153	36	0.5805609	1255.jpg	39	4	1
BM_153	37	0.5608722	1202.jpg	29	4	1
BM_153	38	0.5291524	1207.jpg	31	4	0
BM_153	39	0.5164913	2008.jpg	42	4	0
BM_153	40	0.5144898	1191.jpg	27	4	1
BM_153	41	0.5046448	2217.jpg	74	5	1
BM_153	42	0.4642655	2118.jpg	60	5	0
BM_153	43	0.4642177	2112.jpg	59	5	0
BM_153	44	0.4559088	2218.jpg	75	5	1
BM_153	45	0.4429057	1130.jpg	19	5	1
BM_153	46	0.4417399	1050.jpg	10	5	0
BM_153	47	0.4188897	1052.jpg	11	5	0
BM_153	48	0.4024548	1013.jpg	3	5	1
BM_153	49	0.3889834	1246.jpg	37	6	0.5
BM_153	50	0.3872405	2194.jpg	70	6	0
BM_153	51	0.3819274	1019.jpg	5	6	0
BM_153	52	0.3770852	1262.jpg	40	6	0.5
BM_153	53	0.3756066	2149.jpg	64	6	0
BM_153	54	0.3568402	1228.jpg	36	6	0.5
BM_153	55	0.3563689	1183.jpg	26	6	0.5
BM_153	56	0.3538009	2201.jpg	71	6	0
BM_153	57	0.3472722	2054.jpg	52	7	0.5
BM_153	58	0.3456963	1127.jpg	18	7	0
BM_153	59	0.3428867	1007.jpg	1	7	0
BM_153	60	0.3352208	1009.jpg	2	7	0.5
BM_153	61	0.3350513	2240.jpg	78	7	0
BM_153	62	0.3276171	1216.jpg	33	7	0.5
BM_153	63	0.3162789	2209.jpg	72	7	0.5
BM_153	64	0.3075023	1060.jpg	13	7	0
BM_153	65	0.2939931	1073.jpg	14	8	0
BM_153	66	0.2887851	1144.jpg	20	8	1
BM_153	67	0.2700328	1173.jpg	24	8	1
BM_153	68	0.2631225	1226.jpg	35	8	0
BM_153	69	0.2307713	2058.jpg	53	8	0
BM_153	70	0.2299486	1057.jpg	12	8	1
BM_153	71	0.2242156	1145.jpg	21	8	1
BM_153	72	0.2029479	2110.jpg	57	8	0
BM_153	73	0.2023279	1150.jpg	23	0	0
BM_153	74	0.1772357	2111.jpg	58	0	0
BM_153	75	0.1565974	2043.jpg	49	0	0
BM_153	76	0.144055	1115.jpg	17	0	0
BM_153	77	0.1275985	1192.jpg	28	0	0
BM_153	78	0.1227973	1146.jpg	22	0	0
BM_153	79	0.0540261	1080.jpg	15	0	0
BM_153	80	0.03507216	1204.jpg	30	0	0
