Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_149	39	0.463381	2111.jpg	58	4	1	1	1	1	1	2.0029552699998	3.45357687398791	0.85	850.086052028928	1191.06127601117	b	2	2.0029552699998	1.45062160398811
BM_149	76	0.1955798	1017.jpg	4	0	0	0	1	2	2	3.50351383502129	4.95571441302309	0.85	NaN	NaN	x	3.5	3.50351383502129	1.45220057800179
BM_149	37	0.4922864	1035.jpg	9	4	0	0	1	3	3	5.00558590202127	6.4575864970102	0.85	NaN	NaN	x	5	5.00558590202127	1.45200059498893
BM_149	36	0.5022423	1182.jpg	25	4	0	0	1	4	4	6.50713856203947	7.95881177001866	0.85	NaN	NaN	x	6.5	6.50713856203947	1.45167320797918
BM_149	14	0.7581543	1114.jpg	16	1	1	1	1	5	5	8.00865873601288	9.46040521800751	0.85	850.955196016002	1113.39326697635	b	8	8.00865873601288	1.45174648199463
BM_149	54	0.3854871	2240.jpg	78	6	0.5	1	1	6	6	9.51046541699907	10.9620480620069	0.85	850.809221039526	1171.59951699432	b	9.5	9.51046541699907	1.45158264500787
BM_149	12	0.767215	2039.jpg	47	1	0	0	1	7	7	10.9957797980169	12.4469269920373	0.85	NaN	NaN	x	11	10.9957797980169	1.45114719402045
BM_149	68	0.2964479	1019.jpg	5	8	0	0	1	8	8	12.4972643789952	13.9489129570429	0.85	NaN	NaN	x	12.5	12.4972643789952	1.45164857804775
BM_149	42	0.4438686	1202.jpg	29	5	0	0	1	9	9	13.9987292400328	15.450416007021	0.85	NaN	NaN	x	14	13.9987292400328	1.45168676698813
BM_149	41	0.4463737	1115.jpg	17	5	1	1	1	10	10	15.5004335510312	16.9520984750125	0.85	851.123264990747	1181.53421900934	b	15.5	15.5004335510312	1.4516649239813
BM_149	75	0.1990525	1262.jpg	40	0	0	0	1	11	11	17.002646390989	18.4541245939909	0.85	NaN	NaN	x	17	17.002646390989	1.4514782030019
