Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_138	46	0.4353311	2164.jpg	68	5	0.5	0	1	1	1	2.00294747199951	3.45415902400055	0.85	NaN	NaN	x	2	2.00294747199951	1.45121155200104
BM_138	48	0.4288323	1228.jpg	36	5	0	0	1	2	2	3.50416421400223	4.95574912800294	0.85	NaN	NaN	x	3.5	3.50416421400223	1.4515849140007
BM_138	12	0.780957	2008.jpg	42	1	0	0	1	3	3	5.00573983800132	6.45728875200075	0.85	NaN	NaN	x	5	5.00573983800132	1.45154891399943
BM_138	76	0.1618749	1220.jpg	34	0	0	0	1	4	4	6.50737895700149	7.95924186300181	0.85	NaN	NaN	x	6.5	6.50737895700149	1.45186290600031
BM_138	42	0.4785256	1013.jpg	3	5	0	0	1	5	5	8.00918554300006	9.46058465000169	0.85	NaN	NaN	x	8	8.00918554300006	1.45139910700163
BM_138	45	0.447665	2153.jpg	65	5	0	0	1	6	6	9.51081394400171	10.9630062120013	0.85	NaN	NaN	x	9.5	9.51081394400171	1.45219226799964
BM_138	25	0.6417909	2112.jpg	59	3	0	0	1	7	7	10.9956768290031	12.4474371610013	0.85	NaN	NaN	x	11	10.9956768290031	1.45176033199823
BM_138	32	0.529754	1009.jpg	2	3	0.5	0	1	8	8	12.4976885210017	13.9492890850015	0.85	NaN	NaN	x	12.5	12.4976885210017	1.45160056399982
BM_138	2	0.9424654	2125.jpg	62	0	0	0	1	9	9	13.9991807700026	15.4509464010007	0.85	NaN	NaN	x	14	13.9991807700026	1.45176563099812
BM_138	8	0.8024125	1246.jpg	37	0	0	0	1	10	10	15.5009054770017	16.9526289880014	0.85	NaN	NaN	x	15.5	15.5009054770017	1.45172351099973
BM_138	35	0.5057295	2149.jpg	64	4	0	0	1	11	11	17.0024011750029	18.4546584990021	0.85	NaN	NaN	x	17	17.0024011750029	1.45225732399922
BM_138	27	0.6111101	1031.jpg	8	3	0.5	1	1	12	12	18.5047039100027	19.9558732059995	0.85	850.612164998893	1282.54995199677	b	18.5	18.5047039100027	1.45116929599681
BM_138	13	0.7645952	2229.jpg	77	1	1	1	1	13	13	20.0062382780015	21.4575881730016	0.85	851.128604001133	1181.16699099846	b	20	20.0062382780015	1.45134989500002
BM_138	29	0.552793	2248.jpg	79	3	0.5	0	1	14	14	21.5078846110009	22.9591175570022	0.85	NaN	NaN	x	21.5	21.5078846110009	1.45123294600126
BM_138	65	0.2738835	2110.jpg	57	8	0	0	1	15	15	23.0097135120013	24.4613037560011	0.85	NaN	NaN	x	23	23.0097135120013	1.45159024399982
BM_138	1	0.9470423	2124.jpg	61	0	0	0	1	16	16	24.5112619660031	25.9626961780014	0.85	NaN	NaN	x	24.5	24.5112619660031	1.45143421199828
BM_138	47	0.433862	2118.jpg	60	5	0.5	0	1	17	17	25.9958439130023	27.4473541920015	0.85	NaN	NaN	x	26	25.9958439130023	1.45151027899919
BM_138	69	0.2491509	1173.jpg	24	8	0	0	1	18	18	27.4977379260017	28.9497024459997	0.85	NaN	NaN	x	27.5	27.4977379260017	1.451964519998
