subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_111	NaN	3	1	1	1	NaN	2039.jpg	2221.jpg	29	31	1	NaN	3	NaN	NaN	0.5759473	0.5590074	NaN	1
BM_111	NaN	3	1	1	2	NaN	2249.jpg	1262.jpg	24	19	0	NaN	2	NaN	NaN	0.6598378	0.716115	NaN	1
BM_111	NaN	3	1	1	3	NaN	2094.jpg	1191.jpg	37	34	0	NaN	4	NaN	NaN	0.5215576	0.5339465	NaN	0.5
BM_111	NaN	3	1	1	4	NaN	1009.jpg	2194.jpg	51	56	0	NaN	6	NaN	NaN	0.4046219	0.3586991	NaN	1
BM_111	NaN	3	1	1	5	NaN	2124.jpg	2024.jpg	15	16	1	NaN	1	NaN	NaN	0.747143	0.7419257	NaN	0.5
BM_111	NaN	3	1	1	6	NaN	2240.jpg	1060.jpg	60	64	1	NaN	7	NaN	NaN	0.3295807	0.3031795	NaN	1
BM_111	NaN	3	1	1	7	NaN	1144.jpg	1210.jpg	66	65	1	NaN	8	NaN	NaN	0.2692073	0.2912156	NaN	0.5
BM_111	NaN	3	1	1	8	NaN	1007.jpg	1027.jpg	36	39	0	NaN	4	NaN	NaN	0.5266839	0.5032441	NaN	0.5
BM_111	NaN	3	1	1	9	NaN	1262.jpg	1017.jpg	19	17	1	NaN	2	NaN	NaN	0.716115	0.7384357	NaN	1
BM_111	NaN	3	1	1	10	NaN	1130.jpg	1173.jpg	62	58	1	NaN	7	NaN	NaN	0.3143094	0.3471383	NaN	1
BM_111	NaN	3	1	1	11	NaN	1255.jpg	2124.jpg	9	15	0	NaN	1	NaN	NaN	0.787711	0.747143	NaN	0.5
BM_111	NaN	3	1	1	12	NaN	2041.jpg	1216.jpg	47	42	1	NaN	5	NaN	NaN	0.4559967	0.4939586	NaN	0.5
BM_111	NaN	3	1	1	13	NaN	1182.jpg	2058.jpg	57	61	1	NaN	7	NaN	NaN	0.3567378	0.3253122	NaN	1
BM_111	NaN	3	1	1	14	NaN	2008.jpg	2248.jpg	26	30	1	NaN	3	NaN	NaN	0.6393874	0.5710922	NaN	1
BM_111	NaN	3	1	1	15	NaN	2010.jpg	1254.jpg	25	27	0	NaN	3	NaN	NaN	0.6432311	0.6353182	NaN	1
BM_111	NaN	3	1	1	16	NaN	2218.jpg	2149.jpg	48	44	0	NaN	5	NaN	NaN	0.4505371	0.4856337	NaN	0.5
BM_111	NaN	3	1	1	17	NaN	1050.jpg	1202.jpg	20	18	0	NaN	2	NaN	NaN	0.7140483	0.7286651	NaN	1
BM_111	NaN	3	1	1	18	NaN	2201.jpg	1144.jpg	68	66	0	NaN	8	NaN	NaN	0.2435277	0.2692073	NaN	0.5
BM_111	NaN	3	1	1	19	NaN	1009.jpg	2043.jpg	51	49	0	NaN	6	NaN	NaN	0.4046219	0.4394321	NaN	1
BM_111	NaN	3	1	1	20	NaN	1192.jpg	1013.jpg	59	63	0	NaN	7	NaN	NaN	0.3364274	0.308306	NaN	1
BM_111	NaN	3	1	1	21	NaN	2248.jpg	1254.jpg	30	27	0	NaN	3	NaN	NaN	0.5710922	0.6353182	NaN	1
BM_111	NaN	3	1	1	22	NaN	1052.jpg	2041.jpg	45	47	0	NaN	5	NaN	NaN	0.4729598	0.4559967	NaN	0.5
BM_111	NaN	3	1	1	23	NaN	1216.jpg	2149.jpg	42	44	0	NaN	5	NaN	NaN	0.4939586	0.4856337	NaN	0.5
BM_111	NaN	3	1	1	24	NaN	1007.jpg	2164.jpg	36	35	0	NaN	4	NaN	NaN	0.5266839	0.529511	NaN	0.5
BM_111	NaN	3	1	1	25	NaN	2218.jpg	2229.jpg	48	41	0	NaN	5	NaN	NaN	0.4505371	0.4966994	NaN	0.5
BM_111	NaN	3	1	1	26	NaN	2045.jpg	2154.jpg	53	50	1	NaN	6	NaN	NaN	0.3962546	0.4369167	NaN	1
BM_111	NaN	3	1	1	27	NaN	1127.jpg	1144.jpg	72	66	0	NaN	8	NaN	NaN	0.1785607	0.2692073	NaN	0.5
BM_111	NaN	3	1	1	28	NaN	1127.jpg	2110.jpg	72	70	0	NaN	8	NaN	NaN	0.1785607	0.1929573	NaN	0.5
BM_111	NaN	3	1	1	29	NaN	1246.jpg	1115.jpg	12	14	0	NaN	1	NaN	NaN	0.7664454	0.7530945	NaN	0.5
BM_111	NaN	3	1	1	30	NaN	2194.jpg	2054.jpg	56	55	1	NaN	6	NaN	NaN	0.3586991	0.3768524	NaN	1
BM_111	NaN	3	1	1	31	NaN	1191.jpg	2015.jpg	34	40	1	NaN	4	NaN	NaN	0.5339465	0.4973963	NaN	0.5
BM_111	NaN	3	1	1	32	NaN	2016.jpg	1017.jpg	23	17	1	NaN	2	NaN	NaN	0.67406	0.7384357	NaN	1
BM_111	NaN	3	1	1	33	NaN	1202.jpg	2249.jpg	18	24	1	NaN	2	NaN	NaN	0.7286651	0.6598378	NaN	1
BM_111	NaN	3	1	1	34	NaN	1254.jpg	2221.jpg	27	31	1	NaN	3	NaN	NaN	0.6353182	0.5590074	NaN	1
BM_111	NaN	3	1	1	35	NaN	2063.jpg	1207.jpg	43	46	0	NaN	5	NaN	NaN	0.4897032	0.4709839	NaN	0.5
BM_111	NaN	3	1	1	36	NaN	1255.jpg	1220.jpg	9	11	0	NaN	1	NaN	NaN	0.787711	0.7737127	NaN	0.5
BM_111	NaN	3	1	1	37	NaN	2240.jpg	2058.jpg	60	61	1	NaN	7	NaN	NaN	0.3295807	0.3253122	NaN	1
BM_111	NaN	3	1	1	38	NaN	2181.jpg	2094.jpg	38	37	1	NaN	4	NaN	NaN	0.5214303	0.5215576	NaN	0.5
BM_111	NaN	3	1	1	39	NaN	1202.jpg	1017.jpg	18	17	1	NaN	2	NaN	NaN	0.7286651	0.7384357	NaN	1
BM_111	NaN	3	1	1	40	NaN	2240.jpg	1192.jpg	60	59	1	NaN	7	NaN	NaN	0.3295807	0.3364274	NaN	1
BM_111	NaN	3	1	1	41	NaN	1052.jpg	2229.jpg	45	41	0	NaN	5	NaN	NaN	0.4729598	0.4966994	NaN	0.5
BM_111	NaN	3	1	1	42	NaN	2045.jpg	2111.jpg	53	54	1	NaN	6	NaN	NaN	0.3962546	0.3788778	NaN	1
BM_111	NaN	3	1	1	43	NaN	1262.jpg	1050.jpg	19	20	1	NaN	2	NaN	NaN	0.716115	0.7140483	NaN	1
