Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_158	1	0.9336846	2016.jpg	45	0	0
BM_158	2	0.9255385	2008.jpg	42	0	0
BM_158	3	0.9074528	2006.jpg	41	0	0
BM_158	4	0.89624	2094.jpg	56	0	0
BM_158	5	0.867631	2221.jpg	76	0	0
BM_158	6	0.8332517	2212.jpg	73	0	0
BM_158	7	0.8184016	1031.jpg	8	0	0
BM_158	8	0.7975343	2124.jpg	61	0	0
BM_158	9	0.7932748	2063.jpg	54	1	1
BM_158	10	0.7921696	2154.jpg	66	1	0
BM_158	11	0.7904887	2248.jpg	79	1	0
BM_158	12	0.7902736	2089.jpg	55	1	1
BM_158	13	0.7871526	2181.jpg	69	1	0
BM_158	14	0.7621502	2015.jpg	44	1	1
BM_158	15	0.7515577	2125.jpg	62	1	1
BM_158	16	0.7206619	2153.jpg	65	1	0
BM_158	17	0.7139737	2041.jpg	48	2	0.5
BM_158	18	0.7091214	2045.jpg	50	2	0
BM_158	19	0.7025164	2010.jpg	43	2	0
BM_158	20	0.6976372	1114.jpg	16	2	0.5
BM_158	21	0.6841362	2217.jpg	74	2	0.5
BM_158	22	0.6662087	2249.jpg	80	2	0
BM_158	23	0.6434014	2053.jpg	51	2	0
BM_158	24	0.6397629	1027.jpg	6	2	0.5
BM_158	25	0.6341921	2240.jpg	78	3	0.5
BM_158	26	0.6247058	2118.jpg	60	3	0
BM_158	27	0.6155251	1146.jpg	22	3	0
BM_158	28	0.6131941	1060.jpg	13	3	0.5
BM_158	29	0.6014268	2054.jpg	52	3	0.5
BM_158	30	0.5966365	1202.jpg	29	3	0
BM_158	31	0.5938604	1226.jpg	35	3	0
BM_158	32	0.5739972	2229.jpg	77	3	0.5
BM_158	33	0.5663405	1028.jpg	7	4	0
BM_158	34	0.5658664	1009.jpg	2	4	1
BM_158	35	0.5264199	2024.jpg	46	4	1
BM_158	36	0.5253804	1035.jpg	9	4	0
BM_158	37	0.5198464	2209.jpg	72	4	0
BM_158	38	0.5076819	1127.jpg	18	4	1
BM_158	39	0.5015299	1210.jpg	32	4	1
BM_158	40	0.4883701	2112.jpg	59	4	0
BM_158	41	0.4761026	2039.jpg	47	5	0
BM_158	42	0.4682611	1073.jpg	14	5	0.5
BM_158	43	0.4631263	2218.jpg	75	5	0.5
BM_158	44	0.4612138	1207.jpg	31	5	0
BM_158	45	0.453978	2110.jpg	57	5	0
BM_158	46	0.4503069	1220.jpg	34	5	0.5
BM_158	47	0.4471406	1216.jpg	33	5	0.5
BM_158	48	0.4253504	2128.jpg	63	5	0
BM_158	49	0.4242014	1173.jpg	24	6	0
BM_158	50	0.407452	1052.jpg	11	6	1
BM_158	51	0.3873685	2164.jpg	68	6	1
BM_158	52	0.3822307	2058.jpg	53	6	0
BM_158	53	0.3640379	2149.jpg	64	6	0
BM_158	54	0.3619758	1050.jpg	10	6	1
BM_158	55	0.3554374	2201.jpg	71	6	1
BM_158	56	0.3520471	1013.jpg	3	6	0
BM_158	57	0.3520376	1228.jpg	36	7	0
BM_158	58	0.3518376	1017.jpg	4	7	1
BM_158	59	0.3499958	1182.jpg	25	7	1
BM_158	60	0.3396525	1019.jpg	5	7	0
BM_158	61	0.3308481	1191.jpg	27	7	0
BM_158	62	0.3255161	1204.jpg	30	7	1
BM_158	63	0.294833	1255.jpg	39	7	1
BM_158	64	0.2905539	1144.jpg	20	7	0
BM_158	65	0.284932	2043.jpg	49	8	0
BM_158	66	0.2788341	1130.jpg	19	8	0.5
BM_158	67	0.2266713	2111.jpg	58	8	0.5
BM_158	68	0.2258667	2155.jpg	67	8	0
BM_158	69	0.2237685	1080.jpg	15	8	0.5
BM_158	70	0.2164331	2194.jpg	70	8	0
BM_158	71	0.2160413	1145.jpg	21	8	0
BM_158	72	0.2007046	1246.jpg	37	8	0.5
BM_158	73	0.1991745	1150.jpg	23	0	0
BM_158	74	0.1845489	1192.jpg	28	0	0
BM_158	75	0.1579481	1183.jpg	26	0	0
BM_158	76	0.143108	1007.jpg	1	0	0
BM_158	77	0.142289	1262.jpg	40	0	0
BM_158	78	0.1179255	1254.jpg	38	0	0
BM_158	79	0.101263	1057.jpg	12	0	0
BM_158	80	0.0857915	1115.jpg	17	0	0
