Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_162	1	0.9006034	1114.jpg	16	0	0
BM_162	2	0.879055	2118.jpg	60	0	0
BM_162	3	0.8453322	1073.jpg	14	0	0
BM_162	4	0.8441252	1028.jpg	7	0	0
BM_162	5	0.8367254	2181.jpg	69	0	0
BM_162	6	0.8141995	2094.jpg	56	0	0
BM_162	7	0.7984811	2124.jpg	61	0	0
BM_162	8	0.7850689	2153.jpg	65	0	0
BM_162	9	0.7834082	2125.jpg	62	1	1
BM_162	10	0.7791261	2209.jpg	72	1	0
BM_162	11	0.775824	2054.jpg	52	1	0
BM_162	12	0.7719027	2218.jpg	75	1	1
BM_162	13	0.7597985	2221.jpg	76	1	1
BM_162	14	0.7213893	1035.jpg	9	1	0
BM_162	15	0.7150248	2010.jpg	43	1	0
BM_162	16	0.7071958	2229.jpg	77	1	1
BM_162	17	0.6937472	1027.jpg	6	2	0
BM_162	18	0.6919848	1130.jpg	19	2	0.5
BM_162	19	0.6831418	2024.jpg	46	2	0.5
BM_162	20	0.6810606	2194.jpg	70	2	0
BM_162	21	0.6771873	2240.jpg	78	2	0
BM_162	22	0.667874	1228.jpg	36	2	0.5
BM_162	23	0.6674068	2154.jpg	66	2	0.5
BM_162	24	0.6666456	2164.jpg	68	2	0
BM_162	25	0.6576563	2006.jpg	41	3	0.5
BM_162	26	0.655777	2053.jpg	51	3	0
BM_162	27	0.6518589	1207.jpg	31	3	0
BM_162	28	0.623556	2201.jpg	71	3	0.5
BM_162	29	0.6091873	1145.jpg	21	3	0.5
BM_162	30	0.5894626	1031.jpg	8	3	0
BM_162	31	0.5782534	1191.jpg	27	3	0
BM_162	32	0.5655784	1210.jpg	32	3	0.5
BM_162	33	0.5513887	1017.jpg	4	4	0
BM_162	34	0.5487399	2089.jpg	55	4	1
BM_162	35	0.5430493	2112.jpg	59	4	1
BM_162	36	0.5309099	2063.jpg	54	4	0
BM_162	37	0.5298261	1080.jpg	15	4	0
BM_162	38	0.5245873	2149.jpg	64	4	1
BM_162	39	0.5187187	1220.jpg	34	4	1
BM_162	40	0.4968072	1173.jpg	24	4	0
BM_162	41	0.4932994	2212.jpg	73	5	0
BM_162	42	0.4831647	1144.jpg	20	5	0.5
BM_162	43	0.4699271	2041.jpg	48	5	0.5
BM_162	44	0.4406887	2111.jpg	58	5	0
BM_162	45	0.4346795	1060.jpg	13	5	0.5
BM_162	46	0.4318092	2045.jpg	50	5	0
BM_162	47	0.4275656	2058.jpg	53	5	0
BM_162	48	0.4227769	1007.jpg	1	5	0.5
BM_162	49	0.4219294	1216.jpg	33	6	0
BM_162	50	0.4202951	1204.jpg	30	6	1
BM_162	51	0.4121327	2015.jpg	44	6	1
BM_162	52	0.4078881	1254.jpg	38	6	0
BM_162	53	0.4009744	1262.jpg	40	6	0
BM_162	54	0.3963669	2248.jpg	79	6	1
BM_162	55	0.3854216	2016.jpg	45	6	1
BM_162	56	0.3623077	1052.jpg	11	6	0
BM_162	57	0.354487	1115.jpg	17	7	1
BM_162	58	0.3448814	1013.jpg	3	7	0
BM_162	59	0.3409968	1226.jpg	35	7	0
BM_162	60	0.3341262	1255.jpg	39	7	1
BM_162	61	0.3284805	2155.jpg	67	7	0
BM_162	62	0.3169361	2249.jpg	80	7	1
BM_162	63	0.3155854	2217.jpg	74	7	1
BM_162	64	0.3030793	2043.jpg	49	7	0
BM_162	65	0.2960477	1182.jpg	25	8	0
BM_162	66	0.2785293	1127.jpg	18	8	0.5
BM_162	67	0.2623484	2128.jpg	63	8	0.5
BM_162	68	0.2437598	1050.jpg	10	8	0
BM_162	69	0.2421398	1146.jpg	22	8	0.5
BM_162	70	0.2380567	1192.jpg	28	8	0
BM_162	71	0.2259459	1202.jpg	29	8	0
BM_162	72	0.2106161	1057.jpg	12	8	0.5
BM_162	73	0.2051474	1019.jpg	5	0	0
BM_162	74	0.20196	2008.jpg	42	0	0
BM_162	75	0.1688539	2039.jpg	47	0	0
BM_162	76	0.1665546	1183.jpg	26	0	0
BM_162	77	0.1516871	1009.jpg	2	0	0
BM_162	78	0.1475311	1150.jpg	23	0	0
BM_162	79	0.107745	2110.jpg	57	0	0
BM_162	80	0.08161266	1246.jpg	37	0	0
