subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_118	0	2	1	1	1	4.00448025111109	2240.jpg	2155.jpg	23	17	0	u	2	0	631.624680012465	0.6513751	0.7058579	4.65516570210457	0.5	4	4.00448025111109	0.650685450993478
BM_118	0	2	1	1	2	11.1959103650879	2229.jpg	1146.jpg	34	37	1	u	4	1	480.204282095656	0.5763443	0.541189	11.6964894151315	1	11.2	11.1959103650879	0.500579050043598
BM_118	0	2	1	1	3	15.8010250201914	2128.jpg	2045.jpg	32	31	0	u	3	0	555.081062950194	0.6117706	0.618059	16.3683759809937	0.5	15.8	15.8010250201914	0.567350960802287
BM_118	0	2	1	1	4	19.1048052841797	1013.jpg	2043.jpg	54	51	0	i	6	1	531.298856949434	0.370665	0.412177	19.6553517670836	1	19.1	19.1048052841797	0.550546482903883
BM_118	0	2	1	1	5	24.7945751100779	2124.jpg	2089.jpg	18	20	0	u	2	0	545.539418002591	0.7016321	0.694738	25.3618593520951	0.5	24.8	24.7945751100779	0.567284242017195
BM_118	0	2	1	1	6	27.7978422511369	2041.jpg	2124.jpg	21	18	1	u	2	1	502.291794866323	0.6860124	0.7016321	28.3150794540998	0.5	27.8	27.7978422511369	0.51723720296286
BM_118	0	2	1	1	7	31.1016008290462	1127.jpg	1007.jpg	67	70	0	i	8	1	606.50379396975	0.2525438	0.2231864	31.7186492481269	0.5	31.1	31.1016008290462	0.617048419080675
BM_118	0	2	1	1	8	35.4064533361234	2111.jpg	1080.jpg	30	27	1	u	3	1	573.652147082612	0.6193793	0.6353923	36.0071758201811	0.5	35.4	35.4064533361234	0.600722484057769
BM_118	0	2	1	1	9	38.6932059042156	1204.jpg	2221.jpg	72	65	0	i	8	1	638.888421934098	0.2160506	0.2687492	39.3442702312022	0.5	38.7	38.6932059042156	0.65106432698667
BM_118	0	2	1	1	10	42.2976068970747	2221.jpg	1127.jpg	65	67	1	u	8	1	514.522281009704	0.2687492	0.2525438	42.8314687961247	0.5	42.3	42.2976068970747	0.533861899049953
BM_118	0	2	1	1	11	53.2932203661185	1182.jpg	1060.jpg	45	43	1	u	5	1	710.894851014018	0.4371848	0.4447631	54.0273600420915	0.5	53.3	53.2932203661185	0.734139675972983
BM_118	0	2	1	1	12	56.897281305166	2217.jpg	1173.jpg	62	64	1	u	7	1	658.856112975627	0.2977255	0.2694388	57.58134763618	1	56.9	56.897281305166	0.684066331014037
BM_118	0	2	1	1	13	62.3034204600845	1052.jpg	2015.jpg	46	44	0	i	5	1	580.694490112364	0.4311848	0.4374983	62.9040307030082	0.5	62.3	62.3034204600845	0.600610242923722
