Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_166	2	0.9165288	2124.jpg	61	0	0	0	1	1	1	2.00171369995223	3.45334105595248	0.85	NaN	NaN	x	2	2.00171369995223	1.45162735600024
BM_166	28	0.6362426	2110.jpg	57	3	0.5	1	1	2	2	3.5033604989876	4.9551643129671	0.85	851.140760001726	1172.82198299654	b	3.5	3.5033604989876	1.4518038139795
BM_166	5	0.8744296	2016.jpg	45	0	0	0	1	3	3	5.00534110999433	6.4566298929858	0.85	NaN	NaN	x	5	5.00534110999433	1.45128878299147
BM_166	75	0.1697862	1192.jpg	28	0	0	0	1	4	4	6.50713475095108	7.95818119996693	0.85	NaN	NaN	x	6.5	6.50713475095108	1.45104644901585
BM_166	45	0.413899	1007.jpg	1	5	0.5	0	1	5	5	8.0086786779575	9.46022987097967	0.85	NaN	NaN	x	8	8.0086786779575	1.45155119302217
BM_166	40	0.5148692	2045.jpg	50	4	1	1	1	6	6	9.51015618897509	10.961824344995	0.85	851.32448701188	1141.99203799944	b	9.5	9.51015618897509	1.45166815601988
BM_166	69	0.2437641	2240.jpg	78	8	0.5	0	1	7	7	10.9953769900021	12.4470857050037	0.85	NaN	NaN	x	11	10.9953769900021	1.45170871500159
BM_166	72	0.2069701	1191.jpg	27	8	0.5	0	1	8	8	12.4967822209583	13.9485052359523	0.85	NaN	NaN	x	12.5	12.4967822209583	1.45172301499406
BM_166	31	0.5851467	2058.jpg	53	3	0	0	1	9	9	13.9989708449575	15.4502272039535	0.85	NaN	NaN	x	14	13.9989708449575	1.45125635899603
BM_166	60	0.3045036	1035.jpg	9	7	0	0	1	10	10	15.5006318679661	16.9517391509726	0.85	NaN	NaN	x	15.5	15.5006318679661	1.45110728300642
BM_166	58	0.3244758	1028.jpg	7	7	1	1	1	11	11	17.0020814359887	18.453515968984	0.85	850.638517003972	NaN	x	17	17.0020814359887	1.45143453299534
BM_166	43	0.4695176	1130.jpg	19	5	0.5	0	1	12	12	18.5037831749651	19.9553417139687	0.85	NaN	NaN	x	18.5	18.5037831749651	1.4515585390036
BM_166	76	0.1671935	1226.jpg	35	0	0	0	1	13	13	20.0053258399712	21.456912760972	0.85	NaN	NaN	x	20	20.0053258399712	1.45158692100085
BM_166	7	0.8414782	2248.jpg	79	0	0	0	1	14	14	21.5070029149647	22.958549701958	0.85	NaN	NaN	x	21.5	21.5070029149647	1.45154678699328
BM_166	68	0.2446602	1204.jpg	30	8	0	0	1	15	15	23.0085396229988	24.4601027469616	0.85	NaN	NaN	x	23	23.0085396229988	1.45156312396284
BM_166	42	0.4928178	1146.jpg	22	5	0.5	0	1	16	16	24.510683481989	25.9617794659571	0.85	NaN	NaN	x	24.5	24.510683481989	1.45109598396812
BM_166	10	0.8078595	2209.jpg	72	1	1	1	1	17	17	25.9953916049562	27.4467988239485	0.85	850.654590991326	1160.76864703791	b	26	25.9953916049562	1.45140721899224
BM_166	34	0.5685288	2155.jpg	67	4	0	0	1	18	18	27.4968816849869	28.9489644349669	0.85	NaN	NaN	x	27.5	27.4968816849869	1.45208274998004
BM_166	23	0.6645826	2125.jpg	62	2	0	0	1	19	19	28.9987456639647	30.4501377229462	0.85	NaN	NaN	x	29	28.9987456639647	1.45139205898158
BM_166	32	0.5832041	2043.jpg	49	3	0.5	0	1	20	20	30.5001872479916	31.9518047089805	0.85	NaN	NaN	x	30.5	30.5001872479916	1.45161746098893
BM_166	25	0.650406	1050.jpg	10	3	0.5	0	1	21	21	32.0020426609553	33.4538596560014	0.85	NaN	NaN	x	32	32.0020426609553	1.4518169950461
BM_166	44	0.4156111	1013.jpg	3	5	0	0	1	22	22	33.5035370999831	34.9552099540015	0.85	NaN	NaN	x	33.5	33.5035370999831	1.4516728540184
BM_166	22	0.6743197	2154.jpg	66	2	0	0	1	23	23	35.0058211049763	36.4569599629613	0.85	NaN	NaN	x	35	35.0058211049763	1.45113885798492
BM_166	17	0.7156456	2010.jpg	43	2	0.5	0	1	24	24	36.5073652589926	37.9588915019995	0.85	NaN	1048.75261895359	b	36.5	36.5073652589926	1.45152624300681
BM_166	15	0.7435009	2063.jpg	54	1	0	0	1	25	25	38.0089704439742	39.4603340009926	0.85	NaN	NaN	x	38	38.0089704439742	1.45136355701834
BM_166	4	0.8868345	2181.jpg	69	0	0	0	1	26	26	39.5105582109536	40.9621635410003	0.85	NaN	NaN	x	39.5	39.5105582109536	1.45160533004673
BM_166	16	0.7263148	2024.jpg	46	1	1	1	1	27	27	40.9955630569602	42.4468593559577	0.85	850.875267002266	NaN	x	41	40.9955630569602	1.45129629899748
BM_166	18	0.7145538	2164.jpg	68	2	0	0	1	28	28	42.4968973419745	43.9488652199507	0.85	NaN	NaN	x	42.5	42.4968973419745	1.45196787797613
BM_166	73	0.203303	1207.jpg	31	0	0	0	1	29	29	43.998946740001	45.4504366299952	0.85	NaN	NaN	x	44	43.998946740001	1.45148988999426
BM_166	63	0.2787053	1150.jpg	23	7	1	1	1	30	30	45.501070069964	46.9520462629735	0.85	850.59965698747	NaN	x	45.5	45.501070069964	1.45097619300941
BM_166	47	0.3986138	1182.jpg	25	5	0	0	1	31	31	47.002583628986	48.4536964089493	0.85	NaN	NaN	x	47	47.002583628986	1.4511127799633
BM_166	53	0.3617896	1144.jpg	20	6	0	0	1	32	32	48.5039980059955	49.9553799299756	0.85	NaN	NaN	x	48.5	48.5039980059955	1.45138192398008
BM_166	26	0.6454961	2128.jpg	63	3	0	0	1	33	33	50.0057168039493	51.4573536819662	0.85	NaN	NaN	x	50	50.0057168039493	1.45163687801687
BM_166	52	0.3624607	1019.jpg	5	6	0	0	1	34	34	51.507259504986	52.9589351989562	0.85	NaN	NaN	x	51.5	51.507259504986	1.45167569397017
BM_166	56	0.3353956	1114.jpg	16	6	0	0	1	35	35	53.0088358239736	54.4605516129523	0.85	NaN	NaN	x	53	53.0088358239736	1.45171578897862
BM_166	59	0.3182573	1210.jpg	32	7	1	1	1	36	36	54.5109337499598	55.9622220679885	0.85	850.832725001965	1165.2630000026	b	54.5	54.5109337499598	1.45128831802867
BM_166	61	0.2908993	1262.jpg	40	7	0	0	1	37	37	55.9955121449893	57.447254507977	0.85	NaN	NaN	x	56	55.9955121449893	1.45174236298772
BM_166	41	0.5046998	2218.jpg	75	5	0	0	1	38	38	57.4977491629543	58.948825458996	0.85	NaN	NaN	x	57.5	57.4977491629543	1.45107629604172
BM_166	9	0.826524	2041.jpg	48	1	0	0	1	39	39	58.9990707949619	60.4504861099995	0.85	NaN	NaN	x	59	58.9990707949619	1.45141531503759
BM_166	66	0.2504444	1073.jpg	14	8	0.5	1	1	40	40	60.5008354119491	61.9525098269805	0.85	851.353076053783	NaN	x	60.5	60.5008354119491	1.45167441503145
BM_166	11	0.7946339	2212.jpg	73	1	1	1	1	41	41	62.0024717979832	63.4540186979575	0.85	851.01184801897	NaN	x	62	62.0024717979832	1.45154689997435
BM_166	12	0.79417	2153.jpg	65	1	0	0	1	42	42	63.5040406839689	64.9556480689789	0.85	NaN	NaN	x	63.5	63.5040406839689	1.45160738500999
BM_166	14	0.7765378	2039.jpg	47	1	0	0	1	43	43	65.0055472059757	66.457301952003	0.85	NaN	NaN	x	65	65.0055472059757	1.45175474602729
BM_166	49	0.3775009	2053.jpg	51	6	0	0	1	44	44	66.5076069109491	67.9588812069851	0.85	NaN	NaN	x	66.5	66.5076069109491	1.45127429603599
BM_166	54	0.3573383	1255.jpg	39	6	1	1	1	45	45	68.0092148399563	69.4608242769609	0.85	850.921317993198	1210.97806299804	b	68	68.0092148399563	1.45160943700466
BM_166	48	0.3865156	1060.jpg	13	5	0.5	1	1	46	46	69.5107589319814	70.9624706469476	0.85	850.905951985624	1197.43132300209	b	69.5	69.5107589319814	1.45171171496622
BM_166	50	0.374758	1216.jpg	33	6	1	1	1	47	47	70.9957421629806	72.447633506963	0.85	851.157668977976	1160.45589902205	b	71	70.9957421629806	1.45189134398242
BM_166	74	0.1946671	1173.jpg	24	0	0	0	1	48	48	72.4977863509557	73.9494114679983	0.85	NaN	NaN	x	72.5	72.4977863509557	1.45162511704257
BM_166	38	0.5307738	1202.jpg	29	4	0	0	1	49	49	73.9994137439644	75.4506510949577	0.85	NaN	NaN	x	74	73.9994137439644	1.45123735099332
BM_166	30	0.6147323	2118.jpg	60	3	0	0	1	50	50	75.5006415109965	76.952554694959	0.85	NaN	NaN	x	75.5	75.5006415109965	1.45191318396246
BM_166	29	0.6194696	2194.jpg	70	3	0.5	0	1	51	51	77.0027745249681	78.4540846739546	0.85	NaN	NaN	x	77	77.0027745249681	1.45131014898652
BM_166	8	0.8354325	2249.jpg	80	0	0	0	1	52	52	78.5043850349612	79.9560704149771	0.85	NaN	NaN	x	78.5	78.5043850349612	1.45168538001599
BM_166	27	0.6365293	2094.jpg	56	3	0	0	1	53	53	80.0059950359864	81.4576877349755	0.85	NaN	NaN	x	80	80.0059950359864	1.45169269898906
BM_166	57	0.3289191	1228.jpg	36	7	0	0	1	54	54	81.5075190779753	82.9592486919719	0.85	NaN	NaN	x	81.5	81.5075190779753	1.45172961399658
