Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial
BM_148	40	0.483548	1130.jpg	19	4	0.5	0	5	58	378
BM_148	6	0.827827	2089.jpg	55	0	0	0	5	59	379
BM_148	5	0.8697197	2124.jpg	61	0	0	0	5	60	380
BM_148	31	0.5608541	1027.jpg	6	3	0	0	5	61	381
BM_148	46	0.4252621	1050.jpg	10	5	0	0	5	62	382
BM_148	7	0.8163025	2112.jpg	59	0	0	0	5	63	383
BM_148	51	0.3858716	1052.jpg	11	6	0.5	1	5	64	384
BM_148	76	0.1940431	1228.jpg	36	0	0	0	5	65	385
BM_148	11	0.7730778	1035.jpg	9	1	0	0	5	66	386
BM_148	20	0.6650071	1009.jpg	2	2	1	1	5	67	387
BM_148	55	0.3617687	2058.jpg	53	6	0	0	5	68	388
BM_148	75	0.2227515	1057.jpg	12	0	0	0	5	69	389
BM_148	10	0.7927144	2153.jpg	65	1	0	0	5	70	390
BM_148	52	0.3838511	1060.jpg	13	6	0	0	5	71	391
BM_148	50	0.3992822	2209.jpg	72	6	0.5	1	5	72	392
BM_148	12	0.7660969	2015.jpg	44	1	0.5	1	5	73	393
BM_148	79	0.1446499	2155.jpg	67	0	0	0	5	74	394
BM_148	64	0.3224242	1192.jpg	28	7	0.5	0	5	75	395
BM_148	36	0.5230246	1145.jpg	21	4	0.5	0	5	76	396
BM_148	57	0.357967	2149.jpg	64	7	0.5	0	5	77	397
BM_148	18	0.6778089	1255.jpg	39	2	0	0	5	78	398
BM_148	37	0.5227787	2240.jpg	78	4	0.5	0	5	79	399
BM_148	60	0.3496699	1204.jpg	30	7	0.5	0	5	80	400
BM_148	19	0.6657834	2212.jpg	73	2	0	0	6	1	401
BM_148	43	0.4346391	1216.jpg	33	5	0	0	6	2	402
BM_148	17	0.7140926	2054.jpg	52	2	1	1	6	3	403
BM_148	8	0.809856	1182.jpg	25	0	0	0	6	4	404
BM_148	1	0.9253113	2006.jpg	41	0	0	0	6	5	405
BM_148	27	0.5854799	1146.jpg	22	3	0	0	6	6	406
BM_148	38	0.520194	1210.jpg	32	4	0	0	6	7	407
BM_148	34	0.5274969	1246.jpg	37	4	0	0	6	8	408
BM_148	28	0.5836822	1019.jpg	5	3	1	1	6	9	409
BM_148	39	0.5023858	1028.jpg	7	4	0	0	6	10	410
BM_148	45	0.4253497	1127.jpg	18	5	1	1	6	11	411
BM_148	49	0.4025323	2164.jpg	68	6	0	0	6	12	412
BM_148	7	0.8163025	2112.jpg	59	0	0	0	6	13	413
BM_148	80	0.05550467	2194.jpg	70	0	0	0	6	14	414
BM_148	30	0.5692954	1262.jpg	40	3	0	0	6	15	415
BM_148	54	0.3698437	2221.jpg	76	6	0	0	6	16	416
BM_148	18	0.6778089	1255.jpg	39	2	0	0	6	17	417
BM_148	46	0.4252621	1050.jpg	10	5	0	0	6	18	418
BM_148	20	0.6650071	1009.jpg	2	2	1	1	6	19	419
BM_148	58	0.3563776	1007.jpg	1	7	0	0	6	20	420
BM_148	79	0.1446499	2155.jpg	67	0	0	0	6	21	421
BM_148	47	0.4182801	2118.jpg	60	5	0	0	6	22	422
BM_148	23	0.6439032	1254.jpg	38	2	1	1	6	23	423
BM_148	24	0.6352788	1115.jpg	17	2	0	0	6	24	424
BM_148	55	0.3617687	2058.jpg	53	6	0	0	6	25	425
BM_148	78	0.1457312	2094.jpg	56	0	0	0	6	26	426
BM_148	15	0.7249489	2217.jpg	74	1	0	0	6	27	427
BM_148	32	0.5589448	2008.jpg	42	3	1	1	6	28	428
BM_148	69	0.2784736	2043.jpg	49	8	0	0	6	29	429
BM_148	9	0.7987958	2229.jpg	77	1	0.5	0	6	30	430
BM_148	71	0.2569969	2111.jpg	58	8	1	1	6	31	431
BM_148	59	0.3507744	1173.jpg	24	7	0	0	6	32	432
BM_148	76	0.1940431	1228.jpg	36	0	0	0	6	33	433
BM_148	53	0.3783371	2110.jpg	57	6	0.5	1	6	34	434
BM_148	5	0.8697197	2124.jpg	61	0	0	0	6	35	435
BM_148	14	0.7446452	1202.jpg	29	1	0	0	6	36	436
BM_148	31	0.5608541	1027.jpg	6	3	0	0	6	37	437
BM_148	70	0.2775654	1191.jpg	27	8	1	1	6	38	438
BM_148	64	0.3224242	1192.jpg	28	7	0.5	1	6	39	439
BM_148	60	0.3496699	1204.jpg	30	7	0.5	1	6	40	440
BM_148	42	0.4440877	2010.jpg	43	5	0	0	6	41	441
BM_148	68	0.2848033	2041.jpg	48	8	0	0	6	42	442
BM_148	33	0.5487596	2045.jpg	50	4	0.5	1	6	43	443
BM_148	26	0.6116447	2154.jpg	66	3	0	0	6	44	444
BM_148	73	0.2351323	1017.jpg	4	0	0	0	6	45	445
BM_148	77	0.1624134	1080.jpg	15	0	0	0	6	46	446
BM_148	61	0.3349471	2181.jpg	69	7	0.5	0	6	47	447
BM_148	62	0.3274475	1150.jpg	23	7	0	0	6	48	448
BM_148	50	0.3992822	2209.jpg	72	6	0.5	1	6	49	449
BM_148	52	0.3838511	1060.jpg	13	6	0	0	6	50	450
BM_148	11	0.7730778	1035.jpg	9	1	0	0	6	51	451
BM_148	29	0.5758166	2125.jpg	62	3	1	1	6	52	452
BM_148	40	0.483548	1130.jpg	19	4	0.5	1	6	53	453
BM_148	21	0.6620664	1114.jpg	16	2	0	0	6	54	454
BM_148	51	0.3858716	1052.jpg	11	6	0.5	1	6	55	455
BM_148	35	0.5235273	2063.jpg	54	4	0	0	6	56	456
BM_148	36	0.5230246	1145.jpg	21	4	0.5	0	6	57	457
BM_148	6	0.827827	2089.jpg	55	0	0	0	6	58	458
BM_148	72	0.2460145	1073.jpg	14	8	0	0	6	59	459
BM_148	48	0.4027942	2128.jpg	63	5	1	1	6	60	460
BM_148	37	0.5227787	2240.jpg	78	4	0.5	0	6	61	461
BM_148	2	0.9076832	1031.jpg	8	0	0	0	6	62	462
BM_148	22	0.6487454	2053.jpg	51	2	1	1	6	63	463
BM_148	65	0.31892	1220.jpg	34	8	0	0	6	64	464
BM_148	25	0.6308967	2201.jpg	71	3	1	1	6	65	465
BM_148	10	0.7927144	2153.jpg	65	1	0	0	6	66	466
BM_148	13	0.7545014	1144.jpg	20	1	0.5	1	6	67	467
BM_148	74	0.231611	1226.jpg	35	0	0	0	6	68	468
BM_148	3	0.9000744	2016.jpg	45	0	0	0	6	69	469
BM_148	41	0.4492809	1207.jpg	31	5	1	1	6	70	470
BM_148	67	0.2853569	1013.jpg	3	8	1	1	6	71	471
BM_148	57	0.357967	2149.jpg	64	7	0.5	0	6	72	472
BM_148	16	0.7170944	2248.jpg	79	1	0.5	1	6	73	473
BM_148	66	0.312413	2024.jpg	46	8	1	1	6	74	474
BM_148	12	0.7660969	2015.jpg	44	1	0.5	0	6	75	475
BM_148	56	0.3594109	2039.jpg	47	6	0.5	0	6	76	476
BM_148	44	0.4310441	1183.jpg	26	5	1	1	6	77	477
BM_148	4	0.8815694	2249.jpg	80	0	0	0	6	78	478
BM_148	75	0.2227515	1057.jpg	12	0	0	0	6	79	479
BM_148	63	0.3251431	2218.jpg	75	7	0	0	6	80	480
BM_148	69	0.2784736	2043.jpg	49	8	0	0	7	1	481
BM_148	73	0.2351323	1017.jpg	4	0	0	0	7	2	482
BM_148	9	0.7987958	2229.jpg	77	1	0.5	1	7	3	483
BM_148	25	0.6308967	2201.jpg	71	3	1	1	7	4	484
BM_148	61	0.3349471	2181.jpg	69	7	0.5	0	7	5	485
BM_148	12	0.7660969	2015.jpg	44	1	0.5	0	7	6	486
BM_148	43	0.4346391	1216.jpg	33	5	0	0	7	7	487
BM_148	24	0.6352788	1115.jpg	17	2	0	0	7	8	488
BM_148	34	0.5274969	1246.jpg	37	4	0	0	7	9	489
BM_148	13	0.7545014	1144.jpg	20	1	0.5	0	7	10	490
BM_148	15	0.7249489	2217.jpg	74	1	0	0	7	11	491
BM_148	33	0.5487596	2045.jpg	50	4	0.5	0	7	12	492
BM_148	10	0.7927144	2153.jpg	65	1	0	0	7	13	493
BM_148	77	0.1624134	1080.jpg	15	0	0	0	7	14	494
BM_148	21	0.6620664	1114.jpg	16	2	0	0	7	15	495
BM_148	14	0.7446452	1202.jpg	29	1	0	0	7	16	496
BM_148	28	0.5836822	1019.jpg	5	3	1	1	7	17	497
BM_148	1	0.9253113	2006.jpg	41	0	0	0	7	18	498
BM_148	71	0.2569969	2111.jpg	58	8	1	1	7	19	499
BM_148	6	0.827827	2089.jpg	55	0	0	0	7	20	500
BM_148	22	0.6487454	2053.jpg	51	2	1	1	7	21	501
BM_148	59	0.3507744	1173.jpg	24	7	0	0	7	22	502
BM_148	56	0.3594109	2039.jpg	47	6	0.5	0	7	23	503
BM_148	65	0.31892	1220.jpg	34	8	0	0	7	24	504
BM_148	31	0.5608541	1027.jpg	6	3	0	0	7	25	505
BM_148	11	0.7730778	1035.jpg	9	1	0	0	7	26	506
BM_148	36	0.5230246	1145.jpg	21	4	0.5	1	7	27	507
BM_148	27	0.5854799	1146.jpg	22	3	0	0	7	28	508
BM_148	32	0.5589448	2008.jpg	42	3	1	1	7	29	509
BM_148	41	0.4492809	1207.jpg	31	5	1	1	7	30	510
BM_148	76	0.1940431	1228.jpg	36	0	0	0	7	31	511
BM_148	40	0.483548	1130.jpg	19	4	0.5	1	7	32	512
BM_148	67	0.2853569	1013.jpg	3	8	1	1	7	33	513
BM_148	4	0.8815694	2249.jpg	80	0	0	0	7	34	514
BM_148	79	0.1446499	2155.jpg	67	0	0	0	7	35	515
BM_148	26	0.6116447	2154.jpg	66	3	0	0	7	36	516
BM_148	44	0.4310441	1183.jpg	26	5	1	1	7	37	517
BM_148	46	0.4252621	1050.jpg	10	5	0	0	7	38	518
BM_148	45	0.4253497	1127.jpg	18	5	1	1	7	39	519
BM_148	30	0.5692954	1262.jpg	40	3	0	0	7	40	520
BM_148	68	0.2848033	2041.jpg	48	8	0	0	7	41	521
BM_148	75	0.2227515	1057.jpg	12	0	0	0	7	42	522
BM_148	80	0.05550467	2194.jpg	70	0	0	0	7	43	523
BM_148	18	0.6778089	1255.jpg	39	2	0	0	7	44	524
BM_148	5	0.8697197	2124.jpg	61	0	0	0	7	45	525
BM_148	78	0.1457312	2094.jpg	56	0	0	0	7	46	526
BM_148	47	0.4182801	2118.jpg	60	5	0	0	7	47	527
BM_148	48	0.4027942	2128.jpg	63	5	1	1	7	48	528
BM_148	39	0.5023858	1028.jpg	7	4	0	0	7	49	529
BM_148	62	0.3274475	1150.jpg	23	7	0	0	7	50	530
BM_148	54	0.3698437	2221.jpg	76	6	0	0	7	51	531
BM_148	52	0.3838511	1060.jpg	13	6	0	0	7	52	532
BM_148	72	0.2460145	1073.jpg	14	8	0	0	7	53	533
BM_148	42	0.4440877	2010.jpg	43	5	0	0	7	54	534
BM_148	7	0.8163025	2112.jpg	59	0	0	0	7	55	535
BM_148	49	0.4025323	2164.jpg	68	6	0	0	7	56	536
BM_148	20	0.6650071	1009.jpg	2	2	1	1	7	57	537
BM_148	60	0.3496699	1204.jpg	30	7	0.5	0	7	58	538
BM_148	37	0.5227787	2240.jpg	78	4	0.5	1	7	59	539
BM_148	16	0.7170944	2248.jpg	79	1	0.5	1	7	60	540
BM_148	57	0.357967	2149.jpg	64	7	0.5	1	7	61	541
BM_148	66	0.312413	2024.jpg	46	8	1	1	7	62	542
BM_148	8	0.809856	1182.jpg	25	0	0	0	7	63	543
BM_148	74	0.231611	1226.jpg	35	0	0	0	7	64	544
BM_148	2	0.9076832	1031.jpg	8	0	0	0	7	65	545
BM_148	3	0.9000744	2016.jpg	45	0	0	0	7	66	546
BM_148	38	0.520194	1210.jpg	32	4	0	0	7	67	547
BM_148	64	0.3224242	1192.jpg	28	7	0.5	1	7	68	548
BM_148	35	0.5235273	2063.jpg	54	4	0	0	7	69	549
BM_148	58	0.3563776	1007.jpg	1	7	0	0	7	70	550
BM_148	51	0.3858716	1052.jpg	11	6	0.5	1	7	71	551
BM_148	23	0.6439032	1254.jpg	38	2	1	1	7	72	552
BM_148	19	0.6657834	2212.jpg	73	2	0	0	7	73	553
BM_148	50	0.3992822	2209.jpg	72	6	0.5	0	7	74	554
BM_148	17	0.7140926	2054.jpg	52	2	1	1	7	75	555
BM_148	70	0.2775654	1191.jpg	27	8	1	1	7	76	556
BM_148	53	0.3783371	2110.jpg	57	6	0.5	1	7	77	557
BM_148	55	0.3617687	2058.jpg	53	6	0	0	7	78	558
BM_148	29	0.5758166	2125.jpg	62	3	1	1	7	79	559
BM_148	63	0.3251431	2218.jpg	75	7	0	0	7	80	560
BM_148	73	0.2351323	1017.jpg	4	0	0	0	8	1	561
BM_148	41	0.4492809	1207.jpg	31	5	1	1	8	2	562
BM_148	46	0.4252621	1050.jpg	10	5	0	0	8	3	563
BM_148	43	0.4346391	1216.jpg	33	5	0	0	8	4	564
BM_148	3	0.9000744	2016.jpg	45	0	0	0	8	5	565
BM_148	74	0.231611	1226.jpg	35	0	0	0	8	6	566
BM_148	19	0.6657834	2212.jpg	73	2	0	0	8	7	567
BM_148	63	0.3251431	2218.jpg	75	7	0	0	8	8	568
BM_148	34	0.5274969	1246.jpg	37	4	0	0	8	9	569
BM_148	27	0.5854799	1146.jpg	22	3	0	0	8	10	570
BM_148	70	0.2775654	1191.jpg	27	8	1	1	8	11	571
BM_148	23	0.6439032	1254.jpg	38	2	1	1	8	12	572
BM_148	6	0.827827	2089.jpg	55	0	0	0	8	13	573
BM_148	67	0.2853569	1013.jpg	3	8	1	1	8	14	574
BM_148	26	0.6116447	2154.jpg	66	3	0	0	8	15	575
BM_148	22	0.6487454	2053.jpg	51	2	1	1	8	16	576
BM_148	44	0.4310441	1183.jpg	26	5	1	1	8	17	577
BM_148	68	0.2848033	2041.jpg	48	8	0	0	8	18	578
BM_148	55	0.3617687	2058.jpg	53	6	0	0	8	19	579
BM_148	51	0.3858716	1052.jpg	11	6	0.5	0	8	20	580
BM_148	12	0.7660969	2015.jpg	44	1	0.5	0	8	21	581
BM_148	59	0.3507744	1173.jpg	24	7	0	0	8	22	582
BM_148	52	0.3838511	1060.jpg	13	6	0	0	8	23	583
BM_148	79	0.1446499	2155.jpg	67	0	0	0	8	24	584
BM_148	35	0.5235273	2063.jpg	54	4	0	0	8	25	585
BM_148	61	0.3349471	2181.jpg	69	7	0.5	0	8	26	586
BM_148	21	0.6620664	1114.jpg	16	2	0	0	8	27	587
BM_148	29	0.5758166	2125.jpg	62	3	1	1	8	28	588
BM_148	17	0.7140926	2054.jpg	52	2	1	1	8	29	589
BM_148	75	0.2227515	1057.jpg	12	0	0	0	8	30	590
BM_148	13	0.7545014	1144.jpg	20	1	0.5	0	8	31	591
BM_148	47	0.4182801	2118.jpg	60	5	0	0	8	32	592
BM_148	7	0.8163025	2112.jpg	59	0	0	0	8	33	593
BM_148	39	0.5023858	1028.jpg	7	4	0	0	8	34	594
BM_148	49	0.4025323	2164.jpg	68	6	0	0	8	35	595
BM_148	62	0.3274475	1150.jpg	23	7	0	0	8	36	596
BM_148	80	0.05550467	2194.jpg	70	0	0	0	8	37	597
BM_148	78	0.1457312	2094.jpg	56	0	0	0	8	38	598
BM_148	2	0.9076832	1031.jpg	8	0	0	0	8	39	599
BM_148	36	0.5230246	1145.jpg	21	4	0.5	1	8	40	600
BM_148	30	0.5692954	1262.jpg	40	3	0	0	8	41	601
BM_148	32	0.5589448	2008.jpg	42	3	1	1	8	42	602
BM_148	77	0.1624134	1080.jpg	15	0	0	0	8	43	603
BM_148	31	0.5608541	1027.jpg	6	3	0	0	8	44	604
BM_148	28	0.5836822	1019.jpg	5	3	1	1	8	45	605
BM_148	56	0.3594109	2039.jpg	47	6	0.5	0	8	46	606
BM_148	58	0.3563776	1007.jpg	1	7	0	0	8	47	607
BM_148	20	0.6650071	1009.jpg	2	2	1	1	8	48	608
BM_148	48	0.4027942	2128.jpg	63	5	1	1	8	49	609
BM_148	54	0.3698437	2221.jpg	76	6	0	0	8	50	610
BM_148	4	0.8815694	2249.jpg	80	0	0	0	8	51	611
BM_148	60	0.3496699	1204.jpg	30	7	0.5	0	8	52	612
BM_148	69	0.2784736	2043.jpg	49	8	0	0	8	53	613
BM_148	38	0.520194	1210.jpg	32	4	0	0	8	54	614
BM_148	66	0.312413	2024.jpg	46	8	1	1	8	55	615
BM_148	14	0.7446452	1202.jpg	29	1	0	0	8	56	616
BM_148	25	0.6308967	2201.jpg	71	3	1	1	8	57	617
BM_148	33	0.5487596	2045.jpg	50	4	0.5	1	8	58	618
BM_148	11	0.7730778	1035.jpg	9	1	0	0	8	59	619
BM_148	76	0.1940431	1228.jpg	36	0	0	0	8	60	620
BM_148	37	0.5227787	2240.jpg	78	4	0.5	1	8	61	621
BM_148	15	0.7249489	2217.jpg	74	1	0	0	8	62	622
BM_148	40	0.483548	1130.jpg	19	4	0.5	0	8	63	623
BM_148	64	0.3224242	1192.jpg	28	7	0.5	0	8	64	624
BM_148	57	0.357967	2149.jpg	64	7	0.5	1	8	65	625
BM_148	1	0.9253113	2006.jpg	41	0	0	0	8	66	626
BM_148	5	0.8697197	2124.jpg	61	0	0	0	8	67	627
BM_148	9	0.7987958	2229.jpg	77	1	0.5	1	8	68	628
BM_148	71	0.2569969	2111.jpg	58	8	1	1	8	69	629
BM_148	53	0.3783371	2110.jpg	57	6	0.5	0	8	70	630
BM_148	8	0.809856	1182.jpg	25	0	0	0	8	71	631
BM_148	18	0.6778089	1255.jpg	39	2	0	0	8	72	632
BM_148	10	0.7927144	2153.jpg	65	1	0	0	8	73	633
BM_148	65	0.31892	1220.jpg	34	8	0	0	8	74	634
BM_148	50	0.3992822	2209.jpg	72	6	0.5	1	8	75	635
BM_148	16	0.7170944	2248.jpg	79	1	0.5	1	8	76	636
BM_148	45	0.4253497	1127.jpg	18	5	1	1	8	77	637
BM_148	24	0.6352788	1115.jpg	17	2	0	0	8	78	638
BM_148	42	0.4440877	2010.jpg	43	5	0	0	8	79	639
BM_148	72	0.2460145	1073.jpg	14	8	0	0	8	80	640
BM_148	48	0.4027942	2128.jpg	63	5	1	1	9	1	641
BM_148	9	0.7987958	2229.jpg	77	1	0.5	1	9	2	642
BM_148	11	0.7730778	1035.jpg	9	1	0	0	9	3	643
BM_148	71	0.2569969	2111.jpg	58	8	1	1	9	4	644
BM_148	65	0.31892	1220.jpg	34	8	0	0	9	5	645
BM_148	17	0.7140926	2054.jpg	52	2	1	1	9	6	646
BM_148	57	0.357967	2149.jpg	64	7	0.5	1	9	7	647
BM_148	34	0.5274969	1246.jpg	37	4	0	0	9	8	648
BM_148	10	0.7927144	2153.jpg	65	1	0	0	9	9	649
BM_148	36	0.5230246	1145.jpg	21	4	0.5	1	9	10	650
BM_148	8	0.809856	1182.jpg	25	0	0	0	9	11	651
BM_148	26	0.6116447	2154.jpg	66	3	0	0	9	12	652
BM_148	39	0.5023858	1028.jpg	7	4	0	0	9	13	653
BM_148	16	0.7170944	2248.jpg	79	1	0.5	0	9	14	654
BM_148	69	0.2784736	2043.jpg	49	8	0	0	9	15	655
BM_148	22	0.6487454	2053.jpg	51	2	1	1	9	16	656
BM_148	19	0.6657834	2212.jpg	73	2	0	0	9	17	657
BM_148	38	0.520194	1210.jpg	32	4	0	0	9	18	658
BM_148	80	0.05550467	2194.jpg	70	0	0	0	9	19	659
BM_148	37	0.5227787	2240.jpg	78	4	0.5	0	9	20	660
BM_148	28	0.5836822	1019.jpg	5	3	1	1	9	21	661
BM_148	53	0.3783371	2110.jpg	57	6	0.5	1	9	22	662
BM_148	67	0.2853569	1013.jpg	3	8	1	1	9	23	663
BM_148	4	0.8815694	2249.jpg	80	0	0	0	9	24	664
BM_148	33	0.5487596	2045.jpg	50	4	0.5	0	9	25	665
BM_148	40	0.483548	1130.jpg	19	4	0.5	0	9	26	666
BM_148	56	0.3594109	2039.jpg	47	6	0.5	1	9	27	667
BM_148	13	0.7545014	1144.jpg	20	1	0.5	1	9	28	668
BM_148	29	0.5758166	2125.jpg	62	3	1	1	9	29	669
BM_148	51	0.3858716	1052.jpg	11	6	0.5	0	9	30	670
BM_148	46	0.4252621	1050.jpg	10	5	0	0	9	31	671
BM_148	1	0.9253113	2006.jpg	41	0	0	0	9	32	672
BM_148	70	0.2775654	1191.jpg	27	8	1	1	9	33	673
BM_148	14	0.7446452	1202.jpg	29	1	0	0	9	34	674
BM_148	63	0.3251431	2218.jpg	75	7	0	0	9	35	675
BM_148	58	0.3563776	1007.jpg	1	7	0	0	9	36	676
BM_148	25	0.6308967	2201.jpg	71	3	1	1	9	37	677
BM_148	2	0.9076832	1031.jpg	8	0	0	0	9	38	678
BM_148	12	0.7660969	2015.jpg	44	1	0.5	1	9	39	679
BM_148	64	0.3224242	1192.jpg	28	7	0.5	0	9	40	680
BM_148	75	0.2227515	1057.jpg	12	0	0	0	9	41	681
BM_148	3	0.9000744	2016.jpg	45	0	0	0	9	42	682
BM_148	66	0.312413	2024.jpg	46	8	1	1	9	43	683
BM_148	45	0.4253497	1127.jpg	18	5	1	1	9	44	684
BM_148	31	0.5608541	1027.jpg	6	3	0	0	9	45	685
BM_148	21	0.6620664	1114.jpg	16	2	0	0	9	46	686
BM_148	32	0.5589448	2008.jpg	42	3	1	1	9	47	687
BM_148	55	0.3617687	2058.jpg	53	6	0	0	9	48	688
BM_148	5	0.8697197	2124.jpg	61	0	0	0	9	49	689
BM_148	60	0.3496699	1204.jpg	30	7	0.5	1	9	50	690
BM_148	61	0.3349471	2181.jpg	69	7	0.5	0	9	51	691
BM_148	47	0.4182801	2118.jpg	60	5	0	0	9	52	692
BM_148	42	0.4440877	2010.jpg	43	5	0	0	9	53	693
BM_148	6	0.827827	2089.jpg	55	0	0	0	9	54	694
BM_148	18	0.6778089	1255.jpg	39	2	0	0	9	55	695
BM_148	23	0.6439032	1254.jpg	38	2	1	1	9	56	696
BM_148	15	0.7249489	2217.jpg	74	1	0	0	9	57	697
BM_148	24	0.6352788	1115.jpg	17	2	0	0	9	58	698
BM_148	41	0.4492809	1207.jpg	31	5	1	1	9	59	699
BM_148	50	0.3992822	2209.jpg	72	6	0.5	0	9	60	700
BM_148	78	0.1457312	2094.jpg	56	0	0	0	9	61	701
BM_148	30	0.5692954	1262.jpg	40	3	0	0	9	62	702
BM_148	7	0.8163025	2112.jpg	59	0	0	0	9	63	703
BM_148	54	0.3698437	2221.jpg	76	6	0	0	9	64	704
BM_148	35	0.5235273	2063.jpg	54	4	0	0	9	65	705
BM_148	52	0.3838511	1060.jpg	13	6	0	0	9	66	706
BM_148	73	0.2351323	1017.jpg	4	0	0	0	9	67	707
BM_148	79	0.1446499	2155.jpg	67	0	0	0	9	68	708
BM_148	27	0.5854799	1146.jpg	22	3	0	0	9	69	709
BM_148	74	0.231611	1226.jpg	35	0	0	0	9	70	710
BM_148	68	0.2848033	2041.jpg	48	8	0	0	9	71	711
BM_148	62	0.3274475	1150.jpg	23	7	0	0	9	72	712
BM_148	49	0.4025323	2164.jpg	68	6	0	0	9	73	713
BM_148	43	0.4346391	1216.jpg	33	5	0	0	9	74	714
BM_148	20	0.6650071	1009.jpg	2	2	1	1	9	75	715
BM_148	76	0.1940431	1228.jpg	36	0	0	0	9	76	716
BM_148	77	0.1624134	1080.jpg	15	0	0	0	9	77	717
BM_148	59	0.3507744	1173.jpg	24	7	0	0	9	78	718
BM_148	44	0.4310441	1183.jpg	26	5	1	1	9	79	719
BM_148	72	0.2460145	1073.jpg	14	8	0	0	9	80	720
BM_148	65	0.31892	1220.jpg	34	8	0	0	10	1	721
BM_148	56	0.3594109	2039.jpg	47	6	0.5	1	10	2	722
BM_148	63	0.3251431	2218.jpg	75	7	0	0	10	3	723
BM_148	35	0.5235273	2063.jpg	54	4	0	0	10	4	724
BM_148	74	0.231611	1226.jpg	35	0	0	0	10	5	725
BM_148	44	0.4310441	1183.jpg	26	5	1	1	10	6	726
BM_148	3	0.9000744	2016.jpg	45	0	0	0	10	7	727
BM_148	1	0.9253113	2006.jpg	41	0	0	0	10	8	728
BM_148	64	0.3224242	1192.jpg	28	7	0.5	0	10	9	729
BM_148	5	0.8697197	2124.jpg	61	0	0	0	10	10	730
BM_148	36	0.5230246	1145.jpg	21	4	0.5	0	10	11	731
BM_148	43	0.4346391	1216.jpg	33	5	0	0	10	12	732
BM_148	60	0.3496699	1204.jpg	30	7	0.5	0	10	13	733
BM_148	66	0.312413	2024.jpg	46	8	1	1	10	14	734
BM_148	24	0.6352788	1115.jpg	17	2	0	0	10	15	735
BM_148	37	0.5227787	2240.jpg	78	4	0.5	1	10	16	736
BM_148	51	0.3858716	1052.jpg	11	6	0.5	0	10	17	737
BM_148	11	0.7730778	1035.jpg	9	1	0	0	10	18	738
BM_148	27	0.5854799	1146.jpg	22	3	0	0	10	19	739
BM_148	46	0.4252621	1050.jpg	10	5	0	0	10	20	740
BM_148	38	0.520194	1210.jpg	32	4	0	0	10	21	741
BM_148	57	0.357967	2149.jpg	64	7	0.5	0	10	22	742
BM_148	34	0.5274969	1246.jpg	37	4	0	0	10	23	743
BM_148	14	0.7446452	1202.jpg	29	1	0	0	10	24	744
BM_148	33	0.5487596	2045.jpg	50	4	0.5	0	10	25	745
BM_148	20	0.6650071	1009.jpg	2	2	1	1	10	26	746
BM_148	18	0.6778089	1255.jpg	39	2	0	0	10	27	747
BM_148	42	0.4440877	2010.jpg	43	5	0	0	10	28	748
BM_148	58	0.3563776	1007.jpg	1	7	0	0	10	29	749
BM_148	73	0.2351323	1017.jpg	4	0	0	0	10	30	750
BM_148	67	0.2853569	1013.jpg	3	8	1	1	10	31	751
BM_148	7	0.8163025	2112.jpg	59	0	0	0	10	32	752
BM_148	50	0.3992822	2209.jpg	72	6	0.5	0	10	33	753
BM_148	48	0.4027942	2128.jpg	63	5	1	1	10	34	754
BM_148	23	0.6439032	1254.jpg	38	2	1	1	10	35	755
BM_148	70	0.2775654	1191.jpg	27	8	1	1	10	36	756
BM_148	30	0.5692954	1262.jpg	40	3	0	0	10	37	757
BM_148	53	0.3783371	2110.jpg	57	6	0.5	0	10	38	758
BM_148	75	0.2227515	1057.jpg	12	0	0	0	10	39	759
BM_148	16	0.7170944	2248.jpg	79	1	0.5	0	10	40	760
BM_148	19	0.6657834	2212.jpg	73	2	0	0	10	41	761
BM_148	15	0.7249489	2217.jpg	74	1	0	0	10	42	762
BM_148	26	0.6116447	2154.jpg	66	3	0	0	10	43	763
BM_148	10	0.7927144	2153.jpg	65	1	0	0	10	44	764
BM_148	39	0.5023858	1028.jpg	7	4	0	0	10	45	765
BM_148	13	0.7545014	1144.jpg	20	1	0.5	0	10	46	766
BM_148	47	0.4182801	2118.jpg	60	5	0	0	10	47	767
BM_148	55	0.3617687	2058.jpg	53	6	0	0	10	48	768
BM_148	61	0.3349471	2181.jpg	69	7	0.5	1	10	49	769
BM_148	9	0.7987958	2229.jpg	77	1	0.5	1	10	50	770
BM_148	2	0.9076832	1031.jpg	8	0	0	0	10	51	771
BM_148	22	0.6487454	2053.jpg	51	2	1	1	10	52	772
BM_148	62	0.3274475	1150.jpg	23	7	0	0	10	53	773
BM_148	29	0.5758166	2125.jpg	62	3	1	1	10	54	774
BM_148	77	0.1624134	1080.jpg	15	0	0	0	10	55	775
BM_148	32	0.5589448	2008.jpg	42	3	1	1	10	56	776
BM_148	12	0.7660969	2015.jpg	44	1	0.5	1	10	57	777
BM_148	28	0.5836822	1019.jpg	5	3	1	1	10	58	778
BM_148	71	0.2569969	2111.jpg	58	8	1	1	10	59	779
BM_148	80	0.05550467	2194.jpg	70	0	0	0	10	60	780
BM_148	8	0.809856	1182.jpg	25	0	0	0	10	61	781
BM_148	4	0.8815694	2249.jpg	80	0	0	0	10	62	782
BM_148	40	0.483548	1130.jpg	19	4	0.5	0	10	63	783
