Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_113	1	0.9323537	2124.jpg	61	0	0
BM_113	2	0.9203562	1028.jpg	7	0	0
BM_113	3	0.9189468	2006.jpg	41	0	0
BM_113	4	0.9054012	2248.jpg	79	0	0
BM_113	5	0.8912653	2008.jpg	42	0	0
BM_113	6	0.8572962	2039.jpg	47	0	0
BM_113	7	0.8331959	1080.jpg	15	0	0
BM_113	8	0.8325148	2016.jpg	45	0	0
BM_113	9	0.8320691	2181.jpg	69	1	0
BM_113	10	0.8194157	2153.jpg	65	1	1
BM_113	11	0.812085	2249.jpg	80	1	1
BM_113	12	0.8080623	2094.jpg	56	1	0
BM_113	13	0.7860692	2112.jpg	59	1	0
BM_113	14	0.7756969	2128.jpg	63	1	1
BM_113	15	0.7350947	1262.jpg	40	1	1
BM_113	16	0.7323152	2229.jpg	77	1	0
BM_113	17	0.7186046	2125.jpg	62	2	0.5
BM_113	18	0.7016284	2063.jpg	54	2	0
BM_113	19	0.6750163	2054.jpg	52	2	0
BM_113	20	0.6538516	2053.jpg	51	2	0.5
BM_113	21	0.6474176	2010.jpg	43	2	0.5
BM_113	22	0.6363858	2240.jpg	78	2	0
BM_113	23	0.6186461	1027.jpg	6	2	0
BM_113	24	0.6105595	2154.jpg	66	2	0.5
BM_113	25	0.5883525	2045.jpg	50	3	0.5
BM_113	26	0.5782502	2041.jpg	48	3	0
BM_113	27	0.578073	1228.jpg	36	3	0
BM_113	28	0.57312	2194.jpg	70	3	0.5
BM_113	29	0.5587264	1255.jpg	39	3	0
BM_113	30	0.5553009	2212.jpg	73	3	0.5
BM_113	31	0.5504462	2155.jpg	67	3	0.5
BM_113	32	0.5398957	2164.jpg	68	3	0
BM_113	33	0.5365739	1050.jpg	10	4	1
BM_113	34	0.5274313	2217.jpg	74	4	0
BM_113	35	0.525955	1216.jpg	33	4	0
BM_113	36	0.5243859	2089.jpg	55	4	1
BM_113	37	0.5175972	2221.jpg	76	4	0
BM_113	38	0.5169553	1254.jpg	38	4	1
BM_113	39	0.5158042	1182.jpg	25	4	1
BM_113	40	0.513795	2024.jpg	46	4	0
BM_113	41	0.5115885	2043.jpg	49	5	1
BM_113	42	0.4841255	1246.jpg	37	5	0
BM_113	43	0.4825717	2209.jpg	72	5	0
BM_113	44	0.460365	1007.jpg	1	5	1
BM_113	45	0.4600915	2111.jpg	58	5	0
BM_113	46	0.4569709	1019.jpg	5	5	1
BM_113	47	0.4410774	2149.jpg	64	5	1
BM_113	48	0.4281948	2218.jpg	75	5	0
BM_113	49	0.4224214	1073.jpg	14	6	0.5
BM_113	50	0.4146351	2015.jpg	44	6	0
BM_113	51	0.4116412	1173.jpg	24	6	0
BM_113	52	0.3988536	1017.jpg	4	6	0.5
BM_113	53	0.3942421	1202.jpg	29	6	0.5
BM_113	54	0.365702	2110.jpg	57	6	0
BM_113	55	0.3455103	2118.jpg	60	6	0
BM_113	56	0.3394014	1060.jpg	13	6	0.5
BM_113	57	0.3391163	2058.jpg	53	7	0.5
BM_113	58	0.3317078	1144.jpg	20	7	0
BM_113	59	0.3303984	1210.jpg	32	7	0
BM_113	60	0.3163894	1031.jpg	8	7	0.5
BM_113	61	0.312298	1114.jpg	16	7	0.5
BM_113	62	0.2997045	1035.jpg	9	7	0
BM_113	63	0.290781	1207.jpg	31	7	0
BM_113	64	0.2901955	1183.jpg	26	7	0.5
BM_113	65	0.2815146	1057.jpg	12	8	1
BM_113	66	0.279001	1009.jpg	2	8	0
BM_113	67	0.2668049	2201.jpg	71	8	0
BM_113	68	0.2611446	1204.jpg	30	8	1
BM_113	69	0.2511814	1130.jpg	19	8	0
BM_113	70	0.2497275	1220.jpg	34	8	1
BM_113	71	0.2472438	1052.jpg	11	8	1
BM_113	72	0.2335743	1226.jpg	35	8	0
BM_113	73	0.2083092	1127.jpg	18	0	0
BM_113	74	0.1957775	1145.jpg	21	0	0
BM_113	75	0.1855678	1115.jpg	17	0	0
BM_113	76	0.1528147	1150.jpg	23	0	0
BM_113	77	0.1496756	1191.jpg	27	0	0
BM_113	78	0.1405366	1013.jpg	3	0	0
BM_113	79	0.1392441	1146.jpg	22	0	0
BM_113	80	0.07498879	1192.jpg	28	0	0
