Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_113	64	0.2901955	1183.jpg	26	7	0.5	0	1	1	1	2.00216699000157	3.45362079000915	0.85	NaN	780.907079999452	b	2	2.00216699000157	1.45145380000758
BM_113	2	0.9203562	1028.jpg	7	0	0	0	1	2	2	3.50365760600835	4.95567469899834	0.85	NaN	NaN	x	3.5	3.50365760600835	1.45201709298999
BM_113	77	0.1496756	1191.jpg	27	0	0	0	1	3	3	5.00539572699927	6.45680239501235	0.85	NaN	NaN	x	5	5.00539572699927	1.45140666801308
BM_113	35	0.525955	1216.jpg	33	4	0	0	1	4	4	6.50739980900835	7.95869596400007	0.85	NaN	NaN	x	6.5	6.50739980900835	1.45129615499172
BM_113	19	0.6750163	2054.jpg	52	2	0	0	1	5	5	8.00873085101193	9.46040705199994	0.85	NaN	NaN	x	8	8.00873085101193	1.451676200988
BM_113	8	0.8325148	2016.jpg	45	0	0	0	1	6	6	9.51042882000911	10.9625986960018	0.85	NaN	NaN	x	9.5	9.51042882000911	1.45216987599269
BM_113	61	0.312298	1114.jpg	16	7	0.5	1	1	7	7	10.9955603300041	12.446807514003	0.85	850.911715999246	1283.53889600839	b	11	10.9955603300041	1.45124718399893
BM_113	75	0.1855678	1115.jpg	17	0	0	0	1	8	8	12.4969603200007	13.9487334279984	0.85	NaN	206.112833009684	b	12.5	12.4969603200007	1.45177310799772
BM_113	69	0.2511814	1130.jpg	19	8	0	0	1	9	9	13.9988729949982	15.4504597510095	0.85	NaN	NaN	x	14	13.9988729949982	1.45158675601124
BM_113	74	0.1957775	1145.jpg	21	0	0	0	1	10	10	15.5003139970067	16.9522518599988	0.85	NaN	NaN	x	15.5	15.5003139970067	1.45193786299205
BM_113	37	0.5175972	2221.jpg	76	4	0	0	1	11	11	17.0022071740095	18.4536215150001	0.85	NaN	NaN	x	17	17.0022071740095	1.4514143409906
