Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_104	1	0.9419951	1254.jpg	38	0	0
BM_104	2	0.9033714	1262.jpg	40	0	0
BM_104	3	0.8727271	2249.jpg	80	0	0
BM_104	4	0.8364788	1031.jpg	8	0	0
BM_104	5	0.8350892	1035.jpg	9	0	0
BM_104	6	0.8165402	1028.jpg	7	0	0
BM_104	7	0.8163607	1216.jpg	33	0	0
BM_104	8	0.8107044	2053.jpg	51	0	0
BM_104	9	0.8059324	1202.jpg	29	1	0
BM_104	10	0.7910776	1073.jpg	14	1	0.5
BM_104	11	0.780753	2010.jpg	43	1	0.5
BM_104	12	0.7783017	2248.jpg	79	1	0
BM_104	13	0.7770774	1182.jpg	25	1	0.5
BM_104	14	0.7762524	2124.jpg	61	1	0
BM_104	15	0.7655712	2217.jpg	74	1	0
BM_104	16	0.7474387	2125.jpg	62	1	0.5
BM_104	17	0.7280922	1050.jpg	10	2	1
BM_104	18	0.7250251	2181.jpg	69	2	0
BM_104	19	0.7233541	2006.jpg	41	2	0
BM_104	20	0.7211049	1220.jpg	34	2	1
BM_104	21	0.7032788	1130.jpg	19	2	1
BM_104	22	0.6905377	2240.jpg	78	2	0
BM_104	23	0.6744327	2008.jpg	42	2	0
BM_104	24	0.6611212	1019.jpg	5	2	1
BM_104	25	0.637246	1114.jpg	16	3	0
BM_104	26	0.6288882	1144.jpg	20	3	1
BM_104	27	0.6285055	2221.jpg	76	3	1
BM_104	28	0.5852984	2016.jpg	45	3	0
BM_104	29	0.5828757	1115.jpg	17	3	1
BM_104	30	0.576151	1007.jpg	1	3	0
BM_104	31	0.571394	2063.jpg	54	3	0
BM_104	32	0.5663215	1027.jpg	6	3	1
BM_104	33	0.5620576	1052.jpg	11	4	0
BM_104	34	0.5573337	2045.jpg	50	4	0.5
BM_104	35	0.5390253	1173.jpg	24	4	0.5
BM_104	36	0.5323086	2153.jpg	65	4	0
BM_104	37	0.5265783	1207.jpg	31	4	0.5
BM_104	38	0.5053973	1013.jpg	3	4	0
BM_104	39	0.503715	2164.jpg	68	4	0
BM_104	40	0.5028978	2212.jpg	73	4	0.5
BM_104	41	0.4912097	2024.jpg	46	5	0
BM_104	42	0.4715285	2094.jpg	56	5	1
BM_104	43	0.468114	2149.jpg	64	5	1
BM_104	44	0.4621361	1057.jpg	12	5	0
BM_104	45	0.4608231	2015.jpg	44	5	0
BM_104	46	0.4529422	1255.jpg	39	5	1
BM_104	47	0.4148114	2112.jpg	59	5	1
BM_104	48	0.4100226	1145.jpg	21	5	0
BM_104	49	0.3997865	1009.jpg	2	6	0
BM_104	50	0.3977776	2039.jpg	47	6	0.5
BM_104	51	0.3909902	1191.jpg	27	6	0.5
BM_104	52	0.3892917	2118.jpg	60	6	0
BM_104	53	0.3855368	1146.jpg	22	6	0.5
BM_104	54	0.3799803	2194.jpg	70	6	0
BM_104	55	0.3753425	2218.jpg	75	6	0
BM_104	56	0.3692854	1210.jpg	32	6	0.5
BM_104	57	0.3668266	2089.jpg	55	7	0.5
BM_104	58	0.3594643	2043.jpg	49	7	0
BM_104	59	0.3434171	2201.jpg	71	7	0
BM_104	60	0.3342939	2154.jpg	66	7	0.5
BM_104	61	0.3108442	2054.jpg	52	7	0.5
BM_104	62	0.3031657	2209.jpg	72	7	0
BM_104	63	0.2772365	1246.jpg	37	7	0
BM_104	64	0.2768832	1150.jpg	23	7	0.5
BM_104	65	0.2692129	1183.jpg	26	8	1
BM_104	66	0.2538133	2058.jpg	53	8	0
BM_104	67	0.243829	2110.jpg	57	8	0
BM_104	68	0.2429626	2155.jpg	67	8	1
BM_104	69	0.2398717	2128.jpg	63	8	1
BM_104	70	0.2242147	1017.jpg	4	8	0
BM_104	71	0.1985823	1228.jpg	36	8	0
BM_104	72	0.1971493	1192.jpg	28	8	1
BM_104	73	0.1857398	2229.jpg	77	0	0
BM_104	74	0.1781908	1080.jpg	15	0	0
BM_104	75	0.1474531	1204.jpg	30	0	0
BM_104	76	0.1396215	2111.jpg	58	0	0
BM_104	77	0.1321746	1127.jpg	18	0	0
BM_104	78	0.1271081	2041.jpg	48	0	0
BM_104	79	0.1211625	1226.jpg	35	0	0
BM_104	80	0.1185915	1060.jpg	13	0	0
