Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency
BM_123	1	0.9665542	1031.jpg	8	0	0
BM_123	2	0.9286817	2124.jpg	61	0	0
BM_123	3	0.8991839	2181.jpg	69	0	0
BM_123	4	0.8824241	2054.jpg	52	0	0
BM_123	5	0.8780876	2118.jpg	60	0	0
BM_123	6	0.8574069	2154.jpg	66	0	0
BM_123	7	0.854463	2229.jpg	77	0	0
BM_123	8	0.8358907	2125.jpg	62	0	0
BM_123	9	0.8351223	2043.jpg	49	1	0.5
BM_123	10	0.8276396	2212.jpg	73	1	0
BM_123	11	0.814827	2153.jpg	65	1	0
BM_123	12	0.7966172	1210.jpg	32	1	0.5
BM_123	13	0.7918328	2112.jpg	59	1	0
BM_123	14	0.7685381	2209.jpg	72	1	0.5
BM_123	15	0.7570522	2039.jpg	47	1	0.5
BM_123	16	0.7403872	2063.jpg	54	1	0
BM_123	17	0.7057035	1009.jpg	2	2	1
BM_123	18	0.7043841	1027.jpg	6	2	0
BM_123	19	0.6862272	2240.jpg	78	2	0
BM_123	20	0.679123	1254.jpg	38	2	1
BM_123	21	0.6776089	1114.jpg	16	2	1
BM_123	22	0.6753431	2045.jpg	50	2	0
BM_123	23	0.6711073	2249.jpg	80	2	0
BM_123	24	0.6437923	2010.jpg	43	2	1
BM_123	25	0.6351224	2053.jpg	51	3	1
BM_123	26	0.6291246	1035.jpg	9	3	0
BM_123	27	0.6282529	2006.jpg	41	3	0
BM_123	28	0.6268751	2041.jpg	48	3	1
BM_123	29	0.6226621	2218.jpg	75	3	0
BM_123	30	0.6104078	1146.jpg	22	3	1
BM_123	31	0.5975466	2217.jpg	74	3	1
BM_123	32	0.5865623	2008.jpg	42	3	0
BM_123	33	0.5843335	2221.jpg	76	4	0.5
BM_123	34	0.5839713	1207.jpg	31	4	0
BM_123	35	0.5609365	1144.jpg	20	4	0
BM_123	36	0.5607723	2201.jpg	71	4	0.5
BM_123	37	0.557334	1013.jpg	3	4	0
BM_123	38	0.554126	2089.jpg	55	4	0.5
BM_123	39	0.5462	1017.jpg	4	4	0.5
BM_123	40	0.5376537	2164.jpg	68	4	0
BM_123	41	0.5031045	2111.jpg	58	5	0
BM_123	42	0.4986901	1182.jpg	25	5	0.5
BM_123	43	0.4964981	2248.jpg	79	5	0.5
BM_123	44	0.4728933	1115.jpg	17	5	0
BM_123	45	0.4709025	2128.jpg	63	5	0.5
BM_123	46	0.4567421	2015.jpg	44	5	0
BM_123	47	0.4429239	2016.jpg	45	5	0
BM_123	48	0.4280939	1202.jpg	29	5	0.5
BM_123	49	0.3982153	1191.jpg	27	6	0
BM_123	50	0.3937324	2155.jpg	67	6	1
BM_123	51	0.3826126	1145.jpg	21	6	1
BM_123	52	0.3620762	2058.jpg	53	6	0
BM_123	53	0.3560207	1183.jpg	26	6	0
BM_123	54	0.3510151	2110.jpg	57	6	1
BM_123	55	0.3506377	1204.jpg	30	6	1
BM_123	56	0.3442476	1262.jpg	40	6	0
BM_123	57	0.3334815	2094.jpg	56	7	1
BM_123	58	0.3271465	1226.jpg	35	7	0
BM_123	59	0.2947301	2149.jpg	64	7	0
BM_123	60	0.2823072	1255.jpg	39	7	1
BM_123	61	0.2775382	1060.jpg	13	7	1
BM_123	62	0.262205	1073.jpg	14	7	0
BM_123	63	0.2572694	1173.jpg	24	7	0
BM_123	64	0.2549153	1220.jpg	34	7	1
BM_123	65	0.2436431	1052.jpg	11	8	0
BM_123	66	0.2409118	1192.jpg	28	8	0.5
BM_123	67	0.238314	1216.jpg	33	8	0.5
BM_123	68	0.2169071	1007.jpg	1	8	0
BM_123	69	0.2160191	1028.jpg	7	8	0
BM_123	70	0.2144014	1228.jpg	36	8	0.5
BM_123	71	0.1981482	1050.jpg	10	8	0.5
BM_123	72	0.1762303	1150.jpg	23	8	0
BM_123	73	0.1675745	1127.jpg	18	0	0
BM_123	74	0.164631	1057.jpg	12	0	0
BM_123	75	0.1599898	2194.jpg	70	0	0
BM_123	76	0.1402433	2024.jpg	46	0	0
BM_123	77	0.1331974	1019.jpg	5	0	0
BM_123	78	0.1079858	1130.jpg	19	0	0
BM_123	79	0.04583609	1246.jpg	37	0	0
BM_123	80	0.03808906	1080.jpg	15	0	0
