Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial
BM_146	24	0.6671757	1007.jpg	1	2	0.5	0	1	66	66
BM_146	60	0.3243974	2045.jpg	50	7	0	0	1	67	67
BM_146	79	0.1200832	1150.jpg	23	0	0	0	1	68	68
BM_146	28	0.6276828	2089.jpg	55	3	0	0	1	69	69
BM_146	20	0.6929928	1031.jpg	8	2	0	0	1	70	70
BM_146	42	0.4822128	1073.jpg	14	5	0.5	1	1	71	71
BM_146	17	0.7040444	2053.jpg	51	2	0	0	1	72	72
BM_146	55	0.3466248	2201.jpg	71	6	0	0	1	73	73
BM_146	78	0.1580105	2149.jpg	64	0	0	0	1	74	74
BM_146	18	0.7004913	2063.jpg	54	2	0.5	1	1	75	75
BM_146	30	0.5924502	1013.jpg	3	3	0.5	0	1	76	76
BM_146	19	0.6970138	2041.jpg	48	2	0.5	1	1	77	77
BM_146	15	0.7446208	2094.jpg	56	1	0	0	1	78	78
BM_146	64	0.2724001	1060.jpg	13	7	1	1	1	79	79
BM_146	10	0.7778085	2010.jpg	43	1	0	0	1	80	80
BM_146	15	0.7446208	2094.jpg	56	1	0	0	2	1	81
BM_146	76	0.1923784	2058.jpg	53	0	0	0	2	2	82
BM_146	7	0.8254825	2240.jpg	78	0	0	0	2	3	83
BM_146	25	0.6466457	2118.jpg	60	3	0	0	2	4	84
BM_146	31	0.5715362	2054.jpg	52	3	0.5	1	2	5	85
BM_146	39	0.4944302	2164.jpg	68	4	1	1	2	6	86
BM_146	80	0.07271334	2110.jpg	57	0	0	0	2	7	87
BM_146	46	0.4612363	1057.jpg	12	5	0.5	1	2	8	88
BM_146	5	0.8414826	1114.jpg	16	0	0	0	2	9	89
BM_146	50	0.3977031	1210.jpg	32	6	0	0	2	10	90
BM_146	75	0.1977068	1204.jpg	30	0	0	0	2	11	91
BM_146	2	0.9316165	2212.jpg	73	0	0	0	2	12	92
BM_146	48	0.43133	1017.jpg	4	5	0	0	2	13	93
BM_146	68	0.2482151	2111.jpg	58	8	0	0	2	14	94
BM_146	24	0.6671757	1007.jpg	1	2	0.5	1	2	15	95
BM_146	41	0.4865678	1202.jpg	29	5	0	0	2	16	96
BM_146	58	0.3313438	1115.jpg	17	7	1	1	2	17	97
BM_146	56	0.3439835	1146.jpg	22	6	1	1	2	18	98
BM_146	74	0.1977457	1228.jpg	36	0	0	0	2	19	99
BM_146	11	0.7646147	2209.jpg	72	1	0	0	2	20	100
BM_146	52	0.3707722	1144.jpg	20	6	1	1	2	21	101
BM_146	1	0.9324935	2006.jpg	41	0	0	0	2	22	102
BM_146	71	0.2155775	1028.jpg	7	8	0.5	1	2	23	103
BM_146	27	0.6302804	2112.jpg	59	3	0.5	0	2	24	104
BM_146	6	0.8400611	2249.jpg	80	0	0	0	2	25	105
BM_146	47	0.4376163	1052.jpg	11	5	0.5	0	2	26	106
BM_146	9	0.7868898	1207.jpg	31	1	1	1	2	27	107
BM_146	63	0.2950587	2128.jpg	63	7	0	0	2	28	108
BM_146	16	0.7324927	2015.jpg	44	1	1	1	2	29	109
BM_146	4	0.8447385	2008.jpg	42	0	0	0	2	30	110
BM_146	49	0.4224384	1183.jpg	26	6	1	1	2	31	111
BM_146	17	0.7040444	2053.jpg	51	2	0	0	2	32	112
BM_146	28	0.6276828	2089.jpg	55	3	0	0	2	33	113
BM_146	13	0.7581784	2248.jpg	79	1	1	1	2	34	114
BM_146	79	0.1200832	1150.jpg	23	0	0	0	2	35	115
BM_146	61	0.3150487	1220.jpg	34	7	1	1	2	36	116
BM_146	21	0.6806193	2181.jpg	69	2	0.5	1	2	37	117
BM_146	22	0.6779633	2154.jpg	66	2	0	0	2	38	118
BM_146	44	0.4794822	1035.jpg	9	5	0	0	2	39	119
BM_146	40	0.4888444	1019.jpg	5	4	0	0	2	40	120
BM_146	12	0.7633846	1191.jpg	27	1	1	1	2	41	121
BM_146	10	0.7778085	2010.jpg	43	1	0	0	2	42	122
BM_146	53	0.3605793	2221.jpg	76	6	1	1	2	43	123
BM_146	60	0.3243974	2045.jpg	50	7	0	0	2	44	124
BM_146	43	0.4811197	1027.jpg	6	5	0.5	0	2	45	125
BM_146	78	0.1580105	2149.jpg	64	0	0	0	2	46	126
BM_146	67	0.2555195	2194.jpg	70	8	0.5	1	2	47	127
BM_146	20	0.6929928	1031.jpg	8	2	0	0	2	48	128
BM_146	72	0.2090578	1216.jpg	33	8	0	0	2	49	129
BM_146	35	0.5481042	2217.jpg	74	4	1	1	2	50	130
BM_146	54	0.3471244	1255.jpg	39	6	0	0	2	51	131
BM_146	69	0.2382535	2155.jpg	67	8	0	0	2	52	132
BM_146	51	0.3797929	2043.jpg	49	6	0	0	2	53	133
BM_146	3	0.8749026	2153.jpg	65	0	0	0	2	54	134
BM_146	64	0.2724001	1060.jpg	13	7	1	1	2	55	135
BM_146	66	0.261363	1080.jpg	15	8	0.5	1	2	56	136
BM_146	32	0.5705608	1254.jpg	38	3	0	0	2	57	137
BM_146	45	0.4778414	2218.jpg	75	5	0	0	2	58	138
BM_146	55	0.3466248	2201.jpg	71	6	0	0	2	59	139
BM_146	59	0.3267758	1127.jpg	18	7	1	1	2	60	140
BM_146	36	0.5361111	1050.jpg	10	4	0	0	2	61	141
BM_146	34	0.5591977	2125.jpg	62	4	1	1	2	62	142
BM_146	37	0.5198756	2024.jpg	46	4	0	0	2	63	143
BM_146	65	0.2678847	1145.jpg	21	8	0	0	2	64	144
BM_146	77	0.1702163	1009.jpg	2	0	0	0	2	65	145
BM_146	38	0.516055	1262.jpg	40	4	1	1	2	66	146
BM_146	42	0.4822128	1073.jpg	14	5	0.5	0	2	67	147
BM_146	62	0.2968349	1173.jpg	24	7	0	0	2	68	148
BM_146	33	0.5664823	1182.jpg	25	4	0	0	2	69	149
BM_146	57	0.3365041	1226.jpg	35	7	0	0	2	70	150
BM_146	18	0.7004913	2063.jpg	54	2	0.5	0	2	71	151
BM_146	23	0.6773808	2229.jpg	77	2	0	0	2	72	152
BM_146	73	0.1998958	1246.jpg	37	0	0	0	2	73	153
BM_146	26	0.6376814	2124.jpg	61	3	0.5	1	2	74	154
BM_146	29	0.6025298	1130.jpg	19	3	0	0	2	75	155
BM_146	70	0.2215672	1192.jpg	28	8	0.5	0	2	76	156
BM_146	14	0.754479	2039.jpg	47	1	0	0	2	77	157
BM_146	30	0.5924502	1013.jpg	3	3	0.5	0	2	78	158
BM_146	19	0.6970138	2041.jpg	48	2	0.5	0	2	79	159
BM_146	8	0.7896282	2016.jpg	45	0	0	0	2	80	160
BM_146	18	0.7004913	2063.jpg	54	2	0.5	0	3	1	161
BM_146	62	0.2968349	1173.jpg	24	7	0	0	3	2	162
BM_146	4	0.8447385	2008.jpg	42	0	0	0	3	3	163
BM_146	68	0.2482151	2111.jpg	58	8	0	0	3	4	164
BM_146	76	0.1923784	2058.jpg	53	0	0	0	3	5	165
BM_146	49	0.4224384	1183.jpg	26	6	1	1	3	6	166
BM_146	70	0.2215672	1192.jpg	28	8	0.5	0	3	7	167
BM_146	61	0.3150487	1220.jpg	34	7	1	1	3	8	168
BM_146	26	0.6376814	2124.jpg	61	3	0.5	0	3	9	169
BM_146	66	0.261363	1080.jpg	15	8	0.5	1	3	10	170
BM_146	36	0.5361111	1050.jpg	10	4	0	0	3	11	171
BM_146	58	0.3313438	1115.jpg	17	7	1	1	3	12	172
BM_146	42	0.4822128	1073.jpg	14	5	0.5	0	3	13	173
BM_146	3	0.8749026	2153.jpg	65	0	0	0	3	14	174
BM_146	64	0.2724001	1060.jpg	13	7	1	1	3	15	175
BM_146	9	0.7868898	1207.jpg	31	1	1	1	3	16	176
BM_146	2	0.9316165	2212.jpg	73	0	0	0	3	17	177
BM_146	1	0.9324935	2006.jpg	41	0	0	0	3	18	178
BM_146	52	0.3707722	1144.jpg	20	6	1	1	3	19	179
BM_146	34	0.5591977	2125.jpg	62	4	1	1	3	20	180
BM_146	7	0.8254825	2240.jpg	78	0	0	0	3	21	181
BM_146	11	0.7646147	2209.jpg	72	1	0	0	3	22	182
BM_146	78	0.1580105	2149.jpg	64	0	0	0	3	23	183
BM_146	40	0.4888444	1019.jpg	5	4	0	0	3	24	184
BM_146	27	0.6302804	2112.jpg	59	3	0.5	1	3	25	185
BM_146	55	0.3466248	2201.jpg	71	6	0	0	3	26	186
BM_146	75	0.1977068	1204.jpg	30	0	0	0	3	27	187
BM_146	25	0.6466457	2118.jpg	60	3	0	0	3	28	188
BM_146	20	0.6929928	1031.jpg	8	2	0	0	3	29	189
BM_146	29	0.6025298	1130.jpg	19	3	0	0	3	30	190
BM_146	38	0.516055	1262.jpg	40	4	1	1	3	31	191
BM_146	24	0.6671757	1007.jpg	1	2	0.5	0	3	32	192
BM_146	48	0.43133	1017.jpg	4	5	0	0	3	33	193
BM_146	23	0.6773808	2229.jpg	77	2	0	0	3	34	194
BM_146	73	0.1998958	1246.jpg	37	0	0	0	3	35	195
BM_146	13	0.7581784	2248.jpg	79	1	1	1	3	36	196
BM_146	15	0.7446208	2094.jpg	56	1	0	0	3	37	197
BM_146	56	0.3439835	1146.jpg	22	6	1	1	3	38	198
BM_146	57	0.3365041	1226.jpg	35	7	0	0	3	39	199
BM_146	72	0.2090578	1216.jpg	33	8	0	0	3	40	200
BM_146	63	0.2950587	2128.jpg	63	7	0	0	3	41	201
BM_146	47	0.4376163	1052.jpg	11	5	0.5	0	3	42	202
BM_146	14	0.754479	2039.jpg	47	1	0	0	3	43	203
BM_146	51	0.3797929	2043.jpg	49	6	0	0	3	44	204
BM_146	80	0.07271334	2110.jpg	57	0	0	0	3	45	205
BM_146	21	0.6806193	2181.jpg	69	2	0.5	0	3	46	206
BM_146	77	0.1702163	1009.jpg	2	0	0	0	3	47	207
BM_146	12	0.7633846	1191.jpg	27	1	1	1	3	48	208
BM_146	8	0.7896282	2016.jpg	45	0	0	0	3	49	209
BM_146	10	0.7778085	2010.jpg	43	1	0	0	3	50	210
BM_146	41	0.4865678	1202.jpg	29	5	0	0	3	51	211
BM_146	22	0.6779633	2154.jpg	66	2	0	0	3	52	212
BM_146	45	0.4778414	2218.jpg	75	5	0	0	3	53	213
BM_146	65	0.2678847	1145.jpg	21	8	0	0	3	54	214
BM_146	39	0.4944302	2164.jpg	68	4	1	1	3	55	215
BM_146	46	0.4612363	1057.jpg	12	5	0.5	0	3	56	216
BM_146	67	0.2555195	2194.jpg	70	8	0.5	1	3	57	217
BM_146	74	0.1977457	1228.jpg	36	0	0	0	3	58	218
BM_146	31	0.5715362	2054.jpg	52	3	0.5	1	3	59	219
BM_146	60	0.3243974	2045.jpg	50	7	0	0	3	60	220
BM_146	35	0.5481042	2217.jpg	74	4	1	1	3	61	221
BM_146	54	0.3471244	1255.jpg	39	6	0	0	3	62	222
BM_146	44	0.4794822	1035.jpg	9	5	0	0	3	63	223
BM_146	28	0.6276828	2089.jpg	55	3	0	0	3	64	224
BM_146	19	0.6970138	2041.jpg	48	2	0.5	0	3	65	225
BM_146	69	0.2382535	2155.jpg	67	8	0	0	3	66	226
BM_146	30	0.5924502	1013.jpg	3	3	0.5	0	3	67	227
BM_146	17	0.7040444	2053.jpg	51	2	0	0	3	68	228
BM_146	6	0.8400611	2249.jpg	80	0	0	0	3	69	229
BM_146	16	0.7324927	2015.jpg	44	1	1	1	3	70	230
BM_146	5	0.8414826	1114.jpg	16	0	0	0	3	71	231
BM_146	59	0.3267758	1127.jpg	18	7	1	1	3	72	232
BM_146	43	0.4811197	1027.jpg	6	5	0.5	1	3	73	233
BM_146	37	0.5198756	2024.jpg	46	4	0	0	3	74	234
BM_146	79	0.1200832	1150.jpg	23	0	0	0	3	75	235
BM_146	71	0.2155775	1028.jpg	7	8	0.5	0	3	76	236
BM_146	50	0.3977031	1210.jpg	32	6	0	0	3	77	237
BM_146	53	0.3605793	2221.jpg	76	6	1	1	3	78	238
BM_146	32	0.5705608	1254.jpg	38	3	0	0	3	79	239
BM_146	33	0.5664823	1182.jpg	25	4	0	0	3	80	240
BM_146	48	0.43133	1017.jpg	4	5	0	0	4	1	241
BM_146	16	0.7324927	2015.jpg	44	1	1	1	4	2	242
BM_146	63	0.2950587	2128.jpg	63	7	0	0	4	3	243
BM_146	9	0.7868898	1207.jpg	31	1	1	1	4	4	244
BM_146	56	0.3439835	1146.jpg	22	6	1	1	4	5	245
BM_146	74	0.1977457	1228.jpg	36	0	0	0	4	6	246
BM_146	46	0.4612363	1057.jpg	12	5	0.5	1	4	7	247
BM_146	45	0.4778414	2218.jpg	75	5	0	0	4	8	248
BM_146	43	0.4811197	1027.jpg	6	5	0.5	0	4	9	249
BM_146	19	0.6970138	2041.jpg	48	2	0.5	1	4	10	250
BM_146	65	0.2678847	1145.jpg	21	8	0	0	4	11	251
BM_146	47	0.4376163	1052.jpg	11	5	0.5	1	4	12	252
BM_146	66	0.261363	1080.jpg	15	8	0.5	1	4	13	253
BM_146	4	0.8447385	2008.jpg	42	0	0	0	4	14	254
BM_146	59	0.3267758	1127.jpg	18	7	1	1	4	15	255
BM_146	17	0.7040444	2053.jpg	51	2	0	0	4	16	256
BM_146	50	0.3977031	1210.jpg	32	6	0	0	4	17	257
BM_146	61	0.3150487	1220.jpg	34	7	1	1	4	18	258
BM_146	35	0.5481042	2217.jpg	74	4	1	1	4	19	259
BM_146	31	0.5715362	2054.jpg	52	3	0.5	0	4	20	260
BM_146	27	0.6302804	2112.jpg	59	3	0.5	1	4	21	261
BM_146	68	0.2482151	2111.jpg	58	8	0	0	4	22	262
BM_146	76	0.1923784	2058.jpg	53	0	0	0	4	23	263
BM_146	57	0.3365041	1226.jpg	35	7	0	0	4	24	264
BM_146	70	0.2215672	1192.jpg	28	8	0.5	1	4	25	265
BM_146	55	0.3466248	2201.jpg	71	6	0	0	4	26	266
BM_146	71	0.2155775	1028.jpg	7	8	0.5	0	4	27	267
BM_146	79	0.1200832	1150.jpg	23	0	0	0	4	28	268
BM_146	52	0.3707722	1144.jpg	20	6	1	1	4	29	269
BM_146	44	0.4794822	1035.jpg	9	5	0	0	4	30	270
BM_146	64	0.2724001	1060.jpg	13	7	1	1	4	31	271
BM_146	40	0.4888444	1019.jpg	5	4	0	0	4	32	272
BM_146	24	0.6671757	1007.jpg	1	2	0.5	0	4	33	273
BM_146	28	0.6276828	2089.jpg	55	3	0	0	4	34	274
BM_146	51	0.3797929	2043.jpg	49	6	0	0	4	35	275
BM_146	60	0.3243974	2045.jpg	50	7	0	0	4	36	276
BM_146	73	0.1998958	1246.jpg	37	0	0	0	4	37	277
BM_146	20	0.6929928	1031.jpg	8	2	0	0	4	38	278
BM_146	6	0.8400611	2249.jpg	80	0	0	0	4	39	279
BM_146	54	0.3471244	1255.jpg	39	6	0	0	4	40	280
BM_146	5	0.8414826	1114.jpg	16	0	0	0	4	41	281
BM_146	8	0.7896282	2016.jpg	45	0	0	0	4	42	282
BM_146	12	0.7633846	1191.jpg	27	1	1	1	4	43	283
BM_146	25	0.6466457	2118.jpg	60	3	0	0	4	44	284
BM_146	1	0.9324935	2006.jpg	41	0	0	0	4	45	285
BM_146	13	0.7581784	2248.jpg	79	1	1	1	4	46	286
BM_146	49	0.4224384	1183.jpg	26	6	1	1	4	47	287
BM_146	72	0.2090578	1216.jpg	33	8	0	0	4	48	288
BM_146	53	0.3605793	2221.jpg	76	6	1	1	4	49	289
BM_146	21	0.6806193	2181.jpg	69	2	0.5	0	4	50	290
BM_146	38	0.516055	1262.jpg	40	4	1	1	4	51	291
BM_146	67	0.2555195	2194.jpg	70	8	0.5	1	4	52	292
BM_146	62	0.2968349	1173.jpg	24	7	0	0	4	53	293
BM_146	37	0.5198756	2024.jpg	46	4	0	0	4	54	294
BM_146	29	0.6025298	1130.jpg	19	3	0	0	4	55	295
BM_146	10	0.7778085	2010.jpg	43	1	0	0	4	56	296
BM_146	3	0.8749026	2153.jpg	65	0	0	0	4	57	297
BM_146	30	0.5924502	1013.jpg	3	3	0.5	1	4	58	298
BM_146	78	0.1580105	2149.jpg	64	0	0	0	4	59	299
BM_146	41	0.4865678	1202.jpg	29	5	0	0	4	60	300
BM_146	11	0.7646147	2209.jpg	72	1	0	0	4	61	301
BM_146	80	0.07271334	2110.jpg	57	0	0	0	4	62	302
BM_146	14	0.754479	2039.jpg	47	1	0	0	4	63	303
BM_146	23	0.6773808	2229.jpg	77	2	0	0	4	64	304
BM_146	2	0.9316165	2212.jpg	73	0	0	0	4	65	305
BM_146	39	0.4944302	2164.jpg	68	4	1	1	4	66	306
BM_146	32	0.5705608	1254.jpg	38	3	0	0	4	67	307
BM_146	75	0.1977068	1204.jpg	30	0	0	0	4	68	308
BM_146	22	0.6779633	2154.jpg	66	2	0	0	4	69	309
BM_146	7	0.8254825	2240.jpg	78	0	0	0	4	70	310
BM_146	34	0.5591977	2125.jpg	62	4	1	1	4	71	311
BM_146	26	0.6376814	2124.jpg	61	3	0.5	0	4	72	312
BM_146	42	0.4822128	1073.jpg	14	5	0.5	1	4	73	313
BM_146	36	0.5361111	1050.jpg	10	4	0	0	4	74	314
BM_146	58	0.3313438	1115.jpg	17	7	1	1	4	75	315
BM_146	77	0.1702163	1009.jpg	2	0	0	0	4	76	316
BM_146	15	0.7446208	2094.jpg	56	1	0	0	4	77	317
BM_146	33	0.5664823	1182.jpg	25	4	0	0	4	78	318
BM_146	18	0.7004913	2063.jpg	54	2	0.5	1	4	79	319
BM_146	69	0.2382535	2155.jpg	67	8	0	0	4	80	320
BM_146	1	0.9324935	2006.jpg	41	0	0	0	5	1	321
BM_146	76	0.1923784	2058.jpg	53	0	0	0	5	2	322
BM_146	13	0.7581784	2248.jpg	79	1	1	1	5	3	323
BM_146	36	0.5361111	1050.jpg	10	4	0	0	5	4	324
BM_146	41	0.4865678	1202.jpg	29	5	0	0	5	5	325
BM_146	54	0.3471244	1255.jpg	39	6	0	0	5	6	326
BM_146	70	0.2215672	1192.jpg	28	8	0.5	1	5	7	327
BM_146	67	0.2555195	2194.jpg	70	8	0.5	1	5	8	328
BM_146	63	0.2950587	2128.jpg	63	7	0	0	5	9	329
BM_146	64	0.2724001	1060.jpg	13	7	1	1	5	10	330
BM_146	68	0.2482151	2111.jpg	58	8	0	0	5	11	331
BM_146	40	0.4888444	1019.jpg	5	4	0	0	5	12	332
BM_146	9	0.7868898	1207.jpg	31	1	1	1	5	13	333
BM_146	69	0.2382535	2155.jpg	67	8	0	0	5	14	334
BM_146	19	0.6970138	2041.jpg	48	2	0.5	0	5	15	335
BM_146	10	0.7778085	2010.jpg	43	1	0	0	5	16	336
BM_146	6	0.8400611	2249.jpg	80	0	0	0	5	17	337
BM_146	46	0.4612363	1057.jpg	12	5	0.5	0	5	18	338
BM_146	57	0.3365041	1226.jpg	35	7	0	0	5	19	339
BM_146	12	0.7633846	1191.jpg	27	1	1	1	5	20	340
BM_146	75	0.1977068	1204.jpg	30	0	0	0	5	21	341
BM_146	66	0.261363	1080.jpg	15	8	0.5	0	5	22	342
BM_146	58	0.3313438	1115.jpg	17	7	1	1	5	23	343
BM_146	80	0.07271334	2110.jpg	57	0	0	0	5	24	344
BM_146	2	0.9316165	2212.jpg	73	0	0	0	5	25	345
BM_146	5	0.8414826	1114.jpg	16	0	0	0	5	26	346
BM_146	72	0.2090578	1216.jpg	33	8	0	0	5	27	347
BM_146	24	0.6671757	1007.jpg	1	2	0.5	0	5	28	348
BM_146	3	0.8749026	2153.jpg	65	0	0	0	5	29	349
BM_146	37	0.5198756	2024.jpg	46	4	0	0	5	30	350
BM_146	38	0.516055	1262.jpg	40	4	1	1	5	31	351
BM_146	55	0.3466248	2201.jpg	71	6	0	0	5	32	352
BM_146	22	0.6779633	2154.jpg	66	2	0	0	5	33	353
BM_146	32	0.5705608	1254.jpg	38	3	0	0	5	34	354
BM_146	34	0.5591977	2125.jpg	62	4	1	1	5	35	355
BM_146	4	0.8447385	2008.jpg	42	0	0	0	5	36	356
BM_146	53	0.3605793	2221.jpg	76	6	1	1	5	37	357
BM_146	21	0.6806193	2181.jpg	69	2	0.5	0	5	38	358
BM_146	60	0.3243974	2045.jpg	50	7	0	0	5	39	359
BM_146	14	0.754479	2039.jpg	47	1	0	0	5	40	360
BM_146	65	0.2678847	1145.jpg	21	8	0	0	5	41	361
BM_146	26	0.6376814	2124.jpg	61	3	0.5	1	5	42	362
BM_146	56	0.3439835	1146.jpg	22	6	1	1	5	43	363
BM_146	29	0.6025298	1130.jpg	19	3	0	0	5	44	364
BM_146	35	0.5481042	2217.jpg	74	4	1	1	5	45	365
BM_146	48	0.43133	1017.jpg	4	5	0	0	5	46	366
BM_146	50	0.3977031	1210.jpg	32	6	0	0	5	47	367
BM_146	61	0.3150487	1220.jpg	34	7	1	1	5	48	368
BM_146	16	0.7324927	2015.jpg	44	1	1	1	5	49	369
BM_146	43	0.4811197	1027.jpg	6	5	0.5	0	5	50	370
BM_146	18	0.7004913	2063.jpg	54	2	0.5	1	5	51	371
BM_146	79	0.1200832	1150.jpg	23	0	0	0	5	52	372
BM_146	52	0.3707722	1144.jpg	20	6	1	1	5	53	373
BM_146	15	0.7446208	2094.jpg	56	1	0	0	5	54	374
BM_146	27	0.6302804	2112.jpg	59	3	0.5	1	5	55	375
BM_146	7	0.8254825	2240.jpg	78	0	0	0	5	56	376
BM_146	20	0.6929928	1031.jpg	8	2	0	0	5	57	377
BM_146	31	0.5715362	2054.jpg	52	3	0.5	0	5	58	378
BM_146	47	0.4376163	1052.jpg	11	5	0.5	1	5	59	379
BM_146	74	0.1977457	1228.jpg	36	0	0	0	5	60	380
BM_146	28	0.6276828	2089.jpg	55	3	0	0	5	61	381
BM_146	33	0.5664823	1182.jpg	25	4	0	0	5	62	382
BM_146	78	0.1580105	2149.jpg	64	0	0	0	5	63	383
BM_146	42	0.4822128	1073.jpg	14	5	0.5	1	5	64	384
BM_146	17	0.7040444	2053.jpg	51	2	0	0	5	65	385
BM_146	25	0.6466457	2118.jpg	60	3	0	0	5	66	386
BM_146	49	0.4224384	1183.jpg	26	6	1	1	5	67	387
BM_146	44	0.4794822	1035.jpg	9	5	0	0	5	68	388
BM_146	73	0.1998958	1246.jpg	37	0	0	0	5	69	389
BM_146	51	0.3797929	2043.jpg	49	6	0	0	5	70	390
BM_146	23	0.6773808	2229.jpg	77	2	0	0	5	71	391
BM_146	8	0.7896282	2016.jpg	45	0	0	0	5	72	392
BM_146	11	0.7646147	2209.jpg	72	1	0	0	5	73	393
BM_146	71	0.2155775	1028.jpg	7	8	0.5	1	5	74	394
BM_146	59	0.3267758	1127.jpg	18	7	1	1	5	75	395
BM_146	45	0.4778414	2218.jpg	75	5	0	0	5	76	396
BM_146	30	0.5924502	1013.jpg	3	3	0.5	0	5	77	397
BM_146	39	0.4944302	2164.jpg	68	4	1	1	5	78	398
BM_146	62	0.2968349	1173.jpg	24	7	0	0	5	79	399
BM_146	77	0.1702163	1009.jpg	2	0	0	0	5	80	400
BM_146	75	0.1977068	1204.jpg	30	0	0	0	6	1	401
BM_146	21	0.6806193	2181.jpg	69	2	0.5	0	6	2	402
BM_146	60	0.3243974	2045.jpg	50	7	0	0	6	3	403
BM_146	63	0.2950587	2128.jpg	63	7	0	0	6	4	404
