Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_120	51	0.4353597	1060.jpg	13	6	0.5	1	1	1	1	2.00302646914497	3.45411278796382	0.85	850.577124860138	1230.76106887311	b	2	2.00302646914497	1.45108631881885
BM_120	77	0.2744438	2024.jpg	46	0	0	0	1	2	2	3.50394744612277	4.95554879796691	0.85	NaN	NaN	x	3.5	3.50394744612277	1.45160135184415
BM_120	13	0.672595	1031.jpg	8	1	0	0	1	3	3	5.00557149900123	6.45733868400566	0.85	NaN	NaN	x	5	5.00557149900123	1.45176718500443
BM_120	11	0.7100101	1035.jpg	9	1	0.5	1	1	4	4	6.50746002816595	7.95894888415933	0.85	850.93015502207	1190.3244338464	b	6.5	6.50746002816595	1.45148885599338
BM_120	80	0.168392	1009.jpg	2	0	0	0	1	5	5	8.00936597399414	9.46083305613138	0.85	NaN	NaN	x	8	8.00936597399414	1.45146708213724
BM_120	66	0.3353721	2006.jpg	41	8	1	1	1	6	6	9.5106380940415	10.9623031511437	0.85	851.097363978624	1147.08915096708	b	9.5	9.5106380940415	1.45166505710222
BM_120	27	0.5477007	1073.jpg	14	3	1	1	1	7	7	10.9957932520192	12.4472717910539	0.85	850.89344996959	1230.01788416877	b	11	10.9957932520192	1.45147853903472
BM_120	69	0.3244405	2110.jpg	57	8	0	0	1	8	8	12.4977724270429	13.9489583151881	0.85	NaN	NaN	x	12.5	12.4977724270429	1.45118588814512
BM_120	33	0.5138487	2154.jpg	66	4	0	0	1	9	9	13.9990829590242	15.4513967270032	0.85	NaN	NaN	x	14	13.9990829590242	1.45231376797892
BM_120	46	0.4579631	2248.jpg	79	5	1	1	1	10	10	15.5009308431763	16.9529041501228	0.85	850.944318808615	1228.84332598187	b	15.5	15.5009308431763	1.45197330694646
BM_120	37	0.4951163	1255.jpg	39	4	0	0	1	11	11	17.0025371941738	18.4541370780207	0.85	NaN	NaN	x	17	17.0025371941738	1.45159988384694
BM_120	53	0.4301317	2039.jpg	47	6	0	0	1	12	12	18.5041374911088	19.9557608070318	0.85	NaN	NaN	x	18.5	18.5041374911088	1.45162331592292
BM_120	73	0.2879883	1204.jpg	30	0	0	0	1	13	13	20.0057368141133	21.4574583731592	0.85	NaN	NaN	x	20	20.0057368141133	1.45172155904584
BM_120	49	0.4404116	1144.jpg	20	6	0	0	1	14	14	21.5076139911544	22.9593956850003	0.85	NaN	NaN	x	21.5	21.5076139911544	1.45178169384599
BM_120	76	0.2757131	1173.jpg	24	0	0	0	1	15	15	23.0091328599956	24.4608161291108	0.85	NaN	NaN	x	23	23.0091328599956	1.45168326911516
BM_120	18	0.6496173	2010.jpg	43	2	1	1	1	16	16	24.5110244231764	25.9625242850743	0.85	850.955541012809	1234.6935949754	b	24.5	24.5110244231764	1.4514998618979
BM_120	68	0.3302659	1182.jpg	25	8	0	0	1	17	17	25.9958356129937	27.4475396790076	0.85	NaN	NaN	x	26	25.9958356129937	1.45170406601392
BM_120	75	0.2789128	1007.jpg	1	0	0	0	1	18	18	27.4976955491584	28.94926045998	0.85	NaN	NaN	x	27.5	27.4976955491584	1.45156491082162
BM_120	30	0.5355463	2218.jpg	75	3	0	0	1	19	19	28.9992262290325	30.4515039031394	0.85	NaN	NaN	x	29	28.9992262290325	1.45227767410688
BM_120	70	0.31985	1080.jpg	15	8	1	1	1	20	20	30.5009930359665	31.9523808320519	0.85	851.039377041161	1172.77571209706	b	30.5	30.5009930359665	1.45138779608533
BM_120	9	0.7427883	2209.jpg	72	1	0	0	1	21	21	32.0027945400216	33.4545876821503	0.85	NaN	NaN	x	32	32.0027945400216	1.45179314212874
BM_120	47	0.4575135	1183.jpg	26	5	1	1	1	22	22	33.5045254169963	34.9559584651142	0.85	850.908645195886	1257.25418212824	b	33.5	33.5045254169963	1.45143304811791
BM_120	38	0.4900395	1027.jpg	6	4	0.5	1	1	23	23	35.0060239171144	36.4581613719929	0.85	851.465519051999	1211.69969486073	b	35	35.0060239171144	1.45213745487854
BM_120	34	0.5013489	1254.jpg	38	4	0.5	0	1	24	24	36.5078766811639	37.9597801731434	0.85	NaN	NaN	x	36.5	36.5078766811639	1.45190349197946
BM_120	28	0.5462106	1115.jpg	17	3	0	0	1	25	25	38.0094754800666	39.4609484151006	0.85	NaN	NaN	x	38	38.0094754800666	1.45147293503396
BM_120	8	0.7608287	1114.jpg	16	0	0	0	1	26	26	39.511548490962	40.9627450499684	0.85	NaN	NaN	x	39.5	39.511548490962	1.45119655900635
BM_120	1	0.8696706	1228.jpg	36	0	0	0	1	27	27	40.9958821029868	42.4477849691175	0.85	NaN	NaN	x	41	40.9958821029868	1.45190286613069
BM_120	14	0.6715063	2008.jpg	42	1	0.5	1	1	28	28	42.4978511070367	43.9492917719763	0.85	850.870894035324	NaN	x	42.5	42.4978511070367	1.45144066493958
BM_120	78	0.1881717	2015.jpg	44	0	0	0	1	29	29	43.9998313691467	45.4511020700447	0.85	NaN	NaN	x	44	43.9998313691467	1.45127070089802
BM_120	50	0.436357	1191.jpg	27	6	0.5	1	1	30	30	45.5012454451062	46.9530888260342	0.85	850.919866934419	1236.53639899567	b	45.5	45.5012454451062	1.45184338092804
BM_120	57	0.4013619	2240.jpg	78	7	0.5	1	1	31	31	47.0030054070521	48.454676181078	0.85	850.938854040578	1238.79487602971	b	47	47.0030054070521	1.45167077402584
BM_120	29	0.5372871	2149.jpg	64	3	1	1	1	32	32	48.5045189070515	49.9559775360394	0.85	851.133950054646	1225.28547910042	b	48.5	48.5045189070515	1.45145862898789
BM_120	12	0.6919343	2249.jpg	80	1	0	0	1	33	33	50.0061818440445	51.4576841820963	0.85	NaN	NaN	x	50	50.0061818440445	1.4515023380518
BM_120	52	0.4328297	2128.jpg	63	6	0	0	1	34	34	51.5077193481848	52.9598853019997	0.85	NaN	NaN	x	51.5	51.5077193481848	1.45216595381498
BM_120	65	0.3382229	1050.jpg	10	8	0	0	1	35	35	53.0095780401025	54.4612305120099	0.85	NaN	NaN	x	53	53.0095780401025	1.45165247190744
BM_120	59	0.3873629	1013.jpg	3	7	0	0	1	36	36	54.5114527409896	55.9634589289781	0.85	NaN	NaN	x	54.5	54.5114527409896	1.45200618798845
BM_120	64	0.3399998	1145.jpg	21	7	0	0	1	37	37	55.996565227164	57.4479037930723	0.85	NaN	NaN	x	56	55.996565227164	1.45133856590837
BM_120	55	0.4235864	2221.jpg	76	6	0.5	1	1	38	38	57.4978619599715	58.9496565980371	0.85	851.831745123491	1327.92122405954	b	57.5	57.4978619599715	1.45179463806562
BM_120	3	0.8472705	2181.jpg	69	0	0	0	1	39	39	58.9999735930469	60.4511686509941	0.85	NaN	NaN	x	59	58.9999735930469	1.45119505794719
BM_120	10	0.7315919	2112.jpg	59	1	0.5	0	1	40	40	60.5020422050729	61.9528126851656	0.85	NaN	NaN	x	60.5	60.5020422050729	1.45077048009261
BM_120	6	0.771228	2153.jpg	65	0	0	0	1	41	41	62.0034043970518	63.4545549841132	0.85	NaN	NaN	x	62	62.0034043970518	1.45115058706142
BM_120	61	0.3596248	1127.jpg	18	7	0	0	1	42	42	63.5046304401476	64.9566305030603	0.85	NaN	NaN	x	63.5	63.5046304401476	1.4520000629127
BM_120	25	0.5739721	1192.jpg	28	3	0	0	1	43	43	65.0066092880443	66.4581165851559	0.85	NaN	NaN	x	65	65.0066092880443	1.45150729711168
BM_120	36	0.4986049	2053.jpg	51	4	0	0	1	44	44	66.5081018540077	67.9599781259894	0.85	NaN	NaN	x	66.5	66.5081018540077	1.45187627198175
BM_120	48	0.4506665	1017.jpg	4	5	0	0	1	45	45	68.0096444280352	69.4619094079826	0.85	NaN	NaN	x	68	68.0096444280352	1.45226497994736
BM_120	7	0.7641098	2125.jpg	62	0	0	0	1	46	46	69.4953948201146	70.94645399414	0.85	NaN	NaN	x	69.5	69.4953948201146	1.45105917402543
BM_120	43	0.4619623	2063.jpg	54	5	0	0	1	47	47	70.9965781131759	72.4485145050567	0.85	NaN	NaN	x	71	70.9965781131759	1.45193639188074
BM_120	41	0.4715622	1207.jpg	31	5	1	1	1	48	48	72.4980023221578	73.9495989850257	0.85	851.037744898349	1223.79147680476	b	72.5	72.4980023221578	1.45159666286781
BM_120	63	0.3404838	2201.jpg	71	7	0.5	0	1	49	49	74.0000631671865	75.4515195761342	0.85	NaN	NaN	x	74	74.0000631671865	1.45145640894771
BM_120	20	0.641414	2094.jpg	56	2	0	0	1	50	50	75.5014122230932	76.9531496290583	0.85	NaN	NaN	x	75.5	75.5014122230932	1.4517374059651
BM_120	40	0.4731695	2041.jpg	48	4	0	0	1	51	51	77.0033513139933	78.4550036389846	0.85	NaN	NaN	x	77	77.0033513139933	1.4516523249913
BM_120	23	0.6061747	2124.jpg	61	2	0	0	1	52	52	78.5052824129816	79.956724321004	0.85	NaN	NaN	x	78.5	78.5052824129816	1.45144190802239
BM_120	39	0.4829472	2118.jpg	60	4	0.5	0	1	53	53	80.0065904860385	81.4582562870346	0.85	NaN	NaN	x	80	80.0065904860385	1.45166580099612
BM_120	15	0.6664626	1262.jpg	40	1	0.5	0	1	54	54	81.5081143500283	82.9598278179765	0.85	NaN	NaN	x	81.5	81.5081143500283	1.45171346794814
BM_120	72	0.2956507	1226.jpg	35	8	0	0	1	55	55	83.0103292290587	84.4615766820498	0.85	NaN	NaN	x	83	83.0103292290587	1.45124745299108
BM_120	17	0.6508275	2089.jpg	55	2	0	0	1	56	56	84.4954214079771	85.9466544310562	0.85	NaN	NaN	x	84.5	84.4954214079771	1.45123302307911
BM_120	26	0.5702695	2054.jpg	52	3	1	1	1	57	57	85.9967426650692	87.448559602024	0.85	850.943515077233	1220.95836000517	b	86	85.9967426650692	1.45181693695486
BM_120	16	0.6601121	2194.jpg	70	1	0	0	1	58	58	87.4982440960594	88.9498666049913	0.85	NaN	NaN	x	87.5	87.4982440960594	1.45162250893191
BM_120	45	0.4579979	1146.jpg	22	5	0	0	1	59	59	88.9997089800891	90.4516686620191	0.85	NaN	NaN	x	89	88.9997089800891	1.45195968193002
BM_120	56	0.4170145	2058.jpg	53	6	0	0	1	60	60	90.5014535600785	91.953103346983	0.85	NaN	NaN	x	90.5	90.5014535600785	1.45164978690445
BM_120	19	0.6460323	1150.jpg	23	2	1	1	1	61	61	92.0036991580855	93.4549132471438	0.85	850.973305990919	1142.01966393739	b	92	92.0036991580855	1.45121408905834
BM_120	54	0.4245398	2043.jpg	49	6	0.5	0	1	62	62	93.5054002071265	94.956650585169	0.85	NaN	NaN	x	93.5	93.5054002071265	1.45125037804246
BM_120	67	0.3308482	1130.jpg	19	8	1	1	1	63	63	95.0066829270218	96.4582609240897	0.85	851.1526749935	1147.12605113164	b	95	95.0066829270218	1.45157799706794
BM_120	21	0.6301114	2212.jpg	73	2	1	1	1	64	64	96.5085843710694	97.9598599821329	0.85	850.746355950832	1157.15998411179	b	96.5	96.5085843710694	1.45127561106347
BM_120	71	0.3134067	2111.jpg	58	8	1	1	1	65	65	98.0104240200017	99.4616078319959	0.85	850.689530139789	1223.37143518962	b	98	98.0104240200017	1.45118381199427
BM_120	35	0.4989178	2229.jpg	77	4	0.5	1	1	66	66	99.4953652231488	100.946671805112	0.85	851.401582825929	1266.27755793743	b	99.5	99.4953652231488	1.45130658196285
BM_120	5	0.804716	2164.jpg	68	0	0	0	1	67	67	100.996703598183	102.449042977998	0.85	NaN	NaN	x	101	100.996703598183	1.45233937981538
BM_120	60	0.3700067	2217.jpg	74	7	0.5	0	1	68	68	102.498820532113	103.949860610068	0.85	NaN	NaN	x	102.5	102.498820532113	1.45104007795453
BM_120	32	0.5191075	1246.jpg	37	3	1	1	1	69	69	104.000159754185	105.451926873066	0.85	850.941454991698	1273.64750299603	b	104	104.000159754185	1.45176711888053
BM_120	74	0.2813516	2016.jpg	45	0	0	0	1	70	70	105.502259096131	106.953453972004	0.85	NaN	NaN	x	105.5	105.502259096131	1.45119487587363
BM_120	44	0.4600104	1052.jpg	11	5	1	1	1	71	71	107.003553960007	108.455483616097	0.85	850.712341954932	1286.24800103717	b	107	107.003553960007	1.45192965609021
BM_120	4	0.8431852	1028.jpg	7	0	0	0	1	72	72	108.505150170065	109.957240353106	0.85	NaN	NaN	x	108.5	108.505150170065	1.45209018304013
BM_120	62	0.3472945	2045.jpg	50	7	0.5	0	1	73	73	110.00688593206	111.458263889188	0.85	NaN	NaN	x	110	110.00688593206	1.45137795712799
BM_120	2	0.8491634	1210.jpg	32	0	0	0	1	74	74	111.508600110188	112.96074952418	0.85	NaN	NaN	x	111.5	111.508600110188	1.45214941399172
BM_120	22	0.6270147	1202.jpg	29	2	0	0	1	75	75	113.010425023036	114.461801093072	0.85	NaN	NaN	x	113	113.010425023036	1.45137607003562
BM_120	79	0.170248	1216.jpg	33	0	0	0	1	76	76	114.495361685054	115.946890674066	0.85	NaN	NaN	x	114.5	114.495361685054	1.45152898901142
BM_120	42	0.4708686	2155.jpg	67	5	0	0	1	77	77	115.996815850027	117.448497715173	0.85	NaN	NaN	x	116	115.996815850027	1.45168186514638
BM_120	31	0.5294407	1019.jpg	5	3	0	0	1	78	78	117.498674102128	118.950352152111	0.85	NaN	NaN	x	117.5	117.498674102128	1.45167804998346
BM_120	24	0.5925079	1057.jpg	12	2	1	1	1	79	79	119.000545941992	120.451638207072	0.85	850.917573086917	1145.22628416307	b	119	119.000545941992	1.45109226508066
BM_120	58	0.3974123	1220.jpg	34	7	0	0	1	80	80	120.502259468194	121.95344267902	0.85	NaN	NaN	x	120.5	120.502259468194	1.45118321082555
BM_120	37	0.4951163	1255.jpg	39	4	0	0	2	1	81	122.003947980003	123.455510021187	0.85	NaN	NaN	x	122	122.003947980003	1.45156204118393
BM_120	78	0.1881717	2015.jpg	44	0	0	0	2	2	82	123.505213030148	124.956799264997	0.85	NaN	NaN	x	123.5	123.505213030148	1.45158623484895
BM_120	40	0.4731695	2041.jpg	48	4	0	0	2	3	83	125.007492657984	126.458728453144	0.85	NaN	NaN	x	125	125.007492657984	1.45123579516076
BM_120	77	0.2744438	2024.jpg	46	0	0	0	2	4	84	126.508600211004	127.960247084964	0.85	NaN	NaN	x	126.5	126.508600211004	1.45164687396027
BM_120	30	0.5355463	2218.jpg	75	3	0	0	2	5	85	128.010513868183	129.462090077111	0.85	NaN	NaN	x	128	128.010513868183	1.4515762089286
BM_120	80	0.168392	1009.jpg	2	0	0	0	2	6	86	129.495449298061	130.94736332912	0.85	NaN	NaN	x	129.5	129.495449298061	1.45191403105855
BM_120	10	0.7315919	2112.jpg	59	1	0.5	0	2	7	87	130.99689601711	132.449136903044	0.85	NaN	NaN	x	131	130.99689601711	1.45224088593386
BM_120	14	0.6715063	2008.jpg	42	1	0.5	0	2	8	88	132.498857992003	133.950431792066	0.85	NaN	NaN	x	132.5	132.498857992003	1.45157380006276
BM_120	38	0.4900395	1027.jpg	6	4	0.5	0	2	9	89	134.000321786152	135.452379637165	0.85	NaN	NaN	x	134	134.000321786152	1.4520578510128
BM_120	76	0.2757131	1173.jpg	24	0	0	0	2	10	90	135.502273052	136.953654519981	0.85	NaN	NaN	x	135.5	135.502273052	1.45138146798126
BM_120	18	0.6496173	2010.jpg	43	2	1	1	2	11	91	137.003698419081	138.455409608083	0.85	851.124977925792	1278.11871701851	b	137	137.003698419081	1.4517111890018
BM_120	41	0.4715622	1207.jpg	31	5	1	1	2	12	92	138.505467126146	139.957403630018	0.85	851.134522818029	1216.25120192766	b	138.5	138.505467126146	1.45193650387228
