subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_114	0	2	1	1	1	4.00444232788868	2229.jpg	1191.jpg	18	23	1	u	2	1	829.464824171737	0.7269593	0.6518249	4.85544689395465	0.5	4	4.00444232788868	0.851004566065967
BM_114	0	2	1	1	2	11.1960056519601	2118.jpg	1191.jpg	19	23	1	u	2	1	1109.88410911523	0.7215429	0.6518249	12.3305296790786	0.5	11.2	11.1960056519601	1.13452402711846
BM_114	0	2	1	1	3	15.8010928360745	1192.jpg	2053.jpg	60	58	1	u	7	1	896.787191973999	0.3320465	0.3375954	16.718874590937	1	15.8	15.8010928360745	0.917781754862517
BM_114	0	2	1	1	4	19.1048922098707	1183.jpg	2015.jpg	69	70	1	i	8	0	920.98777811043	0.2369274	0.2353928	20.0393071400467	0.5	19.1	19.1048922098707	0.93441493017599
BM_114	0	2	1	1	5	24.7946969810873	2016.jpg	1027.jpg	62	57	0	i	7	1	1167.19571896829	0.3127635	0.3480717	25.9793088659644	1	24.8	24.7946969810873	1.18461188487709
BM_114	0	2	1	1	6	27.7980495200027	2043.jpg	1145.jpg	43	47	0	u	5	0	1179.84062805772	0.4557504	0.4284117	28.9993012859486	0.5	27.8	27.7980495200027	1.20125176594593
BM_114	0	2	1	1	7	31.1015233378857	1204.jpg	2112.jpg	38	37	0	i	4	1	908.367803087458	0.5031567	0.5060035	32.0360388220288	1	31.1	31.1015233378857	0.934515484143049
BM_114	0	2	1	1	8	35.4064930609893	2164.jpg	1052.jpg	72	67	1	u	8	1	923.39479108341	0.2133426	0.2499557	36.3406162948813	0.5	35.4	35.4064930609893	0.934123233892024
BM_114	0	2	1	1	9	38.6932883879635	2112.jpg	2248.jpg	37	34	1	u	4	1	772.619829978794	0.5060035	0.5556576	39.4774117989	1	38.7	38.6932883879635	0.784123410936445
BM_114	0	2	1	1	10	42.2976394728757	1114.jpg	2153.jpg	17	21	0	i	2	1	784.249949036166	0.727851	0.6830988	43.0985001409426	0.5	42.3	42.2976394728757	0.800860668066889
BM_114	0	2	1	1	11	53.2930910480209	2155.jpg	1246.jpg	50	49	0	u	6	0	1044.78823300451	0.3950489	0.4110261	54.3611798430793	1	53.3	53.2930910480209	1.06808879505843
BM_114	0	2	1	1	12	56.8974003640469	2229.jpg	2006.jpg	18	22	1	u	2	1	1040.50197289325	0.7269593	0.668688	57.9482688158751	0.5	56.9	56.8974003640469	1.05086845182814
BM_114	0	2	1	1	13	62.3034270140342	1057.jpg	2041.jpg	65	71	1	u	8	1	1354.4639130123	0.262231	0.2193578	63.6716825910844	0.5	62.3	62.3034270140342	1.36825557705015
BM_114	0	2	1	1	14	67.008780881064	1073.jpg	1019.jpg	27	28	1	i	3	0	1473.1090948917	0.6108594	0.5867643	68.4934625180904	0.5	67	67.008780881064	1.48468163702637
BM_114	0	2	1	1	15	70.0955663379282	1073.jpg	1216.jpg	27	25	1	i	3	0	1186.3039911259	0.6108594	0.6375293	71.2969306320883	0.5	70.1	70.0955663379282	1.20136429416016
BM_114	0	2	1	1	16	75.7018277489115	1226.jpg	2041.jpg	68	71	1	i	8	0	1284.06212804839	0.2381676	0.2193578	77.0032744458877	0.5	75.7	75.7018277489115	1.3014466969762
BM_114	0	2	1	1	17	78.7052888299804	1060.jpg	2240.jpg	59	64	0	i	7	1	1152.61841495521	0.3331196	0.277146	79.8731926409528	1	78.7	78.7052888299804	1.16790381097235
BM_114	0	2	1	1	18	85.2959938440472	2063.jpg	2249.jpg	14	10	1	u	1	1	1289.8974029813	0.7587464	0.8062282	86.5971545979846	1	85.3	85.2959938440472	1.30116075393744
BM_114	0	2	1	1	19	90.8021571019199	1007.jpg	2112.jpg	35	37	0	i	4	1	863.733635051176	0.5532541	0.5060035	91.6864737549331	1	90.8	90.8021571019199	0.884316653013229
