subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_114	NaN	2	1	1	1	NaN	2229.jpg	1191.jpg	18	23	1	NaN	2	NaN	NaN	0.7269593	0.6518249	NaN	0.5
BM_114	NaN	2	1	1	2	NaN	2118.jpg	1191.jpg	19	23	1	NaN	2	NaN	NaN	0.7215429	0.6518249	NaN	0.5
BM_114	NaN	2	1	1	3	NaN	1192.jpg	2053.jpg	60	58	1	NaN	7	NaN	NaN	0.3320465	0.3375954	NaN	1
BM_114	NaN	2	1	1	4	NaN	1183.jpg	2015.jpg	69	70	1	NaN	8	NaN	NaN	0.2369274	0.2353928	NaN	0.5
BM_114	NaN	2	1	1	5	NaN	2016.jpg	1027.jpg	62	57	0	NaN	7	NaN	NaN	0.3127635	0.3480717	NaN	1
BM_114	NaN	2	1	1	6	NaN	2043.jpg	1145.jpg	43	47	0	NaN	5	NaN	NaN	0.4557504	0.4284117	NaN	0.5
BM_114	NaN	2	1	1	7	NaN	1204.jpg	2112.jpg	38	37	0	NaN	4	NaN	NaN	0.5031567	0.5060035	NaN	1
BM_114	NaN	2	1	1	8	NaN	2164.jpg	1052.jpg	72	67	1	NaN	8	NaN	NaN	0.2133426	0.2499557	NaN	0.5
BM_114	NaN	2	1	1	9	NaN	2112.jpg	2248.jpg	37	34	1	NaN	4	NaN	NaN	0.5060035	0.5556576	NaN	1
BM_114	NaN	2	1	1	10	NaN	1114.jpg	2153.jpg	17	21	0	NaN	2	NaN	NaN	0.727851	0.6830988	NaN	0.5
BM_114	NaN	2	1	1	11	NaN	2155.jpg	1246.jpg	50	49	0	NaN	6	NaN	NaN	0.3950489	0.4110261	NaN	1
BM_114	NaN	2	1	1	12	NaN	2229.jpg	2006.jpg	18	22	1	NaN	2	NaN	NaN	0.7269593	0.668688	NaN	0.5
BM_114	NaN	2	1	1	13	NaN	1057.jpg	2041.jpg	65	71	1	NaN	8	NaN	NaN	0.262231	0.2193578	NaN	0.5
BM_114	NaN	2	1	1	14	NaN	1073.jpg	1019.jpg	27	28	1	NaN	3	NaN	NaN	0.6108594	0.5867643	NaN	0.5
BM_114	NaN	2	1	1	15	NaN	1073.jpg	1216.jpg	27	25	1	NaN	3	NaN	NaN	0.6108594	0.6375293	NaN	0.5
BM_114	NaN	2	1	1	16	NaN	1226.jpg	2041.jpg	68	71	1	NaN	8	NaN	NaN	0.2381676	0.2193578	NaN	0.5
BM_114	NaN	2	1	1	17	NaN	1060.jpg	2240.jpg	59	64	0	NaN	7	NaN	NaN	0.3331196	0.277146	NaN	1
BM_114	NaN	2	1	1	18	NaN	2063.jpg	2249.jpg	14	10	1	NaN	1	NaN	NaN	0.7587464	0.8062282	NaN	1
BM_114	NaN	2	1	1	19	NaN	1007.jpg	2112.jpg	35	37	0	NaN	4	NaN	NaN	0.5532541	0.5060035	NaN	1
BM_114	NaN	2	1	1	20	NaN	2008.jpg	2111.jpg	39	40	0	NaN	4	NaN	NaN	0.4914059	0.4742027	NaN	1
BM_114	NaN	2	1	1	21	NaN	2008.jpg	1207.jpg	39	33	0	NaN	4	NaN	NaN	0.4914059	0.557951	NaN	1
BM_114	NaN	2	1	1	22	NaN	1216.jpg	2094.jpg	25	30	0	NaN	3	NaN	NaN	0.6375293	0.5732677	NaN	0.5
BM_114	NaN	2	1	1	23	NaN	2006.jpg	2218.jpg	22	24	0	NaN	2	NaN	NaN	0.668688	0.6462404	NaN	0.5
BM_114	NaN	2	1	1	24	NaN	2240.jpg	2053.jpg	64	58	1	NaN	7	NaN	NaN	0.277146	0.3375954	NaN	1
BM_114	NaN	2	1	1	25	NaN	2209.jpg	1013.jpg	45	46	0	NaN	5	NaN	NaN	0.4383417	0.4362042	NaN	0.5
BM_114	NaN	2	1	1	26	NaN	1146.jpg	2016.jpg	61	62	1	NaN	7	NaN	NaN	0.3187754	0.3127635	NaN	1
BM_114	NaN	2	1	1	27	NaN	1114.jpg	2218.jpg	17	24	0	NaN	2	NaN	NaN	0.727851	0.6462404	NaN	0.5
BM_114	NaN	2	1	1	28	NaN	1202.jpg	1115.jpg	13	15	0	NaN	1	NaN	NaN	0.759963	0.745074	NaN	1
BM_114	NaN	2	1	1	29	NaN	1145.jpg	2209.jpg	47	45	1	NaN	5	NaN	NaN	0.4284117	0.4383417	NaN	0.5
BM_114	NaN	2	1	1	30	NaN	2010.jpg	2110.jpg	56	52	0	NaN	6	NaN	NaN	0.3620963	0.3838913	NaN	1
BM_114	NaN	2	1	1	31	NaN	2155.jpg	2054.jpg	50	55	0	NaN	6	NaN	NaN	0.3950489	0.3677041	NaN	1
BM_114	NaN	2	1	1	32	NaN	1262.jpg	2212.jpg	12	16	1	NaN	1	NaN	NaN	0.7944478	0.7303848	NaN	1
BM_114	NaN	2	1	1	33	NaN	1144.jpg	2154.jpg	41	48	1	NaN	5	NaN	NaN	0.4627349	0.4220358	NaN	0.5
BM_114	NaN	2	1	1	34	NaN	2209.jpg	1144.jpg	45	41	0	NaN	5	NaN	NaN	0.4383417	0.4627349	NaN	0.5
BM_114	NaN	2	1	1	35	NaN	1204.jpg	2111.jpg	38	40	0	NaN	4	NaN	NaN	0.5031567	0.4742027	NaN	1
BM_114	NaN	2	1	1	36	NaN	1073.jpg	1220.jpg	27	32	1	NaN	3	NaN	NaN	0.6108594	0.5605353	NaN	0.5
BM_114	NaN	2	1	1	37	NaN	2110.jpg	2058.jpg	52	51	1	NaN	6	NaN	NaN	0.3838913	0.3890274	NaN	1
BM_114	NaN	2	1	1	38	NaN	2045.jpg	2229.jpg	20	18	0	NaN	2	NaN	NaN	0.7143215	0.7269593	NaN	0.5
BM_114	NaN	2	1	1	39	NaN	1146.jpg	2053.jpg	61	58	1	NaN	7	NaN	NaN	0.3187754	0.3375954	NaN	1
BM_114	NaN	2	1	1	40	NaN	1115.jpg	2249.jpg	15	10	1	NaN	1	NaN	NaN	0.745074	0.8062282	NaN	1
BM_114	NaN	2	1	1	41	NaN	2194.jpg	1057.jpg	66	65	0	NaN	8	NaN	NaN	0.2507253	0.262231	NaN	0.5
BM_114	NaN	2	1	1	42	NaN	1028.jpg	1115.jpg	11	15	0	NaN	1	NaN	NaN	0.8044808	0.745074	NaN	1
BM_114	NaN	2	1	1	43	NaN	2058.jpg	1246.jpg	51	49	0	NaN	6	NaN	NaN	0.3890274	0.4110261	NaN	1
BM_114	NaN	2	1	1	44	NaN	2154.jpg	1013.jpg	48	46	0	NaN	5	NaN	NaN	0.4220358	0.4362042	NaN	0.5
BM_114	NaN	2	1	1	45	NaN	2149.jpg	2054.jpg	53	55	0	NaN	6	NaN	NaN	0.3792	0.3677041	NaN	1
