subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_105	0	1	1	1	1	4.00456296501216	1027.jpg	1191.jpg	38	37	0	i	4	1	1056.72568199225	0.5062223	0.5176786	5.07214568404015	1	4	4.00456296501216	1.067582719028
BM_105	0	1	1	1	2	7.70871945598628	1192.jpg	1246.jpg	56	49	1	u	6	1	808.554564020596	0.3718094	0.4383251	8.52833807503339	0.5	7.7	7.70871945598628	0.819618619047105
BM_105	0	1	1	1	3	11.296065223054	1262.jpg	1027.jpg	33	38	1	u	4	1	957.207771018147	0.5542416	0.5062223	12.2635625350522	1	11.3	11.296065223054	0.967497311998159
BM_105	0	1	1	1	4	15.1003335929709	1220.jpg	1150.jpg	67	65	0	i	8	1	728.944702073932	0.2943654	0.3055004	15.8511805080343	1	15.1	15.1003335929709	0.750846915063448
BM_105	0	1	1	1	5	20.306178271072	2094.jpg	1183.jpg	30	32	0	u	3	0	891.095347935334	0.5661543	0.5619545	21.2086079909932	0.5	20.3	20.306178271072	0.902429719921201
BM_105	0	1	1	1	6	23.7932497239672	1145.jpg	1210.jpg	48	47	0	i	5	1	1036.02819005027	0.4463127	0.4495206	24.8445832240395	1	23.8	23.7932497239672	1.05133350007236
BM_105	0	1	1	1	7	26.8969183689915	2043.jpg	2010.jpg	13	11	0	i	1	1	1132.37312308047	0.7280609	0.7469449	28.048247653991	1	26.9	26.8969183689915	1.15132928499952
BM_105	0	1	1	1	8	31.2015456950758	1210.jpg	1019.jpg	47	45	1	u	5	1	667.731792898849	0.4495206	0.4811998	31.8859651649836	1	31.2	31.2015456950758	0.68441946990788
BM_105	0	1	1	1	9	36.6078938769642	1145.jpg	2240.jpg	48	46	0	i	5	1	773.391326074488	0.4463127	0.4515509	37.3921307990095	1	36.6	36.6078938769642	0.784236922045238
BM_105	0	1	1	1	10	39.9950500370469	2249.jpg	2209.jpg	24	20	1	u	2	1	1162.223452935	0.6256539	0.6632543	41.17970853101	0.5	40	39.9950500370469	1.18465849396307
BM_105	0	1	1	1	11	45.3009343000595	2218.jpg	1262.jpg	34	33	0	i	4	1	1408.34440197796	0.5438446	0.5542416	46.7359695900232	1	45.3	45.3009343000595	1.43503528996371
BM_105	0	1	1	1	12	53.6933805920416	1035.jpg	1031.jpg	62	60	1	i	7	0	1231.8981179269	0.3363219	0.3458215	54.9451212229906	0.5	53.7	53.6933805920416	1.25174063094892
BM_105	0	1	1	1	13	59.3000571579905	2058.jpg	1173.jpg	57	63	0	u	7	0	1089.21677002218	0.3697543	0.3284629	60.4013009170303	0.5	59.3	59.3000571579905	1.10124375903979
BM_105	0	1	1	1	14	62.6037528000306	1144.jpg	2053.jpg	42	41	0	i	5	1	1001.53570796829	0.4913264	0.4997733	63.6216031590011	1	62.6	62.6037528000306	1.01785035897046
BM_105	0	1	1	1	15	66.7083314930787	2112.jpg	2217.jpg	10	9	1	i	1	0	1104.95967697352	0.7661385	0.7694392	67.8263724540593	1	66.7	66.7083314930787	1.11804096098058
BM_105	0	1	1	1	16	70.5960251539946	1144.jpg	2240.jpg	42	46	0	u	5	0	1001.2586490484	0.4913264	0.4515509	71.6139223490609	1	70.6	70.5960251539946	1.01789719506633
BM_105	0	1	1	1	17	74.8007320100442	2217.jpg	2006.jpg	9	14	0	i	1	1	684.55950403586	0.7694392	0.7258687	75.5015750849852	1	74.8	74.8007320100442	0.700843074941076
BM_105	0	1	1	1	18	79.1071515210206	2006.jpg	2043.jpg	14	13	1	u	1	1	1010.1332339691	0.7258687	0.7280609	80.1401189920725	1	79.1	79.1071515210206	1.03296747105196
BM_105	0	1	1	1	19	83.8943731720792	1207.jpg	1114.jpg	51	52	1	i	6	0	1214.90110689774	0.4212052	0.4206887	85.1290326230228	0.5	83.9	83.8943731720792	1.23465945094358
BM_105	0	1	1	1	20	86.8977546159877	2209.jpg	2128.jpg	20	18	0	u	2	0	1035.52398597822	0.6632543	0.6815768	87.9489326049807	0.5	86.9	86.8977546159877	1.051177988993
BM_105	0	1	1	1	21	92.1036007370567	1019.jpg	2240.jpg	45	46	0	u	5	0	1173.6836709315	0.4811998	0.4515509	93.2882505580783	1	92.1	92.1036007370567	1.18464982102159
BM_105	0	1	1	1	22	96.0079659189796	2201.jpg	1050.jpg	31	26	0	i	3	1	821.31330203265	0.5641248	0.6173422	96.8422295870259	0.5	96	96.0079659189796	0.834263668046333
BM_105	0	1	1	1	23	99.0948037450435	2194.jpg	1191.jpg	39	37	0	u	4	0	686.47506495472	0.5052864	0.5176786	99.7955129320035	1	99.1	99.0948037450435	0.700709186960012
BM_105	0	1	1	1	24	102.098189995973	1013.jpg	1057.jpg	71	69	1	u	8	1	1027.09787001368	0.2364279	0.2766411	103.149270221009	1	102.1	102.098189995973	1.05108022503555
BM_105	0	1	1	1	25	105.101459459984	1080.jpg	1246.jpg	53	49	1	i	6	0	959.829243016429	0.4059563	0.4383251	106.085961160017	0.5	105.1	105.101459459984	0.984501700033434
