subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
BM_158	1	4.005687e+00	2221.jpg	2155.jpg	76	67	x	999000	999000000
BM_158	2	7.008461e+00	1060.jpg	1246.jpg	13	37	u	999000	1.440727e+03
BM_158	3	9.995633e+00	2039.jpg	1031.jpg	47	8	i	999000	9.335542e+02
BM_158	4	1.299915e+01	2006.jpg	2164.jpg	41	68	u	999000	9.220425e+02
BM_158	5	1.600156e+01	1009.jpg	1145.jpg	2	21	u	999000	1.103627e+03
BM_158	6	1.900536e+01	1210.jpg	1007.jpg	32	1	u	999000	1.179831e+03
BM_158	7	2.200847e+01	2112.jpg	1226.jpg	59	35	i	999000	1.104726e+03
BM_158	8	2.499562e+01	1192.jpg	1204.jpg	28	30	i	999000	1.141590e+03
BM_158	9	2.799923e+01	1080.jpg	2111.jpg	15	58	u	999000	1.233968e+03
BM_158	10	3.100240e+01	2063.jpg	2089.jpg	54	55	i	999000	1.102786e+03
BM_158	11	3.400533e+01	2153.jpg	1114.jpg	65	16	i	999000	1.235869e+03
BM_158	12	3.700871e+01	2041.jpg	2045.jpg	48	50	u	999000	1.280477e+03
BM_158	13	3.999543e+01	1202.jpg	1173.jpg	29	24	i	999000	1.037760e+03
BM_158	14	4.299893e+01	1146.jpg	2240.jpg	22	78	i	999000	1.426253e+03
BM_158	15	4.600222e+01	1027.jpg	2043.jpg	6	49	u	999000	1.614965e+03
BM_158	16	4.900545e+01	1052.jpg	2053.jpg	11	51	i	999000	1.179744e+03
BM_158	17	5.200934e+01	2194.jpg	2209.jpg	70	72	i	999000	1.327855e+03
BM_158	18	5.499565e+01	1183.jpg	2024.jpg	26	46	i	999000	1.541536e+03
BM_158	19	5.799893e+01	2010.jpg	2125.jpg	43	62	i	999000	1.090259e+03
BM_158	20	6.100233e+01	1127.jpg	1207.jpg	18	31	i	999000	1.606871e+03
BM_158	21	6.400550e+01	1228.jpg	1144.jpg	36	20	i	999000	1.315689e+03
