Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_122	5	0.8651648	1028.jpg	7	0	0	0	1	1	1	2.00234259600984	3.45384289199137	0.85	NaN	NaN	x	2	2.00234259600984	1.45150029598153
BM_122	73	0.1817363	2201.jpg	71	0	0	0	1	2	2	3.50362382701132	4.95580885000527	0.85	NaN	NaN	x	3.5	3.50362382701132	1.45218502299394
BM_122	63	0.3392156	2212.jpg	73	7	0	0	1	3	3	5.00591542900656	6.45688514600624	0.85	NaN	NaN	x	5	5.00591542900656	1.45096971699968
BM_122	19	0.6824138	1007.jpg	1	2	0.5	1	1	4	4	6.50737557600951	7.9590594980109	0.85	851.308235985925	1163.63541898318	b	6.5	6.50737557600951	1.45168392200139
BM_122	32	0.5459183	1183.jpg	26	3	0	0	1	5	5	8.00871018299949	9.4604800149973	0.85	NaN	NaN	x	8	8.00871018299949	1.45176983199781
BM_122	23	0.6556222	1192.jpg	28	2	0.5	1	1	6	6	9.51039676601067	10.9622732370044	0.85	850.932389992522	1232.56077998667	b	9.5	9.51039676601067	1.45187647099374
BM_122	24	0.6479293	2045.jpg	50	2	0	0	1	7	7	10.9954221110092	12.4467493639968	0.85	NaN	NaN	x	11	10.9954221110092	1.45132725298754
BM_122	7	0.7983847	1050.jpg	10	0	0	0	1	8	8	12.4969696589978	13.9486719429842	0.85	NaN	NaN	x	12.5	12.4969696589978	1.45170228398638
BM_122	77	0.1504716	2089.jpg	55	0	0	0	1	9	9	13.998920463986	15.4504789380007	0.85	NaN	NaN	x	14	13.998920463986	1.45155847401475
BM_122	70	0.2670247	1226.jpg	35	8	0.5	0	1	10	10	15.5003160900087	16.9520434069855	0.85	NaN	NaN	x	15.5	15.5003160900087	1.45172731697676
BM_122	46	0.461438	2118.jpg	60	5	0	0	1	11	11	17.0024011209898	18.4536261479952	0.85	NaN	NaN	x	17	17.0024011209898	1.45122502700542
BM_122	45	0.4661423	1073.jpg	14	5	0.5	1	1	12	12	18.5039318329946	19.9559120789927	0.85	850.621719990158	1151.05013101129	b	18.5	18.5039318329946	1.45198024599813
BM_122	47	0.4583465	2043.jpg	49	5	0	0	1	13	13	20.0055471079831	21.4575939379865	0.85	NaN	NaN	x	20	20.0055471079831	1.45204683000338
BM_122	54	0.3989237	1057.jpg	12	6	1	1	1	14	14	21.5072125929873	22.9586295629852	0.85	851.240807998693	1147.84897700883	b	21.5	21.5072125929873	1.45141696999781
BM_122	48	0.4582466	1019.jpg	5	5	0.5	0	1	15	15	23.0094590249937	24.4605481949984	0.85	NaN	NaN	x	23	23.0094590249937	1.45108917000471
BM_122	61	0.3542123	2229.jpg	77	7	1	1	1	16	16	24.5107834369992	25.9625245470088	0.85	850.501773995347	1112.25253000157	b	24.5	24.5107834369992	1.45174111000961
BM_122	22	0.6698323	1027.jpg	6	2	0.5	1	1	17	17	25.9956306729873	27.4473719329981	0.85	851.308431010693	NaN	x	26	25.9956306729873	1.45174126001075
BM_122	49	0.4482934	2164.jpg	68	6	1	1	1	18	18	27.4976994449971	28.9492315879907	0.85	850.807234004606	1061.36344998959	b	27.5	27.4976994449971	1.45153214299353
BM_122	64	0.3194151	2112.jpg	59	7	1	1	1	19	19	28.9990241689957	30.450920806994	0.85	851.059729990084	1112.00252900016	b	29	28.9990241689957	1.45189663799829
BM_122	65	0.3068958	2221.jpg	76	8	0.5	0	1	20	20	30.5007904550002	31.9526450719859	0.85	NaN	NaN	x	30.5	30.5007904550002	1.45185461698566
BM_122	12	0.7446314	2063.jpg	54	1	1	1	1	21	21	32.0023647199851	33.4539367530087	0.85	850.882586004445	1100.62896402087	b	32	32.0023647199851	1.45157203302369
