subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_154 0 1 1 1 0 Twinkie.bmp Jollyranchergreen.bmp 53 51 1 u 2 0 886.64 53.00 51.00 
BM2_154 0 1 1 2 10 Laffytaffyred_one.bmp PopTartsCinnamon.bmp 43 22 0 i 4 0 621.29 43.00 22.00 
BM2_154 0 1 1 3 13 PopTartsStrawberry.bmp Nutterbutter.bmp 39 18 0 i 4 0 818.65 39.00 18.00 
BM2_154 0 1 1 4 16 FamousAmos_small.bmp AnimalCrackers.bmp 20 42 1 u 3 0 527.49 20.00 42.00 
BM2_154 0 1 1 5 20 Lollipopred.bmp ChipsAhoy_small.bmp 46 47 1 i 2 1 543.95 46.00 47.00 
BM2_154 0 1 1 6 24 PopTartsCinnamon.bmp PopTartsStrawberry.bmp 22 39 1 u 4 0 758.85 22.00 39.00 
BM2_154 0 1 1 7 28 Oreos.bmp PeanutMMs.bmp 12 14 1 u 1 0 906.47 12.00 14.00 
BM2_154 0 1 1 8 32 Twix.bmp PringlesRed.bmp 21 40 1 u 4 0 878.84 21.00 40.00 
BM2_154 0 1 1 9 38 AnimalCrackers.bmp Granolabar.bmp 42 16 0 i 3 0 991.95 42.00 16.00 
BM2_154 0 1 1 10 42 PopTartsCinnamon.bmp Cupcakes.bmp 22 44 1 u 4 0 1244.10 22.00 44.00 
BM2_154 0 1 1 11 45 PopTartsCinnamon.bmp PringlesRed.bmp 22 40 1 x 4 999 999000.00 22.00 40.00 
BM2_154 0 1 1 12 48 AnimalCrackers.bmp Milkduds.bmp 42 19 0 u 3 1 742.30 42.00 19.00 
BM2_154 0 1 1 13 52 Chocolate_mm.bmp SourSkittles.bmp 23 38 1 i 3 1 1376.55 23.00 38.00 
BM2_154 0 1 1 14 61 FlamingCheetos.bmp Twinkie.bmp 52 53 0 u 2 1 888.94 52.00 53.00 
BM2_154 0 1 1 15 68 Nutterbutter.bmp PringlesRed.bmp 18 40 1 u 4 0 791.99 18.00 40.00 
BM2_154 0 1 1 16 73 Cupcakes.bmp Nutterbutter.bmp 44 18 0 i 4 0 723.92 44.00 18.00 
BM2_154 0 1 1 17 77 Jollyrancherred.bmp Lollipopred.bmp 48 46 0 i 2 0 1000.30 48.00 46.00 
BM2_154 0 1 1 18 80 CheesyDoritos.bmp Snickers.bmp 10 11 0 i 1 0 624.61 10.00 11.00 
BM2_154 0 1 1 19 84 Butterfinger.bmp Cupcakes.bmp 17 44 1 u 4 0 624.10 17.00 44.00 
BM2_154 0 1 1 20 93 FlamingCheetos.bmp Slimjim.bmp 52 49 0 u 2 1 1023.76 52.00 49.00 
BM2_154 0 1 1 21 98 Snickers.bmp Skittles.bmp 11 9 1 u 1 0 944.36 11.00 9.00 
BM2_154 0 1 1 22 101 Butterfinger.bmp PopTartsStrawberry.bmp 17 39 1 u 4 0 679.12 17.00 39.00 
BM2_154 0 1 1 23 104 CheesyDoritos.bmp Keeblerfudgestripes.bmp 10 8 0 i 1 0 915.88 10.00 8.00 
BM2_154 0 1 1 24 108 PeanutMMs.bmp Snickers.bmp 14 11 0 u 1 1 1000.19 14.00 11.00 
BM2_154 0 1 1 25 111 BabyRuth.bmp Oreos.bmp 13 12 0 i 1 0 920.56 13.00 12.00 
BM2_154 0 1 1 26 114 MilkyWay.bmp Chocolate_mm.bmp 41 23 0 i 3 0 816.06 41.00 23.00 
