subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_177 0 1 1 1 0 Doritosranch.bmp Funyuns_small.bmp 16 41 1 u 3 0 897.59 16.00 41.00 
BM2_177 0 1 1 2 9 Butterfinger.bmp Chocolate_mm.bmp 15 14 1 x 1 999 999000.00 15.00 14.00 
BM2_177 0 1 1 3 12 PringlesRed.bmp Cupcakes.bmp 18 39 1 u 4 0 1078.01 18.00 39.00 
BM2_177 0 1 1 4 17 Slimjim.bmp 3Musketeers.bmp 47 50 0 i 2 0 825.29 47.00 50.00 
BM2_177 0 1 1 5 26 FamousAmos_small.bmp Granolabar.bmp 10 11 0 u 1 1 607.58 10.00 11.00 
BM2_177 0 1 1 6 32 Slimjim.bmp Milkduds.bmp 47 53 0 u 2 1 1057.78 47.00 53.00 
BM2_177 0 1 1 7 35 PringlesRed.bmp PopTartsCinnamon.bmp 18 40 1 u 4 0 1091.04 18.00 40.00 
BM2_177 0 1 1 8 48 Twix.bmp Jollyrancherred.bmp 22 43 1 u 4 0 873.20 22.00 43.00 
BM2_177 0 1 1 9 58 Twix.bmp Whatchamacallit.bmp 22 44 1 u 4 0 806.40 22.00 44.00 
BM2_177 0 1 1 10 63 3Musketeers.bmp Hersheykisses.bmp 50 48 1 i 2 1 921.69 50.00 48.00 
BM2_177 0 1 1 11 66 Butterfinger.bmp Oreos.bmp 15 9 1 u 1 0 978.69 15.00 9.00 
BM2_177 0 1 1 12 69 CheesyDoritos.bmp Toberlorone.bmp 20 38 1 u 3 0 955.13 20.00 38.00 
BM2_177 0 1 1 13 72 Milkduds.bmp Snickers.bmp 53 52 1 x 2 999 999000.00 53.00 52.00 
BM2_177 0 1 1 14 82 CheesyDoritos.bmp Funyuns_small.bmp 20 41 1 u 3 0 779.34 20.00 41.00 
BM2_177 0 1 1 15 85 Butterfinger.bmp Cheezits.bmp 15 13 1 i 1 1 762.56 15.00 13.00 
BM2_177 0 1 1 16 95 Cheezits.bmp RitzBitz2.bmp 13 8 0 i 1 0 1043.43 13.00 8.00 
BM2_177 0 1 1 17 98 BabyRuth.bmp 3Musketeers.bmp 51 50 0 u 2 1 1227.40 51.00 50.00 
BM2_177 0 1 1 18 101 Oreos.bmp Granolabar.bmp 9 11 0 u 1 1 858.04 9.00 11.00 
BM2_177 0 1 1 19 105 Keeblerfudgestripes.bmp Jollyranchergreen.bmp 19 42 1 u 3 0 1037.72 19.00 42.00 
BM2_177 0 1 1 20 109 Goldfish.bmp Jollyrancherred.bmp 21 43 1 u 4 0 1441.97 21.00 43.00 
BM2_177 0 1 1 21 113 100grand_small.bmp BabyRuth.bmp 49 51 1 x 2 999 999000.00 49.00 51.00 
BM2_177 0 1 1 22 119 RitzBitz2.bmp Oreos.bmp 8 9 1 u 1 0 943.29 8.00 9.00 
BM2_177 0 1 1 23 123 Milkduds.bmp Hersheykisses.bmp 53 48 1 i 2 1 1315.65 53.00 48.00 
BM2_177 0 1 1 24 132 RitzBitz2.bmp Chocolate_mm.bmp 8 14 1 u 1 0 745.94 8.00 14.00 
BM2_177 0 1 1 25 140 BabyRuth.bmp SnoBall.bmp 51 46 0 u 2 1 1361.93 51.00 46.00 
BM2_177 0 1 1 26 144 RitzBitz2.bmp FamousAmos_small.bmp 8 10 1 u 1 0 659.22 8.00 10.00 
BM2_177 0 1 1 27 147 Whatchamacallit.bmp Goldfish.bmp 44 21 0 i 4 0 810.43 44.00 21.00 
BM2_177 0 1 1 28 151 Doritosranch.bmp Toberlorone.bmp 16 38 1 u 3 0 742.05 16.00 38.00 
BM2_177 0 1 1 29 154 Goldfish.bmp Cupcakes.bmp 21 39 1 u 4 0 843.55 21.00 39.00 
BM2_177 0 1 1 30 158 100grand_small.bmp Snickers.bmp 49 52 1 i 2 1 1459.02 49.00 52.00 
BM2_177 0 1 1 31 161 Cheezits.bmp Granolabar.bmp 13 11 0 u 1 1 787.06 13.00 11.00 
BM2_177 0 1 1 32 167 Jollyrancherred.bmp Ghiradelli_milk.bmp 43 17 0 i 4 0 1005.53 43.00 17.00 
BM2_177 0 1 1 33 170 Sourpatch.bmp FamousAmos_small.bmp 12 10 1 u 1 0 730.91 12.00 10.00 
BM2_177 0 1 1 34 174 Fritos.bmp Jollyranchergreen.bmp 23 42 1 u 3 0 1098.55 23.00 42.00 
BM2_177 0 1 1 35 179 Sourpatch.bmp Cheezits.bmp 12 13 1 u 1 0 777.26 12.00 13.00 
BM2_177 0 1 1 36 182 Jollyranchergreen.bmp CheesyDoritos.bmp 42 20 0 i 3 0 718.02 42.00 20.00 
BM2_177 0 1 1 37 185 Lollipopred.bmp Doritosranch.bmp 45 16 0 i 3 0 811.41 45.00 16.00 
BM2_177 0 1 1 38 188 Fritos.bmp Funyuns_small.bmp 23 41 1 u 3 0 947.30 23.00 41.00 
BM2_177 0 1 1 39 191 SnoBall.bmp Slimjim.bmp 46 47 1 i 2 1 954.60 46.00 47.00 
BM2_177 0 1 1 40 195 PringlesRed.bmp Whatchamacallit.bmp 18 44 1 u 4 0 736.67 18.00 44.00 
BM2_177 0 1 1 41 200 Chocolate_mm.bmp Sourpatch.bmp 14 12 0 i 1 0 1067.96 14.00 12.00 
BM2_177 0 1 1 42 204 Oreos.bmp Sourpatch.bmp 9 12 0 i 1 0 1306.83 9.00 12.00 
BM2_177 0 1 1 43 208 Toberlorone.bmp Keeblerfudgestripes.bmp 38 19 0 i 3 0 890.94 38.00 19.00 
BM2_177 0 1 1 44 212 BabyRuth.bmp Milkduds.bmp 51 53 0 u 2 1 1094.90 51.00 53.00 
BM2_177 0 1 1 45 218 Granolabar.bmp Chocolate_mm.bmp 11 14 1 u 1 0 1425.21 11.00 14.00 
BM2_177 0 1 1 46 224 Snickers.bmp 3Musketeers.bmp 52 50 0 u 2 1 1354.74 52.00 50.00 
BM2_177 0 1 1 47 229 Snickers.bmp SnoBall.bmp 52 46 0 u 2 1 917.33 52.00 46.00 
BM2_177 0 1 1 48 236 FamousAmos_small.bmp Butterfinger.bmp 10 15 0 i 1 0 1298.97 10.00 15.00 
BM2_177 0 1 1 49 240 PopTartsCinnamon.bmp Ghiradelli_milk.bmp 40 17 0 i 4 0 930.03 40.00 17.00 
