subjid runtrial onsettime Name resp_choc RT order
BM2_248 1 3.358262e-02 Sourpatch.bmp 999 999 2 
BM2_248 2 3.003454e+00 Nutterbutter.bmp 0 1.048609e+00 2 
BM2_248 3 5.005611e+00 Cheezits.bmp 0 7.104510e-01 2 
BM2_248 4 8.010980e+00 Goldfish.bmp 1 6.570819e-01 2 
BM2_248 5 1.401531e+01 Streusel.bmp 0 7.327460e-01 2 
BM2_248 6 1.700187e+01 Twix.bmp 0 9.061883e-01 2 
BM2_248 7 2.101125e+01 Jollyrancherred.bmp 0 7.128080e-01 2 
BM2_248 8 2.301086e+01 Oreos.bmp 1 7.371567e-01 2 
BM2_248 9 2.801374e+01 SnoBall.bmp 1 6.943216e-01 2 
BM2_248 10 3.200137e+01 3Musketeers.bmp 0 7.786907e-01 2 
BM2_248 11 3.500467e+01 SourSkittles.bmp 1 7.833932e-01 2 
BM2_248 12 3.701096e+01 Chocolate_mm.bmp 0 7.130975e-01 2 
BM2_248 13 3.901143e+01 TeddyGrahamschocolate.bmp 0 9.206262e-01 2 
BM2_248 14 4.101160e+01 FlamingCheetos.bmp 0 6.884640e-01 2 
BM2_248 15 4.501539e+01 MilkyWay.bmp 1 5.726697e-01 2 
BM2_248 16 4.800195e+01 Twinkie.bmp 1 1.050116e+00 2 
BM2_248 17 5.100518e+01 FrootLoops.bmp 0 7.108749e-01 2 
BM2_248 18 5.401155e+01 Dots_one.bmp 1 6.245067e-01 2 
BM2_248 19 6.400259e+01 100grand_small.bmp 1 6.174741e-01 2 
BM2_248 20 6.600468e+01 Laffytaffyred_one.bmp 1 6.793802e-01 2 
BM2_248 21 6.801110e+01 BabyRuth.bmp 1 8.489587e-01 2 
BM2_248 22 7.301229e+01 Snickers.bmp 1 6.317691e-01 2 
BM2_248 23 7.701661e+01 Milano.bmp 0 5.154510e-01 2 
BM2_248 24 7.900202e+01 PringlesRed.bmp 0 6.900392e-01 2 
BM2_248 25 9.001388e+01 MrGoodbar.bmp 0 6.141804e-01 2 
BM2_248 26 9.300044e+01 Doritosranch.bmp 1 7.555699e-01 2 
BM2_248 27 9.901085e+01 PopTartsStrawberry.bmp 0 6.972140e-01 2 
BM2_248 28 1.010116e+02 Slimjim.bmp 0 7.524766e-01 2 
BM2_248 29 1.030117e+02 Almondjoy.bmp 1 6.083194e-01 2 
BM2_248 30 1.090010e+02 Hersheykisses.bmp 0 9.150439e-01 2 
BM2_248 31 1.110032e+02 Keeblerfudgestripes.bmp 1 6.408294e-01 2 
BM2_248 32 1.220151e+02 Whatchamacallit.bmp 1 6.209592e-01 2 
BM2_248 33 1.320116e+02 PeanutMMs.bmp 1 8.005033e-01 2 
BM2_248 34 1.390167e+02 Jollyranchergreen.bmp 0 6.833674e-01 2 
BM2_248 35 1.440054e+02 ChipsAhoy_small.bmp 1 9.987959e-01 2 
BM2_248 36 1.460108e+02 Funyuns_small.bmp 0 7.772999e-01 2 
BM2_248 37 1.520140e+02 Milkduds.bmp 0 6.060231e-01 2 
BM2_248 38 1.590049e+02 Hersheymilk_several.bmp 1 8.631547e-01 2 
BM2_248 39 1.660125e+02 PopTartsCinnamon.bmp 1 5.355507e-01 2 
BM2_248 40 1.680146e+02 KitKat_small.bmp 0 7.814491e-01 2 
BM2_248 41 1.720023e+02 FamousAmos_small.bmp 1 6.017526e-01 2 
BM2_248 42 1.780117e+02 Lollipopred.bmp 1 5.603492e-01 2 
BM2_248 43 1.850163e+02 Cheetos.bmp 1 7.877938e-01 2 
BM2_248 44 1.870017e+02 Ghiradelli_milk.bmp 1 6.903192e-01 2 
BM2_248 45 1.930112e+02 Riprolls.bmp 1 5.688894e-01 2 
BM2_248 46 1.960115e+02 Butterfinger.bmp 0 6.726084e-01 2 
BM2_248 47 2.010168e+02 Laysclassic.bmp 999 999 2 
BM2_248 48 2.050045e+02 HoHo.bmp 1 7.995805e-01 2 
BM2_248 49 2.090109e+02 CheesyDoritos.bmp 0 4.732009e-01 2 
BM2_248 50 2.120120e+02 AnimalCrackers.bmp 1 6.400332e-01 2 
BM2_248 51 2.170008e+02 Fritos.bmp 0 7.472553e-01 2 
BM2_248 52 2.220111e+02 Reeses.bmp 1 6.089287e-01 2 
BM2_248 53 2.240108e+02 Ghiradelli_milk_Almonds.bmp 1 6.412620e-01 2 
BM2_248 54 2.260110e+02 FigNewton_small.bmp 1 8.410997e-01 2 
BM2_248 55 2.320169e+02 RitzBitz2.bmp 1 1.043145e+00 2 
BM2_248 56 2.340024e+02 PayDay.bmp 1 6.896670e-01 2 
BM2_248 57 2.370108e+02 Skittles.bmp 0 8.652969e-01 2 
BM2_248 58 2.410114e+02 Toberlorone.bmp 1 5.446697e-01 2 
BM2_248 59 2.460153e+02 Granolabar.bmp 1 5.326992e-01 2 
BM2_248 60 2.480009e+02 Cupcakes.bmp 1 5.231280e-01 2 
