subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_158 0 1 1 1 0 Lollipopred.bmp Dots_one.bmp 52 50 0 u 2 1 981.12 52.00 50.00 
BM2_158 0 1 1 2 9 PopTartsStrawberry.bmp Dots_one.bmp 48 50 0 u 2 1 1125.14 48.00 50.00 
BM2_158 0 1 1 3 12 Skittles.bmp Whatchamacallit.bmp 45 19 0 i 3 0 730.89 45.00 19.00 
BM2_158 0 1 1 4 17 Riprolls.bmp Snickers.bmp 15 9 1 u 1 0 1030.24 15.00 9.00 
BM2_158 0 1 1 5 26 FlamingCheetos.bmp Lollipopred.bmp 46 52 1 i 2 1 1084.41 46.00 52.00 
BM2_158 0 1 1 6 32 Keeblerfudgestripes.bmp Laysclassic.bmp 16 42 1 u 3 0 846.68 16.00 42.00 
BM2_158 0 1 1 7 35 Funyuns_small.bmp Granolabar.bmp 53 47 1 i 2 1 1307.50 53.00 47.00 
BM2_158 0 1 1 8 48 Slimjim.bmp Chocolate_mm.bmp 13 11 0 i 1 0 726.16 13.00 11.00 
BM2_158 0 1 1 9 58 Skittles.bmp MilkyWay.bmp 45 23 0 i 3 0 683.32 45.00 23.00 
BM2_158 0 1 1 10 63 Slimjim.bmp Riprolls.bmp 13 15 0 i 1 0 622.58 13.00 15.00 
BM2_158 0 1 1 11 66 Keeblerfudgestripes.bmp Butterfinger.bmp 16 38 1 u 3 0 771.42 16.00 38.00 
BM2_158 0 1 1 12 69 SourSkittles.bmp Chocolate_mm.bmp 10 11 0 i 1 0 620.63 10.00 11.00 
BM2_158 0 1 1 13 72 Laffytaffyred_one.bmp Granolabar.bmp 49 47 1 i 2 1 1012.94 49.00 47.00 
BM2_158 0 1 1 14 82 PayDay.bmp ChipsAhoy_small.bmp 44 18 0 i 4 0 1010.77 44.00 18.00 
BM2_158 0 1 1 15 85 PopTartsStrawberry.bmp FlamingCheetos.bmp 48 46 0 x 2 999 999000.00 48.00 46.00 
BM2_158 0 1 1 16 95 Laysclassic.bmp Whatchamacallit.bmp 42 19 0 i 3 0 653.48 42.00 19.00 
BM2_158 0 1 1 17 98 Almondjoy.bmp FlamingCheetos.bmp 51 46 0 i 2 0 1066.25 51.00 46.00 
