subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_250 0 2 1 1 0 Sourpatch.bmp FlamingCheetos.bmp 14 11 1 u 1 0 815.76 14.00 11.00 
BM2_250 0 2 1 2 10 PopTartsCinnamon.bmp PopTartsStrawberry.bmp 52 53 1 u 2 0 990.40 52.00 53.00 
BM2_250 0 2 1 3 13 AnimalCrackers.bmp SnoBall.bmp 46 51 0 u 2 1 1187.85 46.00 51.00 
BM2_250 0 2 1 4 16 Dots_one.bmp PeanutMMs.bmp 42 19 0 i 4 0 1048.61 42.00 19.00 
BM2_250 0 2 1 5 20 Hersheymilk_several.bmp SourSkittles.bmp 15 13 0 u 1 1 1345.12 15.00 13.00 
BM2_250 0 2 1 6 24 Dots_one.bmp Cheetos.bmp 42 16 0 i 4 0 847.99 42.00 16.00 
BM2_250 0 2 1 7 28 Milkduds.bmp PeanutMMs.bmp 45 19 0 i 4 0 795.67 45.00 19.00 
BM2_250 0 2 1 8 32 Laysclassic.bmp Jollyrancherred.bmp 17 43 1 u 3 0 824.03 17.00 43.00 
BM2_250 0 2 1 9 38 Funyuns_small.bmp Sourpatch.bmp 12 14 0 u 1 1 848.84 12.00 14.00 
BM2_250 0 2 1 10 42 AnimalCrackers.bmp TeddyGrahamschocolate.bmp 46 48 0 u 2 1 1053.19 46.00 48.00 
BM2_250 0 2 1 11 45 SourSkittles.bmp Slimjim.bmp 13 8 1 i 1 1 1090.64 13.00 8.00 
BM2_250 0 2 1 12 48 KitKat_small.bmp Dots_one.bmp 23 42 1 u 4 0 951.46 23.00 42.00 
BM2_250 0 2 1 13 52 FrootLoops.bmp AnimalCrackers.bmp 47 46 1 i 2 1 960.81 47.00 46.00 
BM2_250 0 2 1 14 61 Milkduds.bmp Cheetos.bmp 45 16 0 i 4 0 874.12 45.00 16.00 
BM2_250 0 2 1 15 68 Butterfinger.bmp Jollyrancherred.bmp 21 43 1 u 3 0 1096.80 21.00 43.00 
BM2_250 0 2 1 16 73 MilkyWay.bmp Almondjoy.bmp 40 18 0 i 3 0 901.12 40.00 18.00 
BM2_250 0 2 1 17 77 SnoBall.bmp PopTartsStrawberry.bmp 51 53 1 i 2 1 953.54 51.00 53.00 
BM2_250 0 2 1 18 80 FlamingCheetos.bmp CheesyDoritos.bmp 11 9 0 u 1 1 1193.18 11.00 9.00 
