subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_251 0 1 1 1 0 Fritos.bmp Toberlorone.bmp 38 19 0 i 3 0 1051.25 38.00 19.00 
BM2_251 0 1 1 2 10 Hersheykisses.bmp FamousAmos_small.bmp 40 21 0 i 4 0 658.24 40.00 21.00 
BM2_251 0 1 1 3 13 Jollyrancherred.bmp Jollyranchergreen.bmp 53 52 1 u 2 0 1079.01 53.00 52.00 
BM2_251 0 1 1 4 16 Ghiradelli_milk_Almonds.bmp Milano.bmp 10 11 0 i 1 0 604.40 10.00 11.00 
BM2_251 0 1 1 5 20 AnimalCrackers.bmp Jollyrancherred.bmp 51 53 0 u 2 1 1192.14 51.00 53.00 
BM2_251 0 1 1 6 24 Skittles.bmp Cheezits.bmp 20 45 1 u 3 0 1330.90 20.00 45.00 
BM2_251 0 1 1 7 28 Funyuns_small.bmp Keeblerfudgestripes.bmp 43 17 0 i 4 0 671.45 43.00 17.00 
BM2_251 0 1 1 8 32 Keeblerfudgestripes.bmp FlamingCheetos.bmp 17 44 1 u 4 0 835.80 17.00 44.00 
BM2_251 0 1 1 9 38 Snickers.bmp 3Musketeers.bmp 15 13 1 i 1 1 1306.23 15.00 13.00 
BM2_251 0 1 1 10 42 Milkduds.bmp FrootLoops.bmp 22 39 1 i 4 1 905.07 22.00 39.00 
BM2_251 0 1 1 11 45 SourSkittles.bmp AnimalCrackers.bmp 46 51 1 u 2 0 917.84 46.00 51.00 
BM2_251 0 1 1 12 48 Riprolls.bmp Sourpatch.bmp 47 49 0 i 2 0 787.28 47.00 49.00 
BM2_251 0 1 1 13 52 HoHo.bmp KitKat_small.bmp 41 23 0 i 3 0 938.48 41.00 23.00 
BM2_251 0 1 1 14 61 Jollyrancherred.bmp Riprolls.bmp 53 47 1 i 2 1 1213.25 53.00 47.00 
BM2_251 0 1 1 15 68 Oreos.bmp 100grand_small.bmp 9 12 0 u 1 1 786.30 9.00 12.00 
BM2_251 0 1 1 16 73 Funyuns_small.bmp Milkduds.bmp 43 22 0 i 4 0 768.98 43.00 22.00 
BM2_251 0 1 1 17 77 Oreos.bmp SnoBall.bmp 9 8 0 u 1 1 685.29 9.00 8.00 
BM2_251 0 1 1 18 80 Laysclassic.bmp Jollyranchergreen.bmp 50 52 1 u 2 0 1210.06 50.00 52.00 
BM2_251 0 1 1 19 84 FlamingCheetos.bmp FamousAmos_small.bmp 44 21 0 i 4 0 802.15 44.00 21.00 
BM2_251 0 1 1 20 93 Keeblerfudgestripes.bmp FrootLoops.bmp 17 39 1 u 4 0 724.77 17.00 39.00 
BM2_251 0 1 1 21 98 Milano.bmp 3Musketeers.bmp 11 13 1 u 1 0 1219.00 11.00 13.00 
BM2_251 0 1 1 22 101 FigNewton_small.bmp HoHo.bmp 16 41 1 u 3 0 1315.10 16.00 41.00 
BM2_251 0 1 1 23 104 SourSkittles.bmp PringlesRed.bmp 46 48 1 i 2 1 1280.89 46.00 48.00 
BM2_251 0 1 1 24 108 Fritos.bmp FigNewton_small.bmp 38 16 0 i 3 0 693.17 38.00 16.00 
