subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_246 0 2 1 1 0 KitKat_small.bmp PringlesRed.bmp 14 15 1 x 1 999 999000.00 14.00 15.00 
BM2_246 0 2 1 2 9 Cheetos.bmp PringlesRed.bmp 9 15 1 u 1 0 367.56 9.00 15.00 
BM2_246 0 2 1 3 12 Hersheymilk_several.bmp CheesyDoritos.bmp 38 23 0 i 4 0 638.57 38.00 23.00 
BM2_246 0 2 1 4 17 Fritos.bmp FigNewton_small.bmp 53 48 0 u 2 1 1176.33 53.00 48.00 
BM2_246 0 2 1 5 26 Streusel.bmp Nutterbutter.bmp 43 22 0 i 3 0 1006.84 43.00 22.00 
BM2_246 0 2 1 6 32 ChipsAhoy_small.bmp Slimjim.bmp 20 41 1 u 4 0 821.60 20.00 41.00 
BM2_246 0 2 1 7 35 SnoBall.bmp FlamingCheetos.bmp 39 21 0 i 3 0 740.62 39.00 21.00 
BM2_246 0 2 1 8 48 Doritosranch.bmp Laffytaffyred_one.bmp 52 49 1 i 2 1 1207.91 52.00 49.00 
BM2_246 0 2 1 9 58 Cheezits.bmp 3Musketeers.bmp 18 44 1 u 3 0 563.41 18.00 44.00 
BM2_246 0 2 1 10 63 Slimjim.bmp 100grand_small.bmp 41 19 0 i 4 0 692.46 41.00 19.00 
BM2_246 0 2 1 11 66 Goldfish.bmp Nutterbutter.bmp 40 22 0 u 3 1 651.69 40.00 22.00 
BM2_246 0 2 1 12 69 PopTartsStrawberry.bmp Doritosranch.bmp 50 52 0 u 2 1 995.23 50.00 52.00 
BM2_246 0 2 1 13 72 Laysclassic.bmp SnoBall.bmp 17 39 1 u 3 0 762.99 17.00 39.00 
BM2_246 0 2 1 14 82 MilkyWay.bmp RitzBitz2.bmp 10 11 1 u 1 0 582.51 10.00 11.00 
BM2_246 0 2 1 15 85 Butterfinger.bmp CheesyDoritos.bmp 42 23 0 i 4 0 829.53 42.00 23.00 
BM2_246 0 2 1 16 95 PringlesRed.bmp MilkyWay.bmp 15 10 0 u 1 1 753.05 15.00 10.00 
BM2_246 0 2 1 17 98 Milano.bmp Ghiradelli_milk.bmp 12 13 0 u 1 1 776.80 12.00 13.00 
BM2_246 0 2 1 18 101 KitKat_small.bmp Chocolate_mm.bmp 14 8 1 i 1 1 887.83 14.00 8.00 
BM2_246 0 2 1 19 105 3Musketeers.bmp Laysclassic.bmp 44 17 0 i 3 0 1099.68 44.00 17.00 
BM2_246 0 2 1 20 109 Slimjim.bmp PeanutMMs.bmp 41 16 0 i 4 0 809.33 41.00 16.00 
BM2_246 0 2 1 21 113 Butterfinger.bmp PeanutMMs.bmp 42 16 0 i 4 0 957.34 42.00 16.00 
BM2_246 0 2 1 22 119 Doritosranch.bmp Fritos.bmp 52 53 1 i 2 1 980.13 52.00 53.00 
BM2_246 0 2 1 23 123 Cheezits.bmp Streusel.bmp 18 43 1 u 3 0 968.89 18.00 43.00 
BM2_246 0 2 1 24 132 PopTartsStrawberry.bmp Jollyranchergreen.bmp 50 47 0 u 2 1 871.41 50.00 47.00 
BM2_246 0 2 1 25 140 Jollyranchergreen.bmp HoHo.bmp 47 46 1 i 2 1 736.19 47.00 46.00 
BM2_246 0 2 1 26 144 CheesyDoritos.bmp Dots_one.bmp 23 45 1 u 4 0 828.93 23.00 45.00 
BM2_246 0 2 1 27 147 KitKat_small.bmp RitzBitz2.bmp 14 11 1 u 1 0 979.97 14.00 11.00 
BM2_246 0 2 1 28 151 Cheezits.bmp SnoBall.bmp 18 39 1 u 3 0 840.70 18.00 39.00 
BM2_246 0 2 1 29 154 PeanutMMs.bmp Hersheymilk_several.bmp 16 38 1 u 4 0 1208.45 16.00 38.00 
BM2_246 0 2 1 30 158 Goldfish.bmp Laysclassic.bmp 40 17 0 i 3 0 996.48 40.00 17.00 
BM2_246 0 2 1 31 161 Dots_one.bmp 100grand_small.bmp 45 19 0 i 4 0 868.08 45.00 19.00 
BM2_246 0 2 1 32 167 Goldfish.bmp FlamingCheetos.bmp 40 21 0 i 3 0 746.99 40.00 21.00 
BM2_246 0 2 1 33 170 Milano.bmp KitKat_small.bmp 12 14 0 u 1 1 722.74 12.00 14.00 
BM2_246 0 2 1 34 174 Milano.bmp Cheetos.bmp 12 9 0 u 1 1 574.77 12.00 9.00 
BM2_246 0 2 1 35 179 MilkyWay.bmp Chocolate_mm.bmp 10 8 1 u 1 0 640.55 10.00 8.00 
BM2_246 0 2 1 36 182 FigNewton_small.bmp Laffytaffyred_one.bmp 48 49 1 i 2 1 872.28 48.00 49.00 
BM2_246 0 2 1 37 185 Ghiradelli_milk.bmp RitzBitz2.bmp 13 11 1 u 1 0 919.31 13.00 11.00 
BM2_246 0 2 1 38 188 PringlesRed.bmp Ghiradelli_milk.bmp 15 13 0 u 1 1 663.03 15.00 13.00 
BM2_246 0 2 1 39 191 HoHo.bmp Cupcakes.bmp 46 51 0 i 2 0 1006.07 46.00 51.00 
BM2_246 0 2 1 40 195 Dots_one.bmp PeanutMMs.bmp 45 16 0 i 4 0 682.84 45.00 16.00 
BM2_246 0 2 1 41 200 Cheezits.bmp Goldfish.bmp 18 40 1 u 3 0 948.56 18.00 40.00 
BM2_246 0 2 1 42 204 ChipsAhoy_small.bmp Dots_one.bmp 20 45 1 u 4 0 649.33 20.00 45.00 
BM2_246 0 2 1 43 208 Hersheymilk_several.bmp ChipsAhoy_small.bmp 38 20 0 i 4 0 1141.35 38.00 20.00 
BM2_246 0 2 1 44 212 ChipsAhoy_small.bmp Butterfinger.bmp 20 42 1 u 4 0 914.13 20.00 42.00 
BM2_246 0 2 1 45 218 Cupcakes.bmp PopTartsStrawberry.bmp 51 50 1 i 2 1 616.89 51.00 50.00 
BM2_246 0 2 1 46 224 Cupcakes.bmp Fritos.bmp 51 53 1 i 2 1 655.66 51.00 53.00 
BM2_246 0 2 1 47 229 Doritosranch.bmp HoHo.bmp 52 46 1 u 2 0 497.43 52.00 46.00 
BM2_246 0 2 1 48 236 HoHo.bmp FigNewton_small.bmp 46 48 0 u 2 1 741.21 46.00 48.00 
BM2_246 0 2 1 49 240 CheesyDoritos.bmp Slimjim.bmp 23 41 1 u 4 0 1225.96 23.00 41.00 
BM2_246 0 2 1 50 250 FlamingCheetos.bmp 3Musketeers.bmp 21 44 1 u 3 0 773.48 21.00 44.00 
BM2_246 0 2 1 51 260 Butterfinger.bmp 100grand_small.bmp 42 19 0 i 4 0 937.00 42.00 19.00 
BM2_246 0 2 1 52 264 SnoBall.bmp Nutterbutter.bmp 39 22 0 i 3 0 1469.04 39.00 22.00 
BM2_246 0 2 1 53 271 Cheetos.bmp Chocolate_mm.bmp 9 8 1 u 1 0 713.53 9.00 8.00 
BM2_246 0 2 1 54 275 Nutterbutter.bmp 3Musketeers.bmp 22 44 1 i 3 1 709.56 22.00 44.00 
BM2_246 0 2 1 55 279 Laffytaffyred_one.bmp Cupcakes.bmp 49 51 0 i 2 0 906.31 49.00 51.00 
BM2_246 0 2 1 56 283 Milano.bmp MilkyWay.bmp 12 10 0 u 1 1 735.06 12.00 10.00 
BM2_246 0 2 1 57 286 Hersheymilk_several.bmp 100grand_small.bmp 38 19 0 i 4 0 934.08 38.00 19.00 
BM2_246 0 2 1 58 289 Jollyranchergreen.bmp Laffytaffyred_one.bmp 47 49 1 i 2 1 917.83 47.00 49.00 
BM2_246 0 2 1 59 293 FlamingCheetos.bmp Streusel.bmp 21 43 1 u 3 0 650.60 21.00 43.00 
BM2_246 0 2 1 60 296 Streusel.bmp Laysclassic.bmp 43 17 0 i 3 0 697.58 43.00 17.00 
BM2_246 0 2 1 61 299 Ghiradelli_milk.bmp Chocolate_mm.bmp 13 8 1 u 1 0 673.35 13.00 8.00 
BM2_246 0 2 1 62 306 PopTartsStrawberry.bmp FigNewton_small.bmp 50 48 0 i 2 0 837.12 50.00 48.00 
BM2_246 0 2 1 63 311 Fritos.bmp Jollyranchergreen.bmp 53 47 0 u 2 1 1126.87 53.00 47.00 
BM2_246 0 2 1 64 317 Cheetos.bmp RitzBitz2.bmp 9 11 1 u 1 0 637.63 9.00 11.00 
BM2_246 0 2 2 65 3.750609e+02 FigNewton_small.bmp Fritos.bmp 48 53 1 x 2 999 999000.00 48.00 53.00 
BM2_246 0 2 2 66 3.790609e+02 PringlesRed.bmp KitKat_small.bmp 15 14 0 u 1 1 657.23 15.00 14.00 
BM2_246 0 2 2 67 3.820609e+02 Hersheymilk_several.bmp CheesyDoritos.bmp 38 23 0 i 4 0 656.93 38.00 23.00 
BM2_246 0 2 2 68 3.850609e+02 Doritosranch.bmp Laffytaffyred_one.bmp 52 49 1 u 2 0 895.97 52.00 49.00 
BM2_246 0 2 2 69 3.880609e+02 Streusel.bmp Nutterbutter.bmp 43 22 0 i 3 0 774.86 43.00 22.00 
BM2_246 0 2 2 70 3.960609e+02 FlamingCheetos.bmp SnoBall.bmp 21 39 1 u 3 0 520.53 21.00 39.00 
BM2_246 0 2 2 71 3.990609e+02 Slimjim.bmp ChipsAhoy_small.bmp 41 20 0 i 4 0 871.14 41.00 20.00 
BM2_246 0 2 2 72 4.070609e+02 100grand_small.bmp Slimjim.bmp 19 41 1 u 4 0 1073.02 19.00 41.00 
BM2_246 0 2 2 73 4.100609e+02 PopTartsStrawberry.bmp Doritosranch.bmp 50 52 0 i 2 0 632.76 50.00 52.00 
BM2_246 0 2 2 74 4.190609e+02 Butterfinger.bmp CheesyDoritos.bmp 42 23 0 i 4 0 703.25 42.00 23.00 
BM2_246 0 2 2 75 4.220609e+02 PeanutMMs.bmp Slimjim.bmp 16 41 1 u 4 0 806.31 16.00 41.00 
BM2_246 0 2 2 76 4.300609e+02 Butterfinger.bmp PeanutMMs.bmp 42 16 0 i 4 0 927.10 42.00 16.00 
BM2_246 0 2 2 77 4.350609e+02 Dots_one.bmp CheesyDoritos.bmp 45 23 0 i 4 0 1216.85 45.00 23.00 
BM2_246 0 2 2 78 4.490609e+02 Doritosranch.bmp Fritos.bmp 52 53 1 i 2 1 753.13 52.00 53.00 
BM2_246 0 2 2 79 4.520609e+02 PopTartsStrawberry.bmp Jollyranchergreen.bmp 50 47 0 u 2 1 728.15 50.00 47.00 
BM2_246 0 2 2 80 4.560609e+02 Cheezits.bmp 3Musketeers.bmp 18 44 1 u 3 0 1100.91 18.00 44.00 
BM2_246 0 2 2 81 4.600609e+02 Hersheymilk_several.bmp PeanutMMs.bmp 38 16 0 u 4 1 785.66 38.00 16.00 
BM2_246 0 2 2 82 4.640609e+02 PringlesRed.bmp Cheetos.bmp 15 9 0 u 1 1 566.40 15.00 9.00 
BM2_246 0 2 2 83 4.680609e+02 Nutterbutter.bmp Goldfish.bmp 22 40 1 u 3 0 1138.43 22.00 40.00 
BM2_246 0 2 2 84 4.740609e+02 HoHo.bmp Jollyranchergreen.bmp 46 47 0 u 2 1 937.23 46.00 47.00 
BM2_246 0 2 2 85 4.780609e+02 100grand_small.bmp Dots_one.bmp 19 45 1 u 4 0 797.97 19.00 45.00 
BM2_246 0 2 2 86 4.870609e+02 Laffytaffyred_one.bmp FigNewton_small.bmp 49 48 0 i 2 0 1140.47 49.00 48.00 
BM2_246 0 2 2 87 4.950609e+02 Laysclassic.bmp SnoBall.bmp 17 39 1 u 3 0 709.27 17.00 39.00 
BM2_246 0 2 2 88 4.990609e+02 Dots_one.bmp PeanutMMs.bmp 45 16 0 i 4 0 1178.00 45.00 16.00 
BM2_246 0 2 2 89 5.020609e+02 MilkyWay.bmp RitzBitz2.bmp 10 11 1 u 1 0 729.05 10.00 11.00 
BM2_246 0 2 2 90 5.060609e+02 HoHo.bmp Cupcakes.bmp 46 51 0 u 2 1 869.82 46.00 51.00 
BM2_246 0 2 2 91 5.090609e+02 Dots_one.bmp ChipsAhoy_small.bmp 45 20 0 i 4 0 733.54 45.00 20.00 
BM2_246 0 2 2 92 5.130609e+02 ChipsAhoy_small.bmp Hersheymilk_several.bmp 20 38 1 u 4 0 785.57 20.00 38.00 
BM2_246 0 2 2 93 5.160609e+02 Butterfinger.bmp ChipsAhoy_small.bmp 42 20 0 i 4 0 841.31 42.00 20.00 
BM2_246 0 2 2 94 5.220609e+02 PringlesRed.bmp MilkyWay.bmp 15 10 0 i 1 0 976.08 15.00 10.00 
BM2_246 0 2 2 95 5.250609e+02 Milano.bmp Ghiradelli_milk.bmp 12 13 0 u 1 1 551.11 12.00 13.00 
BM2_246 0 2 2 96 5.290609e+02 KitKat_small.bmp Chocolate_mm.bmp 14 8 1 u 1 0 835.83 14.00 8.00 
BM2_246 0 2 2 97 5.340609e+02 KitKat_small.bmp RitzBitz2.bmp 14 11 1 u 1 0 1149.61 14.00 11.00 
BM2_246 0 2 2 98 5.370609e+02 3Musketeers.bmp Laysclassic.bmp 44 17 0 i 3 0 837.33 44.00 17.00 
BM2_246 0 2 2 99 5.400609e+02 Cupcakes.bmp PopTartsStrawberry.bmp 51 50 1 i 2 1 820.40 51.00 50.00 
BM2_246 0 2 2 100 5.430609e+02 KitKat_small.bmp Milano.bmp 14 12 1 x 1 999 999000.00 14.00 12.00 
BM2_246 0 2 2 101 5.460609e+02 Cheetos.bmp Milano.bmp 9 12 1 i 1 1 1171.18 9.00 12.00 
BM2_246 0 2 2 102 5.500609e+02 Cheezits.bmp Streusel.bmp 18 43 1 i 3 1 1070.83 18.00 43.00 
BM2_246 0 2 2 103 5.550609e+02 Cheezits.bmp SnoBall.bmp 18 39 1 u 3 0 1041.66 18.00 39.00 
BM2_246 0 2 2 104 5.590609e+02 CheesyDoritos.bmp Slimjim.bmp 23 41 1 u 4 0 1014.41 23.00 41.00 
BM2_246 0 2 2 105 5.630609e+02 MilkyWay.bmp Chocolate_mm.bmp 10 8 1 u 1 0 594.44 10.00 8.00 
BM2_246 0 2 2 106 5.670609e+02 RitzBitz2.bmp Ghiradelli_milk.bmp 11 13 0 u 1 1 502.47 11.00 13.00 
BM2_246 0 2 2 107 5.730609e+02 Fritos.bmp Cupcakes.bmp 53 51 0 u 2 1 941.97 53.00 51.00 
BM2_246 0 2 2 108 5.790609e+02 Doritosranch.bmp HoHo.bmp 52 46 1 i 2 1 1020.75 52.00 46.00 
BM2_246 0 2 2 109 5.840609e+02 Laysclassic.bmp Goldfish.bmp 17 40 1 u 3 0 1142.49 17.00 40.00 
BM2_246 0 2 2 110 5.910609e+02 Goldfish.bmp FlamingCheetos.bmp 40 21 0 i 3 0 1202.28 40.00 21.00 
BM2_246 0 2 2 111 5.950609e+02 Goldfish.bmp Cheezits.bmp 40 18 0 i 3 0 1198.52 40.00 18.00 
BM2_246 0 2 2 112 6.050609e+02 HoHo.bmp FigNewton_small.bmp 46 48 0 u 2 1 1282.56 46.00 48.00 
BM2_246 0 2 2 113 6.150609e+02 3Musketeers.bmp FlamingCheetos.bmp 44 21 0 i 3 0 758.05 44.00 21.00 
BM2_246 0 2 2 114 6.190609e+02 Ghiradelli_milk.bmp PringlesRed.bmp 13 15 1 u 1 0 1274.09 13.00 15.00 
BM2_246 0 2 2 115 6.260609e+02 Nutterbutter.bmp SnoBall.bmp 22 39 1 u 3 0 934.59 22.00 39.00 
BM2_246 0 2 2 116 6.300609e+02 100grand_small.bmp Butterfinger.bmp 19 42 1 u 4 0 786.62 19.00 42.00 
BM2_246 0 2 2 117 6.340609e+02 3Musketeers.bmp Nutterbutter.bmp 44 22 0 u 3 1 990.76 44.00 22.00 
BM2_246 0 2 2 118 6.380609e+02 Chocolate_mm.bmp Cheetos.bmp 8 9 0 i 1 0 924.11 8.00 9.00 
BM2_246 0 2 2 119 6.410609e+02 MilkyWay.bmp Milano.bmp 10 12 1 i 1 1 1243.15 10.00 12.00 
BM2_246 0 2 2 120 6.440609e+02 Laffytaffyred_one.bmp Cupcakes.bmp 49 51 0 i 2 0 1010.88 49.00 51.00 
BM2_246 0 2 2 121 6.480609e+02 Jollyranchergreen.bmp Laffytaffyred_one.bmp 47 49 1 i 2 1 878.92 47.00 49.00 
BM2_246 0 2 2 122 6.510609e+02 Streusel.bmp FlamingCheetos.bmp 43 21 0 i 3 0 710.57 43.00 21.00 
BM2_246 0 2 2 123 6.540609e+02 FigNewton_small.bmp PopTartsStrawberry.bmp 48 50 1 i 2 1 1126.40 48.00 50.00 
BM2_246 0 2 2 124 6.610609e+02 Laysclassic.bmp Streusel.bmp 17 43 1 u 3 0 1050.19 17.00 43.00 
BM2_246 0 2 2 125 6.660609e+02 Ghiradelli_milk.bmp Chocolate_mm.bmp 13 8 1 u 1 0 707.95 13.00 8.00 
BM2_246 0 2 2 126 6.720609e+02 100grand_small.bmp Hersheymilk_several.bmp 19 38 1 u 4 0 818.72 19.00 38.00 
BM2_246 0 2 2 127 6.750609e+02 RitzBitz2.bmp Cheetos.bmp 11 9 0 i 1 0 1033.74 11.00 9.00 
BM2_246 0 2 2 128 6.790609e+02 Fritos.bmp Jollyranchergreen.bmp 53 47 0 u 2 1 910.52 53.00 47.00 
