subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_248 0 2 1 1 0 Fritos.bmp Milkduds.bmp 18 40 1 u 3 0 760.60 18.00 40.00 
BM2_248 0 2 1 2 9 Milkduds.bmp Goldfish.bmp 40 17 0 i 3 0 792.20 40.00 17.00 
BM2_248 0 2 1 3 12 Chocolate_mm.bmp Funyuns_small.bmp 22 44 1 u 3 0 764.96 22.00 44.00 
BM2_248 0 2 1 4 17 FlamingCheetos.bmp Cupcakes.bmp 48 49 1 u 2 0 1152.31 48.00 49.00 
BM2_248 0 2 1 5 26 Milkduds.bmp TeddyGrahamschocolate.bmp 40 21 0 i 3 0 974.59 40.00 21.00 
BM2_248 0 2 1 6 32 PringlesRed.bmp Nutterbutter.bmp 10 12 1 u 1 0 896.80 10.00 12.00 
BM2_248 0 2 1 7 35 Oreos.bmp Whatchamacallit.bmp 23 45 1 u 4 0 930.23 23.00 45.00 
BM2_248 0 2 1 8 48 Milkduds.bmp Chocolate_mm.bmp 40 22 0 i 3 0 752.17 40.00 22.00 
BM2_248 0 2 1 9 58 SnoBall.bmp Butterfinger.bmp 53 47 0 i 2 0 725.45 53.00 47.00 
BM2_248 0 2 1 10 63 Riprolls.bmp FlamingCheetos.bmp 46 48 0 i 2 0 696.73 46.00 48.00 
BM2_248 0 2 1 11 66 Funyuns_small.bmp TeddyGrahamschocolate.bmp 44 21 0 i 3 0 690.31 44.00 21.00 
BM2_248 0 2 1 12 69 Fritos.bmp Twix.bmp 18 43 1 u 3 0 674.13 18.00 43.00 
BM2_248 0 2 1 13 72 Funyuns_small.bmp Goldfish.bmp 44 17 0 i 3 0 534.97 44.00 17.00 
BM2_248 0 2 1 14 82 Almondjoy.bmp Milano.bmp 50 52 0 i 2 0 1474.10 50.00 52.00 
BM2_248 0 2 1 15 85 Riprolls.bmp Butterfinger.bmp 46 47 0 i 2 0 737.68 46.00 47.00 
BM2_248 0 2 1 16 95 Slimjim.bmp FrootLoops.bmp 9 8 1 i 1 1 1031.57 9.00 8.00 
BM2_248 0 2 1 17 98 Nutterbutter.bmp PayDay.bmp 12 13 0 i 1 0 929.52 12.00 13.00 
BM2_248 0 2 1 18 101 Jollyrancherred.bmp Cupcakes.bmp 51 49 1 u 2 0 1313.10 51.00 49.00 
BM2_248 0 2 1 19 105 Milano.bmp Riprolls.bmp 52 46 1 u 2 0 692.79 52.00 46.00 
BM2_248 0 2 1 20 109 Almondjoy.bmp Jollyrancherred.bmp 50 51 0 i 2 0 1201.16 50.00 51.00 
BM2_248 0 2 1 21 113 PringlesRed.bmp Skittles.bmp 10 11 1 i 1 1 946.19 10.00 11.00 
BM2_248 0 2 1 22 119 Jollyrancherred.bmp SnoBall.bmp 51 53 1 i 2 1 1150.36 51.00 53.00 
BM2_248 0 2 1 23 123 KitKat_small.bmp Goldfish.bmp 39 17 0 i 3 0 746.69 39.00 17.00 
BM2_248 0 2 1 24 132 Slimjim.bmp RitzBitz2.bmp 9 15 1 u 1 0 1201.03 9.00 15.00 
BM2_248 0 2 1 25 140 FrootLoops.bmp PayDay.bmp 8 13 0 u 1 1 1321.08 8.00 13.00 
BM2_248 0 2 1 26 144 SnoBall.bmp Milano.bmp 53 52 0 i 2 0 1137.66 53.00 52.00 
BM2_248 0 2 1 27 147 PringlesRed.bmp RitzBitz2.bmp 10 15 1 i 1 1 857.53 10.00 15.00 
BM2_248 0 2 1 28 151 Cheezits.bmp FigNewton_small.bmp 19 42 1 u 4 0 981.16 19.00 42.00 
BM2_248 0 2 1 29 154 Oreos.bmp FigNewton_small.bmp 23 42 1 u 4 0 1050.66 23.00 42.00 
BM2_248 0 2 1 30 158 Twix.bmp TeddyGrahamschocolate.bmp 43 21 0 i 3 0 810.17 43.00 21.00 
BM2_248 0 2 1 31 161 Nutterbutter.bmp Hersheykisses.bmp 12 14 0 i 1 0 745.87 12.00 14.00 
BM2_248 0 2 1 32 167 Skittles.bmp Slimjim.bmp 11 9 0 u 1 1 676.59 11.00 9.00 
BM2_248 0 2 1 33 170 Granolabar.bmp Ghiradelli_milk.bmp 38 20 0 i 4 0 1042.03 38.00 20.00 
BM2_248 0 2 1 34 174 FlamingCheetos.bmp Almondjoy.bmp 48 50 1 i 2 1 1386.02 48.00 50.00 
