subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_183 0 1 1 1 0 Streusel.bmp FigNewton_small.bmp 49 47 1 u 2 0 679.76 49.00 47.00 
BM2_183 0 1 1 2 9 Sourpatch.bmp SnoBall.bmp 15 9 1 u 1 0 658.06 15.00 9.00 
BM2_183 0 1 1 3 12 Butterfinger.bmp FlamingCheetos.bmp 43 22 0 u 4 1 821.60 43.00 22.00 
BM2_183 0 1 1 4 17 Cupcakes.bmp Whatchamacallit.bmp 10 8 0 i 1 0 897.15 10.00 8.00 
BM2_183 0 1 1 5 26 RitzBitz2.bmp TeddyGrahamschocolate.bmp 39 21 0 i 4 0 1005.10 39.00 21.00 
BM2_183 0 1 1 6 32 CheesyDoritos.bmp Cheezits.bmp 38 19 0 i 3 0 1180.07 38.00 19.00 
BM2_183 0 1 1 7 35 Milkduds.bmp Sourpatch.bmp 13 15 0 i 1 0 1096.24 13.00 15.00 
BM2_183 0 1 1 8 48 RitzBitz2.bmp PeanutMMs.bmp 39 17 0 i 4 0 1168.76 39.00 17.00 
BM2_183 0 1 1 9 58 Streusel.bmp 3Musketeers.bmp 49 51 1 i 2 1 1230.02 49.00 51.00 
BM2_183 0 1 1 10 63 AnimalCrackers.bmp Goldfish.bmp 45 20 0 i 3 0 1390.15 45.00 20.00 
BM2_183 0 1 1 11 66 SourSkittles.bmp Hersheymilk_several.bmp 23 41 1 i 3 1 1142.98 23.00 41.00 
BM2_183 0 1 1 12 69 3Musketeers.bmp Dots_one.bmp 51 46 0 u 2 1 805.64 51.00 46.00 
BM2_183 0 1 1 13 72 FlamingCheetos.bmp PopTartsCinnamon.bmp 22 40 1 i 4 1 1002.97 22.00 40.00 
BM2_183 0 1 1 14 82 Cupcakes.bmp Sourpatch.bmp 10 15 0 u 1 1 850.31 10.00 15.00 
BM2_183 0 1 1 15 85 MilkyWay.bmp 3Musketeers.bmp 50 51 1 i 2 1 1171.43 50.00 51.00 
BM2_183 0 1 1 16 95 TeddyGrahamschocolate.bmp Snickers.bmp 21 44 1 u 4 0 1041.26 21.00 44.00 
BM2_183 0 1 1 17 98 CheesyDoritos.bmp Goldfish.bmp 38 20 0 i 3 0 951.46 38.00 20.00 
BM2_183 0 1 1 18 101 PopTartsStrawberry.bmp Goldfish.bmp 42 20 0 i 3 0 890.15 42.00 20.00 
BM2_183 0 1 1 19 105 MrGoodbar.bmp MilkyWay.bmp 52 50 0 i 2 0 1237.55 52.00 50.00 
BM2_183 0 1 1 20 109 PopTartsStrawberry.bmp SourSkittles.bmp 42 23 0 u 3 1 752.24 42.00 23.00 
BM2_183 0 1 1 21 113 Butterfinger.bmp TeddyGrahamschocolate.bmp 43 21 0 i 4 0 936.66 43.00 21.00 
BM2_183 0 1 1 22 119 FamousAmos_small.bmp CheesyDoritos.bmp 16 38 1 u 3 0 734.64 16.00 38.00 
BM2_183 0 1 1 23 123 FamousAmos_small.bmp PopTartsStrawberry.bmp 16 42 1 u 3 0 952.77 16.00 42.00 
BM2_183 0 1 1 24 132 PopTartsCinnamon.bmp PringlesRed.bmp 40 18 0 i 4 0 846.83 40.00 18.00 
BM2_183 0 1 1 25 140 Hersheykisses.bmp FigNewton_small.bmp 53 47 1 u 2 0 1198.53 53.00 47.00 
BM2_183 0 1 1 26 144 Laysclassic.bmp Sourpatch.bmp 14 15 0 i 1 0 1084.52 14.00 15.00 
BM2_183 0 1 1 27 147 Snickers.bmp PeanutMMs.bmp 44 17 0 i 4 0 983.56 44.00 17.00 
BM2_183 0 1 1 28 151 CheesyDoritos.bmp SourSkittles.bmp 38 23 0 u 3 1 706.63 38.00 23.00 
BM2_183 0 1 1 29 154 Dots_one.bmp MrGoodbar.bmp 46 52 1 i 2 1 785.68 46.00 52.00 
BM2_183 0 1 1 30 158 Hersheykisses.bmp 3Musketeers.bmp 53 51 1 i 2 1 1211.67 53.00 51.00 
BM2_183 0 1 1 31 161 Cheezits.bmp AnimalCrackers.bmp 19 45 1 u 3 0 767.70 19.00 45.00 
BM2_183 0 1 1 32 167 FlamingCheetos.bmp Snickers.bmp 22 44 1 u 4 0 1066.66 22.00 44.00 
