subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_245 0 1 1 1 0 KitKat_small.bmp Twinkie.bmp 53 47 1 u 2 0 864.25 53.00 47.00 
BM2_245 0 1 1 2 9 Sourpatch.bmp Twinkie.bmp 46 47 1 u 2 0 1079.91 46.00 47.00 
BM2_245 0 1 1 3 12 Jollyrancherred.bmp PeanutMMs.bmp 16 42 1 i 3 1 1124.67 16.00 42.00 
BM2_245 0 1 1 4 17 3Musketeers.bmp KitKat_small.bmp 48 53 0 u 2 1 1095.95 48.00 53.00 
BM2_245 0 1 1 5 26 Jollyrancherred.bmp FlamingCheetos.bmp 16 38 1 i 3 1 1094.24 16.00 38.00 
BM2_245 0 1 1 6 32 Cheezits.bmp FamousAmos_small.bmp 9 11 0 u 1 1 1024.44 9.00 11.00 
BM2_245 0 1 1 7 35 Goldfish.bmp Doritosranch.bmp 52 50 0 x 2 999 999000.00 52.00 50.00 
BM2_245 0 1 1 8 48 RitzBitz2.bmp BabyRuth.bmp 44 21 0 u 4 1 991.86 44.00 21.00 
BM2_245 0 1 1 9 58 PopTartsStrawberry.bmp Nutterbutter.bmp 43 22 0 i 4 0 749.01 43.00 22.00 
BM2_245 0 1 1 10 63 Whatchamacallit.bmp FamousAmos_small.bmp 10 11 0 u 1 1 808.29 10.00 11.00 
BM2_245 0 1 1 11 66 Slimjim.bmp AnimalCrackers.bmp 45 23 0 u 3 1 937.81 45.00 23.00 
BM2_245 0 1 1 12 69 PringlesRed.bmp HoHo.bmp 18 39 1 u 4 0 969.16 18.00 39.00 
BM2_245 0 1 1 13 72 Jollyranchergreen.bmp FlamingCheetos.bmp 20 38 1 i 3 1 614.63 20.00 38.00 
BM2_245 0 1 1 14 82 Keeblerfudgestripes.bmp Cheetos.bmp 12 13 1 u 1 0 1017.54 12.00 13.00 
BM2_245 0 1 1 15 85 BabyRuth.bmp HoHo.bmp 21 39 1 u 4 0 1329.23 21.00 39.00 
BM2_245 0 1 1 16 95 FlamingCheetos.bmp AnimalCrackers.bmp 38 23 0 u 3 1 783.13 38.00 23.00 
BM2_245 0 1 1 17 98 PeanutMMs.bmp AnimalCrackers.bmp 42 23 0 u 3 1 1041.67 42.00 23.00 
BM2_245 0 1 1 18 101 Fritos.bmp Sourpatch.bmp 51 46 0 u 2 1 1048.71 51.00 46.00 
BM2_245 0 1 1 19 105 BabyRuth.bmp PopTartsStrawberry.bmp 21 43 1 u 4 0 732.32 21.00 43.00 
BM2_245 0 1 1 20 109 Nutterbutter.bmp MilkyWay.bmp 22 40 1 u 4 0 944.65 22.00 40.00 
BM2_245 0 1 1 21 113 PringlesRed.bmp PopTartsStrawberry.bmp 18 43 1 u 4 0 802.05 18.00 43.00 
BM2_245 0 1 1 22 119 Goldfish.bmp Butterfinger.bmp 52 49 0 u 2 1 917.90 52.00 49.00 
BM2_245 0 1 1 23 123 Twinkie.bmp Butterfinger.bmp 47 49 0 i 2 0 666.32 47.00 49.00 
BM2_245 0 1 1 24 132 Doritosranch.bmp Fritos.bmp 50 51 1 u 2 0 888.61 50.00 51.00 
BM2_245 0 1 1 25 140 Sourpatch.bmp 3Musketeers.bmp 46 48 1 i 2 1 792.59 46.00 48.00 
BM2_245 0 1 1 26 144 Twinkie.bmp Doritosranch.bmp 47 50 0 i 2 0 721.86 47.00 50.00 
BM2_245 0 1 1 27 147 Cheetos.bmp ChipsAhoy_small.bmp 13 8 0 u 1 1 737.10 13.00 8.00 
BM2_245 0 1 1 28 151 Cheetos.bmp FamousAmos_small.bmp 13 11 0 u 1 1 924.72 13.00 11.00 
BM2_245 0 1 1 29 154 Slimjim.bmp FrootLoops.bmp 45 19 0 u 3 1 586.16 45.00 19.00 
BM2_245 0 1 1 30 158 FigNewton_small.bmp FamousAmos_small.bmp 14 11 0 i 1 0 897.96 14.00 11.00 
BM2_245 0 1 1 31 161 AnimalCrackers.bmp Oreos.bmp 23 41 1 i 3 1 617.28 23.00 41.00 
BM2_245 0 1 1 32 167 Butterfinger.bmp 3Musketeers.bmp 49 48 1 u 2 0 1020.19 49.00 48.00 
BM2_245 0 1 1 33 170 Oreos.bmp Jollyrancherred.bmp 41 16 0 i 3 0 713.64 41.00 16.00 
BM2_245 0 1 1 34 174 Goldfish.bmp KitKat_small.bmp 52 53 0 u 2 1 817.58 52.00 53.00 
BM2_245 0 1 1 35 179 Cheezits.bmp ChipsAhoy_small.bmp 9 8 0 u 1 1 1095.87 9.00 8.00 
BM2_245 0 1 1 36 182 Doritosranch.bmp 3Musketeers.bmp 50 48 1 u 2 0 892.63 50.00 48.00 
BM2_245 0 1 1 37 185 BabyRuth.bmp MilkyWay.bmp 21 40 1 i 4 1 946.13 21.00 40.00 
BM2_245 0 1 1 38 188 PringlesRed.bmp RitzBitz2.bmp 18 44 1 i 4 1 822.83 18.00 44.00 
BM2_245 0 1 1 39 191 Lollipopred.bmp Cheetos.bmp 15 13 1 i 1 1 706.00 15.00 13.00 
BM2_245 0 1 1 40 195 Lollipopred.bmp Whatchamacallit.bmp 15 10 1 i 1 1 903.29 15.00 10.00 
BM2_245 0 1 1 41 200 Oreos.bmp Jollyranchergreen.bmp 41 20 0 u 3 1 562.63 41.00 20.00 
BM2_245 0 1 1 42 204 Cheezits.bmp Keeblerfudgestripes.bmp 9 12 0 u 1 1 914.04 9.00 12.00 
BM2_245 0 1 1 43 208 FigNewton_small.bmp Lollipopred.bmp 14 15 0 u 1 1 906.00 14.00 15.00 
BM2_245 0 1 1 44 212 KitKat_small.bmp Fritos.bmp 53 51 1 x 2 999 999000.00 53.00 51.00 
BM2_245 0 1 1 45 218 FrootLoops.bmp Oreos.bmp 19 41 1 u 3 0 1039.88 19.00 41.00 
BM2_245 0 1 1 46 224 Jollyrancherred.bmp Slimjim.bmp 16 45 1 i 3 1 777.41 16.00 45.00 
BM2_245 0 1 1 47 229 Slimjim.bmp Jollyranchergreen.bmp 45 20 0 u 3 1 843.96 45.00 20.00 
BM2_245 0 1 1 48 236 Sourpatch.bmp Goldfish.bmp 46 52 1 i 2 1 865.38 46.00 52.00 
BM2_245 0 1 1 49 240 PeanutMMs.bmp Jollyranchergreen.bmp 42 20 0 u 3 1 648.76 42.00 20.00 
BM2_245 0 1 1 50 250 FrootLoops.bmp FlamingCheetos.bmp 19 38 1 i 3 1 786.10 19.00 38.00 
BM2_245 0 1 1 51 260 Lollipopred.bmp Cheezits.bmp 15 9 1 i 1 1 707.91 15.00 9.00 
BM2_245 0 1 1 52 264 PeanutMMs.bmp FrootLoops.bmp 42 19 0 u 3 1 672.22 42.00 19.00 
BM2_245 0 1 1 53 271 Keeblerfudgestripes.bmp Whatchamacallit.bmp 12 10 1 u 1 0 720.73 12.00 10.00 
BM2_245 0 1 1 54 275 Laysclassic.bmp HoHo.bmp 17 39 1 u 4 0 596.35 17.00 39.00 
BM2_245 0 1 1 55 279 Whatchamacallit.bmp ChipsAhoy_small.bmp 10 8 0 i 1 0 808.71 10.00 8.00 
BM2_245 0 1 1 56 283 FigNewton_small.bmp ChipsAhoy_small.bmp 14 8 0 u 1 1 857.29 14.00 8.00 
BM2_245 0 1 1 57 286 RitzBitz2.bmp Laysclassic.bmp 44 17 0 i 4 0 705.23 44.00 17.00 
BM2_245 0 1 1 58 289 Nutterbutter.bmp RitzBitz2.bmp 22 44 1 i 4 1 1045.99 22.00 44.00 
BM2_245 0 1 1 59 293 Fritos.bmp Butterfinger.bmp 51 49 0 u 2 1 858.35 51.00 49.00 
BM2_245 0 1 1 60 296 PringlesRed.bmp MilkyWay.bmp 18 40 1 u 4 0 1031.11 18.00 40.00 
BM2_245 0 1 1 61 299 MilkyWay.bmp Laysclassic.bmp 40 17 0 i 4 0 610.06 40.00 17.00 
BM2_245 0 1 1 62 306 PopTartsStrawberry.bmp Laysclassic.bmp 43 17 0 i 4 0 668.26 43.00 17.00 
BM2_245 0 1 1 63 311 Keeblerfudgestripes.bmp FigNewton_small.bmp 12 14 1 u 1 0 735.61 12.00 14.00 
BM2_245 0 1 1 64 317 Nutterbutter.bmp HoHo.bmp 22 39 1 u 4 0 849.13 22.00 39.00 
BM2_245 0 1 2 65 3.222334e+02 FamousAmos_small.bmp Cheezits.bmp 11 9 1 u 1 0 146.72 11.00 9.00 
BM2_245 0 1 2 66 3.262334e+02 Jollyrancherred.bmp PeanutMMs.bmp 16 42 1 u 3 0 822.52 16.00 42.00 
BM2_245 0 1 2 67 3.292334e+02 Jollyrancherred.bmp FlamingCheetos.bmp 16 38 1 i 3 1 504.68 16.00 38.00 
BM2_245 0 1 2 68 3.322334e+02 FamousAmos_small.bmp Whatchamacallit.bmp 11 10 1 u 1 0 584.05 11.00 10.00 
BM2_245 0 1 2 69 3.352334e+02 Twinkie.bmp KitKat_small.bmp 47 53 0 i 2 0 692.74 47.00 53.00 
BM2_245 0 1 2 70 3.432334e+02 RitzBitz2.bmp BabyRuth.bmp 44 21 0 u 4 1 768.31 44.00 21.00 
BM2_245 0 1 2 71 3.462334e+02 Cheetos.bmp Keeblerfudgestripes.bmp 13 12 0 u 1 1 872.06 13.00 12.00 
BM2_245 0 1 2 72 3.542334e+02 Sourpatch.bmp Twinkie.bmp 46 47 1 u 2 0 785.59 46.00 47.00 
BM2_245 0 1 2 73 3.572334e+02 Cheetos.bmp ChipsAhoy_small.bmp 13 8 0 u 1 1 886.42 13.00 8.00 
BM2_245 0 1 2 74 3.662334e+02 KitKat_small.bmp 3Musketeers.bmp 53 48 1 u 2 0 908.72 53.00 48.00 
BM2_245 0 1 2 75 3.692334e+02 Nutterbutter.bmp PopTartsStrawberry.bmp 22 43 1 u 4 0 730.16 22.00 43.00 
BM2_245 0 1 2 76 3.772334e+02 Cheetos.bmp FamousAmos_small.bmp 13 11 0 u 1 1 848.67 13.00 11.00 
BM2_245 0 1 2 77 3.822334e+02 Slimjim.bmp AnimalCrackers.bmp 45 23 0 u 3 1 604.13 45.00 23.00 
BM2_245 0 1 2 78 3.962334e+02 FamousAmos_small.bmp FigNewton_small.bmp 11 14 1 u 1 0 661.64 11.00 14.00 
BM2_245 0 1 2 79 3.992334e+02 Doritosranch.bmp Goldfish.bmp 50 52 1 i 2 1 563.15 50.00 52.00 
BM2_245 0 1 2 80 4.032334e+02 PringlesRed.bmp HoHo.bmp 18 39 1 u 4 0 622.76 18.00 39.00 
BM2_245 0 1 2 81 4.072334e+02 Sourpatch.bmp Fritos.bmp 46 51 1 i 2 1 671.87 46.00 51.00 
BM2_245 0 1 2 82 4.112334e+02 Cheezits.bmp ChipsAhoy_small.bmp 9 8 0 u 1 1 894.13 9.00 8.00 
BM2_245 0 1 2 83 4.152334e+02 FlamingCheetos.bmp Jollyranchergreen.bmp 38 20 0 u 3 1 514.48 38.00 20.00 
BM2_245 0 1 2 84 4.212334e+02 Butterfinger.bmp Goldfish.bmp 49 52 1 u 2 0 1096.00 49.00 52.00 
BM2_245 0 1 2 85 4.252334e+02 BabyRuth.bmp HoHo.bmp 21 39 1 u 4 0 671.71 21.00 39.00 
BM2_245 0 1 2 86 4.342334e+02 PopTartsStrawberry.bmp BabyRuth.bmp 43 21 0 i 4 0 734.73 43.00 21.00 
BM2_245 0 1 2 87 4.422334e+02 Butterfinger.bmp Twinkie.bmp 49 47 1 u 2 0 853.99 49.00 47.00 
BM2_245 0 1 2 88 4.462334e+02 FlamingCheetos.bmp AnimalCrackers.bmp 38 23 0 u 3 1 658.47 38.00 23.00 
BM2_245 0 1 2 89 4.492334e+02 PeanutMMs.bmp AnimalCrackers.bmp 42 23 0 u 3 1 775.18 42.00 23.00 
BM2_245 0 1 2 90 4.532334e+02 Nutterbutter.bmp MilkyWay.bmp 22 40 1 u 4 0 672.12 22.00 40.00 
BM2_245 0 1 2 91 4.562334e+02 Slimjim.bmp FrootLoops.bmp 45 19 0 u 3 1 567.67 45.00 19.00 
BM2_245 0 1 2 92 4.602334e+02 Fritos.bmp Doritosranch.bmp 51 50 0 i 2 0 771.30 51.00 50.00 
BM2_245 0 1 2 93 4.632334e+02 PopTartsStrawberry.bmp PringlesRed.bmp 43 18 0 i 4 0 672.80 43.00 18.00 
BM2_245 0 1 2 94 4.692334e+02 AnimalCrackers.bmp Oreos.bmp 23 41 1 u 3 0 816.77 23.00 41.00 
BM2_245 0 1 2 95 4.722334e+02 3Musketeers.bmp Sourpatch.bmp 48 46 0 u 2 1 1111.04 48.00 46.00 
BM2_245 0 1 2 96 4.762334e+02 Doritosranch.bmp Twinkie.bmp 50 47 1 u 2 0 642.77 50.00 47.00 
BM2_245 0 1 2 97 4.812334e+02 Oreos.bmp Jollyrancherred.bmp 41 16 0 i 3 0 806.01 41.00 16.00 
BM2_245 0 1 2 98 4.842334e+02 3Musketeers.bmp Butterfinger.bmp 48 49 0 i 2 0 855.84 48.00 49.00 
BM2_245 0 1 2 99 4.872334e+02 Cheetos.bmp Lollipopred.bmp 13 15 0 u 1 1 511.59 13.00 15.00 
BM2_245 0 1 2 100 4.902334e+02 MilkyWay.bmp BabyRuth.bmp 40 21 0 i 4 0 660.29 40.00 21.00 
BM2_245 0 1 2 101 4.932334e+02 Oreos.bmp Jollyranchergreen.bmp 41 20 0 u 3 1 889.79 41.00 20.00 
BM2_245 0 1 2 102 4.972334e+02 Goldfish.bmp KitKat_small.bmp 52 53 0 u 2 1 885.42 52.00 53.00 
