subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_060_TS1 1 1 1 1 2.004702e+00 Granolabar.bmp AnimalCrackers.bmp 8 10 1 b 1 0 798.18 1.27 1.25 
BMS_060_TS1 1 1 1 2 1.100469e+01 Granolabar.bmp CheesyDoritos.bmp 8 14 1 b 1 0 845.23 1.27 1.19 
BMS_060_TS1 1 1 1 3 1.401023e+01 PeanutMMs.bmp Milkduds.bmp 48 50 0 b 2 1 932.63 0.34 0.12 
BMS_060_TS1 1 1 1 4 1.901951e+01 Laysclassic.bmp Skittles.bmp 19 41 1 y 3 1 830.41 1.06 0.48 
BMS_060_TS1 1 1 1 5 2.801939e+01 HoHo.bmp Cupcakes.bmp 39 18 0 x 4 999 999000.00 0.50 1.06 
BMS_060_TS1 1 1 1 6 3.401378e+01 Keeblerfudgestripes.bmp Cheezits.bmp 21 40 1 b 4 0 669.10 1.03 0.49 
BMS_060_TS1 1 1 1 7 3.701939e+01 PayDay.bmp Milkduds.bmp 47 50 0 b 2 1 649.52 0.34 0.12 
BMS_060_TS1 1 1 1 8 5.001054e+01 Butterfinger.bmp 100grand_small.bmp 17 44 1 b 4 0 689.31 1.09 0.40 
BMS_060_TS1 1 1 1 9 6.001176e+01 Skittles.bmp Oreos.bmp 41 23 0 y 3 0 585.12 0.48 1.00 
BMS_060_TS1 1 1 1 10 6.500430e+01 CheesyDoritos.bmp Almondjoy.bmp 14 12 0 y 1 0 502.58 1.19 1.20 
BMS_060_TS1 1 1 1 11 6.800991e+01 PayDay.bmp BabyRuth.bmp 47 49 0 b 2 1 1084.00 0.34 0.33 
BMS_060_TS1 1 1 1 12 7.101539e+01 Fritos.bmp Doritosranch.bmp 38 20 0 y 3 0 927.50 0.51 1.05 
BMS_060_TS1 1 1 1 13 7.400428e+01 Butterfinger.bmp FigNewton_small.bmp 17 43 1 b 4 0 1023.64 1.09 0.43 
BMS_060_TS1 1 1 1 14 8.400609e+01 FrootLoops.bmp PeanutMMs.bmp 46 48 1 y 2 1 949.82 0.39 0.34 
BMS_060_TS1 1 1 1 15 8.701158e+01 Nutterbutter.bmp Almondjoy.bmp 9 12 0 b 1 1 1020.28 1.26 1.20 
BMS_060_TS1 1 1 1 16 9.701337e+01 AnimalCrackers.bmp Whatchamacallit.bmp 10 15 0 y 1 0 1002.50 1.25 1.18 
BMS_060_TS1 1 1 1 17 1.000190e+02 100grand_small.bmp KitKat_small.bmp 44 22 0 y 4 0 1165.91 0.40 1.03 
BMS_060_TS1 1 1 1 18 1.030078e+02 BabyRuth.bmp Hersheymilk_several.bmp 49 51 1 b 2 0 959.10 0.33 0.08 
BMS_060_TS1 1 1 1 19 1.070152e+02 Fritos.bmp Laysclassic.bmp 38 19 0 y 3 0 794.70 0.51 1.06 
BMS_060_TS1 1 1 1 20 1.110059e+02 Lollipopred.bmp PayDay.bmp 53 47 1 y 2 1 1075.00 0.05 0.34 
BMS_060_TS1 1 1 1 21 1.150133e+02 Hersheymilk_several.bmp Milkduds.bmp 51 50 0 y 2 0 823.62 0.08 0.12 
BMS_060_TS1 1 1 1 22 1.210077e+02 Skittles.bmp Doritosranch.bmp 41 20 0 y 3 0 1212.17 0.48 1.05 
BMS_060_TS1 1 1 1 23 1.250151e+02 FrootLoops.bmp Jollyranchergreen.bmp 46 52 1 y 2 1 1423.86 0.39 0.06 
BMS_060_TS1 1 1 1 24 1.340150e+02 Whatchamacallit.bmp Nutterbutter.bmp 15 9 1 b 1 0 1279.89 1.18 1.26 
BMS_060_TS1 1 1 1 25 1.420131e+02 FigNewton_small.bmp Cupcakes.bmp 43 18 0 y 4 0 1253.77 0.43 1.06 
BMS_060_TS1 1 1 1 26 1.460206e+02 Whatchamacallit.bmp CheesyDoritos.bmp 15 14 1 b 1 0 1017.37 1.18 1.19 
BMS_060_TS1 1 1 1 27 1.490093e+02 Laysclassic.bmp MrGoodbar.bmp 19 45 1 b 3 0 1484.55 1.06 0.40 
BMS_060_TS1 1 1 1 28 1.530167e+02 Butterfinger.bmp Cheezits.bmp 17 40 1 b 4 0 1328.14 1.09 0.49 
BMS_060_TS1 1 1 1 29 1.560056e+02 Hersheymilk_several.bmp FrootLoops.bmp 51 46 0 y 2 0 1113.30 0.08 0.39 
BMS_060_TS1 1 1 1 30 1.600130e+02 MrGoodbar.bmp Doritosranch.bmp 45 20 0 y 3 0 1313.89 0.40 1.05 
BMS_060_TS1 1 1 1 31 1.630186e+02 Laysclassic.bmp Goldfish.bmp 19 42 1 b 3 0 1232.31 1.06 0.47 
BMS_060_TS1 1 1 1 32 1.690130e+02 PeanutMMs.bmp Lollipopred.bmp 48 53 0 b 2 1 830.95 0.34 0.05 
BMS_060_TS1 1 1 1 33 1.720185e+02 Doritosranch.bmp Goldfish.bmp 20 42 1 b 3 0 1016.44 1.05 0.47 
BMS_060_TS1 1 1 1 34 1.760092e+02 Oreos.bmp Goldfish.bmp 23 42 1 b 3 0 682.67 1.00 0.47 
BMS_060_TS1 1 1 1 35 1.810184e+02 AnimalCrackers.bmp FamousAmos_small.bmp 10 11 0 y 1 0 836.53 1.25 1.23 
BMS_060_TS1 1 1 1 36 1.840073e+02 CheesyDoritos.bmp FamousAmos_small.bmp 14 11 0 y 1 0 1094.60 1.19 1.23 
BMS_060_TS1 1 1 1 37 1.870129e+02 FigNewton_small.bmp Keeblerfudgestripes.bmp 43 21 0 y 4 0 1036.00 0.43 1.03 
BMS_060_TS1 1 1 1 38 1.900183e+02 FamousAmos_small.bmp Nutterbutter.bmp 11 9 1 y 1 1 1006.54 1.23 1.26 
BMS_060_TS1 1 1 1 39 1.930073e+02 Jollyranchergreen.bmp Lollipopred.bmp 52 53 0 x 2 999 999000.00 0.06 0.05 
BMS_060_TS1 1 1 1 40 1.970146e+02 Butterfinger.bmp HoHo.bmp 17 39 1 b 4 0 953.30 1.09 0.50 
BMS_060_TS1 1 1 1 41 2.020072e+02 FrootLoops.bmp PayDay.bmp 46 47 1 y 2 1 656.68 0.39 0.34 
BMS_060_TS1 1 1 1 42 2.060145e+02 Skittles.bmp PringlesRed.bmp 41 16 0 y 3 0 712.39 0.48 1.11 
BMS_060_TS1 1 1 1 43 2.100052e+02 Milkduds.bmp Jollyranchergreen.bmp 50 52 1 b 2 0 637.68 0.12 0.06 
BMS_060_TS1 1 1 1 44 2.140126e+02 Almondjoy.bmp TeddyGrahamschocolate.bmp 12 13 1 b 1 0 801.26 1.20 1.20 
BMS_060_TS1 1 1 1 45 2.200071e+02 TeddyGrahamschocolate.bmp FamousAmos_small.bmp 13 11 0 y 1 0 745.83 1.20 1.23 
BMS_060_TS1 1 1 1 46 2.260181e+02 HoHo.bmp Keeblerfudgestripes.bmp 39 21 0 y 4 0 853.77 0.50 1.03 
BMS_060_TS1 1 1 1 47 2.310107e+02 Cheezits.bmp KitKat_small.bmp 40 22 0 y 4 0 897.27 0.49 1.03 
BMS_060_TS1 1 1 1 48 2.380069e+02 Keeblerfudgestripes.bmp 100grand_small.bmp 21 44 1 b 4 0 798.00 1.03 0.40 
BMS_060_TS1 1 1 1 49 2.420143e+02 AnimalCrackers.bmp Almondjoy.bmp 10 12 0 y 1 0 689.56 1.25 1.20 
