subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_051_TS1 1 2 2 1 2.006205e+00 Whatchamacallit.bmp SnoBall.bmp 52 53 1 b 2 0 849.75 0.31 0.29 
BMS_051_TS1 1 2 2 2 1.100614e+01 Dots_one.bmp Toberlorone.bmp 38 23 0 y 4 0 729.81 1.57 2.43 
BMS_051_TS1 1 2 2 3 1.401170e+01 Jollyrancherred.bmp SnoBall.bmp 47 53 1 b 2 0 616.29 0.65 0.29 
BMS_051_TS1 1 2 2 4 1.902098e+01 Whatchamacallit.bmp PopTartsStrawberry.bmp 52 50 1 b 2 0 661.97 0.31 0.53 
BMS_051_TS1 1 2 2 5 2.802087e+01 TeddyGrahamschocolate.bmp Goldfish.bmp 10 15 1 b 1 0 645.12 2.85 2.53 
BMS_051_TS1 1 2 2 6 3.401525e+01 Toberlorone.bmp Cupcakes.bmp 23 41 1 y 4 1 688.70 2.43 1.35 
BMS_051_TS1 1 2 2 7 3.702080e+01 FrootLoops.bmp Laysclassic.bmp 45 16 0 y 4 0 591.19 1.01 2.52 
BMS_051_TS1 1 2 2 8 5.001200e+01 FlamingCheetos.bmp Hersheymilk_several.bmp 40 21 0 y 3 0 671.01 1.45 2.45 
BMS_051_TS1 1 2 2 9 6.001330e+01 Goldfish.bmp Skittles.bmp 15 13 0 b 1 1 1005.66 2.53 2.63 
BMS_051_TS1 1 2 2 10 6.500577e+01 RitzBitz2.bmp Riprolls.bmp 17 39 1 b 3 0 806.22 2.51 1.53 
BMS_051_TS1 1 2 2 11 6.801131e+01 PeanutMMs.bmp Skittles.bmp 11 13 0 b 1 1 751.65 2.66 2.63 
BMS_051_TS1 1 2 2 12 7.101690e+01 Butterfinger.bmp PeanutMMs.bmp 9 11 1 y 1 1 1028.07 2.92 2.66 
BMS_051_TS1 1 2 2 13 7.400572e+01 Slimjim.bmp Milkduds.bmp 49 51 0 y 2 0 1023.27 0.54 0.44 
