subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_053_TS1 1 2 2 1 2.023791e+00 Oreos.bmp Twinkie.bmp 8 10 0 y 1 0 1164.73 2.03 2.01 
BMS_053_TS1 1 2 2 2 1.102365e+01 PopTartsCinnamon.bmp Keeblerfudgestripes.bmp 16 42 1 y 4 1 987.85 1.75 0.84 
BMS_053_TS1 1 2 2 3 1.402919e+01 CheesyDoritos.bmp ChipsAhoy_small.bmp 50 51 0 b 2 1 690.31 0.69 0.66 
BMS_053_TS1 1 2 2 4 1.902173e+01 PringlesRed.bmp SnoBall.bmp 12 9 0 b 1 1 717.79 2.00 2.01 
BMS_053_TS1 1 2 2 5 2.802166e+01 FlamingCheetos.bmp Twix.bmp 15 14 0 y 1 0 578.80 1.97 1.98 
BMS_053_TS1 1 2 2 6 3.401611e+01 Reeses.bmp Cupcakes.bmp 40 22 0 b 3 1 684.41 1.04 1.50 
BMS_053_TS1 1 2 2 7 3.702168e+01 Hersheymilk_several.bmp PopTartsStrawberry.bmp 39 18 0 y 3 0 1074.83 1.06 1.73 
BMS_053_TS1 1 2 2 8 5.002897e+01 FigNewton_small.bmp Streusel.bmp 43 17 0 y 3 0 784.52 0.82 1.74 
BMS_053_TS1 1 2 2 9 6.001404e+01 Twinkie.bmp PringlesRed.bmp 10 12 1 y 1 1 617.45 2.01 2.00 
BMS_053_TS1 1 2 2 10 6.502336e+01 Nutterbutter.bmp Goldfish.bmp 45 23 0 y 4 0 621.16 0.81 1.49 
BMS_053_TS1 1 2 2 11 6.802886e+01 Slimjim.bmp Skittles.bmp 41 20 0 b 4 1 699.67 0.85 1.54 
BMS_053_TS1 1 2 2 12 7.101772e+01 MrGoodbar.bmp Oreos.bmp 13 8 1 y 1 1 609.81 1.99 2.03 
BMS_053_TS1 1 2 2 13 7.402321e+01 ChipsAhoy_small.bmp Butterfinger.bmp 51 53 1 y 2 1 560.28 0.66 0.57 
BMS_053_TS1 1 2 2 14 8.402498e+01 RitzBitz2.bmp CheesyDoritos.bmp 47 50 1 y 2 1 598.55 0.78 0.69 
BMS_053_TS1 1 2 2 15 8.701381e+01 FlamingCheetos.bmp Twinkie.bmp 15 10 0 b 1 1 753.68 1.97 2.01 
BMS_053_TS1 1 2 2 16 9.701562e+01 Skittles.bmp Nutterbutter.bmp 20 45 1 y 4 1 592.87 1.54 0.81 
BMS_053_TS1 1 2 2 17 1.000212e+02 Nutterbutter.bmp PopTartsCinnamon.bmp 45 16 0 y 4 0 625.35 0.81 1.75 
BMS_053_TS1 1 2 2 18 1.030268e+02 Butterfinger.bmp Milkduds.bmp 53 48 0 b 2 1 590.74 0.57 0.73 
BMS_053_TS1 1 2 2 19 1.070174e+02 SnoBall.bmp FlamingCheetos.bmp 9 15 1 y 1 1 616.10 2.01 1.97 
BMS_053_TS1 1 2 2 20 1.110248e+02 Doritosranch.bmp Milkduds.bmp 49 48 0 y 2 0 785.65 0.71 0.73 
BMS_053_TS1 1 2 2 21 1.150155e+02 Twix.bmp Cheezits.bmp 14 11 1 b 1 0 1071.95 1.98 2.00 
BMS_053_TS1 1 2 2 22 1.210266e+02 Keeblerfudgestripes.bmp Skittles.bmp 42 20 0 y 4 0 966.91 0.84 1.54 
BMS_053_TS1 1 2 2 23 1.250173e+02 CheesyDoritos.bmp Milkduds.bmp 50 48 0 y 2 0 1131.15 0.69 0.73 
BMS_053_TS1 1 2 2 24 1.340173e+02 Goldfish.bmp Slimjim.bmp 23 41 1 y 4 1 683.25 1.49 0.85 
BMS_053_TS1 1 2 2 25 1.420154e+02 FigNewton_small.bmp Cupcakes.bmp 43 22 0 b 3 1 671.14 0.82 1.50 
BMS_053_TS1 1 2 2 26 1.460227e+02 Doritosranch.bmp Whatchamacallit.bmp 49 52 0 y 2 0 981.78 0.71 0.63 
BMS_053_TS1 1 2 2 27 1.490283e+02 Reeses.bmp Streusel.bmp 40 17 0 b 3 1 626.20 1.04 1.74 
BMS_053_TS1 1 2 2 28 1.530196e+02 Cheezits.bmp MrGoodbar.bmp 11 13 0 b 1 1 969.92 2.00 1.99 
BMS_053_TS1 1 2 2 29 1.560245e+02 Streusel.bmp 100grand_small.bmp 17 44 1 y 3 1 1107.95 1.74 0.81 
BMS_053_TS1 1 2 2 30 1.600152e+02 Funyuns_small.bmp RitzBitz2.bmp 46 47 0 b 2 1 867.30 0.78 0.78 
BMS_053_TS1 1 2 2 31 1.630207e+02 Nutterbutter.bmp Riprolls.bmp 45 19 0 y 4 0 1314.74 0.81 1.71 
BMS_053_TS1 1 2 2 32 1.690151e+02 Streusel.bmp Hersheymilk_several.bmp 17 39 1 y 3 1 1201.38 1.74 1.06 
BMS_053_TS1 1 2 2 33 1.720207e+02 Fritos.bmp Skittles.bmp 38 20 0 y 4 0 802.81 1.07 1.54 
BMS_053_TS1 1 2 2 34 1.760281e+02 100grand_small.bmp HoHo.bmp 44 21 0 y 3 0 1037.41 0.81 1.52 
BMS_053_TS1 1 2 2 35 1.810207e+02 Butterfinger.bmp Whatchamacallit.bmp 53 52 0 b 2 1 1074.83 0.57 0.63 
BMS_053_TS1 1 2 2 36 1.840262e+02 Doritosranch.bmp RitzBitz2.bmp 49 47 0 y 2 0 1018.34 0.71 0.78 
BMS_053_TS1 1 2 2 37 1.870150e+02 Goldfish.bmp Keeblerfudgestripes.bmp 23 42 1 b 4 0 704.51 1.49 0.84 
BMS_053_TS1 1 2 2 38 1.900205e+02 Funyuns_small.bmp ChipsAhoy_small.bmp 46 51 0 b 2 1 611.94 0.78 0.66 
BMS_053_TS1 1 2 2 39 1.930261e+02 Twinkie.bmp Cheezits.bmp 10 11 1 y 1 1 899.39 2.01 2.00 
BMS_053_TS1 1 2 2 40 1.970168e+02 FigNewton_small.bmp PopTartsStrawberry.bmp 43 18 0 y 3 0 691.68 0.82 1.73 
BMS_053_TS1 1 2 2 41 2.020260e+02 100grand_small.bmp Cupcakes.bmp 44 22 0 y 3 0 677.49 0.81 1.50 
BMS_053_TS1 1 2 2 42 2.060168e+02 Fritos.bmp Goldfish.bmp 38 23 0 y 4 0 554.66 1.07 1.49 
BMS_053_TS1 1 2 2 43 2.100241e+02 HoHo.bmp Reeses.bmp 21 40 1 y 3 1 554.36 1.52 1.04 
