subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_050_TS1 1 1 2 1 2.024469e+00 Milkduds.bmp MilkyWay.bmp 39 18 0 y 4 0 761.41 1.01 1.55 
BMS_050_TS1 1 1 2 2 1.202626e+01 Skittles.bmp Fritos.bmp 51 49 0 b 2 1 799.58 0.88 0.90 
BMS_050_TS1 1 1 2 3 1.501510e+01 MrGoodbar.bmp Hersheymilk_several.bmp 14 8 0 b 1 1 842.74 1.69 1.91 
BMS_050_TS1 1 1 2 4 1.802070e+01 BabyRuth.bmp Slimjim.bmp 20 41 1 b 3 0 805.19 1.41 0.99 
BMS_050_TS1 1 1 2 5 2.201136e+01 Keeblerfudgestripes.bmp Hersheymilk_several.bmp 13 8 0 b 1 1 888.47 1.72 1.91 
BMS_050_TS1 1 1 2 6 2.601873e+01 TeddyGrahamschocolate.bmp Cheezits.bmp 50 47 1 y 2 1 870.11 0.89 0.90 
BMS_050_TS1 1 1 2 7 3.002618e+01 Streusel.bmp Whatchamacallit.bmp 52 53 0 y 2 0 965.67 0.85 0.85 
BMS_050_TS1 1 1 2 8 3.401682e+01 AnimalCrackers.bmp PayDay.bmp 15 9 1 y 1 1 1110.01 1.66 1.88 
BMS_050_TS1 1 1 2 9 4.001119e+01 PayDay.bmp Laffytaffyred_one.bmp 9 12 0 b 1 1 843.69 1.88 1.75 
BMS_050_TS1 1 1 2 10 4.401870e+01 PringlesRed.bmp Cheezits.bmp 46 47 1 b 2 0 898.18 0.91 0.90 
BMS_050_TS1 1 1 2 11 4.702415e+01 Oreos.bmp Riprolls.bmp 40 21 0 b 4 1 933.70 0.99 1.40 
BMS_050_TS1 1 1 2 12 5.001302e+01 PopTartsCinnamon.bmp SourSkittles.bmp 11 10 1 y 1 1 813.83 1.76 1.87 
BMS_050_TS1 1 1 2 13 5.402038e+01 Fritos.bmp Streusel.bmp 49 52 1 b 2 0 818.46 0.90 0.85 
BMS_050_TS1 1 1 2 14 6.302033e+01 Slimjim.bmp 3Musketeers.bmp 41 19 0 y 3 0 779.55 0.99 1.46 
BMS_050_TS1 1 1 2 15 7.001665e+01 Snickers.bmp Milkduds.bmp 22 39 1 b 4 0 1017.23 1.39 1.01 
BMS_050_TS1 1 1 2 16 7.502580e+01 Whatchamacallit.bmp Cheezits.bmp 53 47 1 y 2 1 808.04 0.85 0.90 
BMS_050_TS1 1 1 2 17 7.901650e+01 3Musketeers.bmp Sourpatch.bmp 19 42 1 y 3 1 803.32 1.46 0.97 
BMS_050_TS1 1 1 2 18 8.202204e+01 Twinkie.bmp BabyRuth.bmp 45 20 0 y 3 0 738.80 0.93 1.41 
BMS_050_TS1 1 1 2 19 8.601275e+01 KitKat_small.bmp Sourpatch.bmp 16 42 1 y 3 1 898.10 1.66 0.97 
BMS_050_TS1 1 1 2 20 9.501268e+01 PopTartsStrawberry.bmp Riprolls.bmp 44 21 0 y 4 0 763.17 0.93 1.40 
BMS_050_TS1 1 1 2 21 1.000219e+02 MrGoodbar.bmp Laffytaffyred_one.bmp 14 12 0 b 1 1 937.91 1.69 1.75 
BMS_050_TS1 1 1 2 22 1.030275e+02 Skittles.bmp TeddyGrahamschocolate.bmp 51 50 0 b 2 1 899.42 0.88 0.89 
BMS_050_TS1 1 1 2 23 1.060163e+02 Funyuns_small.bmp PopTartsStrawberry.bmp 17 44 1 y 4 1 1040.51 1.65 0.93 
