subjid runtrial onsettime Name resp_choc RT order
BMS_035_TS1 1 3.191745e-02 Granolabar.bmp 999 999 2 
BMS_035_TS1 2 3.003597e+00 Ghiradelli_milk_Almonds.bmp 1 7.077286e-01 2 
BMS_035_TS1 3 6.009361e+00 Jollyrancherred.bmp 1 9.099247e-01 2 
BMS_035_TS1 4 8.011985e+00 Keeblerfudgestripes.bmp 0 8.273340e-01 2 
BMS_035_TS1 5 1.200198e+01 FrootLoops.bmp 999 999 2 
BMS_035_TS1 6 1.901380e+01 FigNewton_small.bmp 0 6.575031e-01 2 
BMS_035_TS1 7 2.200211e+01 Sourpatch.bmp 0 9.731743e-01 2 
BMS_035_TS1 8 2.400548e+01 PayDay.bmp 999 999 2 
BMS_035_TS1 9 2.600889e+01 Slimjim.bmp 1 9.264346e-01 2 
BMS_035_TS1 10 3.200224e+01 Riprolls.bmp 1 8.530079e-01 2 
BMS_035_TS1 11 3.901401e+01 Reeses.bmp 1 8.492692e-01 2 
BMS_035_TS1 12 4.200243e+01 PopTartsStrawberry.bmp 0 9.728949e-01 2 
BMS_035_TS1 13 4.500749e+01 TeddyGrahamschocolate.bmp 1 6.957983e-01 2 
BMS_035_TS1 14 5.500877e+01 Lollipopred.bmp 1 5.984834e-01 2 
BMS_035_TS1 15 6.100100e+01 Snickers.bmp 1 9.103015e-01 2 
BMS_035_TS1 16 6.600938e+01 AnimalCrackers.bmp 1 7.259534e-01 2 
BMS_035_TS1 17 6.901442e+01 Skittles.bmp 1 8.888630e-01 2 
BMS_035_TS1 18 7.100110e+01 Fritos.bmp 0 9.821551e-01 2 
BMS_035_TS1 19 7.400619e+01 Oreos.bmp 0 6.810931e-01 2 
BMS_035_TS1 20 7.701125e+01 Twix.bmp 0 5.080749e-01 2 
BMS_035_TS1 21 8.300460e+01 Streusel.bmp 0 8.586794e-01 2 
BMS_035_TS1 22 8.500840e+01 Twinkie.bmp 0 1.126920e+00 2 
BMS_035_TS1 23 8.901475e+01 Nutterbutter.bmp 1 6.725757e-01 2 
BMS_035_TS1 24 9.200306e+01 Jollyranchergreen.bmp 1 7.242236e-01 2 
BMS_035_TS1 25 9.400642e+01 Milkduds.bmp 1 1.008907e+00 2 
BMS_035_TS1 26 9.600980e+01 ChipsAhoy_small.bmp 0 9.334887e-01 2 
BMS_035_TS1 27 1.010015e+02 HoHo.bmp 0 9.097561e-01 2 
BMS_035_TS1 28 1.060100e+02 PeanutMMs.bmp 0 5.413263e-01 2 
BMS_035_TS1 29 1.100167e+02 SourSkittles.bmp 1 6.626281e-01 2 
BMS_035_TS1 30 1.140067e+02 SnoBall.bmp 0 6.085148e-01 2 
BMS_035_TS1 31 1.200168e+02 Almondjoy.bmp 0 5.185104e-01 2 
BMS_035_TS1 32 1.220035e+02 KitKat_small.bmp 0 8.358201e-01 2 
BMS_035_TS1 33 1.320036e+02 FlamingCheetos.bmp 1 8.196401e-01 2 
BMS_035_TS1 34 1.340070e+02 Milano.bmp 0 8.003348e-01 2 
BMS_035_TS1 35 1.360104e+02 Ghiradelli_milk.bmp 0 9.089805e-01 2 
BMS_035_TS1 36 1.410020e+02 3Musketeers.bmp 1 6.852264e-01 2 
BMS_035_TS1 37 1.460105e+02 Dots_one.bmp 1 6.048340e-01 2 
BMS_035_TS1 38 1.480138e+02 RitzBitz2.bmp 999 999 2 
BMS_035_TS1 39 1.540073e+02 PopTartsCinnamon.bmp 0 5.119527e-01 2 
BMS_035_TS1 40 1.600006e+02 Cheezits.bmp 1 7.906368e-01 2 
BMS_035_TS1 41 1.650091e+02 Laffytaffyred_one.bmp 1 6.462065e-01 2 
BMS_035_TS1 42 1.670124e+02 PringlesRed.bmp 0 8.748830e-01 2 
BMS_035_TS1 43 1.780142e+02 100grand_small.bmp 1 7.290490e-01 2 
BMS_035_TS1 44 1.810026e+02 Chocolate_mm.bmp 0 4.606850e-01 2 
BMS_035_TS1 45 1.880144e+02 Butterfinger.bmp 0 5.849282e-01 2 
BMS_035_TS1 46 1.930061e+02 Hersheykisses.bmp 0 6.811961e-01 2 
BMS_035_TS1 47 1.970128e+02 FamousAmos_small.bmp 0 7.064724e-01 2 
BMS_035_TS1 48 2.030062e+02 Laysclassic.bmp 1 5.050557e-01 2 
BMS_035_TS1 49 2.050096e+02 Hersheymilk_several.bmp 0 6.936627e-01 2 
BMS_035_TS1 50 2.070130e+02 Whatchamacallit.bmp 1 8.023474e-01 2 
BMS_035_TS1 51 2.140091e+02 Cupcakes.bmp 1 5.741231e-01 2 
BMS_035_TS1 52 2.170131e+02 Toberlorone.bmp 0 1.122205e+00 2 
BMS_035_TS1 53 2.210031e+02 Doritosranch.bmp 0 8.041502e-01 2 
BMS_035_TS1 54 2.320050e+02 Cheetos.bmp 0 6.262654e-01 2 
BMS_035_TS1 55 2.340087e+02 MrGoodbar.bmp 0 6.305827e-01 2 
BMS_035_TS1 56 2.360117e+02 BabyRuth.bmp 1 6.435780e-01 2 
BMS_035_TS1 57 2.400018e+02 Goldfish.bmp 0 5.974783e-01 2 
BMS_035_TS1 58 2.420051e+02 MilkyWay.bmp 0 5.621987e-01 2 
BMS_035_TS1 59 2.460118e+02 Funyuns_small.bmp 1 8.914631e-01 2 
BMS_035_TS1 60 2.480152e+02 CheesyDoritos.bmp 0 6.561635e-01 2 
