subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_054_TS1 1 1 1 1 2.005286e+00 Snickers.bmp 100grand_small.bmp 10 11 0 b 1 1 905.54 2.97 2.96 
BMS_054_TS1 1 1 1 2 1.200707e+01 Milano.bmp Twinkie.bmp 18 44 1 b 4 0 969.75 2.95 1.99 
BMS_054_TS1 1 1 1 3 1.501261e+01 Almondjoy.bmp Snickers.bmp 12 10 1 b 1 0 1033.23 2.96 2.97 
BMS_054_TS1 1 1 1 4 1.801816e+01 Nutterbutter.bmp MilkyWay.bmp 43 21 0 y 4 0 1173.67 2.01 2.89 
BMS_054_TS1 1 1 1 5 2.200881e+01 Fritos.bmp SnoBall.bmp 23 45 1 b 3 0 1001.04 2.71 1.74 
BMS_054_TS1 1 1 1 6 2.601629e+01 Nutterbutter.bmp Granolabar.bmp 43 22 0 y 4 0 1025.57 2.01 2.85 
BMS_054_TS1 1 1 1 7 3.000694e+01 PayDay.bmp PeanutMMs.bmp 50 47 1 b 2 0 1241.92 1.56 1.71 
BMS_054_TS1 1 1 1 8 3.401436e+01 Twinkie.bmp CheesyDoritos.bmp 44 17 0 y 4 0 1057.50 1.99 2.95 
BMS_054_TS1 1 1 1 9 4.000868e+01 Chocolate_mm.bmp Milano.bmp 40 18 0 y 4 0 921.15 2.11 2.95 
BMS_054_TS1 1 1 1 10 4.401606e+01 Ghiradelli_milk_Almonds.bmp Ghiradelli_milk.bmp 15 14 1 b 1 0 1031.76 2.96 2.96 
BMS_054_TS1 1 1 1 11 4.700497e+01 Ghiradelli_milk_Almonds.bmp FamousAmos_small.bmp 15 13 1 y 1 1 1200.89 2.96 2.96 
BMS_054_TS1 1 1 1 12 5.001045e+01 Twinkie.bmp Granolabar.bmp 44 22 0 y 4 0 1037.40 1.99 2.85 
BMS_054_TS1 1 1 1 13 5.401785e+01 Hersheymilk_several.bmp ChipsAhoy_small.bmp 9 8 0 y 1 0 1112.95 2.97 2.97 
BMS_054_TS1 1 1 1 14 6.301779e+01 Almondjoy.bmp Ghiradelli_milk.bmp 12 14 1 b 1 0 958.98 2.96 2.96 
BMS_054_TS1 1 1 1 15 7.001407e+01 Twix.bmp HoHo.bmp 16 42 1 b 3 0 986.72 2.96 2.01 
BMS_054_TS1 1 1 1 16 7.500660e+01 Funyuns_small.bmp Goldfish.bmp 48 53 0 x 2 999 999000.00 1.60 0.78 
BMS_054_TS1 1 1 1 17 7.901396e+01 Doritosranch.bmp Cheezits.bmp 49 52 1 b 2 0 985.90 1.57 0.87 
BMS_054_TS1 1 1 1 18 8.201956e+01 Chocolate_mm.bmp Granolabar.bmp 40 22 0 y 4 0 981.30 2.11 2.85 
BMS_054_TS1 1 1 1 19 8.601021e+01 Doritosranch.bmp PeanutMMs.bmp 49 47 1 b 2 0 842.61 1.57 1.71 
BMS_054_TS1 1 1 1 20 9.501020e+01 Chocolate_mm.bmp CheesyDoritos.bmp 40 17 0 y 4 0 716.66 2.11 2.95 
BMS_054_TS1 1 1 1 21 1.000194e+02 Twix.bmp Sourpatch.bmp 16 38 1 b 3 0 997.42 2.96 2.13 
BMS_054_TS1 1 1 1 22 1.030082e+02 MilkyWay.bmp Twinkie.bmp 21 44 1 b 4 0 857.56 2.89 1.99 
BMS_054_TS1 1 1 1 23 1.060138e+02 ChipsAhoy_small.bmp FamousAmos_small.bmp 8 13 1 y 1 1 669.04 2.97 2.96 
BMS_054_TS1 1 1 1 24 1.100045e+02 Milano.bmp Nutterbutter.bmp 18 43 1 b 4 0 683.29 2.95 2.01 
BMS_054_TS1 1 1 1 25 1.130101e+02 Ghiradelli_milk_Almonds.bmp Hersheymilk_several.bmp 15 9 1 b 1 0 872.68 2.96 2.97 
BMS_054_TS1 1 1 1 26 1.160157e+02 SnoBall.bmp Twix.bmp 45 16 0 y 3 0 686.16 1.74 2.96 
BMS_054_TS1 1 1 1 27 1.250155e+02 Reeses.bmp Sourpatch.bmp 20 38 1 b 3 0 764.29 2.94 2.13 
BMS_054_TS1 1 1 1 28 1.280043e+02 PayDay.bmp AnimalCrackers.bmp 50 51 1 b 2 0 921.51 1.56 1.54 
BMS_054_TS1 1 1 1 29 1.320118e+02 SnoBall.bmp Toberlorone.bmp 45 19 0 y 3 0 683.01 1.74 2.95 
BMS_054_TS1 1 1 1 30 1.370043e+02 Goldfish.bmp Cheezits.bmp 53 52 1 b 2 0 1111.56 0.78 0.87 
BMS_054_TS1 1 1 1 31 1.500116e+02 FamousAmos_small.bmp 100grand_small.bmp 13 11 0 y 1 0 651.22 2.96 2.96 
BMS_054_TS1 1 1 1 32 1.530172e+02 Cupcakes.bmp Twix.bmp 41 16 0 y 3 0 917.56 2.02 2.96 
BMS_054_TS1 1 1 1 33 1.560061e+02 HoHo.bmp Fritos.bmp 42 23 0 y 3 0 873.72 2.01 2.71 
BMS_054_TS1 1 1 1 34 1.620171e+02 Snickers.bmp ChipsAhoy_small.bmp 10 8 0 b 1 1 903.75 2.97 2.97 
BMS_054_TS1 1 1 1 35 1.660078e+02 Almondjoy.bmp Hersheymilk_several.bmp 12 9 1 b 1 0 804.02 2.96 2.97 
BMS_054_TS1 1 1 1 36 1.700152e+02 MilkyWay.bmp SourSkittles.bmp 21 39 1 b 4 0 943.66 2.89 2.12 
BMS_054_TS1 1 1 1 37 1.730041e+02 CheesyDoritos.bmp Nutterbutter.bmp 17 43 1 b 4 0 882.68 2.95 2.01 
BMS_054_TS1 1 1 1 38 1.790152e+02 SourSkittles.bmp Milano.bmp 39 18 0 y 4 0 790.61 2.12 2.95 
BMS_054_TS1 1 1 1 39 1.830058e+02 100grand_small.bmp Hersheymilk_several.bmp 11 9 1 b 1 0 843.98 2.96 2.97 
BMS_054_TS1 1 1 1 40 1.890170e+02 Butterfinger.bmp Cheezits.bmp 46 52 1 y 2 1 804.88 1.71 0.87 
BMS_054_TS1 1 1 1 41 1.940095e+02 HoHo.bmp Toberlorone.bmp 42 19 0 y 3 0 720.38 2.01 2.95 
BMS_054_TS1 1 1 1 42 2.040113e+02 Toberlorone.bmp Sourpatch.bmp 19 38 1 b 3 0 742.56 2.95 2.13 
BMS_054_TS1 1 1 1 43 2.140130e+02 Snickers.bmp Ghiradelli_milk_Almonds.bmp 10 15 0 y 1 0 943.82 2.97 2.96 
BMS_054_TS1 1 1 1 44 2.220112e+02 AnimalCrackers.bmp Butterfinger.bmp 51 46 0 y 2 0 812.64 1.54 1.71 
BMS_054_TS1 1 1 1 45 2.260185e+02 Funyuns_small.bmp Doritosranch.bmp 48 49 0 b 2 1 850.32 1.60 1.57 
BMS_054_TS1 1 1 1 46 2.290074e+02 Funyuns_small.bmp PayDay.bmp 48 50 0 y 2 0 898.40 1.60 1.56 
BMS_054_TS1 1 1 1 47 2.320130e+02 Funyuns_small.bmp Butterfinger.bmp 48 46 0 y 2 0 1083.87 1.60 1.71 
BMS_054_TS1 1 1 1 48 2.350185e+02 PeanutMMs.bmp Goldfish.bmp 47 53 0 b 2 1 1199.32 1.71 0.78 
BMS_054_TS1 1 1 1 49 2.430166e+02 Almondjoy.bmp FamousAmos_small.bmp 12 13 1 y 1 1 665.23 2.96 2.96 
BMS_054_TS1 1 1 1 50 2.460055e+02 PayDay.bmp Cheezits.bmp 50 52 1 b 2 0 931.38 1.56 0.87 
BMS_054_TS1 1 1 1 51 2.540035e+02 Goldfish.bmp AnimalCrackers.bmp 53 51 1 b 2 0 1187.28 0.78 1.54 
BMS_054_TS1 1 1 1 52 2.610164e+02 SnoBall.bmp Reeses.bmp 45 20 0 y 3 0 845.38 1.74 2.94 
BMS_054_TS1 1 1 1 53 2.640053e+02 ChipsAhoy_small.bmp Ghiradelli_milk.bmp 8 14 1 y 1 1 951.53 2.97 2.96 
BMS_054_TS1 1 1 1 54 2.710183e+02 SourSkittles.bmp Granolabar.bmp 39 22 0 y 4 0 1035.57 2.12 2.85 
BMS_054_TS1 1 1 1 55 2.750093e+02 Reeses.bmp HoHo.bmp 20 42 1 b 3 0 781.53 2.94 2.01 
BMS_054_TS1 1 1 1 56 2.840095e+02 Cupcakes.bmp Reeses.bmp 41 20 0 y 3 0 860.35 2.02 2.94 
BMS_054_TS1 1 1 1 57 2.880163e+02 CheesyDoritos.bmp SourSkittles.bmp 17 39 1 b 4 0 749.58 2.95 2.12 
BMS_054_TS1 1 1 1 58 3.020087e+02 Cupcakes.bmp Fritos.bmp 41 23 0 y 3 0 975.07 2.02 2.71 
BMS_054_TS1 1 1 1 59 3.050143e+02 Sourpatch.bmp Fritos.bmp 38 23 0 y 3 0 888.56 2.13 2.71 
BMS_054_TS1 1 1 1 60 3.080198e+02 PeanutMMs.bmp Butterfinger.bmp 47 46 0 y 2 0 1058.03 1.71 1.71 
BMS_054_TS1 1 1 1 61 3.110087e+02 Doritosranch.bmp AnimalCrackers.bmp 49 51 1 y 2 1 1337.16 1.57 1.54 
BMS_054_TS1 1 1 1 62 3.140142e+02 Cupcakes.bmp Toberlorone.bmp 41 19 0 y 3 0 898.58 2.02 2.95 
BMS_054_TS1 1 1 1 63 3.170198e+02 Chocolate_mm.bmp MilkyWay.bmp 40 21 0 y 4 0 1239.07 2.11 2.89 
BMS_054_TS1 1 1 1 64 3.200086e+02 100grand_small.bmp Ghiradelli_milk.bmp 11 14 1 b 1 0 1048.19 2.96 2.96 
