subjid runtrial onsettime Name resp_choc RT order
BMS_053_TS1 1 3.205087e-02 Riprolls.bmp 999 999 2 
BMS_053_TS1 2 2.001958e+00 Skittles.bmp 0 8.659860e-01 2 
BMS_053_TS1 3 5.007066e+00 MilkyWay.bmp 1 9.329140e-01 2 
BMS_053_TS1 4 7.010418e+00 Ghiradelli_milk_Almonds.bmp 1 8.575871e-01 2 
BMS_053_TS1 5 1.400551e+01 Almondjoy.bmp 999 999 2 
BMS_053_TS1 6 1.600888e+01 SourSkittles.bmp 1 8.591058e-01 2 
BMS_053_TS1 7 1.801219e+01 Jollyranchergreen.bmp 1 9.677916e-01 2 
BMS_053_TS1 8 2.200228e+01 Chocolate_mm.bmp 1 1.177705e+00 2 
BMS_053_TS1 9 2.600919e+01 PayDay.bmp 1 7.307942e-01 2 
BMS_053_TS1 10 3.001573e+01 FrootLoops.bmp 0 8.042507e-01 2 
BMS_053_TS1 11 3.300410e+01 KitKat_small.bmp 0 6.638791e-01 2 
BMS_053_TS1 12 3.901413e+01 CheesyDoritos.bmp 0 1.045849e+00 2 
BMS_053_TS1 13 4.400591e+01 Laffytaffyred_one.bmp 1 8.380705e-01 2 
BMS_053_TS1 14 4.901427e+01 Doritosranch.bmp 0 7.417023e-01 2 
BMS_053_TS1 15 5.500833e+01 ChipsAhoy_small.bmp 0 6.196192e-01 2 
BMS_053_TS1 16 5.801272e+01 Granolabar.bmp 1 7.831912e-01 2 
BMS_053_TS1 17 6.801286e+01 Hersheykisses.bmp 1 7.750901e-01 2 
BMS_053_TS1 18 7.400631e+01 HoHo.bmp 0 7.016682e-01 2 
BMS_053_TS1 19 7.600968e+01 Snickers.bmp 1 6.502554e-01 2 
BMS_053_TS1 20 7.801304e+01 PringlesRed.bmp 0 5.989037e-01 2 
BMS_053_TS1 21 8.901486e+01 Toberlorone.bmp 1 8.210841e-01 2 
BMS_053_TS1 22 9.300490e+01 Goldfish.bmp 0 7.190813e-01 2 
BMS_053_TS1 23 9.801331e+01 Nutterbutter.bmp 0 8.866780e-01 2 
BMS_053_TS1 24 1.090151e+02 Whatchamacallit.bmp 0 7.248535e-01 2 
BMS_053_TS1 25 1.150092e+02 FamousAmos_small.bmp 0 5.388003e-01 2 
BMS_053_TS1 26 1.180136e+02 Dots_one.bmp 1 7.264228e-01 2 
BMS_053_TS1 27 1.200169e+02 3Musketeers.bmp 1 7.710474e-01 2 
BMS_053_TS1 28 1.230053e+02 Laysclassic.bmp 0 9.266844e-01 2 
BMS_053_TS1 29 1.250091e+02 Butterfinger.bmp 0 7.629193e-01 2 
BMS_053_TS1 30 1.270120e+02 PopTartsStrawberry.bmp 0 9.599504e-01 2 
BMS_053_TS1 31 1.300170e+02 Sourpatch.bmp 1 8.269368e-01 2 
BMS_053_TS1 32 1.320038e+02 PeanutMMs.bmp 999 999 2 
BMS_053_TS1 33 1.340071e+02 Funyuns_small.bmp 1 9.648260e-01 2 
BMS_053_TS1 34 1.400005e+02 100grand_small.bmp 1 7.634345e-01 2 
BMS_053_TS1 35 1.440084e+02 AnimalCrackers.bmp 1 6.676116e-01 2 
BMS_053_TS1 36 1.460106e+02 Fritos.bmp 1 5.293395e-01 2 
BMS_053_TS1 37 1.530057e+02 Twix.bmp 0 2.622679e-01 2 
BMS_053_TS1 38 1.560107e+02 Milkduds.bmp 0 7.292578e-01 2 
BMS_053_TS1 39 1.600008e+02 Cheetos.bmp 0 6.991369e-01 2 
BMS_053_TS1 40 1.630058e+02 Streusel.bmp 1 8.861514e-01 2 
BMS_053_TS1 41 1.680142e+02 FigNewton_small.bmp 1 8.696768e-01 2 
BMS_053_TS1 42 1.700009e+02 Cupcakes.bmp 0 6.350495e-01 2 
BMS_053_TS1 43 1.720043e+02 FlamingCheetos.bmp 0 7.036910e-01 2 
BMS_053_TS1 44 1.760110e+02 TeddyGrahamschocolate.bmp 0 6.089835e-01 2 
BMS_053_TS1 45 1.860111e+02 Twinkie.bmp 1 1.192868e+00 2 
BMS_053_TS1 46 1.930062e+02 Oreos.bmp 1 3.336966e-01 2 
BMS_053_TS1 47 1.990163e+02 Hersheymilk_several.bmp 0 7.236568e-01 2 
BMS_053_TS1 48 2.030063e+02 Ghiradelli_milk.bmp 0 5.096223e-01 2 
BMS_053_TS1 49 2.050097e+02 RitzBitz2.bmp 999 999 2 
BMS_053_TS1 50 2.100015e+02 PopTartsCinnamon.bmp 1 6.345213e-01 2 
BMS_053_TS1 51 2.170132e+02 Cheezits.bmp 0 3.427349e-01 2 
BMS_053_TS1 52 2.230066e+02 Milano.bmp 1 4.773151e-01 2 
BMS_053_TS1 53 2.280151e+02 SnoBall.bmp 1 3.088968e-01 2 
BMS_053_TS1 54 2.310034e+02 Lollipopred.bmp 1 9.205847e-01 2 
BMS_053_TS1 55 2.360118e+02 MrGoodbar.bmp 1 4.321213e-01 2 
BMS_053_TS1 56 2.380152e+02 Reeses.bmp 0 5.648103e-01 2 
BMS_053_TS1 57 2.410035e+02 Keeblerfudgestripes.bmp 0 7.684378e-01 2 
BMS_053_TS1 58 2.430069e+02 Slimjim.bmp 0 5.810565e-01 2 
BMS_053_TS1 59 2.450102e+02 Jollyrancherred.bmp 1 6.177247e-01 2 
BMS_053_TS1 60 2.480153e+02 BabyRuth.bmp 1 8.206815e-01 2 
