subjid runtrial onsettime Name resp_choc RT order
BMS_051_TS1 1 3.168085e-02 Laffytaffyred_one.bmp 999 999 2 
BMS_051_TS1 2 3.003358e+00 Ghiradelli_milk.bmp 0 1.172215e+00 2 
BMS_051_TS1 3 9.013494e+00 HoHo.bmp 1 8.599410e-01 2 
BMS_051_TS1 4 1.600862e+01 FrootLoops.bmp 1 7.001841e-01 2 
BMS_051_TS1 5 1.801190e+01 PopTartsCinnamon.bmp 0 1.072918e+00 2 
BMS_051_TS1 6 2.101694e+01 SnoBall.bmp 1 6.118365e-01 2 
BMS_051_TS1 7 2.300367e+01 Chocolate_mm.bmp 0 7.371490e-01 2 
BMS_051_TS1 8 3.300376e+01 PayDay.bmp 1 8.470115e-01 2 
BMS_051_TS1 9 4.400563e+01 Butterfinger.bmp 0 6.912516e-01 2 
BMS_051_TS1 10 4.701066e+01 SourSkittles.bmp 0 1.078276e+00 2 
BMS_051_TS1 11 5.100070e+01 Cupcakes.bmp 1 6.562002e-01 2 
BMS_051_TS1 12 5.801248e+01 PringlesRed.bmp 1 7.667146e-01 2 
BMS_051_TS1 13 6.200248e+01 Ghiradelli_milk_Almonds.bmp 0 7.939188e-01 2 
BMS_051_TS1 14 6.901424e+01 Toberlorone.bmp 0 8.132856e-01 2 
BMS_051_TS1 15 7.100097e+01 Slimjim.bmp 1 6.185949e-01 2 
BMS_051_TS1 16 7.300429e+01 FamousAmos_small.bmp 1 6.312777e-01 2 
BMS_051_TS1 17 7.801274e+01 Skittles.bmp 0 7.475687e-01 2 
BMS_051_TS1 18 8.400614e+01 FigNewton_small.bmp 1 6.581048e-01 2 
BMS_051_TS1 19 8.600952e+01 Granolabar.bmp 1 4.787619e-01 2 
BMS_051_TS1 20 9.701128e+01 Streusel.bmp 1 6.135868e-01 2 
BMS_051_TS1 21 9.901464e+01 TeddyGrahamschocolate.bmp 0 8.342678e-01 2 
BMS_051_TS1 22 1.010014e+02 PopTartsStrawberry.bmp 1 9.035590e-01 2 
BMS_051_TS1 23 1.040064e+02 ChipsAhoy_small.bmp 1 8.745120e-01 2 
BMS_051_TS1 24 1.070115e+02 KitKat_small.bmp 1 8.534577e-01 2 
BMS_051_TS1 25 1.130049e+02 Twinkie.bmp 1 6.658645e-01 2 
BMS_051_TS1 26 1.150086e+02 Snickers.bmp 1 8.782091e-01 2 
BMS_051_TS1 27 1.210016e+02 MilkyWay.bmp 1 7.893081e-01 2 
BMS_051_TS1 28 1.260101e+02 CheesyDoritos.bmp 1 7.331335e-01 2 
BMS_051_TS1 29 1.300167e+02 PeanutMMs.bmp 1 9.021544e-01 2 
BMS_051_TS1 30 1.360101e+02 Reeses.bmp 0 7.638808e-01 2 
BMS_051_TS1 31 1.390152e+02 Sourpatch.bmp 0 7.828588e-01 2 
BMS_051_TS1 32 1.450093e+02 FlamingCheetos.bmp 1 9.740155e-01 2 
BMS_051_TS1 33 1.500170e+02 Oreos.bmp 1 8.730952e-01 2 
BMS_051_TS1 34 1.540070e+02 Jollyranchergreen.bmp 0 7.870733e-01 2 
BMS_051_TS1 35 1.560104e+02 3Musketeers.bmp 1 7.357443e-01 2 
BMS_051_TS1 36 1.580138e+02 Dots_one.bmp 1 1.052424e+00 2 
BMS_051_TS1 37 1.600171e+02 Almondjoy.bmp 1 8.650350e-01 2 
BMS_051_TS1 38 1.670123e+02 BabyRuth.bmp 1 8.087972e-01 2 
BMS_051_TS1 39 1.720039e+02 RitzBitz2.bmp 0 7.210879e-01 2 
BMS_051_TS1 40 1.740074e+02 AnimalCrackers.bmp 1 1.109676e+00 2 
BMS_051_TS1 41 1.760107e+02 Funyuns_small.bmp 1 7.863858e-01 2 
BMS_051_TS1 42 1.790157e+02 Fritos.bmp 1 6.692968e-01 2 
BMS_051_TS1 43 1.820041e+02 Laysclassic.bmp 1 1.048957e+00 2 
BMS_051_TS1 44 1.840074e+02 Hersheykisses.bmp 0 9.335978e-01 2 
BMS_051_TS1 45 1.900008e+02 Lollipopred.bmp 0 8.735807e-01 2 
BMS_051_TS1 46 1.920043e+02 Twix.bmp 1 6.941771e-01 2 
BMS_051_TS1 47 1.970126e+02 Riprolls.bmp 0 6.032767e-01 2 
BMS_051_TS1 48 1.990160e+02 Milkduds.bmp 0 6.878885e-01 2 
BMS_051_TS1 49 2.040090e+02 Jollyrancherred.bmp 0 7.754153e-01 2 
BMS_051_TS1 50 2.080145e+02 Nutterbutter.bmp 1 9.376799e-01 2 
BMS_051_TS1 51 2.130062e+02 Cheezits.bmp 1 6.412075e-01 2 
BMS_051_TS1 52 2.160112e+02 Doritosranch.bmp 1 5.801937e-01 2 
BMS_051_TS1 53 2.190162e+02 Keeblerfudgestripes.bmp 0 7.911523e-01 2 
BMS_051_TS1 54 2.220047e+02 Cheetos.bmp 1 6.987733e-01 2 
BMS_051_TS1 55 2.260114e+02 Goldfish.bmp 1 7.234569e-01 2 
BMS_051_TS1 56 2.280148e+02 Hersheymilk_several.bmp 0 6.640553e-01 2 
BMS_051_TS1 57 2.320048e+02 100grand_small.bmp 1 7.220244e-01 2 
BMS_051_TS1 58 2.360115e+02 Milano.bmp 1 9.283931e-01 2 
BMS_051_TS1 59 2.380149e+02 Whatchamacallit.bmp 0 8.210413e-01 2 
BMS_051_TS1 60 2.480150e+02 MrGoodbar.bmp 0 8.630346e-01 2 
