subjid runtrial onsettime Name resp_choc RT order
BMS_060_TS1 1 3.137740e-02 Nutterbutter.bmp 999 999 1 
BMS_060_TS1 2 3.003008e+00 PeanutMMs.bmp 0 1.042986e+00 1 
BMS_060_TS1 3 5.006316e+00 Hersheymilk_several.bmp 0 8.076326e-01 1 
BMS_060_TS1 4 8.011362e+00 Milkduds.bmp 1 1.018587e+00 1 
BMS_060_TS1 5 1.400478e+01 Almondjoy.bmp 1 6.811775e-01 1 
BMS_060_TS1 6 1.700986e+01 Laffytaffyred_one.bmp 0 5.640844e-01 1 
BMS_060_TS1 7 2.101659e+01 Twinkie.bmp 0 5.813990e-01 1 
BMS_060_TS1 8 2.300323e+01 SourSkittles.bmp 0 5.707218e-01 1 
BMS_060_TS1 9 2.801164e+01 Lollipopred.bmp 0 4.663158e-01 1 
BMS_060_TS1 10 3.200174e+01 Slimjim.bmp 0 5.562511e-01 1 
BMS_060_TS1 11 3.500678e+01 Funyuns_small.bmp 0 5.591661e-01 1 
BMS_060_TS1 12 3.701008e+01 Laysclassic.bmp 1 5.558692e-01 1 
BMS_060_TS1 13 3.901351e+01 FamousAmos_small.bmp 1 7.604782e-01 1 
BMS_060_TS1 14 4.101681e+01 RitzBitz2.bmp 0 6.691440e-01 1 
BMS_060_TS1 15 4.500688e+01 Toberlorone.bmp 0 6.470721e-01 1 
BMS_060_TS1 16 4.801190e+01 Dots_one.bmp 0 4.900529e-01 1 
BMS_060_TS1 17 5.101701e+01 Twix.bmp 0 5.409828e-01 1 
BMS_060_TS1 18 5.400537e+01 Oreos.bmp 1 5.606245e-01 1 
BMS_060_TS1 19 6.400545e+01 PopTartsStrawberry.bmp 0 6.750008e-01 1 
BMS_060_TS1 20 6.600887e+01 Snickers.bmp 0 7.116247e-01 1 
BMS_060_TS1 21 6.801218e+01 FrootLoops.bmp 1 6.042802e-01 1 
BMS_060_TS1 22 7.300390e+01 Chocolate_mm.bmp 0 8.122963e-01 1 
BMS_060_TS1 23 7.701069e+01 Keeblerfudgestripes.bmp 0 8.055447e-01 1 
BMS_060_TS1 24 7.901399e+01 Streusel.bmp 0 7.302203e-01 1 
BMS_060_TS1 25 9.001586e+01 Jollyranchergreen.bmp 0 7.828790e-01 1 
BMS_060_TS1 26 9.300422e+01 3Musketeers.bmp 0 6.585166e-01 1 
BMS_060_TS1 27 9.901427e+01 Cheezits.bmp 0 8.375872e-01 1 
BMS_060_TS1 28 1.010010e+02 PayDay.bmp 0 8.268419e-01 1 
BMS_060_TS1 29 1.030043e+02 Sourpatch.bmp 0 5.755225e-01 1 
BMS_060_TS1 30 1.090144e+02 Butterfinger.bmp 0 8.134115e-01 1 
BMS_060_TS1 31 1.110011e+02 FigNewton_small.bmp 0 5.467447e-01 1 
BMS_060_TS1 32 1.220029e+02 Cupcakes.bmp 0 6.809210e-01 1 
BMS_060_TS1 33 1.320030e+02 Skittles.bmp 0 8.079099e-01 1 
BMS_060_TS1 34 1.390148e+02 PopTartsCinnamon.bmp 0 7.990065e-01 1 
BMS_060_TS1 35 1.440066e+02 SnoBall.bmp 0 5.512334e-01 1 
BMS_060_TS1 36 1.460099e+02 AnimalCrackers.bmp 0 5.399360e-01 1 
BMS_060_TS1 37 1.520033e+02 Whatchamacallit.bmp 1 8.043975e-01 1 
BMS_060_TS1 38 1.590151e+02 Doritosranch.bmp 1 8.402380e-01 1 
BMS_060_TS1 39 1.660102e+02 BabyRuth.bmp 0 8.735364e-01 1 
BMS_060_TS1 40 1.680135e+02 100grand_small.bmp 0 7.021248e-01 1 
BMS_060_TS1 41 1.720036e+02 FlamingCheetos.bmp 0 8.201647e-01 1 
BMS_060_TS1 42 1.780137e+02 MilkyWay.bmp 0 7.113879e-01 1 
BMS_060_TS1 43 1.850088e+02 ChipsAhoy_small.bmp 0 6.374653e-01 1 
BMS_060_TS1 44 1.870121e+02 Ghiradelli_milk_Almonds.bmp 0 5.302025e-01 1 
BMS_060_TS1 45 1.930056e+02 Reeses.bmp 0 5.403459e-01 1 
BMS_060_TS1 46 1.960106e+02 CheesyDoritos.bmp 0 7.833878e-01 1 
BMS_060_TS1 47 2.010023e+02 PringlesRed.bmp 1 7.026294e-01 1 
BMS_060_TS1 48 2.050092e+02 Milano.bmp 0 7.711230e-01 1 
BMS_060_TS1 49 2.090158e+02 Goldfish.bmp 1 7.280471e-01 1 
BMS_060_TS1 50 2.120042e+02 HoHo.bmp 0 5.556926e-01 1 
BMS_060_TS1 51 2.170125e+02 Ghiradelli_milk.bmp 0 6.366775e-01 1 
BMS_060_TS1 52 2.220043e+02 TeddyGrahamschocolate.bmp 0 6.938014e-01 1 
BMS_060_TS1 53 2.240076e+02 MrGoodbar.bmp 1 1.074460e+00 1 
BMS_060_TS1 54 2.260110e+02 KitKat_small.bmp 0 6.150906e-01 1 
BMS_060_TS1 55 2.320044e+02 Cheetos.bmp 0 5.878121e-01 1 
BMS_060_TS1 56 2.340081e+02 Fritos.bmp 1 7.760688e-01 1 
BMS_060_TS1 57 2.370128e+02 Jollyrancherred.bmp 0 6.594437e-01 1 
BMS_060_TS1 58 2.410029e+02 Riprolls.bmp 0 9.309326e-01 1 
BMS_060_TS1 59 2.460113e+02 Granolabar.bmp 1 6.933145e-01 1 
BMS_060_TS1 60 2.480146e+02 Hersheykisses.bmp 0 6.419716e-01 1 
