subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_031_TS1 1 2 1 1 2.022545e+00 PayDay.bmp Granolabar.bmp 47 53 1 y 2 1 1000.59 0.37 0.07 
BMS_031_TS1 1 2 1 2 1.202442e+01 PopTartsCinnamon.bmp MilkyWay.bmp 17 43 1 y 3 1 870.77 1.89 0.49 
BMS_031_TS1 1 2 1 3 1.502988e+01 Nutterbutter.bmp Milano.bmp 42 20 0 y 4 0 755.24 0.51 1.48 
BMS_031_TS1 1 2 1 4 1.801929e+01 TeddyGrahamschocolate.bmp Doritosranch.bmp 12 9 0 y 1 0 649.86 2.49 2.94 
BMS_031_TS1 1 2 1 5 2.202613e+01 SourSkittles.bmp Riprolls.bmp 8 14 0 y 1 0 774.02 2.96 2.31 
BMS_031_TS1 1 2 1 6 2.601683e+01 Funyuns_small.bmp SourSkittles.bmp 10 8 1 b 1 0 754.35 2.94 2.96 
BMS_031_TS1 1 2 1 7 3.002428e+01 Cheezits.bmp Nutterbutter.bmp 19 42 1 b 4 0 719.88 1.52 0.51 
BMS_031_TS1 1 2 1 8 3.401492e+01 Jollyranchergreen.bmp Cheezits.bmp 41 19 0 b 4 1 679.27 0.54 1.52 
BMS_031_TS1 1 2 1 9 4.002600e+01 Fritos.bmp Nutterbutter.bmp 16 42 1 b 4 0 924.15 1.95 0.51 
BMS_031_TS1 1 2 1 10 4.401673e+01 Snickers.bmp Ghiradelli_milk_Almonds.bmp 21 40 1 y 3 1 967.42 1.08 0.54 
BMS_031_TS1 1 2 1 11 4.702225e+01 PopTartsStrawberry.bmp Riprolls.bmp 11 14 0 b 1 1 798.93 2.91 2.31 
BMS_031_TS1 1 2 1 12 5.002786e+01 PopTartsStrawberry.bmp Doritosranch.bmp 11 9 0 y 1 0 643.30 2.91 2.94 
BMS_031_TS1 1 2 1 13 5.401858e+01 Laysclassic.bmp FrootLoops.bmp 15 13 0 b 1 1 985.60 1.96 2.36 
