subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_042_TS1 1 1 2 1 2.034953e+00 Twinkie.bmp Dots_one.bmp 51 50 0 b 2 1 809.02 0.76 0.78 
BMS_042_TS1 1 1 2 2 1.102167e+01 Twinkie.bmp PopTartsCinnamon.bmp 51 46 0 y 2 0 760.30 0.76 1.03 
BMS_042_TS1 1 1 2 3 1.402286e+01 Goldfish.bmp FamousAmos_small.bmp 11 14 1 y 1 1 820.11 1.49 1.48 
BMS_042_TS1 1 1 2 4 1.902473e+01 HoHo.bmp Dots_one.bmp 48 50 0 y 2 0 930.23 1.03 0.78 
BMS_042_TS1 1 1 2 5 2.802817e+01 MilkyWay.bmp Cupcakes.bmp 23 38 1 b 3 0 1111.71 1.21 1.05 
BMS_042_TS1 1 1 2 6 3.403050e+01 Doritosranch.bmp Chocolate_mm.bmp 41 16 0 y 3 0 601.47 1.04 1.31 
BMS_042_TS1 1 1 2 7 3.703160e+01 Almondjoy.bmp Riprolls.bmp 17 39 1 b 4 0 526.37 1.30 1.05 
BMS_042_TS1 1 1 2 8 5.001994e+01 Milkduds.bmp FrootLoops.bmp 53 47 1 b 2 0 753.04 0.68 1.03 
BMS_042_TS1 1 1 2 9 6.002371e+01 Twinkie.bmp Cheezits.bmp 51 49 0 y 2 0 835.27 0.76 1.02 
BMS_042_TS1 1 1 2 10 6.502567e+01 Goldfish.bmp Streusel.bmp 11 10 1 b 1 0 829.31 1.49 1.53 
BMS_042_TS1 1 1 2 11 6.802677e+01 Streusel.bmp CheesyDoritos.bmp 10 8 0 y 1 0 837.20 1.53 1.53 
BMS_042_TS1 1 1 2 12 7.102792e+01 FrootLoops.bmp Dots_one.bmp 47 50 0 y 2 0 982.07 1.03 0.78 
BMS_042_TS1 1 1 2 13 7.402910e+01 Riprolls.bmp PayDay.bmp 39 21 0 y 4 0 737.87 1.05 1.27 
BMS_042_TS1 1 1 2 14 8.403292e+01 CheesyDoritos.bmp ChipsAhoy_small.bmp 8 9 1 y 1 1 625.05 1.53 1.53 
BMS_042_TS1 1 1 2 15 8.703407e+01 Almondjoy.bmp SnoBall.bmp 17 43 1 b 4 0 585.91 1.30 1.04 
BMS_042_TS1 1 1 2 16 9.702121e+01 Goldfish.bmp ChipsAhoy_small.bmp 11 9 1 y 1 1 590.77 1.49 1.53 
BMS_042_TS1 1 1 2 17 1.000224e+02 Laffytaffyred_one.bmp Milkduds.bmp 52 53 0 y 2 0 681.46 0.75 0.68 
BMS_042_TS1 1 1 2 18 1.030235e+02 FamousAmos_small.bmp TeddyGrahamschocolate.bmp 14 12 0 y 1 0 1014.52 1.48 1.49 
BMS_042_TS1 1 1 2 19 1.070250e+02 100grand_small.bmp Skittles.bmp 44 18 0 b 4 1 881.99 1.03 1.30 
BMS_042_TS1 1 1 2 20 1.110266e+02 FamousAmos_small.bmp CheesyDoritos.bmp 14 8 0 b 1 1 632.42 1.48 1.53 
BMS_042_TS1 1 1 2 21 1.150280e+02 TeddyGrahamschocolate.bmp Streusel.bmp 12 10 1 b 1 0 708.94 1.49 1.53 
