subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_058_TS1 1 1 1 1 2.004958e+00 PeanutMMs.bmp Ghiradelli_milk.bmp 9 11 0 b 1 1 733.50 2.53 2.51 
BMS_058_TS1 1 1 1 2 1.200675e+01 Riprolls.bmp Cupcakes.bmp 23 41 1 b 3 0 631.67 2.01 0.54 
BMS_058_TS1 1 1 1 3 1.501230e+01 HoHo.bmp Oreos.bmp 43 22 0 y 4 0 497.12 0.09 2.01 
BMS_058_TS1 1 1 1 4 1.801790e+01 Doritosranch.bmp FamousAmos_small.bmp 14 15 0 b 1 1 724.53 2.48 2.48 
BMS_058_TS1 1 1 1 5 2.200854e+01 Oreos.bmp SnoBall.bmp 22 44 1 b 4 0 784.86 2.01 0.08 
BMS_058_TS1 1 1 1 6 2.601600e+01 PeanutMMs.bmp Laysclassic.bmp 9 8 0 y 1 0 670.47 2.53 2.57 
BMS_058_TS1 1 1 1 7 3.000670e+01 TeddyGrahamschocolate.bmp Snickers.bmp 39 18 0 y 4 0 645.76 0.58 2.42 
BMS_058_TS1 1 1 1 8 3.401408e+01 Almondjoy.bmp BabyRuth.bmp 48 46 0 y 2 0 745.37 0.07 0.07 
BMS_058_TS1 1 1 1 9 4.000847e+01 Cheezits.bmp Streusel.bmp 19 42 1 b 3 0 817.99 2.03 0.49 
BMS_058_TS1 1 1 1 10 4.401587e+01 Slimjim.bmp Laffytaffyred_one.bmp 47 50 0 y 2 0 760.56 0.07 0.07 
BMS_058_TS1 1 1 1 11 4.702141e+01 HoHo.bmp Snickers.bmp 43 18 0 y 4 0 656.05 0.09 2.42 
BMS_058_TS1 1 1 1 12 5.001042e+01 Twix.bmp Hersheymilk_several.bmp 13 12 0 b 1 1 786.00 2.50 2.51 
BMS_058_TS1 1 1 1 13 5.401761e+01 FamousAmos_small.bmp PopTartsStrawberry.bmp 15 10 1 b 1 0 619.85 2.48 2.53 
BMS_058_TS1 1 1 1 14 6.301765e+01 Jollyrancherred.bmp Goldfish.bmp 53 52 1 y 2 1 558.81 0.06 0.06 
BMS_058_TS1 1 1 1 15 7.001385e+01 Goldfish.bmp BabyRuth.bmp 52 46 0 y 2 0 657.56 0.06 0.07 
BMS_058_TS1 1 1 1 16 7.500635e+01 Jollyranchergreen.bmp Cupcakes.bmp 16 41 1 b 3 0 654.07 2.46 0.54 
BMS_058_TS1 1 1 1 17 7.901373e+01 Oreos.bmp TeddyGrahamschocolate.bmp 22 39 1 b 4 0 631.69 2.01 0.58 
BMS_058_TS1 1 1 1 18 8.201928e+01 Cheezits.bmp 100grand_small.bmp 19 45 1 b 3 0 681.14 2.03 0.07 
BMS_058_TS1 1 1 1 19 8.601003e+01 Ghiradelli_milk_Almonds.bmp TeddyGrahamschocolate.bmp 21 39 1 b 4 0 1084.43 2.01 0.58 
BMS_058_TS1 1 1 1 20 9.501018e+01 FamousAmos_small.bmp PeanutMMs.bmp 15 9 1 y 1 1 590.24 2.48 2.53 
BMS_058_TS1 1 1 1 21 1.000192e+02 Ghiradelli_milk_Almonds.bmp HoHo.bmp 21 43 1 b 4 0 598.30 2.01 0.09 
BMS_058_TS1 1 1 1 22 1.030081e+02 Twix.bmp Ghiradelli_milk.bmp 13 11 0 y 1 0 607.39 2.50 2.51 
BMS_058_TS1 1 1 1 23 1.060136e+02 Cheezits.bmp Dots_one.bmp 19 38 1 b 3 0 835.83 2.03 0.59 
BMS_058_TS1 1 1 1 24 1.100210e+02 Doritosranch.bmp Hersheymilk_several.bmp 14 12 0 y 1 0 728.50 2.48 2.51 
BMS_058_TS1 1 1 1 25 1.130105e+02 Whatchamacallit.bmp BabyRuth.bmp 51 46 0 b 2 1 918.00 0.07 0.07 
BMS_058_TS1 1 1 1 26 1.160154e+02 Whatchamacallit.bmp Jollyrancherred.bmp 51 53 0 b 2 1 883.02 0.07 0.06 
BMS_058_TS1 1 1 1 27 1.250153e+02 Streusel.bmp AnimalCrackers.bmp 42 20 0 y 3 0 737.12 0.49 2.01 
BMS_058_TS1 1 1 1 28 1.280209e+02 Laysclassic.bmp Twix.bmp 8 13 1 b 1 0 989.50 2.57 2.50 
BMS_058_TS1 1 1 1 29 1.320116e+02 AnimalCrackers.bmp Dots_one.bmp 20 38 1 b 3 0 728.87 2.01 0.59 
BMS_058_TS1 1 1 1 30 1.370208e+02 Streusel.bmp Jollyranchergreen.bmp 42 16 0 y 3 0 538.64 0.49 2.46 
BMS_058_TS1 1 1 1 31 1.500115e+02 Goldfish.bmp FlamingCheetos.bmp 52 49 0 y 2 0 1042.96 0.06 0.07 
BMS_058_TS1 1 1 1 32 1.530170e+02 Jollyrancherred.bmp Almondjoy.bmp 53 48 1 y 2 1 683.46 0.06 0.07 
BMS_058_TS1 1 1 1 33 1.560059e+02 Chocolate_mm.bmp Fritos.bmp 17 40 1 b 4 0 812.59 2.45 0.57 
BMS_058_TS1 1 1 1 34 1.620169e+02 Chocolate_mm.bmp SnoBall.bmp 17 44 1 b 4 0 694.52 2.45 0.08 
BMS_058_TS1 1 1 1 35 1.660076e+02 Laysclassic.bmp Doritosranch.bmp 8 14 1 y 1 1 971.81 2.57 2.48 
BMS_058_TS1 1 1 1 36 1.700151e+02 Cupcakes.bmp Cheezits.bmp 41 19 0 y 3 0 536.34 0.54 2.03 
BMS_058_TS1 1 1 1 37 1.730206e+02 Almondjoy.bmp Laffytaffyred_one.bmp 48 50 0 b 2 1 662.87 0.07 0.07 
BMS_058_TS1 1 1 1 38 1.790150e+02 Slimjim.bmp BabyRuth.bmp 47 46 0 y 2 0 996.40 0.07 0.07 
BMS_058_TS1 1 1 1 39 1.830057e+02 Almondjoy.bmp FlamingCheetos.bmp 48 49 0 b 2 1 630.77 0.07 0.07 
BMS_058_TS1 1 1 1 40 1.890167e+02 Ghiradelli_milk.bmp Doritosranch.bmp 11 14 1 y 1 1 608.72 2.51 2.48 
BMS_058_TS1 1 1 1 41 1.940093e+02 Chocolate_mm.bmp HoHo.bmp 17 43 1 b 4 0 580.15 2.45 0.09 
BMS_058_TS1 1 1 1 42 2.040111e+02 FlamingCheetos.bmp Slimjim.bmp 49 47 1 b 2 0 772.38 0.07 0.07 
BMS_058_TS1 1 1 1 43 2.140129e+02 Whatchamacallit.bmp FlamingCheetos.bmp 51 49 0 y 2 0 471.54 0.07 0.07 
BMS_058_TS1 1 1 1 44 2.220111e+02 Dots_one.bmp Jollyranchergreen.bmp 38 16 0 y 3 0 547.37 0.59 2.46 
