subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_030_TS1 1 1 1 1 2.021457e+00 FamousAmos_small.bmp ChipsAhoy_small.bmp 14 15 0 b 1 1 697.38 1.57 1.43 
BMS_030_TS1 1 1 1 2 1.102145e+01 Hersheymilk_several.bmp SourSkittles.bmp 23 42 1 b 3 0 913.36 1.07 0.68 
BMS_030_TS1 1 1 1 3 1.402693e+01 KitKat_small.bmp PeanutMMs.bmp 12 13 1 b 1 0 826.98 1.73 1.71 
BMS_030_TS1 1 1 1 4 1.902011e+01 Cheetos.bmp Laffytaffyred_one.bmp 16 41 1 b 3 0 920.72 1.39 0.68 
BMS_030_TS1 1 1 1 5 2.801952e+01 Cupcakes.bmp FlamingCheetos.bmp 48 49 0 y 2 0 784.39 0.63 0.62 
BMS_030_TS1 1 1 1 6 3.403060e+01 100grand_small.bmp PopTartsCinnamon.bmp 50 51 1 b 2 0 1176.31 0.57 0.57 
BMS_030_TS1 1 1 1 7 3.701940e+01 Streusel.bmp Keeblerfudgestripes.bmp 44 21 0 y 4 0 823.50 0.67 1.08 
BMS_030_TS1 1 1 1 8 5.002674e+01 Almondjoy.bmp Toberlorone.bmp 46 52 1 b 2 0 994.11 0.65 0.56 
BMS_030_TS1 1 1 1 9 6.002858e+01 Ghiradelli_milk_Almonds.bmp Hersheymilk_several.bmp 45 23 0 y 3 0 1112.30 0.66 1.07 
BMS_030_TS1 1 1 1 10 6.502111e+01 Dots_one.bmp Cupcakes.bmp 53 48 1 y 2 1 961.79 0.50 0.63 
BMS_030_TS1 1 1 1 11 6.802659e+01 MilkyWay.bmp Almondjoy.bmp 47 46 0 y 2 0 1155.25 0.64 0.65 
BMS_030_TS1 1 1 1 12 7.101544e+01 Twix.bmp Cheetos.bmp 38 16 0 y 3 0 901.39 0.79 1.39 
BMS_030_TS1 1 1 1 13 7.402096e+01 Toberlorone.bmp 100grand_small.bmp 52 50 0 y 2 0 894.91 0.56 0.57 
BMS_030_TS1 1 1 1 14 8.402275e+01 Slimjim.bmp Whatchamacallit.bmp 22 39 1 b 4 0 877.12 1.07 0.77 
BMS_030_TS1 1 1 1 15 8.702829e+01 Goldfish.bmp ChipsAhoy_small.bmp 9 15 0 b 1 1 1289.57 2.00 1.43 
BMS_030_TS1 1 1 1 16 9.703010e+01 ChipsAhoy_small.bmp PeanutMMs.bmp 15 13 1 b 1 0 791.76 1.43 1.71 
BMS_030_TS1 1 1 1 17 1.000190e+02 SourSkittles.bmp Cheetos.bmp 42 16 0 y 3 0 707.89 0.68 1.39 
BMS_030_TS1 1 1 1 18 1.030245e+02 Nutterbutter.bmp FrootLoops.bmp 43 18 0 y 4 0 888.44 0.67 1.32 
BMS_030_TS1 1 1 1 19 1.070152e+02 Whatchamacallit.bmp Keeblerfudgestripes.bmp 39 21 0 y 4 0 779.70 0.77 1.08 
BMS_030_TS1 1 1 1 20 1.110227e+02 Dots_one.bmp Toberlorone.bmp 53 52 1 y 2 1 699.23 0.50 0.56 
BMS_030_TS1 1 1 1 21 1.150300e+02 Skittles.bmp ChipsAhoy_small.bmp 10 15 0 y 1 0 686.86 1.76 1.43 
BMS_030_TS1 1 1 1 22 1.210244e+02 FamousAmos_small.bmp Milano.bmp 14 8 0 b 1 1 583.50 1.57 2.03 
BMS_030_TS1 1 1 1 23 1.250150e+02 TeddyGrahamschocolate.bmp FamousAmos_small.bmp 11 14 1 b 1 0 773.84 1.76 1.57 
BMS_030_TS1 1 1 1 24 1.340150e+02 Whatchamacallit.bmp Chocolate_mm.bmp 39 17 0 b 4 1 770.91 0.77 1.33 
BMS_030_TS1 1 1 1 25 1.420299e+02 PringlesRed.bmp Ghiradelli_milk_Almonds.bmp 20 45 1 b 3 0 675.05 1.29 0.66 
BMS_030_TS1 1 1 1 26 1.460208e+02 Ghiradelli_milk_Almonds.bmp Reeses.bmp 45 19 0 y 3 0 729.08 0.66 1.31 
BMS_030_TS1 1 1 1 27 1.490261e+02 KitKat_small.bmp Goldfish.bmp 12 9 1 b 1 0 793.80 1.73 2.00 
BMS_030_TS1 1 1 1 28 1.530168e+02 Twix.bmp Reeses.bmp 38 19 0 y 3 0 691.13 0.79 1.31 
BMS_030_TS1 1 1 1 29 1.560223e+02 Skittles.bmp KitKat_small.bmp 10 12 0 y 1 0 748.56 1.76 1.73 
BMS_030_TS1 1 1 1 30 1.600297e+02 PringlesRed.bmp Twix.bmp 20 38 1 b 3 0 786.20 1.29 0.79 
BMS_030_TS1 1 1 1 31 1.630186e+02 Whatchamacallit.bmp FrootLoops.bmp 39 18 0 y 4 0 745.35 0.77 1.32 
BMS_030_TS1 1 1 1 32 1.690296e+02 Skittles.bmp Milano.bmp 10 8 0 y 1 0 580.21 1.76 2.03 
