subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_055_TS1 1 2 1 1 2.021567e+00 CheesyDoritos.bmp MrGoodbar.bmp 22 43 1 b 3 0 1049.10 1.46 0.37 
BMS_055_TS1 1 2 1 2 1.102151e+01 Streusel.bmp Reeses.bmp 12 10 0 y 1 0 813.15 1.99 2.01 
BMS_055_TS1 1 2 1 3 1.402713e+01 Skittles.bmp FrootLoops.bmp 14 15 1 b 1 0 800.57 1.85 1.79 
BMS_055_TS1 1 2 1 4 1.901961e+01 Cupcakes.bmp CheesyDoritos.bmp 40 22 0 y 3 0 892.10 0.47 1.46 
BMS_055_TS1 1 2 1 5 2.801955e+01 Reeses.bmp FrootLoops.bmp 10 15 1 b 1 0 779.11 2.01 1.79 
BMS_055_TS1 1 2 1 6 3.401395e+01 Funyuns_small.bmp RitzBitz2.bmp 20 41 1 b 4 0 838.72 1.51 0.45 
BMS_055_TS1 1 2 1 7 3.701954e+01 Doritosranch.bmp Fritos.bmp 23 42 1 b 4 0 980.14 1.45 0.39 
BMS_055_TS1 1 2 1 8 5.002684e+01 3Musketeers.bmp Laffytaffyred_one.bmp 52 50 1 x 2 999 999000.00 0.15 0.17 
BMS_055_TS1 1 2 1 9 6.002863e+01 Dots_one.bmp TeddyGrahamschocolate.bmp 45 16 0 y 4 0 690.04 0.33 1.75 
BMS_055_TS1 1 2 1 10 6.502123e+01 Funyuns_small.bmp Fritos.bmp 20 42 1 b 4 0 652.44 1.51 0.39 
BMS_055_TS1 1 2 1 11 6.802673e+01 3Musketeers.bmp FlamingCheetos.bmp 52 49 1 y 2 1 683.98 0.15 0.17 
BMS_055_TS1 1 2 1 12 7.101557e+01 Fritos.bmp TeddyGrahamschocolate.bmp 42 16 0 y 4 0 876.13 0.39 1.75 
BMS_055_TS1 1 2 1 13 7.402111e+01 Whatchamacallit.bmp FrootLoops.bmp 13 15 1 b 1 0 648.59 1.87 1.79 
BMS_055_TS1 1 2 1 14 8.402290e+01 Milano.bmp Butterfinger.bmp 18 39 1 b 3 0 994.80 1.53 0.57 
BMS_055_TS1 1 2 1 15 8.702855e+01 Milano.bmp MrGoodbar.bmp 18 43 1 b 3 0 686.15 1.53 0.37 
BMS_055_TS1 1 2 1 16 9.701355e+01 HoHo.bmp Keeblerfudgestripes.bmp 44 21 0 y 3 0 951.14 0.35 1.47 
BMS_055_TS1 1 2 1 17 1.000191e+02 PopTartsStrawberry.bmp Almondjoy.bmp 51 53 1 y 2 1 1313.56 0.17 0.13 
BMS_055_TS1 1 2 1 18 1.030246e+02 PopTartsStrawberry.bmp Laffytaffyred_one.bmp 51 50 1 x 2 999 999000.00 0.17 0.17 
BMS_055_TS1 1 2 1 19 1.070154e+02 Almondjoy.bmp Slimjim.bmp 53 47 0 b 2 1 1163.25 0.13 0.23 
BMS_055_TS1 1 2 1 20 1.110228e+02 Laffytaffyred_one.bmp Slimjim.bmp 50 47 0 x 2 999 999000.00 0.17 0.23 
BMS_055_TS1 1 2 1 21 1.150134e+02 HoHo.bmp Laysclassic.bmp 44 17 0 y 3 0 856.22 0.35 1.65 
BMS_055_TS1 1 2 1 22 1.210246e+02 Laffytaffyred_one.bmp PayDay.bmp 50 48 0 y 2 0 787.11 0.17 0.20 
BMS_055_TS1 1 2 1 23 1.250152e+02 HoHo.bmp CheesyDoritos.bmp 44 22 0 y 3 0 1096.42 0.35 1.46 
BMS_055_TS1 1 2 1 24 1.340152e+02 PayDay.bmp FlamingCheetos.bmp 48 49 1 y 2 1 799.47 0.20 0.17 
BMS_055_TS1 1 2 1 25 1.420133e+02 Laysclassic.bmp MrGoodbar.bmp 17 43 1 b 3 0 665.41 1.65 0.37 
BMS_055_TS1 1 2 1 26 1.460207e+02 Cupcakes.bmp Keeblerfudgestripes.bmp 40 21 0 y 3 0 915.89 0.47 1.47 
BMS_055_TS1 1 2 1 27 1.490263e+02 Reeses.bmp Sourpatch.bmp 10 11 1 y 1 1 877.43 2.01 2.01 
BMS_055_TS1 1 2 1 28 1.530169e+02 3Musketeers.bmp Twix.bmp 52 46 1 b 2 0 1012.78 0.15 0.27 
BMS_055_TS1 1 2 1 29 1.560226e+02 Granolabar.bmp Skittles.bmp 8 14 0 y 1 0 1134.03 2.02 1.85 
BMS_055_TS1 1 2 1 30 1.600132e+02 Whatchamacallit.bmp Granolabar.bmp 13 8 1 b 1 0 668.43 1.87 2.02 
BMS_055_TS1 1 2 1 31 1.630188e+02 Twix.bmp Slimjim.bmp 46 47 0 y 2 0 1382.90 0.27 0.23 
BMS_055_TS1 1 2 1 32 1.690131e+02 FrootLoops.bmp Cheetos.bmp 15 9 0 y 1 0 880.58 1.79 2.01 
BMS_055_TS1 1 2 1 33 1.720187e+02 Keeblerfudgestripes.bmp MrGoodbar.bmp 21 43 1 b 3 0 776.96 1.47 0.37 
BMS_055_TS1 1 2 1 34 1.760260e+02 Dots_one.bmp Doritosranch.bmp 45 23 0 y 4 0 894.61 0.33 1.45 
BMS_055_TS1 1 2 1 35 1.810187e+02 Butterfinger.bmp Laysclassic.bmp 39 17 0 y 3 0 713.03 0.57 1.65 
BMS_055_TS1 1 2 1 36 1.840241e+02 PayDay.bmp Twix.bmp 48 46 1 b 2 0 878.53 0.20 0.27 
BMS_055_TS1 1 2 1 37 1.870130e+02 Fritos.bmp PringlesRed.bmp 42 19 0 b 4 1 773.69 0.39 1.52 
BMS_055_TS1 1 2 1 38 1.900186e+02 Riprolls.bmp PringlesRed.bmp 38 19 0 y 4 0 1012.11 0.57 1.52 
BMS_055_TS1 1 2 1 39 1.930241e+02 PopTartsStrawberry.bmp Twix.bmp 51 46 1 y 2 1 1019.57 0.17 0.27 
BMS_055_TS1 1 2 1 40 1.970148e+02 FlamingCheetos.bmp Slimjim.bmp 49 47 0 y 2 0 1024.87 0.17 0.23 
BMS_055_TS1 1 2 1 41 2.020241e+02 Whatchamacallit.bmp Streusel.bmp 13 12 1 b 1 0 619.58 1.87 1.99 
BMS_055_TS1 1 2 1 42 2.060148e+02 Cheetos.bmp Sourpatch.bmp 9 11 1 y 1 1 632.91 2.01 2.01 
BMS_055_TS1 1 2 1 43 2.100221e+02 PringlesRed.bmp RitzBitz2.bmp 19 41 1 b 4 0 1130.52 1.52 0.45 
BMS_055_TS1 1 2 1 44 2.140128e+02 Riprolls.bmp Doritosranch.bmp 38 23 0 y 4 0 696.84 0.57 1.45 
BMS_055_TS1 1 2 1 45 2.200240e+02 Sourpatch.bmp Whatchamacallit.bmp 11 13 0 y 1 0 1223.73 2.01 1.87 
BMS_055_TS1 1 2 1 46 2.260186e+02 PringlesRed.bmp Dots_one.bmp 19 45 1 b 4 0 785.03 1.52 0.33 
BMS_055_TS1 1 2 1 47 2.310276e+02 Skittles.bmp Sourpatch.bmp 14 11 1 b 1 0 987.09 1.85 2.01 
BMS_055_TS1 1 2 1 48 2.380238e+02 Laysclassic.bmp Cupcakes.bmp 17 40 1 b 3 0 994.87 1.65 0.47 
BMS_055_TS1 1 2 1 49 2.420146e+02 HoHo.bmp Milano.bmp 44 18 0 y 3 0 956.08 0.35 1.53 
BMS_055_TS1 1 2 1 50 2.520163e+02 TeddyGrahamschocolate.bmp RitzBitz2.bmp 16 41 1 b 4 0 887.36 1.75 0.45 
BMS_055_TS1 1 2 1 51 2.620182e+02 TeddyGrahamschocolate.bmp Riprolls.bmp 16 38 1 b 4 0 867.48 1.75 0.57 
BMS_055_TS1 1 2 1 52 2.660255e+02 PayDay.bmp Almondjoy.bmp 48 53 1 b 2 0 929.16 0.20 0.13 
BMS_055_TS1 1 2 1 53 2.730218e+02 Butterfinger.bmp Keeblerfudgestripes.bmp 39 21 0 y 3 0 817.83 0.57 1.47 
BMS_055_TS1 1 2 1 54 2.770292e+02 Almondjoy.bmp 3Musketeers.bmp 53 52 0 y 2 0 917.51 0.13 0.15 
BMS_055_TS1 1 2 1 55 2.810198e+02 Dots_one.bmp Funyuns_small.bmp 45 20 0 y 4 0 1032.83 0.33 1.51 
BMS_055_TS1 1 2 1 56 2.850273e+02 Streusel.bmp Cheetos.bmp 12 9 0 b 1 1 849.40 1.99 2.01 
BMS_055_TS1 1 2 1 57 2.880161e+02 Granolabar.bmp Cheetos.bmp 8 9 0 y 1 0 777.51 2.02 2.01 
BMS_055_TS1 1 2 1 58 2.910216e+02 Granolabar.bmp Reeses.bmp 8 10 0 y 1 0 777.08 2.02 2.01 
