subjid runtrial onsettime Name resp_choc RT order
BMS_030_TS1 1 3.205998e-02 Hersheykisses.bmp 999 999 1 
BMS_030_TS1 2 2.002098e+00 HoHo.bmp 0 6.843310e-01 1 
BMS_030_TS1 3 5.007092e+00 Twinkie.bmp 0 7.673357e-01 1 
BMS_030_TS1 4 7.010452e+00 Snickers.bmp 0 9.079406e-01 1 
BMS_030_TS1 5 1.400554e+01 Fritos.bmp 0 7.689331e-01 1 
BMS_030_TS1 6 1.600896e+01 Milkduds.bmp 0 9.336111e-01 1 
BMS_030_TS1 7 1.801232e+01 Lollipopred.bmp 0 7.862466e-01 1 
BMS_030_TS1 8 2.200236e+01 Cupcakes.bmp 0 8.681829e-01 1 
BMS_030_TS1 9 2.600920e+01 Cheetos.bmp 1 1.193291e+00 1 
BMS_030_TS1 10 3.001576e+01 3Musketeers.bmp 0 5.468257e-01 1 
BMS_030_TS1 11 3.300414e+01 Streusel.bmp 0 6.223944e-01 1 
BMS_030_TS1 12 3.901428e+01 MrGoodbar.bmp 1 4.851926e-01 1 
BMS_030_TS1 13 4.400594e+01 Butterfinger.bmp 0 6.460055e-01 1 
BMS_030_TS1 14 4.901441e+01 BabyRuth.bmp 0 7.561740e-01 1 
BMS_030_TS1 15 5.500842e+01 PringlesRed.bmp 1 6.538985e-01 1 
BMS_030_TS1 16 5.801286e+01 Laffytaffyred_one.bmp 1 6.174559e-01 1 
BMS_030_TS1 17 6.801295e+01 Hersheymilk_several.bmp 0 9.963822e-01 1 
BMS_030_TS1 18 7.400635e+01 PeanutMMs.bmp 0 8.908356e-01 1 
BMS_030_TS1 19 7.600972e+01 SourSkittles.bmp 1 6.794589e-01 1 
BMS_030_TS1 20 7.801313e+01 Toberlorone.bmp 0 7.080486e-01 1 
BMS_030_TS1 21 8.901495e+01 Sourpatch.bmp 1 8.186180e-01 1 
BMS_030_TS1 22 9.300499e+01 Almondjoy.bmp 0 9.004853e-01 1 
BMS_030_TS1 23 9.801340e+01 ChipsAhoy_small.bmp 1 6.583211e-01 1 
BMS_030_TS1 24 1.090152e+02 RitzBitz2.bmp 0 7.379291e-01 1 
BMS_030_TS1 25 1.150093e+02 Milano.bmp 0 9.238056e-01 1 
BMS_030_TS1 26 1.180136e+02 Riprolls.bmp 0 7.434694e-01 1 
BMS_030_TS1 27 1.200170e+02 Jollyranchergreen.bmp 0 7.480648e-01 1 
BMS_030_TS1 28 1.230054e+02 PayDay.bmp 0 6.157345e-01 1 
BMS_030_TS1 29 1.250091e+02 Dots_one.bmp 0 6.999797e-01 1 
BMS_030_TS1 30 1.270121e+02 Oreos.bmp 0 7.530049e-01 1 
BMS_030_TS1 31 1.300005e+02 FamousAmos_small.bmp 0 9.725820e-01 1 
BMS_030_TS1 32 1.320038e+02 Chocolate_mm.bmp 0 8.093274e-01 1 
BMS_030_TS1 33 1.340072e+02 Cheezits.bmp 0 8.378785e-01 1 
BMS_030_TS1 34 1.400006e+02 Granolabar.bmp 0 9.985894e-01 1 
BMS_030_TS1 35 1.440085e+02 Doritosranch.bmp 0 6.226708e-01 1 
BMS_030_TS1 36 1.460107e+02 Funyuns_small.bmp 0 7.725602e-01 1 
BMS_030_TS1 37 1.530058e+02 FrootLoops.bmp 0 9.795652e-01 1 
BMS_030_TS1 38 1.560109e+02 PopTartsStrawberry.bmp 0 7.105198e-01 1 
BMS_030_TS1 39 1.600009e+02 TeddyGrahamschocolate.bmp 1 9.324403e-01 1 
BMS_030_TS1 40 1.630060e+02 AnimalCrackers.bmp 0 1.231352e+00 1 
BMS_030_TS1 41 1.680144e+02 MilkyWay.bmp 0 6.388445e-01 1 
BMS_030_TS1 42 1.700010e+02 Ghiradelli_milk.bmp 0 7.481970e-01 1 
BMS_030_TS1 43 1.720044e+02 Whatchamacallit.bmp 0 6.648845e-01 1 
BMS_030_TS1 44 1.760111e+02 PopTartsCinnamon.bmp 0 6.243464e-01 1 
BMS_030_TS1 45 1.860112e+02 Keeblerfudgestripes.bmp 0 7.753654e-01 1 
BMS_030_TS1 46 1.930063e+02 FlamingCheetos.bmp 1 9.070145e-01 1 
BMS_030_TS1 47 1.990165e+02 100grand_small.bmp 0 7.499777e-01 1 
BMS_030_TS1 48 2.030064e+02 Twix.bmp 1 8.896215e-01 1 
BMS_030_TS1 49 2.050098e+02 Jollyrancherred.bmp 0 7.182718e-01 1 
BMS_030_TS1 50 2.100015e+02 Ghiradelli_milk_Almonds.bmp 1 8.065071e-01 1 
BMS_030_TS1 51 2.170133e+02 Goldfish.bmp 1 6.973701e-01 1 
BMS_030_TS1 52 2.230067e+02 Reeses.bmp 1 6.018516e-01 1 
BMS_030_TS1 53 2.280151e+02 Skittles.bmp 0 1.211900e+00 1 
BMS_030_TS1 54 2.310035e+02 CheesyDoritos.bmp 1 6.635104e-01 1 
BMS_030_TS1 55 2.360119e+02 Slimjim.bmp 0 8.216564e-01 1 
BMS_030_TS1 56 2.380153e+02 SnoBall.bmp 0 5.703012e-01 1 
BMS_030_TS1 57 2.410037e+02 Nutterbutter.bmp 0 5.979439e-01 1 
BMS_030_TS1 58 2.430070e+02 KitKat_small.bmp 1 8.105941e-01 1 
BMS_030_TS1 59 2.450104e+02 Laysclassic.bmp 0 5.511863e-01 1 
BMS_030_TS1 60 2.480155e+02 FigNewton_small.bmp 0 6.661628e-01 1 
