subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_054_TS1 1 1 2 1 2.024117e+00 SnoBall.bmp Toberlorone.bmp 45 19 0 y 3 0 672.26 1.74 2.95 
BMS_054_TS1 1 1 2 2 1.102401e+01 Ghiradelli_milk_Almonds.bmp Hersheymilk_several.bmp 15 9 1 b 1 0 842.28 2.96 2.97 
BMS_054_TS1 1 1 2 3 1.402949e+01 PayDay.bmp Cheezits.bmp 50 52 1 b 2 0 881.88 1.56 0.87 
BMS_054_TS1 1 1 2 4 1.902203e+01 Snickers.bmp Almondjoy.bmp 10 12 0 y 1 0 911.31 2.97 2.96 
BMS_054_TS1 1 1 2 5 2.802202e+01 Milano.bmp Twinkie.bmp 18 44 1 b 4 0 765.35 2.95 1.99 
BMS_054_TS1 1 1 2 6 3.401637e+01 Hersheymilk_several.bmp Almondjoy.bmp 9 12 0 y 1 0 781.01 2.97 2.96 
BMS_054_TS1 1 1 2 7 3.702193e+01 Cheezits.bmp Goldfish.bmp 52 53 0 y 2 0 1088.43 0.87 0.78 
BMS_054_TS1 1 1 2 8 5.002928e+01 Doritosranch.bmp Cheezits.bmp 49 52 1 b 2 0 1092.03 1.57 0.87 
BMS_054_TS1 1 1 2 9 6.001432e+01 SourSkittles.bmp Granolabar.bmp 39 22 0 y 4 0 1106.01 2.12 2.85 
BMS_054_TS1 1 1 2 10 6.502357e+01 ChipsAhoy_small.bmp FamousAmos_small.bmp 8 13 1 y 1 1 915.80 2.97 2.96 
BMS_054_TS1 1 1 2 11 6.802911e+01 SnoBall.bmp Twix.bmp 45 16 0 y 3 0 868.25 1.74 2.96 
BMS_054_TS1 1 1 2 12 7.101797e+01 Fritos.bmp Sourpatch.bmp 23 38 1 b 3 0 769.37 2.71 2.13 
BMS_054_TS1 1 1 2 13 7.402359e+01 Funyuns_small.bmp Butterfinger.bmp 48 46 0 y 2 0 1065.78 1.60 1.71 
BMS_054_TS1 1 1 2 14 8.402534e+01 Ghiradelli_milk_Almonds.bmp Snickers.bmp 15 10 1 b 1 0 745.03 2.96 2.97 
BMS_054_TS1 1 1 2 15 8.701421e+01 Cupcakes.bmp Reeses.bmp 41 20 0 y 3 0 896.13 2.02 2.94 
BMS_054_TS1 1 1 2 16 9.701595e+01 100grand_small.bmp Hersheymilk_several.bmp 11 9 1 b 1 0 969.42 2.96 2.97 
BMS_054_TS1 1 1 2 17 1.000215e+02 SnoBall.bmp Fritos.bmp 45 23 0 y 3 0 680.84 1.74 2.71 
BMS_054_TS1 1 1 2 18 1.030271e+02 SourSkittles.bmp Milano.bmp 39 18 0 y 4 0 710.31 2.12 2.95 
BMS_054_TS1 1 1 2 19 1.070177e+02 AnimalCrackers.bmp PayDay.bmp 51 50 0 y 2 0 1060.61 1.54 1.56 
BMS_054_TS1 1 1 2 20 1.110251e+02 Fritos.bmp HoHo.bmp 23 42 1 b 3 0 815.23 2.71 2.01 
BMS_054_TS1 1 1 2 21 1.150158e+02 PayDay.bmp PeanutMMs.bmp 50 47 1 b 2 0 817.53 1.56 1.71 
BMS_054_TS1 1 1 2 22 1.210269e+02 Butterfinger.bmp AnimalCrackers.bmp 46 51 1 b 2 0 1034.47 1.71 1.54 
BMS_054_TS1 1 1 2 23 1.250176e+02 PeanutMMs.bmp Goldfish.bmp 47 53 0 b 2 1 1157.76 1.71 0.78 
BMS_054_TS1 1 1 2 24 1.340175e+02 100grand_small.bmp Ghiradelli_milk.bmp 11 14 1 b 1 0 1020.81 2.96 2.96 
BMS_054_TS1 1 1 2 25 1.420157e+02 100grand_small.bmp FamousAmos_small.bmp 11 13 1 y 1 1 981.68 2.96 2.96 
BMS_054_TS1 1 1 2 26 1.460230e+02 Nutterbutter.bmp MilkyWay.bmp 43 21 0 y 4 0 1207.32 2.01 2.89 
BMS_054_TS1 1 1 2 27 1.490286e+02 Granolabar.bmp Twinkie.bmp 22 44 1 b 4 0 1047.75 2.85 1.99 
BMS_054_TS1 1 1 2 28 1.530199e+02 Granolabar.bmp Nutterbutter.bmp 22 43 1 b 4 0 989.47 2.85 2.01 
BMS_054_TS1 1 1 2 29 1.560249e+02 Nutterbutter.bmp CheesyDoritos.bmp 43 17 0 y 4 0 1027.48 2.01 2.95 
BMS_054_TS1 1 1 2 30 1.600155e+02 PeanutMMs.bmp Butterfinger.bmp 47 46 0 b 2 1 1107.82 1.71 1.71 
BMS_054_TS1 1 1 2 31 1.630211e+02 ChipsAhoy_small.bmp Snickers.bmp 8 10 1 x 1 999 999000.00 2.97 2.97 
BMS_054_TS1 1 1 2 32 1.690154e+02 Butterfinger.bmp Cheezits.bmp 46 52 1 b 2 0 918.89 1.71 0.87 
BMS_054_TS1 1 1 2 33 1.720210e+02 Cupcakes.bmp Toberlorone.bmp 41 19 0 y 3 0 689.35 2.02 2.95 
BMS_054_TS1 1 1 2 34 1.760284e+02 Reeses.bmp HoHo.bmp 20 42 1 b 3 0 783.98 2.94 2.01 
BMS_054_TS1 1 1 2 35 1.810209e+02 Nutterbutter.bmp Milano.bmp 43 18 0 y 4 0 688.41 2.01 2.95 
BMS_054_TS1 1 1 2 36 1.840265e+02 Cupcakes.bmp Fritos.bmp 41 23 0 y 3 0 683.85 2.02 2.71 
BMS_054_TS1 1 1 2 37 1.870154e+02 Funyuns_small.bmp Goldfish.bmp 48 53 0 b 2 1 978.95 1.60 0.78 
BMS_054_TS1 1 1 2 38 1.900209e+02 PayDay.bmp Funyuns_small.bmp 50 48 1 b 2 0 974.44 1.56 1.60 
