subjid runtrial onsettime Name resp_choc RT order
BMS_058_TS1 1 3.085250e-02 PopTartsStrawberry.bmp 0 1.182299e+00 1 
BMS_058_TS1 2 2.000882e+00 PeanutMMs.bmp 0 7.562696e-01 1 
BMS_058_TS1 3 5.005884e+00 Jollyranchergreen.bmp 1 5.992294e-01 1 
BMS_058_TS1 4 7.009290e+00 PopTartsCinnamon.bmp 0 7.958260e-01 1 
BMS_058_TS1 5 1.400438e+01 Cheezits.bmp 1 8.727800e-01 1 
BMS_058_TS1 6 1.600776e+01 Doritosranch.bmp 1 6.053956e-01 1 
BMS_058_TS1 7 1.801104e+01 Hersheykisses.bmp 1 6.980366e-01 1 
BMS_058_TS1 8 2.200114e+01 Nutterbutter.bmp 0 6.519701e-01 1 
BMS_058_TS1 9 2.600905e+01 Funyuns_small.bmp 0 8.041028e-01 1 
BMS_058_TS1 10 3.001457e+01 HoHo.bmp 0 7.505428e-01 1 
BMS_058_TS1 11 3.300292e+01 Ghiradelli_milk.bmp 1 6.981958e-01 1 
BMS_058_TS1 12 3.901306e+01 Jollyrancherred.bmp 0 1.320099e+00 1 
BMS_058_TS1 13 4.400478e+01 Cheetos.bmp 0 5.523742e-01 1 
BMS_058_TS1 14 4.901321e+01 ChipsAhoy_small.bmp 1 6.639496e-01 1 
BMS_058_TS1 15 5.500654e+01 RitzBitz2.bmp 1 5.265468e-01 1 
BMS_058_TS1 16 5.801159e+01 BabyRuth.bmp 1 6.415222e-01 1 
BMS_058_TS1 17 6.801172e+01 Fritos.bmp 0 8.493993e-01 1 
BMS_058_TS1 18 7.400513e+01 PringlesRed.bmp 0 8.400106e-01 1 
BMS_058_TS1 19 7.600894e+01 CheesyDoritos.bmp 1 8.282153e-01 1 
BMS_058_TS1 20 7.801192e+01 Milkduds.bmp 0 7.692370e-01 1 
BMS_058_TS1 21 8.901367e+01 Butterfinger.bmp 1 1.023479e+00 1 
BMS_058_TS1 22 9.300374e+01 Lollipopred.bmp 0 5.214185e-01 1 
BMS_058_TS1 23 9.801213e+01 Granolabar.bmp 0 6.889926e-01 1 
BMS_058_TS1 24 1.090139e+02 Skittles.bmp 0 7.911507e-01 1 
BMS_058_TS1 25 1.150074e+02 Whatchamacallit.bmp 0 7.337070e-01 1 
BMS_058_TS1 26 1.180124e+02 Laysclassic.bmp 1 8.327052e-01 1 
BMS_058_TS1 27 1.200158e+02 100grand_small.bmp 1 9.573895e-01 1 
BMS_058_TS1 28 1.230042e+02 Twix.bmp 0 1.024970e+00 1 
BMS_058_TS1 29 1.250075e+02 Snickers.bmp 0 4.776126e-01 1 
BMS_058_TS1 30 1.270109e+02 Twinkie.bmp 0 7.702622e-01 1 
BMS_058_TS1 31 1.300160e+02 3Musketeers.bmp 0 6.692024e-01 1 
BMS_058_TS1 32 1.320026e+02 MrGoodbar.bmp 1 1.018539e+00 1 
BMS_058_TS1 33 1.340059e+02 SourSkittles.bmp 1 6.711771e-01 1 
BMS_058_TS1 34 1.400160e+02 Dots_one.bmp 0 5.970770e-01 1 
BMS_058_TS1 35 1.440061e+02 FrootLoops.bmp 1 8.790427e-01 1 
BMS_058_TS1 36 1.460094e+02 Goldfish.bmp 0 8.196830e-01 1 
BMS_058_TS1 37 1.530045e+02 Slimjim.bmp 0 7.846370e-01 1 
BMS_058_TS1 38 1.560096e+02 Sourpatch.bmp 0 1.067557e+00 1 
BMS_058_TS1 39 1.600164e+02 Ghiradelli_milk_Almonds.bmp 1 7.007872e-01 1 
BMS_058_TS1 40 1.630047e+02 Riprolls.bmp 1 6.564929e-01 1 
BMS_058_TS1 41 1.680131e+02 Oreos.bmp 1 5.999910e-01 1 
BMS_058_TS1 42 1.700164e+02 TeddyGrahamschocolate.bmp 0 6.367330e-01 1 
BMS_058_TS1 43 1.720031e+02 Laffytaffyred_one.bmp 0 5.700075e-01 1 
BMS_058_TS1 44 1.760099e+02 Almondjoy.bmp 0 8.992641e-01 1 
BMS_058_TS1 45 1.860100e+02 FigNewton_small.bmp 0 8.271042e-01 1 
BMS_058_TS1 46 1.930051e+02 KitKat_small.bmp 0 1.096071e+00 1 
BMS_058_TS1 47 1.990152e+02 FlamingCheetos.bmp 0 6.459437e-01 1 
BMS_058_TS1 48 2.030052e+02 PayDay.bmp 0 7.999534e-01 1 
BMS_058_TS1 49 2.050090e+02 AnimalCrackers.bmp 1 7.081175e-01 1 
BMS_058_TS1 50 2.100170e+02 Streusel.bmp 0 9.240636e-01 1 
BMS_058_TS1 51 2.170121e+02 Milano.bmp 0 6.090641e-01 1 
BMS_058_TS1 52 2.230055e+02 Cupcakes.bmp 0 5.996428e-01 1 
BMS_058_TS1 53 2.280139e+02 Reeses.bmp 1 7.192295e-01 1 
BMS_058_TS1 54 2.310023e+02 SnoBall.bmp 0 6.267790e-01 1 
BMS_058_TS1 55 2.360106e+02 MilkyWay.bmp 0 7.144843e-01 1 
BMS_058_TS1 56 2.380141e+02 Hersheymilk_several.bmp 0 7.190939e-01 1 
BMS_058_TS1 57 2.410024e+02 Toberlorone.bmp 1 8.267812e-01 1 
BMS_058_TS1 58 2.430058e+02 Chocolate_mm.bmp 1 6.473388e-01 1 
BMS_058_TS1 59 2.450091e+02 Keeblerfudgestripes.bmp 0 5.400122e-01 1 
BMS_058_TS1 60 2.480141e+02 FamousAmos_small.bmp 0 5.189723e-01 1 
