subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_057_TS1 1 2 2 1 2.007310e+00 Whatchamacallit.bmp FigNewton_small.bmp 23 41 1 b 4 0 1027.09 1.45 0.98 
BMS_057_TS1 1 2 2 2 1.200901e+01 Cheetos.bmp FigNewton_small.bmp 16 41 1 b 4 0 913.38 1.53 0.98 
BMS_057_TS1 1 2 2 3 1.501456e+01 Laffytaffyred_one.bmp Cheetos.bmp 45 16 0 y 4 0 622.88 0.79 1.53 
BMS_057_TS1 1 2 2 4 1.800342e+01 Streusel.bmp HoHo.bmp 18 43 1 b 3 0 646.01 1.52 0.82 
BMS_057_TS1 1 2 2 5 2.201078e+01 BabyRuth.bmp Laffytaffyred_one.bmp 19 45 1 b 4 0 664.62 1.48 0.79 
BMS_057_TS1 1 2 2 6 2.600146e+01 Cheetos.bmp MrGoodbar.bmp 16 38 1 b 4 0 934.93 1.53 1.05 
BMS_057_TS1 1 2 2 7 3.000888e+01 Jollyrancherred.bmp FrootLoops.bmp 52 46 1 b 2 0 899.52 0.65 0.79 
BMS_057_TS1 1 2 2 8 3.401637e+01 Cupcakes.bmp FrootLoops.bmp 48 46 1 b 2 0 659.03 0.75 0.79 
BMS_057_TS1 1 2 2 9 4.001073e+01 Jollyranchergreen.bmp TeddyGrahamschocolate.bmp 53 47 0 b 2 1 958.70 0.65 0.76 
BMS_057_TS1 1 2 2 10 4.400135e+01 3Musketeers.bmp PayDay.bmp 15 10 0 y 1 0 879.04 1.55 1.62 
BMS_057_TS1 1 2 2 11 4.700713e+01 Laffytaffyred_one.bmp Whatchamacallit.bmp 45 23 0 y 4 0 649.27 0.79 1.45 
BMS_057_TS1 1 2 2 12 5.001245e+01 Streusel.bmp Funyuns_small.bmp 18 40 1 b 3 0 580.98 1.52 1.00 
BMS_057_TS1 1 2 2 13 5.400321e+01 Chocolate_mm.bmp Oreos.bmp 39 22 0 y 3 0 514.22 1.02 1.47 
BMS_057_TS1 1 2 2 14 6.300309e+01 Riprolls.bmp 100grand_small.bmp 42 20 0 y 4 0 733.27 0.87 1.47 
BMS_057_TS1 1 2 2 15 7.001608e+01 Reeses.bmp Streusel.bmp 44 18 0 y 3 0 737.32 0.80 1.52 
BMS_057_TS1 1 2 2 16 7.500858e+01 PayDay.bmp Granolabar.bmp 10 11 1 b 1 0 596.80 1.62 1.61 
BMS_057_TS1 1 2 2 17 7.901596e+01 RitzBitz2.bmp Granolabar.bmp 9 11 1 b 1 0 1004.46 1.67 1.61 
BMS_057_TS1 1 2 2 18 8.200482e+01 Butterfinger.bmp Reeses.bmp 21 44 1 y 3 1 946.61 1.47 0.80 
BMS_057_TS1 1 2 2 19 8.601226e+01 Cheetos.bmp Riprolls.bmp 16 42 1 b 4 0 868.17 1.53 0.87 
BMS_057_TS1 1 2 2 20 9.501220e+01 Riprolls.bmp Whatchamacallit.bmp 42 23 0 y 4 0 651.19 0.87 1.45 
BMS_057_TS1 1 2 2 21 1.000047e+02 Reeses.bmp Snickers.bmp 44 17 0 y 3 0 1031.66 0.80 1.52 
BMS_057_TS1 1 2 2 22 1.030103e+02 Granolabar.bmp PopTartsCinnamon.bmp 11 13 0 y 1 0 851.13 1.61 1.60 
BMS_057_TS1 1 2 2 23 1.060158e+02 RitzBitz2.bmp 3Musketeers.bmp 9 15 1 b 1 0 809.60 1.67 1.55 
BMS_057_TS1 1 2 2 24 1.100065e+02 PayDay.bmp FlamingCheetos.bmp 10 8 1 b 1 0 935.90 1.62 1.67 
