subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_039_TS1 1 2 1 1 2.021819e+00 RitzBitz2.bmp BabyRuth.bmp 51 53 1 b 2 0 1093.05 0.09 0.07 
BMS_039_TS1 1 2 1 2 1.102176e+01 Cheezits.bmp 3Musketeers.bmp 42 20 0 y 4 0 1211.16 0.32 0.80 
BMS_039_TS1 1 2 1 3 1.402731e+01 PeanutMMs.bmp MilkyWay.bmp 21 40 1 y 3 1 1079.63 0.79 0.34 
BMS_039_TS1 1 2 1 4 1.901992e+01 Hersheykisses.bmp Laysclassic.bmp 46 52 0 b 2 1 1185.03 0.28 0.09 
BMS_039_TS1 1 2 1 5 2.801979e+01 Nutterbutter.bmp Slimjim.bmp 13 11 1 b 1 0 1063.13 1.07 1.27 
BMS_039_TS1 1 2 1 6 3.401426e+01 Laffytaffyred_one.bmp AnimalCrackers.bmp 49 47 0 y 2 0 1146.69 0.27 0.27 
BMS_039_TS1 1 2 1 7 3.701973e+01 BabyRuth.bmp FlamingCheetos.bmp 53 48 0 b 2 1 1453.18 0.07 0.27 
BMS_039_TS1 1 2 1 8 5.002711e+01 Slimjim.bmp Sourpatch.bmp 11 10 0 y 1 0 885.81 1.27 1.29 
BMS_039_TS1 1 2 1 9 6.002889e+01 3Musketeers.bmp Skittles.bmp 20 41 1 b 4 0 1132.07 0.80 0.34 
BMS_039_TS1 1 2 1 10 6.502147e+01 Laffytaffyred_one.bmp RitzBitz2.bmp 49 51 0 y 2 0 957.39 0.27 0.09 
BMS_039_TS1 1 2 1 11 6.802694e+01 MilkyWay.bmp SourSkittles.bmp 40 22 0 x 3 999 999000.00 0.34 0.78 
BMS_039_TS1 1 2 1 12 7.101584e+01 Granolabar.bmp HoHo.bmp 14 8 1 b 1 0 726.12 1.05 1.31 
BMS_039_TS1 1 2 1 13 7.402138e+01 HoHo.bmp Whatchamacallit.bmp 8 9 0 b 1 1 790.58 1.31 1.31 
BMS_039_TS1 1 2 1 14 8.402318e+01 Ghiradelli_milk.bmp Milkduds.bmp 16 45 1 b 4 0 878.78 0.90 0.29 
BMS_039_TS1 1 2 1 15 8.702867e+01 Twix.bmp PringlesRed.bmp 18 43 1 b 3 0 614.26 0.81 0.31 
BMS_039_TS1 1 2 1 16 9.701382e+01 Slimjim.bmp Whatchamacallit.bmp 11 9 0 b 1 1 764.14 1.27 1.31 
BMS_039_TS1 1 2 1 17 1.000193e+02 Butterfinger.bmp PringlesRed.bmp 17 43 1 b 3 0 675.65 0.83 0.31 
BMS_039_TS1 1 2 1 18 1.030249e+02 Milkduds.bmp 100grand_small.bmp 45 19 0 y 4 0 1010.06 0.29 0.80 
BMS_039_TS1 1 2 1 19 1.070156e+02 FamousAmos_small.bmp PeanutMMs.bmp 39 21 0 y 3 0 1180.33 0.51 0.79 
BMS_039_TS1 1 2 1 20 1.110230e+02 Hersheymilk_several.bmp Butterfinger.bmp 44 17 0 y 3 0 949.93 0.30 0.83 
BMS_039_TS1 1 2 1 21 1.150136e+02 FamousAmos_small.bmp Butterfinger.bmp 39 17 0 y 3 0 917.24 0.51 0.83 
BMS_039_TS1 1 2 1 22 1.210247e+02 Hersheymilk_several.bmp Twix.bmp 44 18 0 y 3 0 977.21 0.30 0.81 
BMS_039_TS1 1 2 1 23 1.250155e+02 AnimalCrackers.bmp Hersheykisses.bmp 47 46 1 b 2 0 657.44 0.27 0.28 
BMS_039_TS1 1 2 1 24 1.340154e+02 FigNewton_small.bmp Granolabar.bmp 15 14 0 b 1 1 709.46 1.02 1.05 
BMS_039_TS1 1 2 1 25 1.420135e+02 Ghiradelli_milk.bmp Skittles.bmp 16 41 1 b 4 0 625.46 0.90 0.34 
BMS_039_TS1 1 2 1 26 1.460209e+02 BabyRuth.bmp AnimalCrackers.bmp 53 47 0 b 2 1 654.07 0.07 0.27 
BMS_039_TS1 1 2 1 27 1.490265e+02 Cheezits.bmp Ghiradelli_milk.bmp 42 16 0 y 4 0 702.51 0.32 0.90 
BMS_039_TS1 1 2 1 28 1.530171e+02 Nutterbutter.bmp FigNewton_small.bmp 13 15 1 b 1 0 608.86 1.07 1.02 
