subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_032_TS1 1 1 2 1 2.023014e+00 SourSkittles.bmp Reeses.bmp 12 13 1 y 1 1 805.74 2.23 2.21 
BMS_032_TS1 1 1 2 2 1.102295e+01 Dots_one.bmp FigNewton_small.bmp 51 49 0 y 2 0 1160.79 0.71 0.76 
BMS_032_TS1 1 1 2 3 1.402845e+01 Goldfish.bmp Chocolate_mm.bmp 14 15 0 y 1 0 976.31 2.20 2.03 
BMS_032_TS1 1 1 2 4 1.902106e+01 BabyRuth.bmp PopTartsCinnamon.bmp 16 45 1 b 3 0 1209.69 2.02 1.05 
BMS_032_TS1 1 1 2 5 2.802099e+01 PopTartsStrawberry.bmp Laysclassic.bmp 50 47 1 b 2 0 1133.74 0.75 0.89 
BMS_032_TS1 1 1 2 6 3.403207e+01 Chocolate_mm.bmp ChipsAhoy_small.bmp 15 10 1 y 1 1 846.68 2.03 2.27 
BMS_032_TS1 1 1 2 7 3.702087e+01 PayDay.bmp Nutterbutter.bmp 40 21 0 y 4 0 1288.85 1.20 1.74 
BMS_032_TS1 1 1 2 8 5.002820e+01 Toberlorone.bmp Doritosranch.bmp 23 42 1 y 3 1 1316.57 1.65 1.06 
BMS_032_TS1 1 1 2 9 6.002998e+01 BabyRuth.bmp Butterfinger.bmp 16 41 1 b 3 0 1064.74 2.02 1.06 
BMS_032_TS1 1 1 2 10 6.502289e+01 Reeses.bmp HoHo.bmp 13 11 0 b 1 1 893.79 2.21 2.23 
BMS_032_TS1 1 1 2 11 6.802814e+01 TeddyGrahamschocolate.bmp Dots_one.bmp 46 51 1 b 2 0 981.62 1.01 0.71 
BMS_032_TS1 1 1 2 12 7.101699e+01 Oreos.bmp Doritosranch.bmp 19 42 1 b 3 0 786.76 1.97 1.06 
BMS_032_TS1 1 1 2 13 7.402256e+01 PopTartsCinnamon.bmp Hersheymilk_several.bmp 45 20 0 y 3 0 1058.19 1.05 1.76 
BMS_032_TS1 1 1 2 14 8.402425e+01 Hersheykisses.bmp Milkduds.bmp 18 43 1 b 4 0 922.47 2.02 1.06 
BMS_032_TS1 1 1 2 15 8.702981e+01 TeddyGrahamschocolate.bmp Streusel.bmp 46 48 1 b 2 0 715.93 1.01 0.82 
BMS_032_TS1 1 1 2 16 9.703159e+01 Laffytaffyred_one.bmp Cupcakes.bmp 52 53 0 y 2 0 1099.16 0.71 0.61 
BMS_032_TS1 1 1 2 17 1.000205e+02 Milkduds.bmp Cheetos.bmp 43 17 0 b 4 1 883.21 1.06 2.02 
BMS_032_TS1 1 1 2 18 1.030260e+02 Keeblerfudgestripes.bmp Goldfish.bmp 8 14 1 b 1 0 816.76 2.51 2.20 
BMS_032_TS1 1 1 2 19 1.070334e+02 Butterfinger.bmp Oreos.bmp 41 19 0 y 3 0 856.37 1.06 1.97 
BMS_032_TS1 1 1 2 20 1.110241e+02 Milkduds.bmp Granolabar.bmp 43 22 0 b 4 1 678.62 1.06 1.68 
