subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_035_TS1 1 2 2 1 2.018841e+00 Twix.bmp PeanutMMs.bmp 14 8 1 b 1 0 682.68 1.09 1.50 
BMS_035_TS1 1 2 2 2 1.202062e+01 100grand_small.bmp Streusel.bmp 47 50 1 y 2 1 870.87 0.14 0.12 
BMS_035_TS1 1 2 2 3 1.502617e+01 Riprolls.bmp Ghiradelli_milk_Almonds.bmp 12 10 0 y 1 0 807.31 1.29 1.45 
BMS_035_TS1 1 2 2 4 1.803171e+01 PayDay.bmp MrGoodbar.bmp 45 19 0 y 4 0 618.78 0.17 1.05 
BMS_035_TS1 1 2 2 5 2.202247e+01 Milkduds.bmp PopTartsStrawberry.bmp 39 21 0 y 3 0 903.05 0.33 1.04 
BMS_035_TS1 1 2 2 6 2.602980e+01 MilkyWay.bmp Butterfinger.bmp 43 17 0 y 3 0 730.65 0.21 1.05 
BMS_035_TS1 1 2 2 7 3.002057e+01 Jollyrancherred.bmp CheesyDoritos.bmp 44 18 0 y 3 0 587.96 0.17 1.05 
BMS_035_TS1 1 2 2 8 3.402796e+01 Keeblerfudgestripes.bmp HoHo.bmp 23 41 1 b 4 0 609.57 1.03 0.23 
BMS_035_TS1 1 2 2 9 4.002229e+01 Streusel.bmp Twinkie.bmp 50 48 0 b 2 1 846.20 0.12 0.14 
BMS_035_TS1 1 2 2 10 4.402972e+01 MrGoodbar.bmp Cheezits.bmp 19 42 1 b 4 0 547.76 1.05 0.22 
BMS_035_TS1 1 2 2 11 4.701853e+01 Butterfinger.bmp Milkduds.bmp 17 39 1 b 3 0 483.99 1.05 0.33 
BMS_035_TS1 1 2 2 12 5.002414e+01 Sourpatch.bmp FamousAmos_small.bmp 9 15 1 b 1 0 474.35 1.47 1.05 
BMS_035_TS1 1 2 2 13 5.403147e+01 PayDay.bmp Goldfish.bmp 45 20 0 y 4 0 648.00 0.17 1.04 
BMS_035_TS1 1 2 2 14 6.303145e+01 Granolabar.bmp PopTartsStrawberry.bmp 40 21 0 b 3 1 587.07 0.29 1.04 
BMS_035_TS1 1 2 2 15 7.002769e+01 Twinkie.bmp SnoBall.bmp 48 46 1 b 2 0 672.83 0.14 0.17 
BMS_035_TS1 1 2 2 16 7.502020e+01 Milkduds.bmp Ghiradelli_milk.bmp 39 22 0 b 3 1 775.28 0.33 1.03 
BMS_035_TS1 1 2 2 17 7.902758e+01 Cheezits.bmp Oreos.bmp 42 16 0 y 4 0 822.90 0.22 1.05 
BMS_035_TS1 1 2 2 18 8.201648e+01 PringlesRed.bmp Laysclassic.bmp 49 51 0 y 2 0 597.04 0.12 0.11 
